7.404422e-08,-8.810994e-07,1.402203e-04,3.182485e-07,-2.827318e-05,3.246847e-03,2.763223e-04,-1.221549e-03,4.278694e-01,-4.084689e-08,-3.647295e-06,2.047490e-04,-7.038136e-06,-1.238110e-04,-1.671889e-02,-5.071793e-04,1.202916e-02,-1.726619e+00,8.555553e-04,-3.733344e-02,2.989103e+00,2.008770e-02,-1.079601e+00,8.989522e+01,2.538682e+00,-1.037135e+02,8.160770e+03,3,72,N,N
1.956687e-07,-1.833481e-06,2.816845e-04,7.704781e-07,-9.107512e-07,6.993367e-03,4.988857e-04,-4.128074e-03,5.932827e-01,1.473787e-08,2.180876e-05,-2.225677e-03,-3.003883e-06,-4.550368e-05,-3.626796e-02,-5.000203e-04,6.036980e-02,-5.959768e+00,1.210131e-03,-4.440696e-02,3.075129e+00,2.750430e-02,-1.198984e+00,9.151563e+01,2.493508e+00,-9.107898e+01,6.317488e+03,3,93,N,N
2.417654e-07,-1.938504e-06,2.409201e-04,8.156993e-07,2.180533e-05,4.037744e-03,5.485377e-04,-4.538562e-03,6.227911e-01,-5.716043e-08,-3.404273e-06,1.498360e-03,4.938666e-06,-9.946425e-04,1.104571e-01,-3.444312e-04,-1.456120e-02,4.245052e+00,1.673708e-03,-4.694108e-02,2.803816e+00,3.183652e-02,-1.022278e+00,7.675383e+01,3.102261e+00,-9.087375e+01,5.824941e+03,0,26,N,N
1.613294e-07,-1.486618e-06,1.884461e-04,5.410579e-07,-2.558295e-05,3.886349e-03,3.605057e-04,-1.880286e-03,3.728800e-01,4.410467e-08,-4.509956e-06,1.031152e-03,-8.891776e-07,-4.480990e-04,3.164112e-02,-2.217239e-04,1.059974e-02,8.241451e-01,1.128370e-03,-3.779607e-02,2.426749e+00,1.953625e-02,-8.377045e-01,6.262822e+01,2.094294e+00,-6.950950e+01,4.546736e+03,3,96,N,N
1.807479e-07,-1.505901e-06,1.953942e-04,6.225272e-07,-3.118473e-05,4.897594e-03,4.232126e-04,-2.240270e-03,4.483693e-01,-7.215795e-09,-1.452809e-05,1.996855e-03,-1.211389e-05,-5.498886e-04,6.801160e-02,2.840709e-04,-2.277620e-02,4.967136e+00,1.070566e-03,-3.463672e-02,2.152260e+00,2.254637e-02,-9.616476e-01,7.173253e+01,2.062278e+00,-6.906750e+01,4.758234e+03,1,55,N,N
2.456921e-07,-2.433862e-06,3.465777e-04,7.123368e-07,1.673730e-05,4.550335e-03,4.042260e-04,-3.477929e-03,5.492657e-01,-1.989497e-07,7.391308e-05,-7.232950e-03,-1.836472e-05,1.335199e-03,-1.910437e-01,-1.433051e-03,1.696823e-01,-1.577976e+01,1.461274e-03,-5.087531e-02,3.638166e+00,2.083390e-02,-7.705259e-01,7.178571e+01,2.002854e+00,-6.914897e+01,5.220065e+03,3,90,N,N
1.059134e-07,-9.538835e-07,1.347717e-04,3.672638e-07,-2.421937e-05,3.749212e-03,3.036739e-04,-1.009466e-03,3.584662e-01,-1.854388e-08,-1.739393e-06,9.535676e-04,-1.674580e-06,-3.422815e-04,3.975512e-02,3.635765e-04,-5.264589e-03,1.751886e+00,8.382261e-04,-2.917167e-02,1.926370e+00,1.534632e-02,-7.698884e-01,6.069646e+01,1.917552e+00,-6.460720e+01,4.439242e+03,1,5,N,N
1.363419e-07,-1.605832e-06,2.446172e-04,3.891063e-07,-5.388130e-05,3.676392e-03,4.132390e-04,-2.913264e-03,5.997984e-01,-9.174950e-08,6.335619e-05,-2.388058e-03,-2.661775e-06,-1.970444e-03,1.861369e-01,-2.485495e-04,1.830323e-01,-6.415677e+00,1.313687e-03,-5.403906e-02,4.426215e+00,2.166062e-02,-1.253341e+00,9.768580e+01,3.284694e+00,-1.272274e+02,9.929077e+03,0,27,N,N
2.047167e-07,-1.709601e-06,2.208700e-04,6.562135e-07,-3.666888e-06,4.081320e-03,4.780965e-04,-1.618074e-03,4.243653e-01,-5.446058e-08,-1.960125e-05,2.002112e-03,-2.418875e-05,5.234949e-04,-1.672868e-02,4.750931e-04,-2.910227e-03,1.325680e+00,1.325518e-03,-4.129265e-02,2.494686e+00,2.432639e-02,-8.032828e-01,5.664542e+01,2.451723e+00,-6.683683e+01,4.137740e+03,0,28,N,N
1.301272e-07,-1.466112e-06,2.240054e-04,3.793705e-07,-6.821767e-05,5.452572e-03,3.679650e-04,-2.198982e-03,5.836638e-01,9.448961e-08,-4.690756e-05,5.636822e-03,1.735738e-05,-2.502826e-03,2.578068e-01,-9.792015e-04,-8.243027e-02,1.148847e+01,1.104350e-03,-4.518815e-02,3.671440e+00,1.751362e-02,-1.255273e+00,1.143612e+02,2.586491e+00,-1.051704e+02,8.650588e+03,0,67,N,N
1.658822e-07,-1.411905e-06,2.000406e-04,5.954836e-07,-4.282486e-05,4.344184e-03,3.482701e-04,-2.654702e-04,4.110241e-01,-9.219142e-08,4.180132e-05,-2.798650e-03,-2.639062e-05,1.313476e-03,-1.208487e-01,6.762418e-05,8.538879e-02,-5.357616e+00,1.080723e-03,-3.654940e-02,2.199378e+00,1.921470e-02,-8.741729e-01,5.858888e+01,1.860603e+00,-5.972940e+01,3.844431e+03,3,91,N,N
1.596890e-07,-2.366021e-06,4.487315e-04,2.035845e-07,-4.455328e-05,1.553779e-03,3.981679e-04,-3.701377e-03,1.039159e+00,4.469895e-08,-1.666882e-05,3.921193e-05,6.535762e-06,8.802870e-05,1.293481e-03,-1.169168e-04,-4.611106e-02,5.119946e-01,1.376755e-03,-7.132134e-02,6.763008e+00,1.318527e-02,-7.895244e-01,7.068033e+01,2.889303e+00,-1.461398e+02,1.396764e+04,0,16,N,N
