7.667501e+06,1.310509e+13,6.115520e+18,2.024970e+07,8.406884e+13,6.379554e+19,1.884100e+07,5.002606e+13,2.887863e+19,1.214252e+07,1.686331e+13,4.904836e+18,3,72
7.947445e+06,1.211665e+13,3.539850e+18,1.603735e+07,5.276199e+13,3.671525e+19,1.863200e+07,6.224175e+13,4.342390e+19,9.809740e+06,1.468298e+13,5.424431e+18,3,93
1.148164e+07,1.449069e+13,1.943261e+18,2.034474e+07,4.435490e+13,2.244035e+19,2.433138e+07,7.382128e+13,4.904187e+19,1.048261e+07,1.481078e+13,4.484782e+18,0,26
7.162616e+06,1.053501e+13,4.179845e+18,1.724274e+07,5.887895e+13,3.334941e+19,1.941833e+07,5.147854e+13,2.793099e+19,9.464168e+06,1.202964e+13,3.206324e+18,3,96
7.129953e+06,1.247323e+13,4.881640e+18,1.840380e+07,6.115267e+13,3.936523e+19,2.026835e+07,5.996235e+13,3.918252e+19,9.586823e+06,1.440129e+13,5.079463e+18,1,55
1.070843e+07,1.737953e+13,2.874950e+18,1.892818e+07,4.909933e+13,2.993045e+19,2.155437e+07,6.402847e+13,4.203437e+19,9.807465e+06,1.482228e+13,5.691898e+18,3,90
8.572111e+06,1.175883e+13,3.116767e+18,1.693125e+07,5.799255e+13,3.510322e+19,1.969841e+07,6.331180e+13,3.964610e+19,8.484198e+06,1.168722e+13,2.969960e+18,1,5
9.972947e+06,1.379502e+13,3.541644e+18,2.112792e+07,7.855223e+13,5.381079e+19,2.241186e+07,5.633577e+13,3.483771e+19,1.142676e+07,1.854674e+13,5.824945e+18,0,27
8.929803e+06,1.301916e+13,4.243929e+18,2.236558e+07,5.968345e+13,3.409235e+19,2.338550e+07,6.179142e+13,3.793851e+19,9.778023e+06,1.395818e+13,4.678830e+18,0,28
7.288946e+06,1.460334e+13,8.476886e+18,2.310621e+07,9.751907e+13,6.855863e+19,2.329708e+07,4.495382e+13,2.200313e+19,1.046126e+07,1.471628e+13,4.369116e+18,0,67
5.120896e+06,7.001527e+12,2.876048e+18,1.505304e+07,5.153341e+13,2.691632e+19,1.591282e+07,4.892008e+13,2.470469e+19,6.801070e+06,7.152492e+12,1.757832e+18,3,91
6.209154e+06,8.590747e+12,3.332948e+18,1.831869e+07,7.365258e+13,4.687660e+19,2.033638e+07,5.668277e+13,3.409680e+19,1.133612e+07,1.872112e+13,6.008242e+18,0,16
9.601246e+06,1.686895e+13,5.881389e+18,1.731364e+07,6.384253e+13,4.155515e+19,2.201963e+07,7.657278e+13,5.709577e+19,1.128305e+07,1.754252e+13,5.462276e+18,3,99
6.000912e+06,8.181373e+12,2.995247e+18,1.501914e+07,4.664518e+13,2.610871e+19,1.521113e+07,4.009177e+13,2.110512e+19,7.823659e+06,9.188945e+12,2.647445e+18,3,78
7.700793e+06,9.344558e+12,2.657196e+18,1.862036e+07,5.578381e+13,2.870746e+19,2.022802e+07,5.320571e+13,2.898237e+19,9.156838e+06,1.234998e+13,4.299261e+18,2,102
1.033870e+07,1.579520e+13,5.239007e+18,1.870000e+07,6.094177e+13,3.825671e+19,1.990642e+07,5.627992e+13,3.550836e+19,9.813032e+06,1.382558e+13,5.018656e+18,0,22
1.062021e+07,1.472912e+13,2.123839e+18,1.867878e+07,5.516612e+13,3.359454e+19,2.142446e+07,6.826021e+13,4.773418e+19,1.000731e+07,1.499437e+13,5.192260e+18,1,84
9.236773e+06,1.322956e+13,3.666777e+18,1.919195e+07,5.924973e+13,3.800264e+19,2.078750e+07,5.450147e+13,3.435039e+19,9.316348e+06,1.500453e+13,5.482629e+18,2,82
9.165067e+06,1.216792e+13,3.805485e+18,1.810798e+07,6.077224e+13,3.583993e+19,2.117442e+07,5.242809e+13,2.895730e+19,9.413417e+06,1.008589e+13,1.892698e+18,3,68
1.086227e+07,1.974633e+13,7.864623e+18,1.800479e+07,6.055329e+13,4.064436e+19,2.077766e+07,6.244900e+13,4.497050e+19,1.126764e+07,2.023305e+13,7.135862e+18,3,80
7.271623e+06,1.227306e+13,4.452161e+18,1.585035e+07,5.383116e+13,3.287290e+19,1.777332e+07,5.804774e+13,3.720952e+19,8.968161e+06,1.303753e+13,4.458325e+18,1,10
9.571979e+06,1.562732e+13,4.390433e+18,1.917847e+07,7.364699e+13,5.520631e+19,2.056085e+07,6.168580e+13,4.338513e+19,1.010419e+07,1.844286e+13,7.971782e+18,0,56
1.525069e+07,2.415979e+13,2.464391e+18,2.491432e+07,6.917773e+13,4.112618e+19,2.904443e+07,7.082329e+13,4.463369e+19,1.282922e+07,2.059554e+13,7.511120e+18,1,86
9.298089e+06,1.818522e+13,9.261711e+18,2.606746e+07,1.080466e+14,8.311749e+19,2.749071e+07,7.678389e+13,4.854345e+19,1.547728e+07,3.405768e+13,1.616573e+19,1,73
6.913892e+06,1.125292e+13,5.282602e+18,2.109433e+07,7.100553e+13,4.350534e+19,1.899469e+07,4.608862e+13,2.293719e+19,7.571274e+06,7.416936e+12,1.389011e+18,1,40
1.754774e+07,4.882785e+13,3.701314e+19,4.244095e+07,2.142541e+14,2.241856e+20,4.010703e+07,1.395945e+14,1.183418e+20,1.570589e+07,3.457257e+13,1.529528e+19,2,76
