1.903843e+04,1.293215e+05,-1.264525e+04,1.232762e+06,-1.195672e+05,1.423456e+07,-6.100952e+03,-1.067724e+06,1.756977e+08,4.653165e+03,-1.226237e+07,2.233407e+09,1.678054e+02,-1.056833e+05,-1.602018e+08,2.893643e+10,3,72
1.267287e+04,8.829013e+04,-1.219276e+04,1.529244e+06,-1.060983e+05,3.054570e+07,-3.506117e+03,-1.734029e+06,6.310579e+08,5.149916e+04,-3.404738e+07,1.326744e+10,2.768402e+03,9.389183e+05,-6.981198e+08,2.820512e+11,3,93
1.073277e+04,3.238497e+03,-8.448649e+03,1.102259e+03,-3.974913e+03,4.343697e+02,-4.021596e+03,-1.515846e+03,1.850363e+02,6.319633e+02,-6.369973e+02,8.173701e+01,8.939499e+02,3.936975e+02,-2.899904e+02,3.676917e+01,0,26
1.183890e+04,9.923928e+04,-7.361671e+03,1.066524e+06,-9.627059e+04,1.339617e+07,-4.221440e+03,-1.035296e+06,1.783245e+08,7.895897e+03,-1.315329e+07,2.432237e+09,-4.217689e+02,5.628062e+04,-1.848468e+08,3.362528e+10,3,96
1.124621e+04,7.059046e+04,-9.391122e+03,5.739992e+05,-8.118113e+04,5.753244e+06,-4.403148e+03,-6.311611e+05,6.311518e+07,1.389283e+04,-5.942320e+06,7.215646e+08,1.086767e+03,1.346875e+05,-6.321676e+07,8.459344e+09,1,55
1.027281e+04,8.690186e+04,-7.070736e+03,1.001223e+06,-8.358800e+04,1.410282e+07,-4.196744e+03,-9.053594e+05,2.151766e+08,2.994085e+03,-1.256805e+07,3.408869e+09,-4.805835e+02,-4.053887e+04,-2.025846e+08,5.530083e+10,3,90
1.496184e+04,8.250242e+04,-1.046387e+04,5.449088e+05,-8.478030e+04,4.326240e+06,-4.414192e+03,-5.393009e+05,3.745873e+07,1.741718e+04,-3.971002e+06,3.365119e+08,5.017241e+02,1.194621e+05,-3.324249e+07,3.079527e+09,1,5
1.206745e+04,3.358051e+03,-6.609271e+03,1.089010e+03,-3.045344e+03,4.079836e+02,-4.284034e+03,-1.044885e+03,1.636985e+02,4.275688e+02,-3.926044e+02,6.770356e+01,-9.199927e+02,2.910905e+02,-1.590431e+02,2.842578e+01,0,27
1.011111e+04,8.971708e+03,-7.330565e+03,6.880096e+04,-2.299760e+04,7.777134e+05,-4.292099e+03,-2.656406e+05,9.360030e+06,3.266188e+04,-3.556541e+06,1.151681e+08,-1.884805e+02,5.134665e+05,-4.906312e+07,1.435146e+09,0,28
1.227721e+04,9.085326e+04,-6.836182e+03,1.644872e+06,-1.126601e+05,3.167572e+07,-4.209901e+03,-2.277643e+06,6.165893e+08,5.350889e+04,-4.715426e+07,1.210197e+10,-9.102101e+02,1.310738e+06,-9.730022e+08,2.393281e+11,0,67
1.270311e+04,7.630588e+04,-8.769162e+03,5.338801e+05,-7.879412e+04,4.439172e+06,-4.481196e+03,-5.432534e+05,4.020234e+07,1.483058e+04,-4.239536e+06,3.775804e+08,3.358843e+01,1.446103e+05,-3.728733e+07,3.608235e+09,3,91
1.157916e+04,4.637714e+03,-7.082956e+03,2.322567e+03,-4.875309e+03,1.319345e+03,-3.286912e+03,-2.558864e+03,7.829560e+02,2.107993e+03,-1.478378e+03,4.721364e+02,2.255875e+02,1.435029e+03,-9.010680e+02,2.868314e+02,0,16
1.271075e+04,9.931602e+04,-7.937264e+03,1.276930e+06,-9.402023e+04,1.969265e+07,-6.378854e+03,-1.239655e+06,3.248769e+08,-2.149023e+04,-2.071106e+07,5.591389e+09,-2.125311e+03,-4.555990e+05,-3.787366e+08,9.939637e+10,3,99
1.136748e+04,8.716712e+04,-9.957992e+03,1.341391e+06,-1.187743e+05,2.359205e+07,-3.910755e+03,-1.915052e+06,4.286332e+08,5.110900e+04,-3.561934e+07,7.925566e+09,1.032818e+03,9.420404e+05,-6.843149e+08,1.484530e+11,3,78
