3.467373e+05,1.141749e+10,8.029031e+13,1.335715e+06,5.641454e+10,1.959473e+14,1.579518e+06,2.302392e+10,7.798825e+13,6.220386e+05,1.109363e+10,4.742502e+13,2,76,N,N
2.337959e+05,3.961507e+09,1.702667e+13,5.835776e+05,2.437923e+10,5.930834e+13,7.730399e+05,1.359390e+10,3.575066e+13,3.093486e+05,2.531288e+09,3.437111e+12,1,41,N,N
2.739743e+05,3.929067e+09,8.763148e+12,6.918786e+05,2.226851e+10,5.523572e+13,8.829766e+05,1.524519e+10,3.769328e+13,4.026197e+05,4.929662e+09,8.489508e+12,0,46,N,N
1.995491e+05,3.555166e+09,1.498556e+13,4.934556e+05,2.373968e+10,5.264504e+13,6.678024e+05,1.861661e+10,4.431163e+13,3.074350e+05,3.285456e+09,4.177969e+12,2,96,N,N
1.576753e+05,2.560505e+09,1.067094e+13,5.237868e+05,2.679891e+10,7.044711e+13,6.731671e+05,1.227703e+10,3.351151e+13,2.523899e+05,3.165371e+09,7.422470e+12,0,58,N,N
2.551547e+05,3.951731e+09,1.159894e+13,7.153720e+05,2.542315e+10,6.501895e+13,9.721120e+05,1.663273e+10,4.780002e+13,3.780023e+05,5.108732e+09,1.140012e+13,1,103,N,N
1.237975e+05,2.626154e+09,1.533201e+13,4.775381e+05,2.636294e+10,7.711577e+13,6.601849e+05,1.116209e+10,3.038271e+13,3.418118e+05,4.569797e+09,1.384181e+13,2,55,N,N
3.243059e+05,3.257882e+09,2.025872e+12,6.015094e+05,1.888395e+10,5.495968e+13,7.651240e+05,2.073209e+10,6.433663e+13,3.349121e+05,3.931980e+09,5.282413e+12,2,84,N,N
3.069027e+05,3.522553e+09,3.047188e+12,7.141900e+05,2.119754e+10,6.139773e+13,8.938350e+05,2.010747e+10,6.792407e+13,3.573850e+05,4.378964e+09,8.257420e+12,0,29,N,N
2.346595e+05,3.635787e+09,1.187993e+13,5.787406e+05,2.385945e+10,5.557513e+13,6.872398e+05,1.502832e+10,4.092865e+13,2.883068e+05,3.429633e+09,6.123053e+12,0,52,N,N
2.561412e+05,4.196425e+09,1.769441e+13,5.370101e+05,2.764296e+10,9.071434e+13,7.012384e+05,1.329599e+10,4.254869e+13,4.269920e+05,7.133758e+09,2.719397e+13,2,80,N,N
2.523062e+05,3.407240e+09,6.489504e+12,4.402200e+05,2.077326e+10,6.134904e+13,5.651594e+05,1.691989e+10,5.461170e+13,2.733836e+05,3.724421e+09,1.129659e+13,2,65,N,N
1.146646e+05,2.493334e+09,1.519905e+13,5.147474e+05,2.817963e+10,8.417346e+13,6.522578e+05,1.034974e+10,2.964077e+13,3.270636e+05,4.348827e+09,1.281770e+13,3,55,N,N
2.655368e+05,4.070915e+09,1.484969e+13,5.071687e+05,2.375738e+10,4.693598e+13,8.173937e+05,1.754266e+10,4.004287e+13,3.512775e+05,3.333550e+09,1.746408e+12,3,68,N,N
1.854769e+05,4.532723e+09,2.975328e+13,6.354959e+05,3.112103e+10,9.008581e+13,7.533869e+05,1.123151e+10,3.097736e+13,3.465312e+05,4.838427e+09,1.427844e+13,0,47,N,N
2.984385e+05,3.682620e+09,5.253195e+12,6.545961e+05,2.101705e+10,5.005993e+13,9.827049e+05,1.644866e+10,4.185343e+13,4.168757e+05,4.091422e+09,3.320862e+12,0,15,N,N
1.771815e+05,4.503290e+09,2.896453e+13,8.046765e+05,2.861576e+10,5.848431e+13,1.018285e+06,7.102608e+09,1.240468e+13,3.190370e+05,3.266996e+09,4.321855e+12,1,76,N,N
