4.140399e+07,1.397292e+15,2.376445e+17,5.706806e+16,3.095003e+06,3.791857e+12,1.040518e+14,2.434076e+13,4.045715e+07,1.487333e+15,1.781860e+17,5.239197e+16,7.137426e+07,4.648805e+15,1.091307e+17,1.073888e+17,4.455995e+06,5.731418e+12,2.619358e+13,3.079103e+13,7.263384e+07,4.511831e+15,6.041498e+17,1.322263e+17,6.944906e+07,4.371045e+15,2.792188e+16,1.365920e+16,4.050837e+06,4.220384e+12,7.106478e+13,1.194277e+13,7.015546e+07,4.285049e+15,6.473372e+17,7.584936e+16,4.056260e+07,1.329757e+15,1.746081e+17,3.700944e+16,2.970255e+06,3.749997e+12,6.302846e+13,1.548563e+13,3.942348e+07,1.419872e+15,1.541437e+17,3.705598e+16,3,72
4.006661e+07,1.340724e+15,1.886169e+17,2.804369e+16,2.884291e+06,5.055973e+12,1.074279e+14,5.497348e+13,3.949961e+07,1.391980e+15,1.907464e+17,3.502241e+16,7.142172e+07,4.676443e+15,2.298643e+16,2.367784e+16,3.931638e+06,4.211200e+12,8.632599e+12,4.293636e+13,7.231219e+07,4.558616e+15,3.439849e+17,5.926641e+16,6.520100e+07,3.928013e+15,1.519556e+16,1.410708e+16,3.416856e+06,3.646106e+12,1.195220e+13,8.075545e+12,6.608939e+07,3.838067e+15,2.795971e+17,4.605000e+16,4.005867e+07,1.346667e+15,1.330664e+17,1.508978e+16,3.280600e+06,4.540948e+12,1.660895e+14,1.269127e+14,3.996666e+07,1.392832e+15,2.495768e+17,3.132751e+16,3,93
3.685028e+07,1.060035e+15,2.034947e+17,2.720573e+16,2.875209e+06,5.809513e+12,2.592323e+13,2.621952e+12,3.542730e+07,1.177254e+15,4.078151e+16,6.075651e+15,7.368859e+07,4.953589e+15,3.641783e+15,1.146888e+15,3.286525e+06,2.451284e+12,2.287078e+14,1.868722e+13,7.366737e+07,4.975940e+15,3.017608e+17,3.192018e+16,7.151374e+07,4.627887e+15,5.040714e+16,5.034361e+16,3.299965e+06,3.197245e+12,1.297771e+14,2.634826e+12,7.132541e+07,4.692148e+15,3.005986e+17,6.547455e+16,3.429678e+07,9.246993e+14,1.572053e+17,2.822619e+16,2.763400e+06,3.535921e+12,5.154781e+13,2.188051e+12,3.317057e+07,1.038505e+15,4.552926e+16,1.090856e+16,0,26
2.986272e+07,6.955050e+14,1.439162e+17,2.246484e+16,2.696402e+06,2.451157e+12,3.659568e+13,1.172116e+13,2.906030e+07,7.879988e+14,2.109419e+16,7.638470e+15,6.137344e+07,3.430910e+15,1.455569e+16,1.101558e+16,5.155290e+06,9.479751e+12,9.284287e+12,1.262383e+14,6.372048e+07,3.405015e+15,6.778031e+17,7.040051e+16,5.789361e+07,3.052132e+15,2.968148e+16,3.002500e+16,4.320995e+06,7.105392e+12,1.645298e+13,3.197770e+13,5.956253e+07,3.008745e+15,5.987178e+17,7.037497e+16,2.959135e+07,6.982943e+14,1.220327e+17,1.834810e+16,2.455136e+06,1.893828e+12,2.581481e+13,4.806806e+12,2.883307e+07,7.698022e+14,2.392426e+16,6.488092e+15,3,96
4.095071e+07,1.402437e+15,2.036687e+17,2.256054e+16,3.396017e+06,5.342546e+12,3.710975e+14,2.031580e+14,4.084355e+07,1.444773e+15,2.257223e+17,3.083021e+16,7.540722e+07,5.249827e+15,3.533059e+17,3.771456e+17,4.303460e+06,7.546528e+12,1.351134e+14,5.897541e+13,7.674014e+07,5.091295e+15,6.630349e+17,3.529437e+17,7.365715e+07,4.964580e+15,2.556224e+17,2.554713e+17,3.541614e+06,4.249159e+12,4.720143e+13,9.981899e+12,7.399852e+07,4.991396e+15,3.938915e+17,2.529719e+17,3.764119e+07,1.167529e+15,1.896472e+17,2.581631e+16,2.956831e+06,3.211529e+12,2.768329e+14,1.213003e+14,3.711395e+07,1.226544e+15,1.326561e+17,1.548137e+16,1,55
3.814955e+07,1.177453e+15,1.772958e+17,2.051544e+16,3.292980e+06,5.332634e+12,6.793435e+13,3.543684e+13,3.760700e+07,1.276959e+15,1.019307e+17,1.231110e+16,7.098135e+07,4.598845e+15,1.653693e+15,2.032751e+15,3.505440e+06,2.646200e+12,4.906635e+13,4.675344e+11,7.131431e+07,4.648534e+15,8.674483e+16,1.142196e+16,6.737595e+07,4.140004e+15,1.765623e+15,4.089420e+14,3.671289e+06,3.755182e+12,1.865582e+13,1.592774e+13,6.801211e+07,4.220741e+15,8.925019e+16,1.168327e+16,3.432513e+07,9.610827e+14,1.440212e+17,3.540892e+16,3.282612e+06,2.791272e+12,2.206712e+14,1.205370e+14,3.427213e+07,1.062181e+15,1.113001e+17,1.955554e+16,3,90
3.482707e+07,9.617181e+14,1.649464e+17,3.639512e+16,2.562737e+06,3.281263e+12,3.377275e+13,4.211306e+12,3.357401e+07,1.059195e+15,7.491736e+16,2.629099e+16,6.470396e+07,3.837814e+15,1.252993e+16,2.350727e+15,4.609724e+06,6.080802e+12,3.213663e+13,1.942645e+13,6.655828e+07,3.789765e+15,4.733340e+17,5.025779e+16,6.726392e+07,4.123898e+15,2.143224e+16,1.737120e+16,4.723636e+06,7.861961e+12,1.453005e+14,1.678080e+13,6.894105e+07,4.020852e+15,5.320619e+17,5.718512e+16,3.302334e+07,8.695059e+14,1.335035e+17,3.323371e+16,2.357075e+06,3.421983e+12,4.753398e+12,5.340391e+12,3.184036e+07,9.458390e+14,9.164148e+16,2.721091e+16,1,5
3.800800e+07,1.166757e+15,2.449710e+17,4.677719e+16,3.781607e+06,3.483666e+12,2.730564e+14,7.736210e+13,3.791640e+07,1.317394e+15,1.180140e+17,2.413809e+16,7.126112e+07,4.613791e+15,5.651648e+16,5.849291e+16,6.591301e+06,1.513644e+13,3.597559e+14,5.465706e+14,7.451144e+07,4.885623e+15,2.461923e+17,4.514526e+16,6.894445e+07,4.282520e+15,5.844915e+15,3.033947e+15,4.968768e+06,6.772866e+12,4.132933e+13,8.674566e+13,7.040605e+07,4.486916e+15,1.467351e+17,1.549950e+16,3.623732e+07,1.037761e+15,1.907148e+17,4.410119e+16,2.845001e+06,3.364047e+12,2.929770e+13,1.829925e+13,3.505691e+07,1.158007e+15,1.301374e+17,4.196158e+16,0,27
3.607394e+07,1.039730e+15,2.372757e+17,2.769564e+16,2.744685e+06,4.807428e+12,1.395594e+13,4.897047e+12,3.498638e+07,1.122214e+15,1.378568e+16,1.919143e+15,7.676277e+07,5.408821e+15,5.451388e+16,5.199089e+16,3.615306e+06,5.012878e+12,1.159268e+14,4.718766e+12,7.714962e+07,5.351516e+15,4.101486e+17,8.670021e+16,7.498458e+07,5.094588e+15,1.191037e+16,8.901605e+15,3.271313e+06,3.201294e+12,1.294531e+14,2.619640e+12,7.464455e+07,5.143209e+15,3.634867e+17,4.535582e+16,3.594715e+07,1.021155e+15,2.145431e+17,2.798962e+16,2.444622e+06,4.032637e+12,1.393029e+13,2.232481e+12,3.439837e+07,1.123400e+15,1.374872e+16,4.397652e+15,0,28
3.004599e+07,6.832405e+14,1.642065e+17,2.091928e+16,3.878170e+06,2.026455e+12,3.878926e+14,5.758011e+13,3.001607e+07,8.464052e+14,5.954674e+15,4.934101e+15,7.595530e+07,5.315925e+15,8.056127e+17,8.579563e+17,7.141844e+06,2.065165e+13,1.994758e+15,2.362091e+15,8.003685e+07,5.470175e+15,1.803747e+18,6.591441e+17,7.834578e+07,5.639277e+15,5.904092e+17,6.025620e+17,5.478400e+06,1.132728e+13,7.761426e+14,9.104596e+14,8.057272e+07,5.633653e+15,1.418755e+18,5.010588e+17,3.561484e+07,9.914313e+14,2.085383e+17,2.455544e+16,3.601533e+06,2.000418e+12,1.739431e+14,3.352665e+13,3.504759e+07,1.138740e+15,1.944985e+15,1.679844e+15,0,67
