3.702147e+07,1.040774e+15,2.645584e+17,2.924636e+16,3.415695e+06,3.012270e+12,1.096454e+12,8.534223e+12,3.565765e+07,1.187722e+15,1.564472e+13,1.497304e+14,7.292464e+07,4.775463e+15,1.111603e+17,1.262617e+17,4.883936e+06,5.205423e+12,5.001764e+13,1.293947e+13,7.398782e+07,4.992579e+15,3.002940e+17,1.060645e+17,7.218835e+07,4.661261e+15,7.661191e+15,5.375581e+15,4.112768e+06,5.003337e+12,1.634942e+14,6.082496e+12,7.238539e+07,4.790241e+15,2.991249e+17,3.135996e+16,3.738311e+07,1.065532e+15,2.179588e+17,2.918256e+16,3.105858e+06,3.906704e+12,5.304424e+13,7.766551e+12,3.573732e+07,1.198156e+15,7.224489e+15,4.003367e+15,0,100,LFAU,28
4.752467e+07,1.889489e+15,3.554107e+17,1.107650e+17,4.933370e+06,6.015722e+12,1.253895e+15,4.197640e+14,4.836884e+07,2.026425e+15,4.361444e+17,9.857874e+16,8.324588e+07,6.414297e+15,1.128650e+17,1.083804e+17,7.607737e+06,2.581095e+13,2.855445e+15,2.740848e+15,8.768552e+07,6.571867e+15,3.604849e+17,7.181945e+16,7.439985e+07,5.056106e+15,3.550959e+15,2.729191e+15,4.804768e+06,8.175697e+12,6.495739e+13,1.703771e+14,7.588805e+07,5.177920e+15,5.390054e+16,1.514831e+16,3.933532e+07,1.253799e+15,1.550992e+17,3.280250e+16,3.148300e+06,3.250822e+12,1.116797e+14,5.311085e+13,3.855099e+07,1.336487e+15,2.540489e+17,4.745875e+16,0,35,LFAU,28
4.235538e+07,1.498773e+15,1.379538e+17,4.762931e+16,4.288336e+06,9.448177e+12,7.238647e+14,2.804738e+14,4.298960e+07,1.571400e+15,2.334037e+17,3.780475e+16,7.083361e+07,4.609980e+15,1.399193e+16,1.032555e+16,6.456936e+06,1.517360e+13,5.165397e+14,9.253639e+14,7.435219e+07,4.800040e+15,7.855339e+17,1.455341e+17,7.114987e+07,4.612117e+15,9.666583e+16,7.995418e+16,5.536405e+06,8.868015e+12,1.258484e+14,4.573732e+14,7.344796e+07,4.765244e+15,8.294432e+17,2.347605e+17,3.871133e+07,1.208589e+15,1.604585e+17,1.739044e+16,3.271660e+06,6.052371e+12,2.219208e+14,5.650456e+13,3.801236e+07,1.291690e+15,1.446677e+17,1.876721e+16,0,36,UFAU,43
2.998930e+07,7.326529e+14,1.320789e+17,2.962019e+16,2.642911e+06,1.991783e+12,1.900777e+14,7.640637e+12,2.969593e+07,7.743360e+14,5.231716e+16,2.293620e+16,6.082893e+07,3.406541e+15,3.702588e+17,3.806220e+17,5.146445e+06,1.043717e+13,4.411838e+13,4.682515e+13,6.350855e+07,3.218346e+15,1.106961e+18,3.541250e+17,5.909720e+07,3.205276e+15,1.230878e+17,1.161752e+17,3.729749e+06,4.741057e+12,5.553939e+13,2.512138e+12,6.033829e+07,3.126051e+15,5.195692e+17,1.258551e+17,2.938018e+07,7.047462e+14,8.940612e+16,1.000057e+16,2.224487e+06,1.476275e+12,6.244102e+13,4.604695e+12,2.876486e+07,7.453010e+14,4.898051e+16,6.184773e+15,0,94,LFAU,12LW
3.287243e+07,7.693427e+14,2.868654e+17,2.976502e+16,3.374397e+06,3.541575e+12,1.814661e+14,3.353009e+12,3.111116e+07,8.998238e+14,2.222547e+14,1.995496e+14,6.950501e+07,4.365795e+15,6.522684e+15,3.359070e+15,6.364711e+06,1.436189e+13,5.399145e+13,3.316112e+14,7.243812e+07,4.320008e+15,7.086808e+17,1.075318e+17,6.626831e+07,3.927076e+15,2.338628e+16,1.840036e+16,4.934681e+06,8.338724e+12,2.957017e+13,5.660559e+13,6.760017e+07,3.912977e+15,4.503845e+17,8.731571e+16,2.942415e+07,6.105361e+14,1.896221e+17,2.038192e+16,2.927467e+06,3.213467e+12,1.421631e+13,1.079283e+13,2.763217e+07,7.081507e+14,1.133127e+16,1.539294e+15,0,25,E,HAPPY
3.397396e+07,9.466109e+14,1.473412e+17,1.714946e+16,2.435059e+06,2.882863e+12,3.839745e+13,1.069428e+13,3.319712e+07,1.014819e+15,7.741548e+16,9.350407e+15,6.331195e+07,3.665936e+15,4.014069e+17,4.257456e+17,4.752448e+06,8.071568e+12,6.467167e+11,4.732066e+13,6.529782e+07,3.575680e+15,8.652634e+17,3.876486e+17,6.135103e+07,3.435440e+15,1.014870e+17,9.498902e+16,3.756460e+06,3.831310e+12,2.237563e+13,2.325910e+13,6.236634e+07,3.392565e+15,5.983746e+17,1.203644e+17,3.333005e+07,9.076587e+14,9.648838e+16,1.336352e+16,2.450021e+06,2.514669e+12,5.982029e+13,7.615870e+12,3.257646e+07,9.689117e+14,8.562457e+16,1.290998e+16,0,92,LFAU,16
4.765987e+07,1.922121e+15,2.940000e+17,9.764013e+16,4.705984e+06,6.925104e+12,8.231754e+14,3.499928e+14,4.853651e+07,2.003898e+15,3.756499e+17,9.257496e+16,8.208930e+07,6.264521e+15,4.063182e+16,3.152193e+16,7.663939e+06,2.532007e+13,1.054663e+15,1.401981e+15,8.680413e+07,5.754564e+15,2.712547e+17,8.199957e+16,7.496053e+07,5.153762e+15,1.077627e+17,9.767104e+16,5.434468e+06,8.131358e+12,9.995810e+13,5.353181e+14,7.719325e+07,4.908892e+15,5.779030e+17,1.529272e+17,4.105500e+07,1.392783e+15,1.475900e+17,2.415174e+16,3.257099e+06,3.984429e+12,2.960051e+14,1.021931e+14,4.057386e+07,1.442289e+15,3.810352e+17,5.586741e+16,0,35,LFAU,26
2.359072e+07,4.156171e+14,1.028962e+17,1.143069e+16,3.003944e+06,1.686051e+12,4.429598e+14,3.276596e+13,2.336582e+07,5.155249e+14,3.688758e+13,3.976376e+14,6.141474e+07,3.502001e+15,8.406610e+17,8.835604e+17,8.365343e+06,4.089507e+13,2.066578e+15,2.630299e+15,6.753382e+07,3.420348e+15,2.137872e+18,6.429449e+17,5.787223e+07,3.081833e+15,5.590521e+17,5.812487e+17,6.166881e+06,1.959902e+13,8.722794e+14,1.336782e+15,6.168007e+07,3.039026e+15,1.524243e+18,4.486046e+17,2.090699e+07,3.062075e+14,8.786707e+16,9.640300e+15,2.675241e+06,6.840607e+11,3.122374e+14,5.435698e+13,2.017348e+07,3.866716e+14,1.333198e+16,1.676731e+15,0,54,LFAU,28
3.761185e+07,1.179904e+15,1.936030e+17,5.568690e+16,3.474009e+06,2.574595e+12,3.794510e+14,5.887109e+13,3.774775e+07,1.277822e+15,1.363226e+17,4.217874e+16,6.223172e+07,3.564357e+15,1.980963e+17,1.967497e+17,6.142347e+06,1.665646e+13,6.720570e+14,1.044085e+15,6.584458e+07,3.458190e+15,9.986784e+17,1.876368e+17,5.775552e+07,3.034196e+15,7.523955e+16,8.032837e+16,4.120668e+06,5.676487e+12,6.799161e+12,7.278502e+13,5.919486e+07,2.994839e+15,4.718454e+17,8.807703e+16,3.389835e+07,9.449822e+14,1.053673e+17,2.363224e+16,2.535221e+06,2.050225e+12,1.087507e+14,2.575284e+13,3.327505e+07,9.996686e+14,1.495366e+17,2.917564e+16,0,39,LFAU,23
3.200418e+07,7.748981e+14,2.110977e+17,2.558723e+16,3.231280e+06,2.526462e+12,3.256245e+13,1.790089e+13,3.105719e+07,9.059612e+14,4.033415e+15,1.660542e+15,7.419803e+07,5.008348e+15,1.325230e+18,1.403448e+18,6.653065e+06,1.402536e+13,2.024688e+14,2.446241e+13,7.741371e+07,5.442486e+15,1.550883e+18,1.387439e+18,6.717034e+07,4.036033e+15,6.305247e+17,6.671004e+17,5.419293e+06,8.353808e+12,2.124466e+14,5.507153e+13,6.894904e+07,4.344063e+15,8.132184e+17,6.037750e+17,2.850081e+07,6.042944e+14,1.270374e+17,1.975771e+16,2.762288e+06,1.461109e+12,4.951554e+13,2.271728e+13,2.733321e+07,7.108327e+14,1.403664e+16,5.257407e+15,0,89,E,DISGUST
3.345057e+07,8.889522e+14,2.188588e+17,3.972642e+16,2.695198e+06,2.488501e+12,1.894166e+14,1.458566e+13,3.249961e+07,9.717028e+14,5.125300e+16,2.345215e+16,6.840618e+07,4.298463e+15,5.236145e+17,5.569554e+17,6.150222e+06,1.566842e+13,1.771451e+13,6.331507e+13,7.171282e+07,4.034406e+15,1.233336e+18,5.037758e+17,6.784646e+07,4.209478e+15,6.175040e+16,4.053601e+16,4.820418e+06,8.146572e+12,1.435401e+14,1.557050e+13,6.969720e+07,4.022377e+15,7.117837e+17,9.570906e+16,3.248691e+07,8.310819e+14,1.644210e+17,2.088516e+16,2.529120e+06,2.086181e+12,1.403967e+14,3.985933e+12,3.134641e+07,8.992460e+14,3.337920e+16,1.020214e+16,0,24,E,DISGUST
