1.865578e-08,-1.459714e-07,2.718315e-05,-1.267418e-03,4.733505e-09,-1.914979e-05,-1.235000e-04,-3.079160e-02,3.782106e-04,-2.018959e-03,4.385412e-01,-1.840432e+01,-4.981419e-09,-1.753404e-06,1.455525e-04,-1.263621e-02,-8.391658e-06,-1.427289e-04,4.199674e-03,-8.260045e-01,-2.024932e-04,-1.817472e-02,3.482233e+00,-3.050783e+02,1.875573e-04,-6.772612e-03,5.126279e-01,-3.953842e+01,2.730012e-04,-5.535943e-02,7.498141e-01,3.205667e+01,2.488072e+00,-8.213207e+01,6.171835e+03,-4.681545e+05,3,72
3.571719e-08,-2.345362e-07,4.458242e-05,-2.087805e-03,-4.773381e-08,4.796205e-06,-2.862236e-04,6.280417e-03,5.492543e-04,-1.743155e-03,3.702077e-01,-1.251659e+01,5.407396e-09,7.112898e-07,-1.186670e-04,1.744448e-02,-1.591445e-05,-1.321206e-04,4.633145e-03,-8.998750e-01,-6.633090e-04,4.075567e-02,-2.288010e+00,1.905488e+02,2.484520e-04,-8.365881e-03,6.290712e-01,-4.893830e+01,3.683336e-03,-4.807774e-02,3.391380e+00,-1.414006e+02,2.401817e+00,-5.834373e+01,3.750098e+03,-2.434092e+05,3,93
4.817107e-08,-2.462515e-07,4.166541e-05,-1.741622e-03,-3.423507e-08,4.178789e-05,-9.811013e-04,1.082866e-01,6.632147e-04,-1.759256e-03,4.860309e-01,-1.855152e+01,-2.613164e-08,-4.361731e-06,2.670451e-04,-3.128362e-02,-3.237663e-05,-1.199191e-04,-1.625851e-02,6.404343e-01,-1.951058e-03,-3.035127e-02,1.227549e-01,-1.200126e+02,3.361016e-04,-8.592133e-03,5.323048e-01,-3.450937e+01,2.121476e-03,1.686127e-01,-8.846853e+00,8.675695e+02,2.960153e+00,-5.688897e+01,3.488450e+03,-2.012409e+05,0,26
3.799996e-08,-2.487365e-07,4.235310e-05,-1.614581e-03,-1.922083e-09,-4.365448e-05,-1.910248e-05,-9.220952e-02,4.721896e-04,-1.219752e-03,3.641553e-01,-8.063762e+00,2.406094e-09,-3.927643e-06,4.781949e-04,-4.429566e-02,-2.994498e-06,-3.131897e-04,2.026021e-02,-2.245381e+00,-3.919119e-04,-1.225560e-02,3.381910e+00,-2.793297e+02,2.487041e-04,-7.668959e-03,5.215119e-01,-3.702587e+01,7.806905e-04,-1.875457e-01,9.742186e+00,-8.294271e+02,2.016672e+00,-4.882547e+01,2.955753e+03,-1.775059e+05,3,96
4.079170e-08,-2.225576e-07,4.649203e-05,-2.110038e-03,-4.121996e-08,1.523530e-05,4.116227e-04,1.754031e-03,4.686639e-04,7.666531e-04,3.396314e-01,-8.362556e+00,-7.366194e-09,-3.433464e-06,4.715801e-04,-5.609026e-02,-6.599137e-06,1.928427e-05,-9.249373e-03,1.138499e-01,7.724854e-05,-1.070170e-02,1.425973e+00,-1.743444e+02,2.579586e-04,-8.143047e-03,5.811492e-01,-4.453957e+01,3.723933e-03,-4.826157e-02,7.616660e+00,-6.061524e+02,1.918308e+00,-3.987662e+01,2.707139e+03,-1.704628e+05,1,55
4.707982e-08,-2.584704e-07,6.030612e-05,-3.057925e-03,-3.580061e-08,5.344686e-05,-9.767779e-04,1.734120e-01,4.935439e-04,-4.448286e-04,5.347915e-01,-2.154586e+01,6.251268e-09,8.652612e-06,-1.049714e-03,1.196102e-01,-1.563104e-05,-2.486218e-04,1.282664e-02,-2.597243e+00,9.389546e-04,1.188492e-02,-3.336123e+00,3.499623e+02,2.796314e-04,-8.440908e-03,6.576468e-01,-5.190585e+01,1.318344e-03,2.162984e-01,-1.119766e+01,1.171960e+03,1.968063e+00,-4.280729e+01,3.479430e+03,-2.367801e+05,3,90
2.643444e-08,-1.874375e-07,3.170506e-05,-1.166308e-03,4.522993e-09,-4.183945e-05,4.306466e-04,-9.589318e-02,4.264414e-04,-2.403241e-03,4.141202e-01,-1.123286e+01,-6.482122e-09,1.940162e-06,3.096306e-05,-2.948687e-03,-1.183010e-05,1.625109e-04,-2.457661e-02,1.665022e+00,-6.730807e-05,4.239491e-02,-3.662674e-01,5.655642e+01,1.930807e-04,-5.991299e-03,4.100631e-01,-2.879268e+01,8.397103e-04,-2.044084e-01,1.176531e+01,-8.891096e+02,2.118985e+00,-5.655085e+01,3.555088e+03,-2.219156e+05,1,5
4.009892e-08,-2.960939e-07,5.885133e-05,-2.246675e-03,1.574043e-08,-6.651508e-05,-4.398409e-04,-1.177114e-01,5.772818e-04,-3.430077e-03,7.596411e-01,-2.065955e+01,-9.665725e-10,2.457113e-06,7.279702e-04,-6.554041e-02,-3.508448e-06,-1.887967e-03,9.117162e-02,-1.078465e+01,5.303835e-04,7.435659e-02,6.555962e+00,-2.164147e+02,3.308034e-04,-1.057575e-02,8.091754e-01,-5.988999e+01,-1.103500e-03,-1.948632e-01,2.817548e-01,4.457262e+01,3.163382e+00,-8.481475e+01,6.580945e+03,-4.468625e+05,0,27
5.024349e-08,-2.619645e-07,3.967958e-05,-1.632438e-03,-4.103379e-08,1.820831e-05,-6.135932e-04,4.346906e-02,5.644138e-04,-1.175787e-04,2.902850e-01,-8.242894e+00,-8.717638e-09,-6.578837e-06,4.115827e-04,-3.370011e-02,-3.095640e-06,-1.641841e-04,-4.293835e-04,-7.219003e-02,3.282048e-04,-5.550854e-02,2.837647e+00,-2.402396e+02,3.218179e-04,-8.471994e-03,5.026054e-01,-3.184468e+01,2.721522e-03,7.406802e-02,-5.048705e+00,4.267411e+02,2.327469e+00,-4.487040e+01,2.515477e+03,-1.405598e+05,0,28
3.740187e-08,-2.602708e-07,5.938775e-05,-2.641605e-03,1.038829e-08,-6.459438e-05,-1.024832e-04,-1.847272e-01,5.066479e-04,-5.305597e-04,6.046978e-01,-1.131842e+01,-1.608120e-08,-5.774847e-06,9.689127e-04,-1.070666e-01,-2.402157e-05,-8.293403e-05,-1.871889e-03,-2.168598e+00,-1.758950e-03,3.366567e-02,3.948072e+00,-3.920223e+02,2.841203e-04,-9.869313e-03,8.160800e-01,-6.836697e+01,8.070429e-05,-3.041090e-01,1.681964e+01,-1.833311e+03,2.620794e+00,-6.439341e+01,5.166432e+03,-3.741464e+05,0,67
