3.503231e+03,3.318666e+06,4.337197e+08,9.354625e+03,2.085255e+07,5.335210e+09,3,72
2.533975e+03,1.794294e+06,2.353145e+08,6.723905e+03,1.092985e+07,2.517008e+09,3,93
2.183061e+03,1.270164e+06,8.643042e+07,6.270471e+03,9.472207e+06,1.557457e+09,0,26
2.233144e+03,1.376664e+06,1.445095e+08,5.792188e+03,8.522040e+06,1.615163e+09,3,96
2.144780e+03,1.284376e+06,1.406280e+08,5.593238e+03,8.226892e+06,1.988354e+09,1,55
2.032935e+03,1.136684e+06,1.052039e+08,5.231613e+03,7.211338e+06,1.611378e+09,3,90
2.645111e+03,1.924786e+06,2.301920e+08,7.099286e+03,1.181035e+07,2.159834e+09,1,5
2.531507e+03,1.732438e+06,1.667163e+08,6.927296e+03,1.219029e+07,2.818316e+09,0,27
1.699631e+03,7.760181e+05,4.499766e+07,5.120598e+03,6.747887e+06,1.084682e+09,0,28
2.553326e+03,1.811652e+06,2.280338e+08,6.609447e+03,1.138505e+07,2.985825e+09,0,67
2.560707e+03,1.823678e+06,2.302384e+08,6.234095e+03,9.741893e+06,2.132665e+09,3,91
2.566211e+03,1.837872e+06,2.476399e+08,6.828655e+03,1.194110e+07,3.889701e+09,0,16
2.133367e+03,1.245745e+06,1.141318e+08,6.112963e+03,1.018981e+07,2.542095e+09,3,99
2.429994e+03,1.663957e+06,2.230941e+08,6.121652e+03,9.281734e+06,2.255809e+09,3,78
1.833892e+03,9.202386e+05,7.225291e+07,4.797753e+03,6.047847e+06,9.114589e+08,2,102
2.114775e+03,1.222282e+06,1.079258e+08,5.923857e+03,8.828661e+06,1.718198e+09,0,22
1.845504e+03,9.282525e+05,7.275412e+07,5.387321e+03,7.675802e+06,1.486064e+09,1,84
2.038491e+03,1.136625e+06,9.914017e+07,5.390916e+03,7.111375e+06,1.404432e+09,2,82
1.973729e+03,1.055052e+06,8.021817e+07,5.591760e+03,7.977738e+06,1.330333e+09,3,68
1.801147e+03,8.999406e+05,7.874128e+07,5.126477e+03,6.985652e+06,1.572568e+09,3,80
2.050280e+03,1.184116e+06,1.325459e+08,5.628107e+03,8.218569e+06,1.759175e+09,1,10
2.127930e+03,1.256914e+06,1.331178e+08,5.463772e+03,8.104262e+06,1.995154e+09,0,56
1.691316e+03,7.538330e+05,3.455063e+07,5.137230e+03,6.901387e+06,9.959710e+08,1,86
4.518142e+03,5.594612e+06,1.287227e+09,8.921042e+03,7.922045e+06,6.084869e+08,1,73
2.036849e+03,1.129257e+06,9.194914e+07,5.481155e+03,7.908399e+06,1.309268e+09,1,40
2.245065e+03,1.359034e+06,1.139515e+08,6.195853e+03,1.023296e+07,2.391873e+09,2,76
1.962021e+03,1.042647e+06,7.822519e+07,5.641643e+03,8.510208e+06,1.719414e+09,0,76
1.928857e+03,1.042678e+06,1.051972e+08,4.515950e+03,5.543189e+06,1.026708e+09,2,53
1.978611e+03,1.089502e+06,1.065338e+08,5.306944e+03,7.742504e+06,2.050846e+09,1,65
2.882626e+03,2.293309e+06,3.071858e+08,7.058588e+03,1.238895e+07,3.183150e+09,0,32
2.391464e+03,1.555349e+06,1.515070e+08,6.580195e+03,1.096872e+07,2.711828e+09,3,98
2.027160e+03,1.156518e+06,1.266557e+08,5.520712e+03,7.951966e+06,1.731207e+09,0,10
2.381740e+03,1.542218e+06,1.452054e+08,6.474602e+03,1.133637e+07,2.976080e+09,2,99
2.766176e+03,2.089097e+06,2.483431e+08,6.387705e+03,1.102170e+07,3.149009e+09,3,61
1.697449e+03,7.730772e+05,4.472016e+07,4.690999e+03,5.971211e+06,1.096667e+09,3,95
2.011836e+03,1.133704e+06,1.195550e+08,5.262867e+03,7.386296e+06,1.655641e+09,0,55
2.791938e+03,2.172204e+06,3.036073e+08,6.831317e+03,1.167203e+07,2.917445e+09,2,66
2.148731e+03,1.277796e+06,1.349560e+08,5.733450e+03,8.618568e+06,2.035952e+09,3,56
1.873979e+03,9.524470e+05,7.030756e+07,5.656516e+03,8.172205e+06,1.467090e+09,2,84
2.380141e+03,1.561935e+06,1.731690e+08,5.542482e+03,8.472644e+06,2.157623e+09,2,92
1.967857e+03,1.053302e+06,8.318887e+07,5.222255e+03,6.963851e+06,1.288285e+09,2,62
2.307852e+03,1.441766e+06,1.270412e+08,5.549284e+03,7.703832e+06,1.262472e+09,0,83
2.271628e+03,1.402775e+06,1.311614e+08,6.340317e+03,9.894936e+06,2.067554e+09,1,57
2.104301e+03,1.226665e+06,1.225892e+08,5.393176e+03,7.636733e+06,1.349138e+09,3,59
2.139279e+03,1.258407e+06,1.218218e+08,5.725645e+03,7.881919e+06,1.472665e+09,0,11
1.507354e+03,6.159601e+05,3.540190e+07,4.513460e+03,5.264731e+06,8.214578e+08,0,13
2.444875e+03,1.715348e+06,2.600269e+08,6.640931e+03,1.044254e+07,2.919972e+09,1,64
2.270335e+03,1.438937e+06,1.659290e+08,6.470296e+03,1.060333e+07,2.579823e+09,1,35
2.624239e+03,1.878249e+06,2.029058e+08,6.981749e+03,1.151788e+07,2.042088e+09,0,8
1.680978e+03,7.438714e+05,3.122882e+07,5.192880e+03,6.981044e+06,9.935123e+08,0,86
1.721595e+03,7.974140e+05,4.871003e+07,4.662908e+03,5.546137e+06,8.092904e+08,1,63
2.650836e+03,1.945374e+06,2.445686e+08,6.869935e+03,1.148108e+07,2.679696e+09,2,51
1.894406e+03,9.910033e+05,8.687300e+07,4.712896e+03,5.944961e+06,1.209551e+09,3,48
1.937221e+03,1.019628e+06,7.947989e+07,5.253293e+03,6.878392e+06,1.117530e+09,0,14
2.969955e+03,2.439371e+06,3.380276e+08,6.904718e+03,1.045858e+07,1.494668e+09,1,54
2.056314e+03,1.151769e+06,9.730828e+07,5.637506e+03,7.766694e+06,1.511480e+09,1,52
1.710784e+03,7.883375e+05,4.776890e+07,4.642770e+03,5.521107e+06,8.287555e+08,0,63
1.761148e+03,8.327348e+05,5.002787e+07,5.541087e+03,7.707295e+06,1.267683e+09,3,101
2.300812e+03,1.478286e+06,1.734167e+08,6.085917e+03,9.001672e+06,1.712442e+09,2,91
2.333982e+03,1.456515e+06,1.109350e+08,6.149731e+03,9.462492e+06,1.757674e+09,3,49
1.732520e+03,8.224708e+05,6.112432e+07,4.819103e+03,6.116055e+06,9.491949e+08,0,102
2.070787e+03,1.164377e+06,9.597324e+07,5.455492e+03,7.908532e+06,1.482222e+09,1,0
3.052866e+03,2.652761e+06,4.743329e+08,6.593690e+03,1.056367e+07,2.722875e+09,0,36
1.701646e+03,7.803868e+05,4.716108e+07,4.761404e+03,5.751839e+06,8.615546e+08,0,18
2.324569e+03,1.540888e+06,2.127425e+08,6.307642e+03,1.011271e+07,2.930217e+09,2,97
5.150140e+03,7.233797e+06,2.044055e+09,1.087338e+04,1.991738e+07,5.766369e+09,2,79
2.519902e+03,1.713782e+06,1.560734e+08,6.887783e+03,1.153149e+07,2.941904e+09,3,79
1.781840e+03,8.350144e+05,3.973706e+07,5.107936e+03,6.815987e+06,9.338669e+08,3,86
2.522740e+03,1.795161e+06,2.504264e+08,6.264127e+03,1.002498e+07,2.340931e+09,1,94
1.897706e+03,9.905439e+05,8.577529e+07,4.746086e+03,5.944759e+06,1.132776e+09,1,48
2.272632e+03,1.396356e+06,1.234769e+08,6.633651e+03,1.140254e+07,3.082677e+09,0,98
3.020224e+03,2.507555e+06,3.422671e+08,6.790334e+03,1.209863e+07,3.563201e+09,1,61
1.989701e+03,1.090990e+06,1.008173e+08,5.400886e+03,7.531495e+06,1.339542e+09,0,96
2.570879e+03,1.820584e+06,2.125383e+08,6.255888e+03,1.008921e+07,2.076539e+09,2,37
1.862101e+03,9.418779e+05,7.097613e+07,5.540149e+03,8.108928e+06,1.623433e+09,0,84
1.926425e+03,1.065231e+06,1.270566e+08,5.616303e+03,8.212129e+06,2.092372e+09,0,97
1.850116e+03,9.112900e+05,5.201828e+07,4.994157e+03,6.631921e+06,1.119156e+09,0,74
2.035693e+03,1.117439e+06,8.451768e+07,5.876842e+03,8.795725e+06,1.624043e+09,1,104
1.473111e+03,5.770638e+05,2.529951e+07,4.420242e+03,5.166478e+06,7.219081e+08,1,88
1.906038e+03,1.002087e+06,8.963126e+07,5.296130e+03,7.489580e+06,1.813489e+09,0,80
2.517901e+03,1.748687e+06,2.049856e+08,6.646130e+03,1.145625e+07,3.023919e+09,0,34
1.886040e+03,9.866481e+05,8.941127e+07,5.084671e+03,6.908381e+06,1.237405e+09,1,92
2.308190e+03,1.450931e+06,1.343104e+08,6.075722e+03,8.892171e+06,1.519834e+09,0,25
2.082325e+03,1.177330e+06,9.818036e+07,5.740984e+03,8.867455e+06,2.027466e+09,0,70
2.375801e+03,1.526817e+06,1.366022e+08,6.334531e+03,1.010269e+07,2.085506e+09,0,3
1.940115e+03,1.045762e+06,9.911457e+07,5.206067e+03,7.165697e+06,1.236508e+09,0,59
2.508552e+03,1.755123e+06,2.277659e+08,6.294711e+03,1.059308e+07,2.613432e+09,2,81
2.999636e+03,2.465393e+06,3.254614e+08,6.579207e+03,1.161331e+07,3.310235e+09,2,61
