7.451634e+02,1.804020e+02,-9.817582e+02,-5.104588e+02,-3.837907e+02,-2.599342e+02,4.258288e+01,1.103615e+03,2.095131e+02,2.573967e+02,7.875938e+02,1.485922e+02,4.847759e+02,-1.100755e+03,-3.613713e+02,-1.073006e+02,-5.010213e+01,-9.739485e+02,-5.285055e+02,-5.582965e+01,-3.536042e+02,7.581368e+02,3.852688e+02,2.217532e+01,9.568848e+01,3.369318e+01,7.216133e+02,7.789837e+02,1.940653e+02,1.621945e+01,1.306077e+02,-4.435093e+02,-5.042257e+02,2.043033e+02,-3.141997e+01,-9.622330e+01,-9.552961e+01,-4.972138e+02,-7.755132e+02,-1.736180e+02,-5.541024e+01,-2.089223e+00,-1.733173e+02,3.261111e+02,5.846094e+02,-1.702673e+02,-1.592304e+02,1.003096e+02,8.995366e+01,3,72,N,N
7.769944e+02,2.717313e+02,-9.886124e+02,8.973247e+01,-7.180223e+02,1.782677e+01,-1.719471e+01,4.209196e+01,-9.370058e+01,4.778045e+02,-1.423311e+02,-1.200172e+02,5.134552e+02,-2.944185e+02,4.182549e+02,-1.063885e+02,-1.007728e+02,1.898115e+01,4.539905e+02,-6.485916e+01,-2.950446e+02,3.950422e+02,-4.854167e+02,4.831867e+02,-5.348714e+01,1.982493e+02,2.399565e+02,-9.832974e+02,2.689166e+02,-1.426227e+01,7.618326e+01,-2.846944e+02,2.020757e+02,-7.650832e+02,2.213370e+02,-3.294244e+00,-2.384900e+02,-4.039420e+02,1.104580e+03,-5.995429e+02,8.085730e+01,8.066270e+00,-2.458123e+02,8.052546e+01,5.621832e+01,7.527114e+02,-3.020741e+02,-2.822961e+01,-4.229560e+00,3,93,N,N
7.760395e+02,1.842996e+02,-1.025925e+03,-5.228580e+02,-4.015312e+02,-2.429615e+02,1.143498e+02,1.074936e+03,2.371433e+02,2.814834e+02,7.503345e+02,1.251850e+02,3.433688e+02,-1.019884e+03,-3.669036e+02,-1.552111e+02,-6.137584e+01,-9.417879e+02,-4.438001e+02,-4.992713e+01,-2.348888e+02,7.665877e+02,2.565108e+02,1.395392e+02,1.402517e+02,4.495852e+01,7.015012e+02,6.131591e+02,1.796457e+02,2.270574e+01,2.837771e+01,-5.296041e+02,-3.456514e+02,1.354378e+02,-1.741937e+02,-1.262064e+02,-1.344170e+02,-4.891913e+02,-5.499656e+02,-1.198325e+02,-1.145454e+02,-8.492792e+00,-2.787468e+01,3.777011e+02,5.437858e+02,-1.816132e+02,1.091327e+01,1.922564e+02,1.090262e+02,0,26,N,N
7.340226e+02,-1.279759e+01,-9.384071e+02,-5.147472e+02,-4.996760e+01,9.492130e+01,-2.568884e+01,1.191933e+03,1.281193e+02,3.516255e+01,1.549511e+01,-1.360861e+02,4.606585e+02,-1.160390e+03,-4.576615e+02,8.829830e+01,5.635460e+01,-1.610979e+02,1.677196e+02,6.992006e+01,-2.450429e+02,7.444809e+02,6.715651e+02,-9.401481e+01,-1.342173e+02,2.862209e+00,-2.248308e+01,1.021442e-01,-2.194911e+02,3.903072e+01,1.008692e+02,-5.219431e+02,-7.185282e+02,6.820109e+01,2.718715e+02,7.017713e+01,-9.408307e+01,1.423194e+02,6.550830e+00,2.742036e+02,6.560499e+01,-9.583911e+01,-2.840408e+02,5.154793e+02,8.160587e+02,-7.320323e+01,-3.419143e+02,-2.089192e+02,2.458711e+01,3,96,N,N
7.543944e+02,1.889350e+02,-1.073181e+03,-4.698991e+02,-4.323870e+02,-2.401438e+02,1.118651e+02,1.094732e+03,1.665594e+02,3.264195e+02,8.063686e+02,1.073230e+02,5.878514e+02,-1.190480e+03,-2.768179e+02,-8.591081e+01,-5.630321e+01,-1.127718e+03,-4.472019e+02,-2.048983e+01,-5.465578e+02,8.893738e+02,2.457694e+02,5.735799e-01,8.231483e+01,-1.733489e+01,9.086784e+02,7.636140e+02,1.003175e+02,-6.694601e+00,2.186206e+02,-4.969127e+02,-3.864674e+02,3.319662e+02,-7.204284e+01,-7.676950e+01,-8.216308e+01,-5.445259e+02,-8.565051e+02,-4.813652e+01,-6.292416e+00,1.404939e+01,-2.295643e+02,3.381660e+02,5.752310e+02,-4.470205e+02,-1.404777e+02,1.435520e+02,6.084290e+01,1,55,N,N
7.906818e+02,1.385734e+01,-9.876652e+02,-5.600436e+02,-1.110538e+02,4.295806e+01,1.693100e+01,1.245238e+03,1.350610e+02,3.124852e+01,2.242095e+02,-8.208150e+01,4.175426e+02,-1.190168e+03,-4.974572e+02,1.065232e+02,7.091376e+01,-3.048356e+02,-7.564691e+01,1.696207e+01,-1.838126e+02,7.651557e+02,6.588235e+02,-8.189439e+01,-1.324081e+02,3.022807e+01,-2.423414e+01,3.338831e+02,-6.866414e+01,7.148620e+01,2.473394e+01,-5.353803e+02,-7.019088e+02,1.401534e+02,2.747035e+02,2.870755e+01,-1.175882e+02,1.267798e+02,-1.735840e+02,-6.199059e+01,4.250502e+01,-7.588647e+01,-1.590153e+02,5.050583e+02,8.007641e+02,-1.732491e+02,-4.372822e+02,-2.035294e+02,6.705002e+01,3,90,N,N
7.986395e+02,2.256754e+02,-1.038190e+03,-5.417552e+02,-4.580114e+02,-3.550766e+02,-1.921838e+01,1.191438e+03,1.899369e+02,2.919963e+02,9.976763e+02,2.456679e+02,5.106513e+02,-1.114777e+03,-3.553581e+02,-5.653583e+01,-5.138237e+01,-1.187442e+03,-7.527575e+02,-1.417730e+02,-2.490415e+02,6.652492e+02,3.732066e+02,-7.930967e+01,3.579377e+01,4.280814e+01,8.472838e+02,1.090222e+03,3.548997e+02,9.728490e+01,3.654391e+01,-3.793370e+02,-4.230585e+02,3.276737e+02,1.038984e+02,-3.697595e+01,-1.144252e+02,-5.576611e+02,-1.080854e+03,-4.197694e+02,-1.548392e+02,-8.679428e+01,-2.029193e+02,3.794596e+02,4.140509e+02,-3.065295e+02,-3.455564e+02,-2.277030e+01,3.175139e+01,1,5,N,N
7.563043e+02,1.836428e+02,-1.025822e+03,-4.988570e+02,-4.164118e+02,-2.309021e+02,6.310781e+01,1.096533e+03,2.142982e+02,3.184353e+02,7.495281e+02,1.107068e+02,4.976786e+02,-1.076808e+03,-3.822142e+02,-1.367417e+02,-7.752722e+01,-1.022990e+03,-4.187893e+02,-3.990911e+01,-3.506197e+02,7.269288e+02,3.294103e+02,1.535146e+02,1.260524e+02,2.153301e+01,8.277581e+02,6.678230e+02,1.458049e+02,1.950412e+01,1.191440e+02,-4.599528e+02,-3.381158e+02,5.360044e+01,-1.874591e+02,-1.158868e+02,-9.877408e+01,-5.706145e+02,-6.972138e+02,-1.385292e+02,-8.476501e+01,-1.231154e+01,-1.963604e+02,3.787998e+02,4.437356e+02,-1.463957e+02,9.533387e+01,2.052638e+02,1.019749e+02,0,27,N,N
7.438902e+02,-3.989686e+02,-9.895792e+02,1.826233e+02,6.818695e+02,1.730085e+01,1.158930e+02,-3.369481e+02,-7.371462e+01,-6.179438e+02,-6.100847e+01,1.247035e+02,4.084524e+02,3.891830e+02,5.120662e+01,-1.404016e+02,6.446239e+02,-1.947359e+01,-1.152254e+02,1.369408e+02,-3.822579e+02,-4.428114e+02,1.473533e+02,1.348901e+02,-1.055684e+02,-5.180400e+02,2.211729e+02,-9.616246e+01,-1.855588e+02,5.551218e+01,1.054010e+02,3.234791e+02,-2.671910e+02,7.781545e+01,1.878228e+02,-4.928755e+00,2.667012e+02,-2.850618e+02,1.787901e+02,8.363323e+01,-1.299936e+02,-3.476736e+01,-7.862057e+01,-2.333774e+02,2.114152e+02,-1.213326e+02,-2.044453e+02,5.697658e+01,5.565177e+01,0,28,N,N
6.534902e+02,1.803961e+02,-9.277433e+02,4.089945e+01,-6.054627e+02,7.663390e+01,9.943758e+01,-2.188044e+02,-6.222791e+00,7.335117e+02,-1.860441e+02,-1.105628e+01,5.305837e+02,3.448442e+02,-1.050837e+02,-1.747314e+00,-4.564301e+02,3.692720e+02,9.055594e+01,-7.052479e+00,-5.873353e+02,-2.051288e+02,2.300222e+02,3.337241e+01,8.872732e+00,2.066577e+02,-4.229705e+02,-1.387991e+02,-3.764416e+01,-9.661249e+00,3.624794e+02,6.910626e+01,-2.612879e+02,-6.703714e+01,2.435620e+01,5.413907e+00,-9.079886e+01,7.444533e+01,2.922272e+01,8.750637e+01,3.549986e+00,4.992038e+00,-2.691562e+02,-1.355021e+02,1.843654e+02,8.926669e+01,-3.903754e+01,-2.412963e+01,-1.012254e+01,0,67,N,N
