3.555113e-06,-1.317328e-05,2.789256e-03,-8.176744e-06,-1.896205e-03,2.057228e-02,1.106337e-02,-5.535479e-02,7.690688e+00,1.315586e-05,2.120786e-03,-5.266558e-02,-4.969760e-04,-4.390972e-02,-1.288291e+00,3.178892e-02,4.824759e+00,-3.844911e+01,6.728297e-03,-3.460243e-02,5.707343e+00,-3.406371e-02,-1.940082e+00,-2.365135e+01,1.260484e+01,-5.294082e+01,1.042572e+04,0,37
2.797767e-06,-1.136147e-05,1.991470e-03,-4.146065e-06,-3.210932e-03,2.362473e-02,1.039001e-02,-2.876433e-02,8.732055e+00,6.445526e-07,5.932198e-04,6.785811e-04,-5.216642e-04,-1.521183e-02,-6.614065e-01,-1.893251e-02,1.953092e+00,5.082803e+01,7.936187e-03,-8.725594e-02,4.435644e+00,-4.441679e-02,-5.248740e+00,9.754872e+01,1.847549e+01,-1.224549e+02,1.231951e+04,0,28
2.047598e-06,-4.742106e-06,6.116129e-03,5.211049e-06,1.238695e-03,-2.940615e-03,4.096588e-03,-3.902250e-03,9.693564e+00,2.966695e-06,1.858718e-03,-5.419462e-03,-2.392048e-03,1.518033e-02,-3.961875e+00,-2.785429e-02,-3.004799e-02,-2.810879e+01,4.407374e-03,-1.711384e-02,1.174550e+01,-2.455678e-02,-1.482049e+00,-3.942591e+01,8.593835e+00,-1.034304e+02,1.345420e+04,0,88
2.623428e-06,-1.420776e-06,3.413979e-03,-2.405392e-06,-2.478976e-03,-8.629818e-03,1.050149e-02,-8.415909e-03,1.207246e+01,-9.396554e-06,-1.655563e-03,3.342143e-02,-2.174013e-03,1.333718e-02,9.511690e-01,-2.962817e-03,-2.662850e+00,8.227802e+01,4.688410e-03,1.950416e-02,5.415918e+00,-3.799321e-03,-5.205980e-01,-7.754573e+01,1.353891e+01,1.630782e+01,1.052858e+04,0,84
2.721082e-06,-2.243678e-06,4.121021e-03,-5.794678e-06,-3.181475e-03,-2.114150e-02,9.319727e-03,-7.806663e-03,1.373838e+01,8.458387e-06,1.883877e-03,-1.190299e-02,2.032565e-03,-3.860391e-02,-1.662925e+00,-1.982203e-02,1.814873e+00,-1.748592e+01,5.957896e-03,6.239649e-03,8.114093e+00,-2.929814e-02,-2.315713e+00,-1.016713e+02,1.403679e+01,-6.428377e+01,1.518298e+04,0,82
2.890234e-06,-9.617340e-06,2.922395e-03,-2.994262e-06,-3.822685e-03,1.254395e-02,1.151123e-02,-3.645121e-03,1.329705e+01,-4.646328e-07,2.973782e-04,4.302397e-03,-6.468062e-04,-3.780469e-03,-7.534171e-01,-8.835324e-03,1.802296e+00,2.154793e+01,5.951975e-03,-7.730774e-02,5.102525e+00,-8.191195e-02,-4.243655e+00,6.476659e+01,1.474912e+01,-4.121754e+01,1.350303e+04,0,35
2.961311e-06,-1.137968e-05,1.901309e-03,-4.630654e-06,-2.021836e-03,9.276495e-03,1.141469e-02,-3.544387e-02,6.099923e+00,6.440499e-06,1.778755e-03,-4.760348e-02,9.897458e-05,-1.691077e-02,-1.298213e+00,-3.247500e-03,4.086699e+00,-6.803171e+01,6.826765e-03,-6.121046e-02,5.195255e+00,-1.846437e-02,-2.256017e+00,3.449767e+01,1.601830e+01,-1.609195e+02,1.064906e+04,0,0
2.861594e-06,-8.525792e-06,2.633599e-03,-2.554476e-06,-2.361156e-03,-9.825898e-03,1.068112e-02,-3.416188e-02,9.028609e+00,8.880620e-06,2.394266e-03,-3.620225e-02,-3.286860e-04,-3.792377e-02,-2.326842e+00,2.215723e-02,5.932182e+00,-1.846978e+01,6.667888e-03,-3.473411e-02,7.141003e+00,-8.587307e-03,-3.329759e+00,-3.103826e+01,1.446883e+01,-8.371540e+01,1.633746e+04,0,45
2.587899e-06,-8.082059e-06,1.708891e-03,-3.933886e-06,-2.817415e-03,8.977135e-03,9.364721e-03,-1.357821e-02,7.720942e+00,1.176323e-06,1.078714e-03,-1.384965e-02,1.770785e-04,-1.097585e-02,-1.186177e+00,-1.082472e-02,1.837587e+00,3.189490e+01,8.911673e-03,-7.292388e-02,4.689258e+00,-2.258404e-02,-5.226037e+00,8.336283e+01,1.977490e+01,-1.380700e+02,1.246924e+04,0,86
2.278615e-06,-9.137832e-06,1.164738e-03,-1.416147e-06,-2.058991e-03,2.410729e-02,8.232678e-03,-3.543888e-02,5.136898e+00,-7.786253e-07,-1.920629e-04,8.067994e-03,-5.960256e-05,-1.206328e-03,2.746586e-01,-2.171528e-03,-2.471625e-01,1.366602e+01,6.485164e-03,-6.335565e-02,2.381215e+00,5.335554e-03,-3.393201e+00,9.430505e+01,1.268463e+01,-1.672842e+02,7.399051e+03,0,27
