2.813439e+01,-2.116302e+02,1.251732e+04,-8.118405e+01,2.427585e+04,-3.619203e+05,3.938408e+04,-2.016924e+05,2.047591e+07,-7.325135e+01,-8.604572e+03,2.459567e+05,6.707758e+03,2.153804e+04,-8.112195e+06,-1.418342e+05,-4.798047e+05,1.915075e+08,3.428508e+05,-6.809989e+06,2.020224e+08,-5.394825e+06,3.533862e+08,-8.460950e+09,3.753603e+08,-9.471670e+09,3.208641e+11,2.889801e+01,-7.653193e+02,4.917018e+04,-2.521623e+01,-5.974777e+03,-2.943189e+05,2.478354e+04,-5.620846e+05,4.097033e+07,-1.731477e+01,-8.027736e+03,5.830716e+05,-1.557478e+03,9.343561e+04,-4.105554e+06,9.106932e+03,-7.509338e+06,5.276046e+08,4.799433e+05,-2.454177e+07,9.664689e+08,-1.373177e+06,5.050216e+07,-2.634282e+09,4.057173e+08,-1.960225e+10,7.514745e+11,3.035419e+01,-6.762160e+02,4.356844e+04,-1.539399e+01,-2.176093e+03,4.431805e+05,2.807295e+04,-4.749078e+05,4.367253e+07,2.674930e+01,-8.307109e+03,6.036462e+05,4.658645e+03,-6.206993e+05,2.686347e+07,-8.280746e+03,-5.294508e+06,4.629971e+08,5.365248e+05,-2.566042e+07,1.025784e+09,3.352134e+05,-1.221278e+08,6.764594e+09,4.724631e+08,-2.185606e+10,9.031406e+11,2.657736e+01,-2.572657e+02,1.296212e+04,1.538872e+02,-4.180633e+03,2.905145e+05,3.774654e+04,-1.037341e+05,1.813215e+07,-2.085416e+01,6.585424e+03,-2.473562e+05,-5.530553e+03,1.422375e+05,-9.055500e+06,-2.318356e+04,1.249943e+07,-3.455191e+08,2.975653e+05,-7.819954e+06,2.326627e+08,6.849152e+06,-2.036309e+08,7.597426e+09,3.382211e+08,-8.827111e+09,3.048868e+11,3,72
2.714183e+01,-2.508821e+02,1.457737e+04,-8.304409e+01,2.201869e+04,-4.291851e+05,3.268832e+04,-3.061597e+05,1.955145e+07,2.878717e+00,-4.911558e+03,2.105545e+05,1.840584e+03,1.670808e+05,-7.140240e+06,-1.118285e+04,-1.469294e+06,2.657756e+08,3.093504e+05,-7.472212e+06,2.473227e+08,-4.399870e+06,3.171036e+08,-9.628699e+09,2.927466e+08,-8.977501e+09,3.326533e+11,2.803175e+01,-6.797604e+02,4.079687e+04,1.026750e+01,-2.725367e+03,-4.259083e+05,2.414753e+04,-4.711327e+05,3.499764e+07,4.740292e+01,6.045726e+03,-4.978217e+05,-9.365245e+03,2.327516e+05,3.368225e+05,-3.796687e+04,6.575556e+06,-3.949005e+08,4.301800e+05,-2.030654e+07,7.777210e+08,-1.391465e+05,7.609998e+07,-4.971993e+09,3.536193e+08,-1.563153e+10,5.772515e+11,2.868972e+01,-8.025700e+02,6.246601e+04,-1.082899e+01,-6.644817e+02,2.595487e+05,2.637566e+04,-6.235972e+05,5.634858e+07,7.442110e+01,1.517393e+04,-1.266141e+06,2.905897e+03,-3.667388e+05,1.245661e+07,1.464265e+05,7.950008e+06,-8.096764e+08,4.320932e+05,-2.540668e+07,1.279651e+09,6.354488e+05,-8.657089e+07,3.421243e+09,3.823285e+08,-2.146145e+10,1.069829e+12,2.454673e+01,-3.273299e+02,2.239136e+04,1.259108e+02,1.790641e+03,5.175912e+05,3.427396e+04,-3.662691e+05,2.815908e+07,1.656630e+01,8.862921e+03,-5.213706e+05,-8.401564e+02,1.415984e+05,-1.031586e+07,5.293780e+04,9.516437e+06,-5.646700e+08,2.200881e+05,-7.694986e+06,3.044196e+08,4.941945e+06,-1.798283e+08,8.970459e+09,2.483267e+08,-8.464178e+09,3.689893e+11,3,93
2.886194e+01,-2.087588e+02,1.151391e+04,-1.153266e+02,2.288787e+04,-2.876979e+05,4.072995e+04,-1.280674e+05,2.019643e+07,-9.260434e+01,-1.878476e+04,6.312791e+05,6.103482e+03,1.948678e+05,-2.459679e+07,-1.914939e+05,-1.538381e+07,6.031646e+08,3.726067e+05,-7.600368e+06,2.337124e+08,-6.377753e+06,3.414961e+08,-9.476718e+09,4.053406e+08,-9.938617e+09,3.493474e+11,3.157433e+01,-6.291860e+02,3.263310e+04,8.595671e+00,-5.080618e+03,-2.396959e+05,2.872648e+04,-4.887412e+05,3.137902e+07,2.818275e+01,-5.742204e+03,2.367919e+05,-5.624763e+03,-7.322019e+04,5.139637e+06,-8.521657e+04,-7.854505e+06,5.057583e+08,6.101083e+05,-2.438244e+07,8.536556e+08,-6.926956e+05,4.197778e+07,-2.680353e+09,5.277388e+08,-2.068668e+10,7.358998e+11,3.162385e+01,-7.521330e+02,4.846617e+04,-9.462226e+00,5.149367e+03,2.323758e+05,2.857150e+04,-5.980346e+05,4.350680e+07,5.324525e+00,3.012697e+03,-7.489016e+04,-2.357533e+03,3.848416e+03,5.081220e+06,3.083834e+04,1.650388e+06,9.586231e+06,5.997877e+05,-2.917167e+07,1.251002e+09,6.838999e+05,-2.326742e+07,1.893005e+09,5.221828e+08,-2.476718e+10,1.039520e+12,2.641685e+01,-3.179800e+02,1.673459e+04,1.409912e+02,-7.425101e+03,4.331353e+05,4.223095e+04,-2.136524e+05,2.347954e+07,-6.878815e+00,4.200094e+03,-1.810290e+05,-2.034496e+03,2.029158e+05,-8.581627e+06,-7.246779e+04,9.831567e+06,-3.487968e+08,2.887126e+05,-9.449862e+06,2.969199e+08,7.206076e+06,-2.850036e+08,1.018031e+10,3.809074e+08,-1.231059e+10,4.232728e+11,0,26
2.664319e+01,-2.269097e+02,8.932324e+03,-9.634650e+01,1.327800e+04,-2.984512e+05,4.115736e+04,-2.708459e+05,1.338611e+07,1.479805e+01,-3.837777e+03,9.430900e+04,-5.889070e+02,-3.513762e+04,-2.124166e+06,-7.101698e+03,-2.800404e+06,7.257441e+07,2.768159e+05,-6.259580e+06,1.515089e+08,-5.137671e+06,2.348478e+08,-6.129800e+09,3.469216e+08,-8.596050e+09,2.306466e+11,2.743583e+01,-7.398421e+02,5.007806e+04,-4.750650e+01,-6.652599e+03,-2.317242e+05,2.091903e+04,-4.858958e+05,3.610075e+07,3.455985e+00,1.326707e+03,-6.639809e+04,-2.553894e+03,-2.532619e+04,4.483534e+06,-2.049991e+03,2.388697e+06,-6.190768e+07,4.115476e+05,-2.160876e+07,9.191718e+08,-2.247741e+06,5.909042e+07,-2.258342e+09,3.081161e+08,-1.485175e+10,5.963707e+11,3.047482e+01,-7.727214e+02,5.038701e+04,-1.845431e+01,-2.035376e+03,3.644192e+05,2.470544e+04,-5.604310e+05,4.158316e+07,-2.367904e+01,2.397744e+03,-1.524009e+05,-2.354905e+03,1.654176e+05,-1.106901e+07,-7.784541e+04,5.241728e+06,-2.009409e+08,5.362254e+05,-2.730013e+07,1.218053e+09,2.238742e+05,-1.080654e+08,6.878164e+09,4.128235e+08,-2.072357e+10,9.261538e+11,2.539023e+01,-3.386703e+02,1.899117e+04,1.209389e+02,-8.832014e+03,4.492704e+05,3.534590e+04,-1.703891e+05,2.338618e+07,-3.480742e+00,5.677711e+03,-1.410753e+05,9.713926e+02,-8.311330e+04,1.713928e+06,6.719161e+04,3.431522e+06,9.221864e+06,2.584795e+05,-9.264521e+06,3.210321e+08,5.685574e+06,-2.560008e+08,1.027842e+10,2.904160e+08,-1.017666e+10,3.868377e+11,3,96
2.690030e+01,-2.995210e+02,2.730284e+04,-4.855709e+01,3.108887e+04,-6.569430e+05,3.255159e+04,-1.748094e+05,3.600920e+07,-6.068220e+01,-2.055176e+04,7.420030e+05,7.359435e+03,5.250821e+04,-3.016096e+07,-5.014598e+04,-1.332687e+07,6.500945e+08,2.899488e+05,-8.342446e+06,3.712420e+08,-3.405766e+06,3.616236e+08,-1.320812e+10,2.499654e+08,-8.651625e+09,4.448299e+11,2.866212e+01,-7.367337e+02,5.095119e+04,-2.817711e+01,-5.923380e+03,-2.512277e+05,2.487733e+04,-5.183818e+05,4.599759e+07,-1.019147e+02,-3.341071e+04,2.643206e+06,1.223997e+03,9.309078e+04,-1.337432e+07,-1.764710e+05,-2.332893e+07,2.075105e+09,4.453617e+05,-2.296399e+07,9.866863e+08,-1.772515e+06,6.181143e+07,-3.906267e+09,3.628631e+08,-1.828538e+10,8.021334e+11,3.033727e+01,-7.306657e+02,5.470351e+04,-1.632907e+00,2.406002e+03,2.577554e+05,2.912317e+04,-5.761017e+05,5.351799e+07,-1.167182e+02,-4.560744e+04,3.245510e+06,1.805623e+03,-2.700845e+05,1.626175e+07,-8.273888e+04,-4.174507e+07,2.826893e+09,5.006569e+05,-2.511997e+07,1.173816e+09,1.303502e+06,-6.656924e+07,2.829495e+09,4.569071e+08,-2.217652e+10,1.026982e+12,2.547041e+01,-3.423110e+02,2.420197e+04,1.127084e+02,-1.278952e+04,6.200703e+05,4.385449e+04,-1.914651e+05,3.309208e+07,-5.604114e+01,-1.359556e+04,9.364241e+05,-4.382019e+03,-3.387911e+05,2.895483e+07,-2.706732e+04,-1.775170e+07,1.230000e+09,2.283709e+05,-8.963531e+06,3.582091e+08,5.511528e+06,-2.864457e+08,1.254503e+10,3.127182e+08,-1.166554e+10,4.921827e+11,1,55
2.837536e+01,-2.962508e+02,1.962999e+04,-9.603278e+01,2.775297e+04,-5.000438e+05,3.751833e+04,-2.361877e+05,2.992483e+07,-4.744743e+01,-1.802149e+04,6.282600e+05,3.613238e+03,9.680254e+04,-2.348797e+07,-4.280690e+04,-1.632041e+07,6.892414e+08,3.468635e+05,-9.875315e+06,3.727458e+08,-5.416947e+06,4.125529e+08,-1.435151e+10,3.573187e+08,-1.183810e+10,5.179848e+11,2.962400e+01,-6.224893e+02,3.679196e+04,6.692435e-01,-3.072026e+03,-3.809287e+05,2.726486e+04,-4.577462e+05,3.330248e+07,9.802432e+01,-1.312127e+04,9.223074e+05,-1.173567e+04,3.775849e+05,-2.002759e+07,9.345269e+04,-1.951332e+07,1.322006e+09,4.818521e+05,-2.087227e+07,8.310501e+08,-7.082804e+05,8.835880e+07,-6.212308e+09,4.237699e+08,-1.719310e+10,6.786085e+11,3.005550e+01,-7.809543e+02,5.810061e+04,-2.046454e+01,4.952653e+03,1.284244e+05,2.597078e+04,-5.592217e+05,5.134694e+07,-3.087545e+00,2.924926e+03,2.512779e+04,-3.430734e+03,4.361068e+04,-1.570768e+06,-3.107889e+04,9.597859e+06,-3.863912e+08,4.947956e+05,-2.650460e+07,1.307323e+09,5.001372e+05,-1.048754e+07,9.757647e+07,4.007978e+08,-2.109959e+10,1.040300e+12,2.490778e+01,-3.603634e+02,2.493893e+04,1.223518e+02,-1.605413e+03,5.498917e+05,3.698392e+04,-3.685935e+05,2.996886e+07,3.125624e+01,2.152894e+03,-1.389757e+05,-1.931537e+03,-4.413667e+03,-4.051699e+06,1.946384e+04,5.284116e+06,-3.001254e+08,2.258190e+05,-8.646000e+06,3.410847e+08,5.296919e+06,-2.205320e+08,9.899307e+09,2.730039e+08,-9.981900e+09,4.092511e+11,3,90
2.701129e+01,-1.885317e+02,6.550681e+03,-1.118805e+02,1.016172e+04,-1.700069e+05,3.792689e+04,-2.804269e+05,8.494988e+06,-3.368139e+01,3.896632e+03,-8.118675e+04,-4.469582e+03,3.538207e+04,-5.376107e+05,2.825293e+04,-1.167140e+06,3.732051e+07,2.994653e+05,-5.288625e+06,1.157399e+08,-5.461511e+06,1.729322e+08,-3.996561e+09,3.289229e+08,-6.486984e+09,1.504548e+11,2.840960e+01,-6.950656e+02,4.578705e+04,-7.033925e+00,-1.082735e+04,-3.154960e+05,2.464799e+04,-5.230976e+05,3.990471e+07,1.819906e+01,1.975874e+04,-9.750242e+05,-9.084302e+03,1.991380e+03,6.539016e+05,-5.053920e+04,1.945349e+07,-8.263628e+08,4.430043e+05,-2.093068e+07,8.159079e+08,-8.662285e+05,-3.850918e+06,-6.979331e+08,3.854939e+08,-1.692064e+10,6.253443e+11,2.886946e+01,-7.431086e+02,4.917432e+04,-1.909537e+01,3.387115e+03,3.577874e+05,2.365053e+04,-5.583616e+05,3.968180e+07,7.830329e-03,2.501425e+04,-1.502757e+06,1.496839e+02,-1.447176e+05,1.253317e+07,8.708514e+04,1.724298e+07,-1.075697e+09,4.736711e+05,-2.466433e+07,1.095903e+09,-1.193701e+05,-3.867376e+07,3.471498e+09,3.715223e+08,-1.891540e+10,8.245472e+11,2.503153e+01,-3.382919e+02,1.762666e+04,1.299053e+02,-1.012048e+04,4.475573e+05,3.519824e+04,-2.747233e+05,2.184548e+07,-9.152339e+00,1.604523e+04,-6.286398e+05,1.194028e+03,2.499976e+05,-2.128388e+07,3.730613e+04,2.062985e+07,-8.533532e+08,2.530681e+05,-9.011953e+06,2.977997e+08,5.827771e+06,-2.732851e+08,1.025842e+10,2.979157e+08,-1.088003e+10,3.953765e+11,1,5
2.710600e+01,-1.913898e+02,9.679355e+03,-1.058727e+02,7.303511e+03,-2.736949e+05,3.709822e+04,-3.655339e+05,1.303735e+07,-6.164117e+01,-3.786694e+04,9.880805e+05,1.841071e+03,6.868747e+05,-3.406785e+07,5.331483e+04,-4.244924e+07,1.367265e+09,3.002867e+05,-5.382451e+06,1.687741e+08,-5.095549e+06,1.824352e+08,-5.955872e+09,3.252529e+08,-7.363406e+09,2.298430e+11,2.922225e+01,-6.633342e+02,4.290780e+04,-3.441411e+01,-9.862598e+03,-1.004939e+05,2.403743e+04,-3.851759e+05,3.190791e+07,-3.673208e+01,-3.807003e+04,2.719860e+06,-3.368923e+03,-3.527351e+05,1.858043e+07,-3.094725e+05,-2.349681e+07,1.824906e+09,4.896834e+05,-2.122150e+07,8.372953e+08,-2.240474e+06,-3.256281e+06,2.000419e+09,3.858306e+08,-1.395431e+10,5.318200e+11,3.072652e+01,-6.621272e+02,4.084467e+04,1.882795e+00,-5.693667e+03,3.972481e+05,2.695939e+04,-4.498250e+05,3.812512e+07,-1.193982e+02,-2.503646e+04,2.106229e+06,-3.516899e+03,-1.354949e+05,2.128329e+07,-4.961903e+04,-1.869961e+07,1.647788e+09,5.695938e+05,-2.552864e+07,1.048858e+09,1.031914e+06,-1.771556e+08,9.584117e+09,4.763033e+08,-2.077164e+10,8.605894e+11,2.672025e+01,-3.573310e+02,1.901778e+04,1.353997e+02,-1.473481e+04,5.165773e+05,3.852723e+04,-2.265383e+05,2.693177e+07,-1.052449e+02,-6.186237e+03,5.920302e+05,-5.857547e+03,-1.883652e+05,1.498960e+07,-1.342087e+05,-1.115319e+05,6.109889e+08,3.077210e+05,-1.101155e+07,3.790535e+08,6.480810e+06,-3.510802e+08,1.398054e+10,3.650698e+08,-1.351533e+10,5.245930e+11,0,27
2.769888e+01,-2.361333e+02,1.498282e+04,-1.043285e+02,2.429778e+04,-3.523319e+05,3.648277e+04,-1.529494e+05,2.364230e+07,-9.157318e+01,-3.208281e+04,1.004793e+06,9.004063e+03,3.353525e+05,-4.359244e+07,-1.032990e+05,-3.082363e+07,1.166279e+09,3.240767e+05,-7.190037e+06,2.473521e+08,-5.301367e+06,3.249787e+08,-9.559922e+09,3.330623e+08,-9.097707e+09,3.553416e+11,3.103394e+01,-6.860427e+02,4.025551e+04,-1.955569e+01,-5.553102e+03,-2.834902e+05,2.650188e+04,-5.653040e+05,3.845223e+07,-7.830771e+01,-5.683606e+04,3.376609e+06,4.602119e+02,1.085391e+05,-8.163635e+06,-1.569627e+04,-4.970716e+07,3.024608e+09,5.861492e+05,-2.485660e+07,9.822197e+08,-1.887709e+06,6.766285e+07,-5.360895e+09,4.702512e+08,-2.091397e+10,8.741834e+11,3.139355e+01,-7.535201e+02,5.731781e+04,-6.959714e+00,5.958774e+03,3.109343e+04,2.788689e+04,-5.574745e+05,5.129781e+07,-1.157774e+02,-6.062261e+04,4.245355e+06,1.055141e+03,-8.979141e+04,-4.532312e+06,-8.302515e+04,-5.042217e+07,3.390559e+09,5.656380e+05,-2.759984e+07,1.349878e+09,1.210591e+06,-1.212736e+06,-9.106511e+08,4.784051e+08,-2.246932e+10,1.075094e+12,2.587485e+01,-3.417388e+02,2.523465e+04,1.144084e+02,-1.012819e+04,6.656958e+05,4.362644e+04,-2.178931e+05,3.572397e+07,-4.841343e+01,-2.847542e+04,1.565056e+06,-1.045795e+03,-6.146617e+05,4.816948e+07,1.411510e+03,-4.021337e+07,2.138771e+09,2.492252e+05,-9.510860e+06,3.975720e+08,5.890443e+06,-2.932774e+08,1.380500e+10,3.370295e+08,-1.247322e+10,5.576248e+11,0,28
2.474791e+01,-2.679692e+02,1.676876e+04,-4.859468e+01,1.675667e+04,-4.326755e+05,3.589974e+04,4.187705e+04,2.448833e+07,-2.149946e+01,-9.481936e+03,3.198485e+05,2.204935e+03,-6.872573e+04,-8.638907e+06,-2.724039e+04,-5.766972e+06,2.508343e+08,2.316435e+05,-6.633149e+06,1.880890e+08,-3.667761e+06,2.333325e+08,-6.463657e+09,2.601934e+08,-6.656292e+09,2.357282e+11,2.873648e+01,-8.368254e+02,6.443032e+04,-5.731152e+01,-8.297433e+03,1.971613e+03,2.311299e+04,-5.847740e+05,5.066278e+07,3.787046e+01,-4.264101e+03,-1.483629e+05,-2.037257e+03,8.226630e+04,4.652564e+06,-2.864291e+04,-3.004082e+06,-2.434339e+07,4.463248e+05,-2.600876e+07,1.247058e+09,-2.583419e+06,3.174802e+07,-2.901988e+08,3.394226e+08,-1.893105e+10,9.032132e+11,3.205178e+01,-6.585391e+02,4.478741e+04,-2.337139e-01,-8.448674e+03,3.693343e+05,2.991376e+04,-5.243450e+05,4.196822e+07,-3.717732e+01,3.447090e+03,-5.289758e+05,-2.900493e+03,-1.363775e+05,6.260117e+06,-7.761274e+04,2.393419e+06,-3.655649e+08,5.825602e+05,-2.637475e+07,1.193095e+09,6.937020e+05,-1.919276e+08,1.122319e+10,5.127885e+08,-2.276419e+10,1.022608e+12,2.733098e+01,-3.669993e+02,2.233594e+04,1.368667e+02,-1.875083e+04,5.490638e+05,4.383251e+04,-2.156587e+05,3.453993e+07,-2.343583e+00,1.976332e+04,-8.922376e+05,-3.461857e+03,4.187794e+05,-3.108754e+07,-1.069395e+05,2.845392e+07,-1.250319e+09,3.131104e+05,-1.180271e+07,4.274645e+08,6.997438e+06,-4.042909e+08,1.584734e+10,4.155043e+08,-1.579611e+10,6.364976e+11,0,67
