2.198217e+01,-1.418644e+01,1.184661e+03,-1.352646e+02,7.158957e+03,2.670045e+04,8.630791e+04,-1.495395e+05,4.769895e+06,7.495796e+00,4.260898e+02,-2.537971e+03,1.584778e+03,6.997226e+03,5.797937e+04,2.821535e+05,1.014497e+06,1.130817e+06,3.078119e+04,-1.176868e+05,1.321156e+06,9.115797e+05,-2.584048e+05,3.511192e+07,9.440833e+07,-3.335716e+08,4.182816e+09,2.716408e+01,-1.781935e+01,8.795725e+02,1.453106e+02,1.773210e+02,5.852877e+03,1.050110e+05,-3.922624e+04,3.166567e+06,-2.140598e+00,-5.439500e+02,-2.901991e+03,8.392528e+03,-3.319106e+04,1.884380e+05,1.094579e+06,-4.222664e+06,2.574912e+07,1.129790e+05,-2.039283e+05,3.727839e+06,4.791231e+06,-3.626698e+06,1.465310e+08,4.584727e+08,-3.552313e+08,1.404752e+10,3.734224e+01,-2.868418e+01,2.094024e+03,1.507304e+02,8.721594e+02,5.305676e+03,9.295264e+04,1.083611e+05,4.914451e+06,-7.712321e+01,5.219154e+02,-7.899408e+03,5.080435e+04,-1.714791e+05,2.850885e+06,1.724095e+06,-7.635818e+05,8.042509e+07,3.453289e+05,-9.700666e+05,2.068201e+07,6.826056e+06,8.160647e+06,3.160192e+08,7.822654e+08,-7.694916e+08,4.265670e+10,4.926796e+01,-7.173138e+01,2.677296e+04,6.535570e+01,2.351408e+03,-1.487448e+05,5.644164e+04,4.333789e+05,1.807326e+07,-1.268303e+03,-4.134095e+04,5.619457e+05,8.213851e+04,-4.728103e+04,3.187144e+07,8.365406e+05,-5.678287e+06,-1.209472e+08,9.560978e+05,-3.346100e+06,5.338555e+08,1.864769e+06,8.888700e+07,-3.602376e+09,8.700611e+08,4.612688e+09,3.189492e+11,3,72,N,N
1.530754e+01,-3.521176e+01,1.098255e+03,3.487441e+00,1.551953e+03,2.530631e+03,1.507626e+04,-6.712376e+04,1.174181e+06,2.223955e+00,8.244335e+01,5.925521e+02,3.886265e+02,-2.851586e+03,7.007947e+04,4.904589e+03,-1.872111e+04,1.574523e+06,2.028278e+04,-1.396460e+05,1.654590e+06,1.501890e+05,-4.885696e+05,1.034602e+07,1.241157e+07,-1.033413e+08,1.147508e+09,2.653595e+01,-1.671874e+01,1.616505e+03,2.561640e+02,4.345703e+03,1.070448e+04,6.546030e+04,-9.247770e+04,4.099473e+06,-2.102262e+01,-9.229208e+02,1.996656e+03,-6.741277e+01,1.281733e+04,-3.687148e+04,2.628965e+05,-1.443556e+06,2.426925e+07,1.055412e+05,-1.425626e+05,5.960756e+06,3.816714e+06,2.205930e+05,1.975111e+08,2.225853e+08,-1.833422e+08,1.213544e+10,3.099903e+01,-2.433563e+01,1.876347e+03,5.310825e+02,1.906547e+03,3.934521e+04,1.081354e+05,-1.405627e+04,6.537682e+06,-7.204524e+01,1.409718e+02,-1.061867e+04,3.738086e+03,-2.321038e+04,4.746985e+05,-1.821115e+05,7.187604e+04,-1.535096e+07,2.076909e+05,-4.239403e+05,1.356340e+07,1.119661e+07,-4.047679e+06,7.108140e+08,9.356359e+08,-6.953202e+08,5.972556e+10,4.421072e+01,-1.006975e+02,2.406522e+04,2.786282e+02,-4.133924e+03,1.055777e+05,6.853942e+04,6.711053e+05,2.813415e+07,7.458009e+02,-1.076424e+03,1.858155e+05,3.939817e+04,-1.947397e+05,2.689332e+07,1.019012e+06,4.212541e+06,4.364785e+08,6.442842e+05,-4.760644e+06,3.908704e+08,1.278587e+07,-2.363963e+07,6.084296e+09,8.606320e+08,3.078994e+09,3.462429e+11,3,93,N,N
1.674586e+01,-4.683354e+01,1.249354e+03,-1.096998e+02,4.807363e+03,-2.396520e+04,4.129960e+04,-3.139702e+05,3.753047e+06,5.836274e+00,-3.565213e+02,1.996904e+03,-5.670596e+02,3.108549e+03,-4.924625e+04,1.013643e+05,-1.388585e+06,1.180990e+07,1.401095e+04,-8.342792e+04,9.418453e+05,1.304136e+05,1.795587e+05,1.597304e+06,2.109893e+07,-1.808649e+08,1.857767e+09,2.763401e+01,-2.080565e+01,7.426025e+02,2.265899e+02,7.889952e+02,2.358988e+03,8.626535e+04,6.672866e+03,2.046320e+06,-3.876340e+01,6.242427e+02,-9.894727e+02,1.236976e+04,3.305664e+04,3.604411e+05,3.283264e+05,2.604908e+06,1.019596e+07,1.158059e+05,-3.470941e+05,3.541213e+06,4.177732e+06,-7.313840e+06,1.017265e+08,3.172269e+08,-4.913570e+08,7.656273e+09,3.806726e+01,-2.733055e+01,2.391149e+03,2.637602e+02,6.473987e+02,1.863482e+04,6.982204e+04,2.883389e+04,4.205411e+06,-8.441490e+01,2.623958e+02,1.502510e+02,2.410538e+04,-6.743437e+04,1.876899e+06,1.157175e+06,-2.864116e+06,9.053899e+07,3.953682e+05,-9.601225e+05,2.696652e+07,9.553303e+06,-4.486472e+06,6.142625e+08,6.802525e+08,-8.853026e+08,4.526261e+10,4.649645e+01,-1.725766e+01,1.189403e+04,4.628064e+02,6.850746e+03,1.357590e+05,8.936790e+04,-1.114616e+05,2.496088e+07,-7.453037e+01,-3.405473e+03,1.434462e+05,5.917497e+04,-4.782995e+05,2.644405e+07,2.754604e+06,-4.235117e+06,1.107502e+09,7.609805e+05,-9.997430e+05,2.019467e+08,2.123789e+07,3.477348e+07,6.076073e+09,1.344814e+09,-1.494825e+08,4.026621e+11,0,26,N,N
1.804439e+01,-2.332709e+01,2.059034e+03,-1.056674e+02,8.746325e+03,3.741242e+04,5.984596e+04,-2.106760e+05,9.385285e+06,-3.564470e+00,1.507886e+02,-1.096185e+03,-1.407452e+03,9.861190e+03,-1.169865e+05,-2.466651e+04,1.372455e+05,-2.104971e+06,1.329325e+04,-6.913588e+04,1.023081e+06,1.906797e+05,1.334773e+06,1.701741e+07,2.340449e+07,-5.343875e+07,2.548452e+09,2.966864e+01,-2.682034e+01,8.195761e+02,1.804550e+02,-3.508757e+03,-1.988301e+03,1.286399e+05,-1.766658e+05,3.381311e+06,-2.009453e+00,-2.310323e+01,2.639940e+03,-7.001450e+03,-3.502617e+04,-8.798554e+02,2.550146e+05,-1.510547e+06,2.169254e+07,1.068105e+05,-3.675218e+05,3.021463e+06,4.171949e+06,-1.968606e+07,1.136774e+08,3.852309e+08,-1.536122e+09,1.053597e+10,3.784361e+01,-2.177398e+01,2.262963e+03,2.757233e+02,1.886978e+03,1.290837e+04,1.025341e+05,1.361840e+05,6.094510e+06,5.901365e+01,7.301578e+02,-5.524840e+02,1.818527e+04,-2.767481e+04,1.064767e+06,1.114680e+06,3.564916e+06,5.122488e+07,3.491932e+05,-7.862755e+05,2.232428e+07,9.188135e+06,1.132225e+07,5.030699e+08,8.976998e+08,-2.475353e+08,5.402325e+10,4.889602e+01,-8.540666e+01,1.778709e+04,1.806479e+02,-7.281796e+02,8.966722e+04,6.185755e+04,4.396582e+05,1.488671e+07,4.280200e+00,-6.936138e+03,2.263352e+05,3.815968e+04,-1.477219e+05,1.388689e+07,5.780772e+05,-1.872586e+06,2.067607e+08,8.396420e+05,-4.853946e+06,3.541463e+08,8.973629e+06,1.199804e+07,3.198045e+09,9.728796e+08,4.460635e+09,2.401535e+11,3,96,N,N
1.806256e+01,-3.118385e+01,1.099442e+03,-8.566636e+01,5.442704e+03,6.920129e+03,5.894237e+04,-2.362515e+05,4.283348e+06,-1.103402e+00,2.421814e+02,1.857189e+03,-3.033367e+03,2.952709e+04,-3.412360e+04,2.942395e+04,-5.683227e+04,1.117669e+07,1.173806e+04,-4.858428e+04,5.016194e+05,2.221541e+05,-4.205191e+04,6.590920e+06,2.514332e+07,-1.238387e+08,1.305054e+09,2.791251e+01,-2.179069e+01,9.255878e+02,1.512037e+02,-2.444499e+03,6.820174e+03,1.149308e+05,-1.410551e+05,3.798290e+06,7.243963e+01,1.392748e+03,8.645339e+02,-2.647309e+04,6.895210e+04,-9.829097e+05,-1.447328e+05,7.222355e+06,-1.466490e+07,8.444941e+04,-2.595586e+05,3.071871e+06,2.477445e+06,-1.279795e+07,1.050826e+08,2.999660e+08,-1.108492e+09,1.145150e+10,3.704935e+01,-2.041235e+01,2.143221e+03,1.681166e+02,1.595585e+03,4.581264e+02,1.180625e+05,5.027061e+04,6.601841e+06,-1.022766e+02,-1.231997e+03,-8.872996e+03,9.129702e+03,-3.311176e+04,-7.328463e+04,9.945058e+05,-3.069662e+06,2.189972e+07,2.916307e+05,-6.649518e+05,1.767306e+07,6.862617e+06,-1.870487e+06,3.454634e+08,7.540520e+08,-6.673294e+08,4.104773e+10,4.587225e+01,-5.321498e+01,1.166024e+04,2.179360e+02,-1.513626e+03,8.300316e+04,7.894151e+04,3.538955e+05,1.634014e+07,-2.342859e+02,-1.178431e+04,3.035464e+05,1.159850e+04,-8.864607e+04,4.141319e+06,-3.592885e+05,-7.652259e+06,2.377126e+08,6.767786e+05,-2.830277e+06,1.875206e+08,1.149607e+07,-1.578550e+07,3.138892e+09,9.542399e+08,1.396168e+09,2.107580e+11,1,55,N,N
1.516891e+01,-2.590840e+01,1.907540e+03,2.169207e+01,1.934482e+03,3.620962e+04,1.925872e+04,-1.445140e+04,3.386229e+06,-1.257771e+00,-2.790878e+02,-7.137113e+02,-1.020995e+03,-9.919287e+03,-1.838687e+05,-5.573280e+04,-4.020394e+05,-8.247026e+06,1.589275e+04,-1.279860e+05,1.870909e+06,5.934271e+04,6.167627e+05,1.373636e+07,1.755292e+07,-9.947076e+07,2.326515e+09,3.000049e+01,-2.078089e+01,1.021456e+03,2.071670e+02,1.185407e+03,5.730243e+02,1.062279e+05,-1.528781e+04,3.289258e+06,-4.490947e+01,5.667235e+02,9.709760e+02,-4.930723e+03,4.566185e+04,-2.452469e+04,-1.943310e+04,2.594195e+06,7.770762e+06,1.261460e+05,-4.109006e+05,4.949550e+06,4.945681e+06,-8.850090e+06,1.503648e+08,3.614125e+08,-7.324518e+08,1.189704e+10,3.850018e+01,-2.693707e+01,4.015082e+03,3.247820e+02,1.363701e+03,2.843674e+04,8.798051e+04,8.900843e+04,8.961049e+06,7.240571e+01,2.914762e+02,1.178801e+04,-2.974887e+02,-5.061284e+04,2.947022e+05,2.364897e+05,-6.633533e+05,3.883676e+07,3.894140e+05,-9.789624e+05,4.294082e+07,1.120012e+07,4.521650e+06,1.108823e+09,8.735517e+08,-6.937879e+08,9.125321e+10,4.725308e+01,-8.385626e+01,2.016910e+04,3.461918e+02,-3.699735e+03,3.101785e+05,7.824773e+04,2.069497e+05,2.646427e+07,3.914240e+02,1.551643e+04,-1.146853e+05,3.567176e+04,-6.235084e+04,1.056421e+07,8.738916e+05,2.101473e+07,1.776647e+08,7.728570e+05,-4.309077e+06,3.824085e+08,1.625364e+07,-7.607854e+07,9.166011e+09,1.176423e+09,-1.584618e+08,4.764239e+11,3,90,N,N
1.868767e+01,-3.978887e+01,1.116325e+03,-1.226419e+02,6.184444e+03,-8.278956e+03,7.104862e+04,-3.762656e+05,5.316463e+06,-2.261995e+00,-3.134562e+02,4.321635e+02,-5.050642e+03,2.609654e+04,-3.819336e+05,2.787790e+04,-1.921964e+06,5.134064e+06,1.230133e+04,-5.140740e+04,5.237062e+05,1.794851e+05,5.580687e+05,4.930572e+05,3.102780e+07,-1.717632e+08,1.700986e+09,2.657253e+01,-2.851401e+01,9.546528e+02,2.712314e+02,-1.906303e+03,1.644683e+04,1.178505e+05,-1.581233e+05,4.453400e+06,-2.916777e+00,8.451427e+01,-1.087518e+03,-5.925553e+03,1.469991e+04,-2.382845e+05,-1.898455e+05,8.400237e+05,-1.324379e+07,7.101002e+04,-2.812650e+05,3.060162e+06,2.419737e+06,-1.149380e+07,1.263256e+08,2.958961e+08,-1.287842e+09,1.417451e+10,3.819705e+01,-1.520250e+01,1.714550e+03,3.948509e+01,5.057264e+03,1.540916e+03,1.126593e+05,2.357796e+05,4.946072e+06,1.573395e+02,-1.722189e+03,1.386035e+04,-1.624697e+04,-3.231389e+04,-7.006483e+05,2.637290e+05,-8.120411e+05,2.224921e+06,3.325278e+05,-7.311372e+05,1.584747e+07,3.611332e+06,3.475806e+07,8.877725e+07,7.378116e+08,6.605172e+08,3.248169e+10,4.837622e+01,-6.667679e+01,1.186350e+04,1.720208e+02,-4.795176e+02,1.088804e+05,6.548704e+04,1.882787e+05,1.016264e+07,5.767184e+02,2.306024e+04,-3.801442e+05,-4.824574e+04,5.902749e+05,-1.273175e+07,-6.699260e+05,1.093332e+07,-2.804979e+08,8.436167e+05,-3.521562e+06,2.384330e+08,7.943965e+06,-2.252011e+06,2.972499e+09,1.009969e+09,1.115290e+09,1.705324e+11,1,5,N,N
1.964361e+01,-2.733334e+01,6.409239e+02,-2.129853e+01,2.428796e+03,4.262311e+03,6.747712e+04,-1.960232e+05,1.764282e+06,3.543422e+00,-3.889369e+00,-3.488326e+02,-6.716726e+03,2.322256e+04,-1.436616e+05,4.375922e+04,-4.991880e+05,7.973569e+05,1.572957e+04,-6.670202e+04,5.390186e+05,-2.662354e+04,1.242348e+06,-2.816443e+06,4.130039e+07,-2.063124e+08,1.424791e+09,3.015325e+01,-1.844074e+01,1.041955e+03,4.523769e+01,-1.512590e+03,7.305227e+03,1.198604e+05,-5.937082e+04,4.164035e+06,1.870800e+02,2.349890e+03,1.316146e+03,-1.859124e+04,8.781865e+04,-7.520803e+05,1.100091e+06,6.237131e+06,1.937957e+07,1.163769e+05,-2.910205e+05,4.151337e+06,1.097476e+06,-8.554753e+06,6.524555e+07,3.320286e+08,-8.243413e+08,1.225518e+10,4.134776e+01,-2.863827e+01,2.174214e+03,9.654225e+01,3.517475e+03,5.773289e+02,1.289121e+05,1.522901e+05,6.591909e+06,2.556324e+02,-5.278401e+03,8.823244e+03,-1.895173e+03,-2.361681e+05,-6.497421e+05,3.457231e+05,-4.464568e+06,-5.642116e+07,4.256575e+05,-1.266248e+06,2.446547e+07,4.886345e+06,1.022407e+07,1.784162e+08,8.849364e+08,-6.719040e+08,4.645870e+10,5.108491e+01,-7.231847e+01,2.440108e+04,2.810117e+02,9.982010e+03,-1.600012e+05,7.919045e+04,5.689748e+05,2.469456e+07,1.196983e+03,4.699904e+04,-1.836034e+06,4.498984e+04,-2.968151e+05,4.997165e+07,1.887025e+06,4.173905e+07,-7.429284e+08,1.044935e+06,-3.289467e+06,4.888228e+08,1.469617e+07,2.358197e+08,-1.103718e+09,1.447986e+09,8.550185e+09,4.465341e+11,0,27,N,N
1.821627e+01,-4.405352e+01,1.217659e+03,-1.378249e+02,5.944078e+03,-1.494717e+04,5.761947e+04,-3.380971e+05,4.453344e+06,6.321863e+00,4.851236e+02,5.874230e+02,-1.386430e+02,2.561516e+04,-3.337430e+04,8.512329e+04,-2.219811e+04,7.781665e+06,1.463994e+04,-7.639281e+04,8.075177e+05,1.531303e+05,5.347810e+05,1.382418e+06,2.774494e+07,-1.796860e+08,1.824181e+09,2.866455e+01,-2.297271e+01,8.326750e+02,1.900684e+02,-1.302603e+02,-2.674319e+03,1.099779e+05,-4.130883e+04,2.911391e+06,4.656425e+01,-1.598274e+03,3.405064e+03,-9.183817e+03,-1.437315e+05,-1.292063e+05,3.780049e+05,-8.732319e+06,1.725265e+07,1.123935e+05,-3.532188e+05,3.660863e+06,4.021942e+06,-1.035284e+07,1.013240e+08,3.819773e+08,-8.995998e+08,1.049425e+10,3.720422e+01,-2.399938e+01,2.817789e+03,3.248575e+02,1.486389e+03,2.485521e+04,1.088283e+05,-3.561692e+04,8.329210e+06,-1.302241e+02,1.264383e+03,-1.879915e+04,-2.493618e+04,1.330927e+05,-2.275048e+06,-2.976923e+05,2.171032e+06,-3.917373e+07,3.255217e+05,-6.955106e+05,2.589112e+07,1.098637e+07,-8.101702e+06,8.705077e+08,9.450603e+08,-9.037292e+08,7.314367e+10,4.799905e+01,-6.654367e+01,1.437417e+04,2.055104e+02,-2.683545e+03,1.187580e+05,6.258321e+04,3.942086e+05,1.381236e+07,-3.864337e+02,-2.538236e+04,4.589294e+05,-1.381200e+04,-1.225574e+05,-1.162759e+06,-1.149909e+06,-1.970425e+07,-1.392116e+08,8.064459e+05,-3.787267e+06,2.708962e+08,1.089636e+07,-3.102906e+07,3.999862e+09,9.270281e+08,3.140358e+09,2.113855e+11,0,28,N,N
2.066785e+01,-2.131620e+01,4.013725e+02,-3.683833e+01,1.463904e+03,9.238329e+03,8.688788e+04,-1.437736e+05,1.882121e+06,-1.304287e+00,-7.547456e+01,-5.623516e+02,-5.131814e+03,5.179916e+03,-1.645304e+05,-6.489170e+04,-4.522336e+05,-1.010578e+07,1.476236e+04,-4.882578e+04,3.161002e+05,-1.326808e+05,9.952038e+05,-1.052896e+06,4.987386e+07,-1.849954e+08,1.136920e+09,2.977573e+01,-2.092255e+01,1.002955e+03,4.659345e+01,-2.384881e+03,5.690938e+03,1.399828e+05,-8.085968e+04,4.389862e+06,-2.871772e+01,-1.676665e+02,-1.066018e+02,-1.524760e+03,-3.794766e+04,1.115576e+04,-3.690561e+05,2.428227e+05,-1.274089e+07,9.255756e+04,-2.827019e+05,3.498390e+06,5.012826e+05,-6.906528e+06,3.581362e+07,3.412838e+08,-1.028560e+09,1.250645e+10,3.953302e+01,-2.385229e+01,1.600501e+03,-1.975633e+01,3.387117e+03,-1.626899e+04,1.103936e+05,6.309736e+04,4.547286e+06,2.673050e+02,2.186344e+03,1.274691e+04,-3.997329e+04,6.179221e+04,-1.029675e+06,-1.047372e+06,1.917175e+06,-4.871903e+06,3.838342e+05,-9.126045e+05,1.669776e+07,3.905466e+05,2.370574e+07,-1.380904e+08,8.529437e+08,-1.048495e+09,3.584837e+10,4.912880e+01,-3.746839e+01,1.889990e+04,1.093444e+02,2.924096e+03,-2.313385e+04,7.159330e+04,3.969971e+05,1.714996e+07,1.500975e+03,4.990077e+04,-1.060660e+06,-4.709869e+04,1.232708e+05,-2.465103e+06,-6.435606e+05,4.307771e+07,-6.880412e+08,9.728898e+05,-1.143428e+06,3.485212e+08,3.606106e+06,8.656750e+07,-1.180484e+08,1.124683e+09,5.798381e+09,2.723939e+11,0,67,N,N
