5.727121e+08,2.123003e+17,7.715869e+19,8.991192e+18,5.788227e+08,2.067065e+17,4.393711e+20,7.527471e+19,1.180624e+08,2.244002e+14,2.591617e+18,2.421999e+18,8.856413e+08,6.057296e+17,1.098565e+18,9.801293e+17,9.342573e+08,5.328011e+17,1.329560e+21,2.350915e+20,1.560372e+08,2.402173e+15,3.274431e+18,6.644332e+18,8.446679e+08,5.432926e+17,1.025351e+18,1.280443e+17,8.802783e+08,4.948660e+17,9.888006e+20,1.624228e+20,1.432764e+08,1.272788e+15,1.435356e+18,4.267518e+18,4.732780e+08,1.230313e+17,6.619718e+19,6.764370e+18,4.430842e+08,1.464800e+17,1.373578e+20,1.904225e+19,9.234080e+07,9.126685e+14,6.225418e+16,2.021534e+17,0,100,LFAU,28
5.527593e+08,2.105813e+17,5.846792e+19,6.785407e+18,5.681567e+08,1.967123e+17,4.660736e+20,8.662102e+19,1.092682e+08,7.358821e+14,2.715558e+18,3.609220e+18,8.601529e+08,5.874916e+17,1.355351e+17,1.068935e+17,9.414996e+08,4.693558e+17,1.730178e+21,2.177862e+20,1.750634e+08,7.401720e+15,9.302003e+17,8.090176e+17,7.542587e+08,4.341356e+17,2.434609e+18,3.065844e+17,8.178587e+08,3.573773e+17,1.297689e+21,2.356530e+20,1.590189e+08,4.186327e+15,3.217455e+18,7.845589e+18,3.881258e+08,8.009833e+16,4.845527e+19,6.172372e+18,3.882605e+08,7.975056e+16,2.292037e+20,3.918047e+19,1.059940e+08,8.801099e+14,9.707792e+17,1.036806e+18,0,35,LFAU,28
4.629821e+08,1.265429e+17,5.659227e+19,5.952054e+18,4.522317e+08,1.353664e+17,1.839160e+20,3.404653e+19,9.650683e+07,1.426920e+14,1.385911e+18,1.509853e+18,8.547971e+08,5.655509e+17,1.672437e+18,1.496650e+18,9.786248e+08,4.051369e+17,1.901848e+21,4.172529e+20,2.266504e+08,1.610628e+16,1.329516e+19,2.013349e+19,8.254114e+08,5.118691e+17,2.609387e+18,4.433309e+17,9.857314e+08,3.090035e+17,2.466553e+21,4.835792e+20,2.702901e+08,2.571060e+16,1.008862e+19,1.905271e+19,4.711158e+08,1.238822e+17,7.052778e+19,7.716919e+18,5.617959e+08,6.939813e+16,6.597018e+20,1.876064e+20,2.098287e+08,9.251047e+15,2.422365e+19,1.788803e+19,0,36,UFAU,43
6.559689e+08,3.108194e+17,7.591928e+19,9.550447e+18,6.878857e+08,2.814880e+17,7.524180e+20,1.413457e+20,1.305125e+08,1.592432e+15,6.465518e+18,6.264476e+18,9.827988e+08,7.736632e+17,2.164395e+18,1.930137e+18,1.098277e+09,5.852099e+17,2.451183e+21,4.765689e+20,2.187026e+08,1.523114e+16,9.739616e+18,1.884220e+19,8.441353e+08,5.431231e+17,1.171217e+19,2.825121e+18,9.652655e+08,3.797600e+17,2.016063e+21,3.434850e+20,2.283022e+08,1.467252e+16,1.888654e+18,9.442081e+18,3.705548e+08,5.612118e+16,4.948396e+19,4.954093e+18,3.649633e+08,5.925339e+16,1.522972e+20,2.918743e+19,1.280893e+08,1.422693e+14,1.271631e+18,1.202385e+18,0,94,LFAU,12LW
5.986351e+08,2.247308e+17,3.968081e+19,5.806255e+18,6.092685e+08,2.126613e+17,4.052000e+20,6.813988e+19,1.377046e+08,2.312551e+15,3.128969e+17,1.879091e+18,8.021225e+08,4.647360e+17,1.972595e+17,7.855647e+16,8.364573e+08,4.220583e+17,9.125581e+20,1.680260e+20,1.547587e+08,1.430691e+15,3.188029e+18,5.633979e+18,7.993359e+08,4.616573e+17,2.954415e+18,3.359329e+17,8.118600e+08,4.489372e+17,7.040485e+20,1.005737e+20,1.324142e+08,4.377668e+14,2.172957e+17,1.601638e+18,3.870472e+08,5.751440e+16,6.101469e+19,5.526024e+18,3.506460e+08,7.861461e+16,1.222130e+20,1.961663e+19,1.110321e+08,2.293801e+15,3.775295e+17,4.373977e+17,0,25,E,HAPPY
5.634867e+08,2.268932e+17,6.510332e+19,7.397249e+18,5.745252e+08,2.211827e+17,4.204894e+20,7.416931e+19,9.833561e+07,5.904172e+14,2.813809e+18,2.416584e+18,9.511034e+08,7.427509e+17,6.608071e+17,4.997048e+17,1.026988e+09,6.189345e+17,1.948829e+21,3.245082e+20,1.651583e+08,5.928971e+15,4.206774e+18,6.651268e+18,8.511488e+08,5.709000e+17,5.387229e+18,8.398272e+17,9.792545e+08,3.937344e+17,2.251876e+21,4.149200e+20,2.236921e+08,1.641142e+16,6.014267e+18,1.400515e+19,4.151461e+08,9.186328e+16,7.164535e+19,8.151713e+18,4.343814e+08,8.119473e+16,3.004869e+20,6.643862e+19,1.313679e+08,1.281125e+15,4.523802e+18,3.839242e+18,0,92,LFAU,16
6.661816e+08,3.214918e+17,8.023757e+19,9.075615e+18,7.066653e+08,2.822819e+17,9.105184e+20,1.773862e+20,1.397180e+08,2.448219e+15,6.086939e+18,7.877830e+18,9.074357e+08,6.418633e+17,1.646197e+18,2.326378e+17,9.887942e+08,5.202399e+17,1.938800e+21,2.392927e+20,1.876305e+08,7.638528e+15,9.615669e+17,7.174056e+17,7.757569e+08,4.482374e+17,2.659938e+18,3.362906e+17,8.537592e+08,3.510653e+17,1.564172e+21,2.757721e+20,1.842635e+08,6.117405e+15,2.629791e+18,8.544098e+18,3.921953e+08,7.363776e+16,5.450564e+19,5.308697e+18,3.974478e+08,7.199284e+16,2.391107e+20,4.858216e+19,1.261630e+08,1.718298e+15,2.811779e+18,2.525793e+18,0,35,LFAU,26
6.299440e+08,2.351858e+17,2.877820e+19,3.483667e+18,6.157632e+08,2.491104e+17,3.506006e+20,5.409855e+19,1.308963e+08,1.088535e+15,4.502706e+17,1.087788e+18,1.062377e+09,8.482466e+17,1.570801e+19,1.872081e+18,1.110021e+09,7.627693e+17,1.884201e+21,2.952087e+20,1.890260e+08,2.693690e+15,2.886189e+18,4.848510e+18,9.804880e+08,6.969939e+17,1.295291e+19,1.479957e+18,1.050482e+09,5.915260e+17,1.902599e+21,2.391126e+20,2.156250e+08,4.937130e+15,1.800988e+18,1.547608e+18,4.470174e+08,7.246757e+16,8.387376e+19,7.558423e+18,4.003827e+08,1.005071e+17,1.587480e+20,2.431367e+19,1.312098e+08,2.524984e+15,9.084442e+17,4.625536e+17,0,54,LFAU,28
5.610288e+08,2.126911e+17,7.514632e+19,8.407917e+18,5.611761e+08,2.129579e+17,3.936252e+20,6.605452e+19,1.001172e+08,6.381144e+14,2.224126e+18,1.935026e+18,9.248430e+08,6.813768e+17,7.002762e+17,1.605451e+17,9.746176e+08,6.016665e+17,1.483715e+21,2.009557e+20,1.491803e+08,2.478492e+15,1.050536e+18,1.328209e+18,8.701770e+08,5.857494e+17,2.535709e+18,5.522410e+17,9.803022e+08,4.294424e+17,2.219783e+21,3.692167e+20,2.149619e+08,1.226113e+16,2.897795e+18,8.754462e+18,4.383421e+08,1.053806e+17,5.860890e+19,6.773571e+18,4.537232e+08,9.991863e+16,3.257749e+20,7.369806e+19,1.290994e+08,6.114330e+14,4.419693e+18,4.219613e+18,0,39,LFAU,23
4.434055e+08,1.333405e+17,4.416728e+19,8.859022e+18,4.494319e+08,1.337285e+17,2.426798e+20,4.005325e+19,8.665967e+07,2.876175e+14,9.843235e+17,1.347911e+18,7.362924e+08,4.351519e+17,1.285276e+18,2.453662e+17,7.632658e+08,4.021969e+17,7.025203e+20,1.072084e+20,1.036056e+08,9.281094e+14,6.488096e+17,1.603480e+18,7.121906e+08,3.944889e+17,5.191661e+18,3.251441e+18,7.524925e+08,3.468190e+17,7.093925e+20,1.177832e+20,1.244384e+08,2.251458e+15,3.491214e+17,2.244309e+18,3.644897e+08,7.130741e+16,5.528642e+19,7.093700e+18,3.434300e+08,8.291798e+16,8.525729e+19,1.241493e+19,7.687773e+07,5.900965e+14,9.416012e+16,2.446291e+17,0,89,E,DISGUST
7.619009e+08,4.335283e+17,5.752020e+19,9.252250e+18,7.954036e+08,3.897351e+17,9.306033e+20,1.835637e+20,1.376252e+08,3.023666e+15,6.695173e+18,7.468469e+18,1.064973e+09,9.036163e+17,1.449355e+18,2.105618e+17,1.137530e+09,7.721948e+17,2.112952e+21,3.444051e+20,1.869426e+08,6.553317e+15,3.847665e+18,6.640873e+18,1.001517e+09,7.754171e+17,6.866638e+18,2.746432e+18,1.140113e+09,5.627852e+17,2.713442e+21,4.765064e+20,2.596386e+08,2.008094e+16,3.486548e+18,1.299766e+19,4.527240e+08,9.595619e+16,7.247499e+19,8.676282e+18,4.231307e+08,1.146590e+17,1.231230e+20,1.514023e+19,1.141239e+08,1.538854e+15,9.443731e+17,6.553960e+16,0,24,E,DISGUST
5.620758e+08,1.957535e+17,5.580665e+19,7.225268e+18,5.366076e+08,2.240207e+17,2.024010e+20,2.750515e+19,9.512841e+07,7.436053e+14,2.812791e+17,4.346051e+17,1.025034e+09,8.165363e+17,9.621297e+18,4.071740e+18,1.161205e+09,5.931898e+17,2.917101e+21,6.953403e+20,2.579071e+08,1.910228e+16,3.226253e+19,4.235060e+19,1.083377e+09,9.182066e+17,6.864867e+18,6.448263e+18,1.324300e+09,5.559561e+17,4.848362e+21,1.316595e+21,3.660697e+08,5.804414e+16,6.977175e+19,1.021407e+20,6.404713e+08,2.650406e+17,1.120779e+20,2.057320e+19,7.282245e+08,1.837262e+17,1.218203e+21,3.358852e+20,2.168108e+08,1.154471e+16,2.521222e+19,3.343762e+19,0,16,E,DISGUST
6.315689e+08,2.596468e+17,8.230667e+19,9.509402e+18,6.438298e+08,2.484876e+17,5.346527e+20,8.950736e+19,1.342745e+08,1.720797e+14,3.186823e+18,2.796150e+18,1.003881e+09,7.787760e+17,6.183866e+17,2.598131e+17,1.102742e+09,6.250470e+17,2.460059e+21,4.606663e+20,2.203253e+08,9.812527e+15,9.668173e+18,1.639941e+19,9.001376e+08,5.970076e+17,8.059673e+18,2.132992e+18,1.020946e+09,4.248343e+17,2.425166e+21,4.268832e+20,2.483670e+08,1.514282e+16,4.744688e+18,1.282693e+19,4.413389e+08,8.753769e+16,7.888949e+19,9.241079e+18,4.501805e+08,8.255284e+16,3.223909e+20,7.392185e+19,1.545739e+08,5.560047e+14,6.327690e+18,4.398158e+18,0,93,UFAU,1
