1.826518e+01,-8.363646e+00,1.361307e+02,3.966457e+00,-2.414221e+01,5.779233e+01,5.702783e+01,-8.220929e+00,3.581054e+02,-4.101566e+01,-8.914949e+01,3.146240e+02,3.642636e+01,-1.513127e+01,5.420750e+02,6.686314e+01,-4.277411e+02,1.159895e+03,2.219768e+03,-1.714670e+03,1.098748e+04,9.572973e+02,-2.123741e+03,6.377932e+03,4.401523e+03,-2.863860e+03,1.905158e+04,7.975416e+02,-1.220922e+03,1.105870e+05,-7.298458e+01,6.806904e+03,2.742447e+05,2.395006e+05,-5.198056e+05,1.943598e+07,9.934216e+01,-3.617805e+03,1.764157e+05,3.083371e+03,-5.914420e+04,1.362526e+06,1.316824e+05,-1.402530e+06,4.178918e+07,2.526252e+05,-1.986571e+06,4.455651e+07,-2.406175e+05,9.241449e+05,2.287825e+07,5.342083e+07,-3.972449e+08,7.388451e+09,1.005548e+03,-5.339083e+01,9.140813e+04,-4.556450e+02,-1.030746e+05,5.487069e+04,1.068375e+06,2.928860e+06,9.947331e+07,-1.255497e+02,-2.654671e+03,1.479683e+05,-7.424290e+03,-1.955578e+05,5.940300e+05,-5.091309e+05,-3.636848e+05,8.519448e+07,7.854839e+05,-3.346026e+06,6.168114e+07,-2.028907e+06,-6.199823e+07,3.730534e+08,4.491545e+08,-5.667373e+08,3.634263e+10,7.479237e+02,1.667370e+02,5.062863e+04,5.059193e+02,-8.071317e+04,1.403904e+04,1.716658e+06,4.438430e+06,1.062276e+08,2.255718e+01,-1.454346e+03,8.245648e+04,-6.426700e+03,-2.102099e+05,6.778266e+05,6.627715e+05,-4.985404e+06,1.903449e+08,7.350318e+05,-2.661769e+06,5.006753e+07,-3.558050e+06,-6.202655e+07,4.692922e+08,9.275227e+08,-6.912037e+08,4.803513e+10,3,72
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,7.468076e+02,-1.161445e+03,1.115569e+05,2.876184e+01,-1.173119e+04,2.727110e+05,2.120686e+05,-4.931668e+05,1.933624e+07,8.973910e+01,3.226306e+03,-4.757799e+04,-1.113884e+03,-1.634762e+04,4.350170e+05,4.960428e+04,5.369328e+05,-1.636961e+06,2.093278e+05,-1.801811e+06,3.957659e+07,-2.716215e+05,-2.192392e+06,7.798153e+07,4.335200e+07,-3.308030e+08,6.122715e+09,9.864867e+02,-3.250515e+01,9.256676e+04,3.585450e+01,-8.796289e+04,-1.291777e+05,1.062465e+06,3.190580e+06,9.878283e+07,8.258867e+01,1.331537e+04,-1.161194e+05,-4.736581e+03,-2.033595e+05,-2.546659e+06,-7.257109e+04,6.449561e+06,3.713829e+07,7.434533e+05,-3.625782e+06,6.175551e+07,-8.626800e+05,-4.743859e+07,1.877511e+08,4.291786e+08,-6.850836e+08,2.878510e+10,7.997145e+02,2.875621e+02,6.062177e+04,-1.093114e+02,1.637767e+04,6.278750e+05,1.973958e+06,6.483783e+06,1.325213e+08,-6.262788e+01,5.250705e+03,-1.854784e+05,-4.071682e+04,-2.918706e+05,-3.514645e+06,-8.692675e+05,5.230219e+06,-2.422076e+08,6.631518e+05,-3.512658e+06,6.116346e+07,-1.128158e+06,6.686503e+06,2.107959e+08,9.864992e+08,-1.559984e+09,5.115570e+10,3,93
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,7.308182e+02,-9.751456e+02,7.586919e+04,-6.558648e+01,-7.188842e+03,-5.723168e+04,2.177769e+05,-7.391840e+05,1.426449e+07,-3.445604e+01,-3.246360e+02,6.978552e+04,-4.765607e+01,-3.745424e+04,6.784196e+05,-3.735467e+04,-6.465863e+05,1.909412e+07,2.111241e+05,-1.344692e+06,2.275877e+07,-1.190099e+05,-8.504219e+05,1.868850e+06,4.215007e+07,-3.072685e+08,4.469001e+09,8.698422e+02,-7.763710e+01,2.321591e+04,1.182663e+02,-3.821265e+04,-1.935472e+05,8.956886e+05,1.374598e+06,2.948459e+07,-3.581286e+01,2.120677e+03,-2.494693e+04,4.266883e+03,-8.178492e+04,-3.822619e+05,2.714955e+04,8.774127e+05,-2.874394e+07,7.521397e+05,-1.904738e+06,1.240930e+07,-6.150818e+04,-1.302208e+07,3.318910e+07,4.015422e+08,-6.404194e+08,6.761875e+09,9.619357e+02,1.059255e+02,3.556597e+04,-1.422485e+02,3.932285e+04,1.948180e+05,2.068041e+06,5.151351e+06,7.979623e+07,1.001762e+02,-2.155738e+03,9.285777e+02,-3.147636e+04,-9.338368e+04,3.122957e+05,1.211228e+05,-7.483277e+05,-4.500392e+07,1.169095e+06,-4.083094e+06,4.170230e+07,1.524592e+06,3.461287e+07,-7.017982e+07,1.344198e+09,-1.371184e+09,3.109843e+10,0,26
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,7.561685e+02,-1.098128e+03,1.098314e+05,-7.501474e+01,-2.015701e+04,3.520635e+05,2.050842e+05,-5.084465e+05,1.847454e+07,5.110297e+01,-7.539502e+02,1.659415e+05,-9.787209e+02,-3.436638e+04,9.969716e+05,-2.837222e+04,-9.068774e+04,2.587222e+07,2.111803e+05,-1.671024e+06,3.566463e+07,-2.810090e+05,-3.396096e+06,1.208130e+08,3.958346e+07,-2.863464e+08,5.250939e+09,9.265517e+02,-4.495826e+01,1.120525e+05,-2.587073e+02,-1.448075e+05,-2.769911e+05,8.812652e+05,1.818223e+06,1.069574e+08,-7.325727e+01,5.582549e+02,8.653249e+04,-3.771337e+03,-1.315662e+05,-8.705050e+05,-4.536987e+04,-2.710466e+05,9.756723e+07,6.914635e+05,-2.557018e+06,5.400296e+07,-1.048803e+06,-6.497278e+07,4.938805e+08,3.241274e+08,-5.430500e+08,3.405232e+10,7.127396e+02,1.076439e+02,6.463557e+04,3.597111e+02,-1.440940e+05,-8.366512e+05,1.447663e+06,3.417702e+06,1.360057e+08,1.637955e+02,4.890829e+03,6.493399e+04,-1.189346e+04,-1.806485e+05,-5.257321e+06,4.240537e+05,1.319709e+07,2.066301e+08,7.167868e+05,-2.593200e+06,4.832670e+07,-1.335970e+06,-8.044225e+07,5.324192e+08,7.201785e+08,-1.151047e+09,5.137524e+10,3,96
3.032371e+01,-1.707122e+01,2.532472e+02,2.078913e+01,-4.179285e+01,3.000087e+02,2.268199e+02,-5.097524e+01,1.166613e+03,2.732401e+01,-2.673358e+02,1.513526e+03,-5.380389e-01,-3.119869e+02,2.227460e+03,1.586202e+01,-8.604460e+02,7.284757e+03,3.795811e+03,-6.034045e+03,4.301478e+04,6.013905e+03,-8.611574e+03,6.523970e+04,2.786063e+04,-2.592795e+04,2.051533e+05,6.977673e+02,-1.034308e+03,9.300870e+04,-2.165060e+02,1.264930e+04,9.832750e+04,2.106193e+05,-4.064695e+05,1.449727e+07,1.000507e+02,-8.575641e+03,3.456418e+05,5.391971e+02,1.996442e+04,-7.737131e+04,8.436915e+04,-2.576228e+06,6.646514e+07,2.172472e+05,-1.747722e+06,3.549808e+07,-1.669963e+05,2.395402e+06,-2.227311e+07,4.852948e+07,-3.316020e+08,5.358372e+09,9.906175e+02,-3.847202e+01,8.116296e+04,-8.230374e+02,-3.192855e+04,5.180714e+05,1.079783e+06,3.290327e+06,9.873878e+07,-1.071706e+02,-3.639507e+04,5.305246e+05,-3.650558e+03,3.226483e+04,2.172538e+06,1.114547e+05,-2.160733e+07,2.314831e+08,7.892357e+05,-3.691977e+06,4.889660e+07,-2.084209e+06,-2.112176e+07,2.270552e+08,4.582907e+08,-1.170191e+09,2.569105e+10,6.951793e+02,3.349236e+02,7.733746e+04,1.319454e+03,7.969071e+04,1.818043e+06,1.717724e+06,7.406897e+06,1.911782e+08,3.482205e+00,-2.462097e+04,5.128141e+05,1.127661e+04,-2.217961e+04,-3.422193e+06,5.676384e+05,-2.823279e+07,1.852696e+08,6.102783e+05,-3.737840e+06,7.665086e+07,-1.050505e+06,3.397365e+07,4.709583e+08,7.904747e+08,-6.890671e+08,7.787825e+10,1,55
2.367949e+01,-1.864026e+00,1.431179e+02,-2.456323e+01,-2.566447e+01,-7.568840e+01,1.129773e+03,8.853336e+02,4.367103e+03,-9.665933e+01,-5.577369e+01,3.747086e+02,4.219245e+02,1.683257e+01,4.727249e+02,-3.358551e+03,-1.483886e+03,7.947781e+03,4.818757e+03,-1.467930e+03,1.616836e+04,-8.256033e+03,-3.369120e+02,-1.261982e+04,1.282818e+05,3.107111e+04,1.042705e+05,7.177305e+02,-9.519909e+02,7.891824e+04,-5.378018e+01,-9.570152e+03,3.527849e+04,2.269333e+05,-5.689551e+05,1.369310e+07,2.105849e+02,-1.125716e+03,5.202286e+04,1.867712e+02,-6.553439e+04,8.072020e+05,1.049243e+05,-1.046437e+06,1.484580e+07,2.201343e+05,-1.603691e+06,2.529425e+07,-2.239193e+05,-1.087132e+06,3.325497e+07,4.864068e+07,-3.350951e+08,4.768532e+09,9.935345e+02,-2.624891e+01,5.328093e+04,-4.955919e+01,-4.452910e+04,-1.086474e+05,1.090165e+06,3.105765e+06,7.210669e+07,1.692333e+01,4.298118e+03,-8.320846e+04,-1.111800e+04,-8.139374e+04,-3.015435e+06,-3.082457e+05,2.183156e+06,-8.341162e+07,8.617746e+05,-3.412341e+06,3.445373e+07,8.117981e+04,-2.218038e+07,1.571319e+08,5.181515e+08,-1.078141e+09,1.835831e+10,8.006894e+02,2.389642e+02,7.045721e+04,7.981066e+02,1.037869e+05,1.431827e+06,1.851543e+06,6.614236e+06,1.705352e+08,-1.474148e+02,-6.768902e+03,-6.314482e+04,-1.812235e+04,-3.321109e+05,-3.261463e+06,-9.143556e+05,-1.194492e+07,-3.492819e+08,8.385630e+05,-4.211943e+06,7.358677e+07,1.904305e+06,5.624324e+07,2.156598e+08,1.114624e+09,-1.081816e+09,7.811024e+10,3,90
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,8.423901e+02,-1.220424e+03,1.281216e+05,-5.436496e+00,-2.175972e+04,2.790819e+05,2.531830e+05,-9.107789e+05,2.562339e+07,-1.096031e+01,4.544491e+03,-6.200590e+04,-1.176993e+03,-1.638354e+04,-8.801531e+04,-4.540695e+03,8.155168e+05,-7.307199e+06,2.396594e+05,-1.799387e+06,4.239179e+07,-3.161696e+05,-3.807218e+06,9.759392e+07,4.923057e+07,-3.917957e+08,7.774040e+09,8.820507e+02,2.635548e+02,1.054458e+05,-1.249329e+03,-1.197684e+05,-9.189875e+05,8.462858e+05,2.419055e+06,9.790094e+07,1.460702e+01,1.576771e+04,-5.590020e+04,-2.412010e+03,-1.229661e+05,-2.995782e+06,1.757421e+05,6.035936e+06,6.236526e+07,6.934744e+05,-2.256716e+06,3.570057e+07,-2.175942e+06,-4.551047e+07,1.956097e+08,3.715362e+08,-3.102774e+08,2.413868e+10,7.603078e+02,1.674644e+01,5.853636e+04,1.343269e+03,-1.251523e+05,-7.161776e+05,1.752043e+06,3.415299e+06,1.179949e+08,7.299781e+01,1.794029e+04,-1.245734e+05,-1.115509e+04,-2.379889e+05,-6.081448e+06,6.345142e+05,2.451979e+07,1.137227e+08,6.575347e+05,-3.245316e+06,4.985101e+07,2.307892e+06,-6.320166e+07,5.568219e+08,8.573220e+08,-2.371088e+09,4.956460e+10,1,5
2.063614e+01,-5.623913e+00,2.453009e+02,2.669912e+00,8.147903e+00,7.732398e+01,5.138233e+01,4.279876e+01,4.715111e+02,2.272120e+01,-1.056252e+02,9.886371e+02,1.308911e+02,6.824607e+01,1.318909e+03,6.846615e+01,-5.459744e+01,2.238403e+03,2.104040e+03,-2.030155e+03,2.493467e+04,7.839796e+02,9.373887e+02,9.671328e+03,5.172650e+03,1.480044e+03,4.343043e+04,7.450588e+02,-1.049861e+03,1.034530e+05,-7.229262e+01,-1.909054e+04,4.080410e+05,2.186941e+05,-5.520452e+05,1.883255e+07,-6.025458e+00,1.195269e+03,1.199601e+05,-2.162634e+03,2.996445e+04,-3.736990e+05,-8.581041e+04,6.664566e+05,4.785014e+06,2.068232e+05,-1.565392e+06,3.274190e+07,-3.074018e+05,-3.376444e+06,1.212422e+08,4.145000e+07,-2.947386e+08,5.478162e+09,9.078216e+02,2.700872e+02,1.275488e+05,-7.417084e+02,-1.768915e+05,-1.285163e+06,8.698135e+05,3.068034e+06,1.624621e+08,1.381152e+02,-1.394967e+04,4.971013e+05,-2.081254e+04,-2.860580e+05,2.459596e+06,3.601543e+04,-1.467828e+06,4.099491e+08,7.541489e+05,-2.062188e+06,5.840260e+07,-1.527570e+06,-7.745800e+07,2.132612e+08,3.902369e+08,-1.469372e+07,4.526185e+10,9.330245e+02,9.746205e+01,1.179503e+05,5.121906e+02,-2.417021e+05,-1.868885e+06,2.024186e+06,5.074944e+06,2.672818e+08,-1.514100e+02,-1.907241e+04,8.411980e+05,-7.570383e+04,-6.370603e+05,6.246584e+06,-1.283604e+05,-1.032513e+07,1.233958e+09,1.037582e+06,-4.478422e+06,9.564513e+07,8.288847e+05,-1.353352e+08,8.213771e+08,1.241892e+09,-2.109888e+09,1.051635e+11,0,27
1.920817e+01,-2.058595e-01,2.460344e+02,1.261754e+01,-2.130391e+02,4.030173e+02,1.356515e+03,-3.416574e+02,1.375001e+04,-2.474509e+01,-2.583461e+02,1.842087e+02,6.257352e+02,2.740604e+02,8.935554e+03,6.841396e+02,-1.397539e+04,1.361973e+04,1.674119e+03,2.247986e+03,1.972873e+04,-5.075114e+03,-2.151291e+04,-2.827518e+04,7.349560e+04,8.357231e+04,9.600457e+05,6.769023e+02,-9.667889e+02,6.855973e+04,-1.235789e+02,2.596858e+03,8.202985e+04,2.053657e+05,-5.235533e+05,1.173763e+07,2.798151e+02,-1.410212e+04,2.795712e+05,-2.378569e+03,1.218495e+04,1.266641e+05,1.977119e+05,-3.973255e+06,6.896130e+07,2.088092e+05,-1.459014e+06,2.397318e+07,-2.214638e+05,6.002452e+05,8.816765e+06,4.527902e+07,-3.117999e+08,4.404469e+09,9.143720e+02,-1.580458e+02,4.287513e+04,1.787327e+02,-5.860039e+04,-1.029241e+05,9.780936e+05,1.481568e+06,5.536023e+07,-7.403833e+01,-3.807407e+04,2.843348e+05,-5.456295e+03,1.125940e+05,3.220985e+06,-1.310087e+05,-2.579746e+07,1.069604e+08,7.802518e+05,-2.457237e+06,2.583037e+07,-2.000623e+05,-2.522762e+07,1.068885e+08,4.246611e+08,-1.049404e+09,1.687656e+10,8.482887e+02,1.451242e+02,3.965413e+04,1.112252e+02,-1.427410e+04,2.187821e+05,1.846615e+06,4.882944e+06,9.272611e+07,-1.902330e+02,-5.200792e+04,4.356149e+05,4.153982e+04,2.550592e+05,1.686021e+06,-5.411764e+05,-6.389401e+07,8.608453e+07,9.840685e+05,-3.345277e+06,4.001746e+07,-2.704226e+05,-1.750135e+07,-1.644854e+07,1.012009e+09,-1.589313e+09,3.483507e+10,0,28
7.063119e+01,-5.126055e+01,1.103541e+03,4.445197e+01,-4.305932e+02,1.707379e+03,1.473312e+03,-1.613542e+03,2.103118e+04,-1.426033e+01,-6.569185e+02,2.331852e+03,6.821300e+02,-2.671086e+03,1.479647e+04,5.342222e+03,-2.683865e+04,1.302122e+05,9.772567e+03,-2.114357e+04,1.542978e+05,1.582759e+04,-6.320414e+04,3.624361e+05,2.026046e+05,-4.959972e+05,2.985499e+06,6.233769e+02,-6.716872e+02,7.671383e+04,-1.427904e+02,7.048772e+03,3.891745e+05,1.816255e+05,-2.112898e+04,1.216795e+07,1.119513e+02,-1.056487e+02,8.713258e+03,1.305133e+03,-5.191203e+04,8.546720e+05,9.112964e+04,3.290941e+05,2.734366e+06,2.168633e+05,-1.487470e+06,2.824746e+07,-2.360982e+05,8.525198e+05,5.032431e+07,4.476150e+07,-1.928506e+08,3.546953e+09,1.006788e+03,-1.146765e+02,1.132596e+05,-1.686932e+03,-9.070680e+04,5.426216e+05,1.001568e+06,3.180372e+06,1.224757e+08,-5.285991e+01,4.902003e+03,2.262323e+04,-1.620720e+04,-2.427814e+05,-2.151611e+06,-2.774549e+05,4.812001e+06,7.779726e+07,8.149206e+05,-3.682667e+06,6.460828e+07,-3.819609e+06,-4.980083e+07,6.001297e+08,4.375376e+08,-6.446339e+08,3.476600e+10,6.900469e+02,-1.382940e+02,8.749269e+04,1.483644e+03,-1.590894e+05,-2.005523e+05,1.419671e+06,1.979378e+06,1.854038e+08,-1.560726e+01,1.302297e+04,3.582134e+04,-3.892031e+04,-2.974738e+05,-6.342612e+06,-6.719535e+05,1.564819e+07,2.265422e+08,7.644072e+05,-3.243155e+06,7.025166e+07,-1.524839e+06,-9.886785e+07,9.305343e+08,6.333598e+08,-1.701778e+09,8.554360e+10,0,67
