5.450171e+02,3.912110e+02,2.684289e-04,7.142874e-05,8.920919e-09,-1.234183e-03,9.079714e-09,3.254395e+02,4.031499e+04,2.311707e-02,1.729461e-03,-1.091843e-05,-3.470768e-01,-1.211541e-05,3.452020e+02,4.911794e+04,1.075669e-02,6.778360e-04,-1.735580e-06,-1.409406e-01,-1.738924e-06,1.963241e+03,7.041966e+04,3.925363e-05,5.985918e-05,2.532879e-09,4.185603e-03,1.412126e-10,8.774764e+02,6.892581e+05,3.283348e-03,3.663140e-04,-2.975212e-07,-2.617871e-01,-3.527066e-07,1.137888e+03,1.196177e+06,3.880049e-03,4.254997e-04,-5.423478e-07,-4.618514e-01,-6.169109e-07,0,100,LFAU,28
5.050133e+02,1.310812e+03,2.701202e-03,8.347575e-05,1.875607e-08,1.041686e-03,1.805909e-08,3.587756e+02,1.254342e+04,3.148391e-02,5.325869e-03,-6.851068e-05,-5.754098e-01,-6.640384e-05,3.946689e+02,3.206907e+04,2.736585e-03,1.178600e-03,2.116535e-06,1.106747e-01,-1.590152e-07,1.878146e+03,5.463362e+05,1.842743e-03,6.878484e-05,2.425672e-08,4.907776e-02,1.422923e-08,6.588731e+02,2.361189e+05,8.272163e-03,8.378708e-04,-2.203868e-06,-4.036990e-01,-1.958870e-06,1.392544e+03,1.627110e+06,3.484690e-02,3.919247e-03,-4.499852e-05,-4.997164e+00,-3.213613e-05,0,35,LFAU,28
6.360858e+02,4.185685e+01,5.195762e-03,3.233760e-04,-4.080104e-07,-5.592068e-04,-4.389068e-07,4.400552e+02,3.984449e+04,2.778630e-02,4.758277e-03,-5.467792e-05,-9.497916e-01,-5.740566e-05,4.369047e+02,6.131580e+04,7.530980e-04,5.523087e-04,2.775601e-07,2.775911e-02,-1.038629e-10,1.926166e+03,4.915728e+05,1.554048e-04,6.768340e-03,-5.707826e-06,4.729657e+00,-9.542842e-06,7.484464e+02,2.294689e+05,2.374465e-02,1.157784e-03,-6.067844e-06,-5.514211e-01,-6.023236e-06,1.448782e+03,1.805030e+06,3.987991e-02,4.497697e-03,-5.430187e-05,-5.635301e+00,1.642114e-06,0,36,UFAU,43
4.985538e+02,1.787965e+02,1.881057e-04,8.697541e-05,-1.112078e-08,5.919296e-04,1.719120e-09,3.581012e+02,1.677738e+04,4.276385e-02,3.879022e-03,-4.995881e-05,-4.991637e-01,-5.463383e-05,3.713498e+02,2.009516e+04,9.564161e-03,9.247832e-04,1.294714e-06,-3.108163e-02,7.462914e-07,1.606376e+03,3.040228e+05,1.953390e-02,6.100168e-03,6.249409e-05,3.242021e+00,5.873725e-05,6.026716e+02,2.069016e+05,1.786180e-02,8.640207e-04,-3.278404e-06,-3.892116e-01,-3.482952e-06,1.154045e+03,1.143909e+06,4.768592e-02,2.352850e-02,7.662704e-04,1.627035e+01,7.796180e-04,0,94,LFAU,12LW
5.527345e+02,9.654177e+02,1.361274e-04,9.550140e-04,-3.433535e-07,2.861155e-02,-1.916644e-08,3.470622e+02,3.071235e+04,2.479394e-02,2.470377e-03,-1.921618e-05,-4.248787e-01,-1.670168e-05,3.776772e+02,4.357239e+04,1.084774e-02,6.626523e-04,-1.771314e-06,-1.315229e-01,-2.484529e-07,1.783237e+03,9.670942e+04,2.828881e-04,3.093463e-03,-2.556189e-06,9.618581e-01,-3.911200e-06,7.776315e+02,4.852781e+05,8.614545e-04,8.175099e-05,-2.093989e-08,-5.585939e-02,-1.692450e-08,1.088559e+03,1.059415e+06,5.144580e-03,1.455230e-03,3.151679e-06,5.724606e-01,1.526131e-08,0,25,E,HAPPY
4.817477e+02,1.383184e+02,5.988413e-04,4.835376e-04,-2.214468e-07,1.488180e-03,-6.913356e-08,3.385882e+02,1.894767e+04,4.043706e-02,5.033117e-03,-6.244912e-05,-6.344676e-01,-4.976659e-05,3.479751e+02,2.482140e+04,4.462924e-03,6.525011e-04,-1.099656e-06,-1.006140e-01,-4.272538e-07,1.757675e+03,3.636919e+05,1.018055e-02,1.584123e-04,1.043446e-07,6.436078e-02,8.811735e-08,6.213643e+02,2.936627e+05,1.031749e-02,1.102185e-03,-3.161586e-06,-5.369143e-01,-2.917534e-06,1.223748e+03,1.297014e+06,3.093876e-02,4.735201e-03,-4.114420e-06,-2.758640e+00,3.852656e-06,0,92,LFAU,16
4.942797e+02,1.407849e+03,2.696644e-03,1.188208e-05,9.329598e-10,2.609852e-04,4.322528e-10,3.599372e+02,9.536399e+03,3.216790e-02,5.704610e-03,-7.619439e-05,-5.541543e-01,-7.532005e-05,3.966253e+02,2.892491e+04,1.892373e-03,1.241654e-03,1.903256e-06,1.239390e-01,-9.958731e-08,1.764230e+03,4.723102e+05,1.599602e-02,8.411915e-04,2.887252e-06,5.573104e-01,2.809871e-06,6.239637e+02,2.053080e+05,7.981591e-03,7.700313e-04,-1.800445e-06,-3.400424e-01,-1.791981e-06,1.311126e+03,1.373281e+06,3.309846e-02,5.621376e-03,6.423426e-06,-2.775310e+00,1.898133e-05,0,35,LFAU,26
5.057899e+02,1.168157e+03,3.801582e-05,4.880707e-04,4.793545e-08,1.502897e-02,4.272940e-08,3.628287e+02,1.186621e+04,4.701141e-02,2.660302e-03,-2.254322e-05,-2.665955e-01,-2.195934e-05,3.968675e+02,2.831997e+04,1.043202e-02,1.761003e-04,8.457018e-08,1.581846e-02,8.300922e-08,1.553251e+03,1.599030e+05,6.353610e-05,1.347526e-03,-3.304060e-07,3.572431e-01,-2.500800e-08,6.168255e+02,2.885790e+05,1.685977e-02,1.317066e-03,-4.688917e-06,-6.118141e-01,-3.468414e-06,1.016559e+03,8.813001e+05,1.500081e-02,1.921321e-03,-1.022535e-05,-1.669330e+00,-1.096925e-05,0,54,LFAU,28
4.616280e+02,1.287351e+02,6.516620e-04,4.740266e-04,-2.589297e-07,5.220173e-03,-2.765410e-07,3.326950e+02,1.408550e+04,4.079309e-02,5.177015e-03,-7.523368e-05,-6.116761e-01,-7.491174e-05,3.434397e+02,1.713126e+04,4.539371e-03,5.004714e-04,-5.623565e-07,-6.393855e-02,-1.327776e-07,1.673340e+03,4.027710e+05,3.053016e-02,4.991971e-03,6.162365e-05,3.159176e+00,6.495464e-05,5.720767e+02,2.214462e+05,1.082211e-02,1.152206e-03,-4.010994e-06,-5.406779e-01,-4.033538e-06,1.203171e+03,1.246716e+06,2.738070e-02,1.141682e-02,1.878674e-04,6.370047e+00,4.486032e-05,0,39,LFAU,23
4.838543e+02,5.590356e+01,3.082572e-04,1.135372e-04,1.790632e-08,7.120027e-04,1.793765e-08,3.237376e+02,2.781079e+04,3.126064e-02,2.600445e-03,-2.060751e-05,-4.069171e-01,-2.800543e-05,3.203644e+02,2.890957e+04,8.636924e-03,5.909461e-04,-3.057434e-07,-5.434373e-02,-9.497863e-07,1.886615e+03,8.873019e+04,5.899959e-03,1.298530e-02,1.102845e-04,3.844423e+00,1.459188e-04,8.515195e+02,5.704815e+05,4.690327e-03,4.463630e-04,-3.916517e-07,-2.375881e-01,-4.499575e-07,1.149291e+03,1.189026e+06,1.686637e-02,9.429434e-03,1.172586e-04,8.401223e+00,6.273414e-05,0,89,E,DISGUST
4.865604e+02,3.366552e+02,1.740492e-04,7.257753e-07,-7.391994e-12,-1.330194e-05,-1.094387e-11,3.599531e+02,1.324063e+04,4.123065e-02,5.511643e-03,-7.940640e-05,-6.239982e-01,-7.258772e-05,3.716369e+02,1.681939e+04,6.102336e-03,1.133234e-03,3.785772e-07,-6.986679e-02,-1.105082e-06,1.618234e+03,3.022492e+05,1.591469e-03,3.312820e-04,6.725809e-08,1.698236e-01,2.879744e-08,6.297028e+02,1.949026e+05,1.427435e-02,4.722217e-04,-8.133089e-07,-1.782924e-01,-5.951888e-07,1.179162e+03,1.196070e+06,2.304007e-02,6.670916e-03,6.280423e-05,1.403020e+00,4.428476e-05,0,24,E,DISGUST
5.403058e+02,9.030143e+02,3.237517e-04,1.096623e-03,-3.476835e-07,2.727128e-04,-2.505193e-07,3.671543e+02,2.686068e+04,2.930685e-02,3.645342e-03,-2.323494e-05,-4.510281e-01,-4.469553e-05,3.895326e+02,3.733753e+04,6.472901e-03,8.984211e-04,-2.152168e-06,-1.732371e-01,-2.453282e-07,1.862129e+03,3.694349e+05,2.030215e-03,4.126836e-04,3.495937e-07,-2.274255e-01,2.482254e-07,7.068290e+02,3.422784e+05,9.139328e-03,9.897872e-04,-1.275883e-06,-4.096565e-01,5.885792e-07,1.314109e+03,1.455008e+06,2.858021e-02,3.207700e-03,-1.994987e-05,-2.878896e+00,-1.885136e-05,0,16,E,DISGUST
4.966291e+02,4.832059e+02,3.782304e-03,2.985004e-04,-3.020552e-07,6.268727e-03,-3.148956e-07,3.517981e+02,1.515939e+04,2.934980e-02,4.908428e-03,-5.890369e-05,-6.038064e-01,-6.182619e-05,3.737584e+02,3.295392e+04,1.936635e-03,6.254437e-04,6.589154e-07,6.106160e-02,-2.412102e-07,1.803272e+03,4.213424e+05,4.723169e-03,2.330355e-03,7.730365e-06,1.508195e+00,8.829224e-06,6.645252e+02,2.403252e+05,1.025998e-02,8.852382e-04,-2.664783e-06,-4.336052e-01,-2.779749e-06,1.313388e+03,1.470611e+06,2.276265e-02,3.834343e-03,2.566124e-06,-1.910498e+00,5.689683e-06,0,93,UFAU,1
4.944424e+02,9.657849e+02,2.717368e-04,2.602262e-05,-1.517930e-09,4.820122e-04,-3.446879e-10,2.984798e+02,2.722240e+04,3.337349e-02,2.961941e-03,-2.944161e-05,-4.886894e-01,-3.159201e-05,3.295322e+02,4.085756e+04,5.023258e-03,3.038962e-04,-2.339274e-07,-4.596679e-02,-2.273023e-07,1.899144e+03,1.732330e+05,1.463884e-03,3.116499e-04,1.331199e-07,1.111434e-01,1.283457e-07,7.661621e+02,5.171566e+05,4.193784e-03,4.494949e-04,-5.708824e-07,-3.089143e-01,-5.886434e-07,1.180010e+03,1.299770e+06,5.011527e-03,8.843565e-04,3.755255e-07,-2.207850e-01,1.431327e-06,0,29,LFAU,28
