2.611105e+03,-2.366550e+03,1.678362e+04,2.076250e+03,7.588881e+02,2.824787e+03,1.100277e+04,-6.531711e+02,3.547210e+04,-2.499177e+03,-1.820600e+04,9.273643e+04,-7.066379e+03,1.325858e+02,-2.970391e+04,-2.463844e+04,-2.968275e+04,6.080054e+04,2.457765e+05,-2.994352e+05,1.605001e+06,2.826071e+05,3.973930e+04,4.436118e+05,1.152652e+06,-2.390737e+05,3.309079e+06,3.307853e+05,-1.451540e+06,4.272979e+07,-9.573347e+04,4.156607e+06,9.627809e+07,6.738665e+07,-2.137668e+08,4.485053e+09,2.310364e+05,-3.399110e+06,1.444966e+08,-1.993635e+06,3.986886e+07,-1.468344e+08,4.144648e+07,-5.009025e+08,1.314341e+10,7.899327e+07,-8.597743e+08,1.307288e+10,-5.319568e+07,1.994673e+08,1.063361e+10,1.179327e+10,-9.698710e+10,1.221529e+12,1.190028e+06,-2.509818e+05,9.947251e+07,-3.042386e+06,-6.431036e+07,7.580597e+08,8.637522e+08,2.574243e+09,5.806261e+10,-2.430233e+05,-2.103035e+07,3.501081e+08,8.040887e+06,3.541642e+08,3.198135e+09,3.079491e+07,-8.694182e+09,6.128682e+10,5.610551e+08,-3.336237e+09,3.987090e+10,-2.994784e+09,-2.522551e+10,2.451848e+11,2.166557e+11,-4.640959e+11,1.092309e+13,9.569153e+05,6.390307e+05,4.197684e+07,7.589258e+06,-2.602230e+07,6.270850e+08,1.609068e+09,4.378648e+09,6.130705e+10,-5.748253e+05,-1.940872e+07,1.457139e+08,1.934048e+07,2.833679e+08,2.364967e+09,-5.543801e+08,-1.286891e+10,1.502943e+10,4.115351e+08,-1.798609e+09,2.087844e+10,-2.553875e+09,-2.633519e+10,2.097385e+11,3.076463e+11,-4.775521e+11,1.174879e+13,0,42
2.201310e+03,-4.174789e+02,3.132082e+03,6.378870e+03,-3.448904e+03,1.064155e+04,9.589879e+04,-2.312451e+04,1.338258e+05,-8.038981e+03,-8.265446e+02,-1.557751e+04,-8.016728e+04,2.006888e+04,-1.710221e+05,-4.594339e+05,3.589295e+04,-8.414766e+05,2.720062e+05,-9.036567e+04,4.034467e+05,1.186884e+06,-6.438525e+05,2.022612e+06,1.244579e+07,-4.746892e+06,1.809410e+07,3.444117e+05,-1.379099e+06,3.521718e+07,-1.245061e+05,-3.468963e+06,9.643043e+07,8.269997e+07,-3.543650e+08,4.856067e+09,-3.608850e+04,1.933564e+06,-5.208946e+07,-7.781499e+05,8.403652e+06,-1.991992e+08,-1.136155e+06,4.118607e+08,-7.453782e+09,7.652474e+07,-7.547458e+08,9.236924e+09,-9.588091e+07,-4.088949e+08,1.678994e+10,1.198564e+10,-1.051618e+11,1.156580e+12,1.169752e+06,-1.623408e+05,2.649464e+07,-1.750095e+06,-5.947945e+07,-6.500753e+07,8.599242e+08,1.486973e+09,2.373506e+10,5.642201e+05,1.499279e+07,-4.837807e+07,-1.434536e+07,-1.040630e+08,-7.990814e+08,6.656662e+08,6.379529e+09,7.418947e+09,6.710529e+08,-1.877756e+09,9.226861e+09,-8.779221e+08,-1.553918e+10,4.044887e+10,2.579661e+11,-4.604055e+11,3.557155e+12,1.497898e+06,7.676471e+05,3.170704e+07,3.901156e+06,-7.317054e+05,1.036626e+08,2.286691e+09,6.261415e+09,5.351623e+10,-3.873421e+05,2.086737e+07,-1.261678e+08,-1.685503e+07,6.237742e+06,2.943697e+08,-2.983339e+08,1.724935e+10,-3.198232e+10,9.942479e+08,-3.282807e+09,1.902427e+10,3.461070e+09,-3.564476e+09,1.776366e+10,7.935235e+11,-9.789676e+11,9.556789e+12,0,83
2.317477e+03,-3.299719e+03,1.469192e+04,1.268152e+03,-2.945550e+03,9.001407e+03,4.151461e+03,-3.962415e+03,1.969730e+04,-1.590412e+03,8.204504e+03,-2.821274e+04,5.203910e+03,-3.382680e+03,2.873512e+04,1.074725e+04,-1.698528e+04,5.031762e+04,2.167926e+05,-4.277739e+05,1.483946e+06,1.567972e+05,-3.191447e+05,1.069183e+06,3.910079e+05,-5.649072e+05,1.862686e+06,3.573603e+05,-1.532984e+06,3.546813e+07,-2.528539e+05,-2.931554e+06,7.798877e+07,8.049468e+07,-2.655374e+08,3.819782e+09,-4.492723e+04,2.392776e+05,-5.672422e+06,-5.888940e+04,-2.066566e+07,3.045549e+08,-1.142033e+07,-5.298573e+07,1.196856e+09,9.146910e+07,-9.256391e+08,1.193293e+10,-1.193537e+08,-3.025091e+08,1.531752e+10,1.384743e+10,-1.089594e+11,1.198359e+12,1.360011e+06,-1.566967e+06,8.261348e+07,6.636933e+06,-1.270873e+08,4.562544e+08,1.092859e+09,6.327822e+08,5.985877e+10,-9.507896e+04,9.510154e+06,-5.783301e+07,-1.358387e+07,-2.332732e+08,-2.105538e+09,-3.194381e+08,3.015512e+09,-1.182422e+10,6.563237e+08,-4.005504e+09,4.006465e+10,1.859633e+09,-5.111360e+10,4.063008e+11,2.693349e+11,-1.282115e+12,1.491136e+13,1.169704e+06,1.441634e+06,4.548899e+07,-1.013665e+07,-2.089701e+07,3.009107e+08,2.036861e+09,7.142736e+09,7.377537e+10,1.206296e+05,1.018971e+07,-9.836016e+07,-3.084155e+07,-6.287736e+08,-2.239209e+09,5.818223e+08,9.312753e+09,-3.831098e+10,5.189051e+08,-2.108489e+09,2.024885e+10,-6.137371e+09,2.250230e+09,1.010978e+10,5.406868e+11,-5.739566e+11,1.189318e+13,2,78
-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,3.326116e+05,-1.509660e+06,3.501103e+07,-1.844604e+05,4.121909e+06,-3.853721e+07,7.240887e+07,-3.562297e+08,5.073994e+09,-1.911645e+04,3.368435e+06,-8.247614e+07,-1.218844e+06,1.822161e+06,4.768960e+07,-2.198069e+06,5.761658e+08,-1.274304e+10,7.831793e+07,-7.655738e+08,1.071732e+10,-4.115863e+07,5.570289e+08,-1.397401e+10,1.174431e+10,-1.094285e+11,1.344685e+12,1.162385e+06,-5.853787e+05,1.001019e+08,-1.091225e+06,-3.060782e+07,1.845708e+08,8.214670e+08,1.005362e+09,3.910613e+10,-1.328077e+03,2.865700e+07,-4.290565e+08,-5.865773e+06,-1.137395e+08,-1.550102e+09,1.858106e+08,9.126458e+09,-8.861843e+10,5.301740e+08,-3.419520e+09,3.219400e+10,-6.656794e+08,-1.252654e+10,1.396095e+11,1.890297e+11,-8.045189e+11,8.918433e+12,1.113119e+06,1.959687e+06,7.710467e+07,6.237993e+06,2.516926e+08,2.309667e+09,1.913077e+09,9.115035e+09,1.389467e+11,1.489672e+05,2.670415e+07,-3.081932e+08,-2.473486e+07,-1.367052e+08,4.784182e+09,-4.901535e+07,2.378989e+10,-8.204533e+10,4.529131e+08,-2.101815e+09,3.407254e+10,-7.219812e+08,5.499072e+10,1.933694e+11,4.414474e+11,3.151495e+11,2.649827e+13,1,94
9.676441e+01,-9.936725e-01,7.271199e+02,1.610495e+01,5.727212e+01,1.339969e+02,2.891209e+02,2.620336e+02,1.358357e+03,-4.697059e+00,-2.892885e+02,8.098826e+01,-1.101804e+02,-1.638934e+02,-5.450938e+02,-1.435680e+02,-6.609546e+02,-9.521912e+02,1.431151e+02,2.940629e+01,1.242257e+03,1.179529e+02,4.065709e+02,7.058832e+02,4.745104e+02,8.366417e+02,2.941171e+03,3.511415e+05,-1.558225e+06,3.242112e+07,6.248173e+04,-1.195148e+07,8.672382e+07,8.453536e+07,-3.888362e+08,4.920549e+09,2.643334e+05,-5.454884e+06,1.077040e+08,-2.546985e+06,-3.154844e+06,2.042663e+08,6.047923e+07,-1.107761e+09,1.737719e+10,8.410995e+07,-7.954468e+08,1.000874e+10,-8.144622e+07,-1.399191e+09,2.507708e+10,1.268310e+10,-1.072372e+11,1.217808e+12,1.199318e+06,1.058830e+05,3.342297e+07,-1.989911e+05,-6.970808e+07,-2.654633e+08,9.073236e+08,2.427872e+09,2.709813e+10,-2.443861e+05,-1.733378e+07,8.928969e+07,-5.885318e+05,1.130736e+07,4.894630e+08,-4.871688e+07,-9.435411e+09,3.532943e+09,6.939185e+08,-2.285859e+09,1.591782e+10,4.374382e+08,-2.273604e+10,5.666749e+10,2.821596e+11,-2.681818e+11,4.240169e+12,1.985050e+06,1.411144e+06,7.805240e+07,7.618581e+05,1.705481e+08,1.234780e+09,3.155948e+09,1.080654e+10,1.237704e+11,-4.675739e+05,-3.242515e+07,2.795012e+08,2.393152e+07,-4.310058e+07,-6.215029e+09,3.163746e+08,-2.961779e+10,4.244720e+10,1.387416e+09,-5.340698e+09,5.668343e+10,2.837081e+09,7.884861e+10,1.574713e+11,1.248382e+12,-4.167867e+11,3.641756e+13,2,84
2.368770e+03,-1.307029e+03,5.716591e+03,7.116695e+03,-5.681873e+03,1.259040e+04,1.082283e+05,-4.953540e+04,1.927098e+05,6.384449e+03,-3.389445e+03,-1.026671e+04,1.863690e+03,4.007608e+04,-1.867177e+05,3.254157e+05,-1.752390e+05,-4.617214e+05,2.805733e+05,-2.197973e+05,6.346663e+05,1.164784e+06,-7.994860e+05,2.002209e+06,1.387672e+07,-8.525122e+06,2.286152e+07,3.509877e+05,-1.339867e+06,3.539456e+07,-9.871032e+04,-7.945056e+06,1.340278e+08,8.339951e+07,-3.042406e+08,4.605613e+09,5.790015e+03,-1.836673e+06,6.178658e+07,3.499951e+05,1.207993e+07,-4.234944e+06,1.174805e+07,-3.277298e+08,7.563894e+09,7.804109e+07,-7.570803e+08,9.317543e+09,-8.658211e+07,-1.063602e+09,2.679864e+10,1.142031e+10,-9.319199e+10,1.042567e+12,1.189967e+06,-5.413970e+05,3.702706e+07,1.072367e+06,-1.046045e+08,-5.280186e+07,8.821098e+08,9.740056e+08,3.225807e+10,1.032683e+05,-2.796324e+07,2.244322e+08,8.037212e+02,-8.491428e+07,3.029534e+09,1.609391e+08,-9.243862e+09,8.921793e+10,6.587822e+08,-2.129741e+09,1.471305e+10,6.119930e+08,-3.344327e+10,1.457101e+11,2.569992e+11,-6.450016e+11,6.684598e+12,1.484428e+06,8.153103e+05,3.663554e+07,1.037955e+05,-8.909556e+07,-4.357482e+08,2.214249e+09,6.375211e+09,6.025461e+10,-4.430325e+04,-3.833278e+07,3.124785e+08,-1.990061e+06,-9.486831e+07,1.989133e+09,3.666047e+08,-2.162509e+10,1.239637e+11,1.005870e+09,-3.263848e+09,2.175943e+10,5.411848e+08,-2.657418e+10,6.873431e+10,7.628256e+11,-9.068430e+11,1.126172e+13,2,83
9.359872e+02,5.752210e+02,2.124453e+03,-3.148681e+02,-2.716200e+02,-2.717739e+02,7.538957e+02,3.548149e+02,1.202423e+03,-9.272522e+03,-1.018910e+04,-1.426046e+04,4.877442e+03,2.175933e+03,4.593614e+03,-6.081597e+03,-5.238003e+03,-5.824241e+03,1.366108e+05,1.071232e+05,2.312018e+05,-5.415156e+04,-2.823864e+04,-4.184622e+04,9.668864e+04,5.287215e+04,1.073324e+05,3.809986e+05,-1.755038e+06,4.127654e+07,-1.498797e+05,-1.070980e+07,1.059984e+08,8.733379e+07,-3.446428e+08,5.363820e+09,1.888575e+05,-5.985596e+06,1.225944e+08,-1.556082e+06,-1.476369e+07,4.596392e+08,1.689885e+07,-5.654363e+08,1.289102e+10,9.344422e+07,-9.481046e+08,1.309900e+10,-1.918383e+08,-5.904142e+08,2.172429e+10,1.414492e+10,-1.143480e+11,1.377049e+12,1.274530e+06,5.732373e+05,9.468692e+07,-1.836321e+06,-1.739490e+08,-1.309733e+09,9.647927e+08,4.124518e+09,7.878483e+10,-1.588145e+05,-1.789999e+07,3.816409e+08,-1.749094e+07,-3.569566e+08,1.066268e+09,-2.874374e+07,-4.632702e+09,1.254843e+11,6.978340e+08,-3.293650e+09,4.043504e+10,-8.167478e+08,-4.732714e+10,2.748833e+10,2.948109e+11,-2.308907e+11,1.442797e+13,1.823358e+06,1.596534e+06,1.112095e+08,3.952086e+06,-1.775400e+08,-1.182670e+09,3.207642e+09,1.178718e+10,1.613757e+11,-1.262070e+05,-3.159712e+07,4.756292e+08,-9.595400e+07,-9.166888e+08,4.399366e+08,2.958916e+08,-4.048390e+10,3.098391e+11,1.013871e+09,-5.412706e+09,7.586365e+10,3.669408e+09,-5.514293e+10,2.835619e+11,1.143383e+12,-1.452828e+12,4.431475e+13,2,65
4.857156e+03,-6.216857e+03,2.665720e+04,1.055682e+04,-2.230786e+04,8.509665e+04,6.786041e+04,-1.072754e+05,4.259979e+05,-2.671303e+03,-2.716614e+04,7.205921e+04,-1.860615e+03,-1.442863e+05,5.170807e+05,-3.299632e+04,-6.466155e+05,2.752433e+06,5.550910e+05,-9.857662e+05,3.234463e+06,1.636881e+06,-3.311478e+06,1.174399e+07,8.657957e+06,-1.652871e+07,5.677843e+07,3.780763e+05,-1.343521e+06,2.703925e+07,-5.741406e+05,-6.550479e+06,7.446095e+07,9.156254e+07,-1.624998e+08,4.039896e+09,-9.788828e+04,2.309608e+06,7.768771e+06,-5.303986e+04,-2.552025e+07,2.974684e+08,-1.010204e+07,5.567087e+08,-4.958384e+08,1.054321e+08,-8.472727e+08,9.667958e+09,-2.494904e+08,-1.745673e+08,5.453731e+09,1.616219e+10,-9.506903e+10,1.096603e+12,1.359498e+06,-7.221241e+05,6.984287e+07,1.326744e+04,-1.731398e+08,-1.977379e+08,9.618856e+08,8.702095e+08,6.564669e+10,1.268709e+05,4.688656e+06,2.427359e+08,-1.400767e+07,-5.193608e+08,-1.400676e+09,-1.460455e+08,1.048396e+10,1.712717e+11,8.378997e+08,-2.589087e+09,2.432740e+10,-1.029311e+09,-5.287683e+10,2.107258e+11,3.130603e+11,-8.032956e+11,1.462419e+13,2.028019e+06,6.254187e+05,8.860303e+07,1.349012e+06,-3.528788e+08,-1.590392e+09,3.031162e+09,6.704020e+09,1.547420e+11,1.105804e+05,2.617125e+07,3.590362e+08,-1.170206e+08,-1.548352e+09,-8.839619e+09,1.903536e+09,4.815317e+10,5.639696e+11,1.580424e+09,-4.493262e+09,3.804969e+10,1.517611e+09,-1.102124e+11,2.914329e+11,1.127082e+12,-1.587352e+12,3.673709e+13,0,79
6.106898e+02,1.155225e+03,4.347188e+03,-4.184081e+03,-1.133812e+04,-3.390228e+04,5.641303e+04,1.431069e+05,4.051144e+05,-1.744942e+03,-5.469915e+03,-1.307356e+04,1.973511e+04,5.485958e+04,1.477259e+05,-2.263658e+05,-6.208674e+05,-1.705222e+06,8.223166e+03,2.126046e+04,6.455280e+04,-8.873056e+04,-2.403667e+05,-6.871512e+05,9.964598e+05,2.712379e+06,7.654113e+06,3.459961e+05,-1.425799e+06,3.105660e+07,-9.413305e+04,-1.317864e+06,3.090039e+07,8.466777e+07,-3.888420e+08,4.738997e+09,3.538999e+05,-4.224560e+06,6.132005e+07,-1.833467e+06,2.515875e+06,1.072183e+08,6.335750e+07,-7.554858e+08,9.038994e+09,8.107423e+07,-7.663911e+08,8.677381e+09,-3.284932e+07,-3.967257e+08,1.020799e+10,1.260446e+10,-1.128705e+11,1.181627e+12,1.205357e+06,-1.592600e+05,2.490583e+07,-3.939012e+06,-4.743961e+07,-2.635826e+07,9.392041e+08,1.593046e+09,2.157838e+10,-9.137731e+05,5.111530e+05,-5.634290e+07,2.568915e+07,1.042058e+08,1.599138e+07,-7.781534e+08,-2.977184e+09,-4.155951e+10,6.844396e+08,-1.990275e+09,9.881223e+09,-1.658992e+09,-1.027951e+10,2.780209e+10,2.774007e+11,-4.354214e+11,3.465514e+12,1.599361e+06,1.103072e+06,4.843346e+07,6.381455e+06,1.342248e+08,1.231057e+09,2.410807e+09,6.648049e+09,7.906829e+10,6.467848e+05,2.198512e+07,1.247360e+08,3.886540e+07,5.898768e+08,6.567722e+09,1.682924e+09,2.235092e+10,2.259090e+11,1.112457e+09,-2.523728e+09,3.524674e+10,6.004426e+09,6.528709e+10,4.403729e+11,9.886098e+11,4.810254e+11,2.964119e+13,3,57
2.711906e+03,-3.074792e+03,1.484687e+04,3.489711e+03,-3.825208e+03,1.203327e+04,1.182343e+04,-7.056554e+03,3.083618e+04,1.854168e+03,-2.366586e+04,8.293929e+04,-5.212588e+03,-5.241499e+03,8.690499e+03,-1.116148e+04,-1.901354e+04,5.952398e+03,2.926856e+05,-4.514304e+05,1.721631e+06,4.812594e+05,-5.358881e+05,1.616699e+06,1.357638e+06,-1.220320e+06,3.543582e+06,3.430832e+05,-1.515562e+06,3.432625e+07,-3.909462e+05,6.461563e+06,1.255950e+07,7.712820e+07,-2.459845e+08,4.072099e+09,1.176544e+05,-6.594952e+06,1.456520e+08,9.089951e+05,1.378741e+07,-1.455429e+08,5.058175e+07,-1.312642e+09,2.149370e+10,8.886921e+07,-8.908954e+08,1.159085e+10,-1.224688e+08,1.368171e+09,-1.318083e+10,1.369460e+10,-1.089131e+11,1.204068e+12,1.258193e+06,-3.124201e+05,6.605845e+07,-3.203089e+06,-3.254351e+07,4.500409e+08,9.675417e+08,2.627727e+09,5.269242e+10,-7.979420e+03,-4.067740e+07,4.075363e+08,6.237634e+06,1.487701e+08,1.097204e+09,-3.673005e+07,-1.697334e+10,1.215102e+11,6.781162e+08,-3.406573e+09,2.952019e+10,-2.578303e+09,-1.388244e+10,1.090339e+11,2.761151e+11,-7.451759e+11,9.717193e+12,1.600334e+06,2.633924e+06,1.301572e+08,1.069064e+07,2.841867e+08,3.809631e+09,2.895045e+09,1.536724e+10,2.444749e+11,-3.212033e+05,-3.435595e+07,4.457941e+08,1.723472e+07,-3.711956e+07,-7.700293e+09,3.892449e+08,-3.264060e+10,-6.593883e+09,8.189999e+08,-4.596164e+09,7.270625e+10,9.647486e+08,6.657403e+10,6.161779e+11,8.053170e+11,2.062723e+11,5.876248e+13,0,55
