2.056175e+03,1.159149e+06,1.033877e+08,5.353837e+03,7.540727e+06,1.628984e+09,0,56,LFAU,12
2.222458e+03,1.365077e+06,1.407172e+08,5.554359e+03,8.324292e+06,1.976467e+09,0,85,UFAU,44
2.563034e+03,1.809359e+06,2.103681e+08,6.309128e+03,1.079684e+07,3.173550e+09,0,81,LFAU,10
2.720567e+03,2.058936e+06,2.765702e+08,6.504075e+03,1.038095e+07,2.569515e+09,0,94,LFAU,34
2.370105e+03,1.501772e+06,1.144381e+08,6.216494e+03,7.630282e+06,9.968903e+08,0,43,LFAU,26
1.812081e+03,8.831018e+05,5.574352e+07,5.323942e+03,6.846787e+06,9.892041e+08,0,101,LFAU,17
1.903557e+03,9.798363e+05,6.910303e+07,5.605145e+03,7.556377e+06,1.153391e+09,0,84,CAU,A26A12lw
2.088310e+03,1.218625e+06,1.299778e+08,5.784807e+03,7.833451e+06,1.463020e+09,0,10,UFAU,44
2.521275e+03,1.707062e+06,1.457615e+08,6.744102e+03,1.021261e+07,1.576250e+09,0,8,LFAU,12L
2.347110e+03,1.529128e+06,1.732379e+08,5.818000e+03,9.209489e+06,2.296716e+09,0,81,UFAU,4
2.651062e+03,1.890408e+06,1.742672e+08,7.311659e+03,1.181510e+07,2.888272e+09,0,34,E,DISGUST
2.331422e+03,1.530747e+06,1.938938e+08,5.903251e+03,8.244393e+06,1.863337e+09,0,36,LFAU,17
2.567226e+03,1.860609e+06,2.678807e+08,6.434494e+03,9.416493e+06,2.560075e+09,0,64,UFAU,43
1.859182e+03,9.293678e+05,5.944907e+07,4.797021e+03,6.059155e+06,9.699723e+08,0,46,UFAU,44
2.412560e+03,1.552947e+06,1.160570e+08,6.293926e+03,7.881087e+06,8.580870e+08,0,20,LFAU,24
2.125728e+03,1.272065e+06,1.465441e+08,5.235721e+03,6.628906e+06,1.235470e+09,0,53,LFAU,27
1.981277e+03,1.051442e+06,6.876414e+07,5.482864e+03,7.482628e+06,1.155898e+09,0,84,LFAU,12LW
2.552913e+03,1.784257e+06,1.930384e+08,6.549880e+03,9.388402e+06,1.634253e+09,0,93,LFAU,12L
2.510212e+03,1.680899e+06,1.308518e+08,5.625581e+03,7.477585e+06,1.262294e+09,0,1,LFAU,15
2.012101e+03,1.084402e+06,7.160093e+07,4.984694e+03,6.465112e+06,9.759968e+08,0,46,LFAU,12LW
2.606167e+03,1.828733e+06,1.677240e+08,6.656454e+03,1.096606e+07,2.481669e+09,0,23,E,ANGER
2.615365e+03,1.802570e+06,1.193981e+08,6.578618e+03,1.037224e+07,2.233890e+09,0,79,LFAU,12
2.309138e+03,1.446779e+06,1.284990e+08,5.544078e+03,7.638938e+06,1.538469e+09,0,71,UFAU,4
2.130509e+03,1.214227e+06,9.072604e+07,6.501095e+03,9.414919e+06,1.532855e+09,0,104,LFAU,26
2.662317e+03,1.963316e+06,2.484682e+08,6.782718e+03,1.030730e+07,2.141595e+09,0,93,UFAU,43
1.837997e+03,9.172972e+05,7.005106e+07,4.779934e+03,5.560130e+06,5.902250e+08,0,102,CAU,A26A12lw
1.799245e+03,8.742640e+05,6.297953e+07,5.334820e+03,7.277032e+06,1.387093e+09,0,84,LFAU,22
2.241135e+03,1.364337e+06,1.192252e+08,5.954022e+03,8.704083e+06,1.748367e+09,0,22,LFAU,24
2.123641e+03,1.217848e+06,9.433248e+07,5.970411e+03,7.789755e+06,1.372634e+09,0,69,LFAU,34
3.641010e+03,3.564046e+06,4.581123e+08,8.671044e+03,1.344642e+07,1.704681e+09,0,5,LFAU,12
2.188540e+03,1.296644e+06,1.078035e+08,6.139705e+03,8.913547e+06,1.765464e+09,0,57,UFAU,4
2.270411e+03,1.397333e+06,1.208152e+08,5.880067e+03,7.669726e+06,1.060063e+09,0,25,UFAU,4
2.550324e+03,1.782660e+06,1.957974e+08,5.937881e+03,8.836785e+06,2.151759e+09,0,91,E,SADNESS
1.744938e+03,8.179274e+05,4.880694e+07,4.838782e+03,5.590578e+06,7.166193e+08,0,62,LFAU,9
3.323759e+03,3.046997e+06,4.815916e+08,7.705900e+03,1.302489e+07,3.270481e+09,0,9,UFAU,1
1.745440e+03,8.009649e+05,3.404917e+07,4.947326e+03,6.315386e+06,8.577003e+08,0,86,UFAU,4
1.884055e+03,9.365976e+05,5.853292e+07,6.020033e+03,7.479064e+06,7.760474e+08,0,100,LFAU,27
2.739793e+03,2.027494e+06,2.028527e+08,6.644623e+03,1.038885e+07,1.998025e+09,0,40,CAU,A26A12lw
