1.586460e+08,5.186283e+15,3.491342e+22,0,103
1.580970e+08,6.015054e+15,4.571348e+22,0,31
1.235051e+08,3.766117e+15,2.826517e+22,0,92
1.044101e+08,2.548790e+15,1.626897e+22,0,44
1.540618e+08,5.546163e+15,4.192299e+22,0,18
1.168062e+08,3.641381e+15,2.683228e+22,0,75
1.564014e+08,4.982863e+15,2.886957e+22,0,104
1.584971e+08,5.867853e+15,4.396180e+22,0,84
1.469857e+08,5.196992e+15,3.850044e+22,0,85
1.344099e+08,3.807500e+15,2.276486e+22,0,24
1.447048e+08,4.342124e+15,2.369445e+22,0,104
1.382215e+08,4.626457e+15,3.400339e+22,0,22
1.868172e+08,8.001152e+15,6.565282e+22,0,20
1.612609e+08,5.852067e+15,4.218146e+22,0,18
1.217688e+08,3.225564e+15,1.973461e+22,0,46
1.026536e+08,2.857303e+15,1.976189e+22,0,64
9.819642e+07,2.403055e+15,1.430268e+22,0,94
1.318463e+08,4.261218e+15,2.844613e+22,0,10
1.432765e+08,5.246330e+15,4.789360e+22,0,30
1.772313e+08,6.706717e+15,4.388504e+22,0,89
1.677414e+08,5.717433e+15,3.968941e+22,0,103
1.419416e+08,4.618609e+15,2.867858e+22,0,8
1.232532e+08,3.756461e+15,2.739920e+22,0,10
1.408132e+08,4.584720e+15,3.100953e+22,0,45
1.358163e+08,3.908384e+15,2.395704e+22,0,102
1.449225e+08,4.562259e+15,2.757311e+22,0,71
1.294090e+08,4.079788e+15,2.556541e+22,0,4
1.723132e+08,7.237523e+15,5.597250e+22,0,6
1.750752e+08,6.637224e+15,4.656983e+22,0,20
1.627750e+08,6.111270e+15,4.350200e+22,0,6
1.527117e+08,5.120226e+15,3.336995e+22,0,18
1.365597e+08,4.805640e+15,4.028808e+22,0,10
1.570823e+08,5.727372e+15,4.115977e+22,0,3
1.565915e+08,6.474319e+15,5.900756e+22,0,97
1.702870e+08,6.365691e+15,4.755473e+22,0,70
1.468206e+08,5.400954e+15,4.682032e+22,0,6
1.533383e+08,5.606908e+15,4.694385e+22,0,18
1.648699e+08,5.895084e+15,3.660816e+22,0,88
1.194280e+08,3.304690e+15,1.937476e+22,0,39
1.216341e+08,3.528459e+15,2.310000e+22,0,11
1.756790e+08,7.322290e+15,5.625253e+22,0,17
1.631852e+08,6.090518e+15,4.508920e+22,0,89
7.136537e+07,1.129238e+15,4.935752e+21,0,30
1.208114e+08,2.810454e+15,1.444066e+22,0,90
1.646599e+08,6.068005e+15,3.886093e+22,0,81
1.172492e+08,3.172898e+15,1.814671e+22,0,83
1.732118e+08,7.160251e+15,5.799318e+22,0,8
1.639742e+08,6.122084e+15,4.172778e+22,0,99
1.241862e+08,3.378232e+15,1.922573e+22,0,96
1.289135e+08,4.206077e+15,3.346950e+22,0,10
1.536026e+08,5.780032e+15,4.873782e+22,0,30
1.592424e+08,5.769572e+15,3.899697e+22,0,25
1.553737e+08,5.307525e+15,3.785289e+22,0,95
1.191001e+08,3.128971e+15,1.789419e+22,0,96
1.519893e+08,4.922465e+15,3.116584e+22,0,46
1.487623e+08,4.776420e+15,3.013381e+22,0,88
1.341896e+08,4.354189e+15,3.064099e+22,0,22
1.557725e+08,5.906445e+15,4.433266e+22,0,82
2.196539e+08,1.056980e+16,7.467304e+22,0,23
1.404817e+08,4.353571e+15,2.694581e+22,0,45
1.632151e+08,5.488390e+15,3.671759e+22,0,86
1.707631e+08,6.170073e+15,4.515662e+22,0,45
1.663266e+08,6.253749e+15,4.658837e+22,0,87
1.316468e+08,3.346424e+15,2.073286e+22,0,99
1.243342e+08,4.006586e+15,2.992941e+22,0,97
1.835816e+08,7.875538e+15,5.758175e+22,0,57
1.305786e+08,4.353387e+15,3.285200e+22,0,53
1.510981e+08,4.707610e+15,3.046953e+22,0,46
1.987763e+08,8.601572e+15,6.940767e+22,0,60
1.510783e+08,5.042039e+15,3.293776e+22,0,90
1.471740e+08,5.314084e+15,3.834860e+22,0,16
2.183711e+08,1.219377e+16,1.426503e+23,0,67
1.016837e+08,2.223149e+15,1.015657e+22,0,32
8.664955e+07,1.851420e+15,1.040846e+22,0,36
2.170333e+08,1.038247e+16,7.581482e+22,0,72
1.059333e+08,2.590616e+15,1.389455e+22,0,94
1.557713e+08,5.747922e+15,4.152262e+22,0,85
1.381280e+08,4.768010e+15,3.755992e+22,0,87
1.655406e+08,6.233471e+15,4.932462e+22,0,31
1.475052e+08,4.467191e+15,2.226699e+22,0,42
1.211436e+08,3.475236e+15,2.063296e+22,0,37
1.419246e+08,5.215203e+15,4.193856e+22,0,97
1.396394e+08,4.830590e+15,3.337733e+22,0,4
1.889683e+08,8.378872e+15,5.934878e+22,0,79
1.490695e+08,5.056766e+15,3.539350e+22,0,29
1.110732e+07,1.491610e+13,4.442494e+18,0,103
1.484143e+08,4.670788e+15,2.826445e+22,0,62
8.277540e+07,1.353553e+15,4.608921e+21,0,5
1.689706e+08,6.219550e+15,4.251528e+22,0,31
1.628808e+08,5.894586e+15,3.382643e+22,0,40
1.625413e+08,6.571010e+15,5.328947e+22,0,17
1.729536e+08,7.260110e+15,6.361002e+22,0,45
1.850809e+08,8.990020e+15,1.053958e+23,0,36
1.591819e+08,5.411106e+15,3.428009e+22,1,5
2.130936e+07,7.331535e+13,6.251797e+19,0,90
1.567731e+08,6.339068e+15,5.583761e+22,0,16
1.820314e+08,7.302619e+15,6.077901e+22,0,18
1.571145e+08,5.678458e+15,4.014958e+22,0,28
1.451155e+08,4.904661e+15,3.355327e+22,0,35
1.263199e+08,4.195534e+15,3.383675e+22,0,19
1.446867e+08,4.773273e+15,3.374165e+22,0,45
1.180384e+08,3.632649e+15,3.016417e+22,0,36
1.776043e+08,6.799390e+15,5.872138e+22,0,70
1.723742e+08,7.236697e+15,6.608630e+22,0,56
1.558507e+08,5.589741e+15,4.030961e+22,0,45
1.800950e+08,7.255159e+15,5.451006e+22,0,35
1.418581e+08,4.828089e+15,3.478347e+22,0,87
1.675178e+08,6.660667e+15,5.920352e+22,0,43
1.236412e+08,3.677322e+15,2.173728e+22,0,66
1.679432e+08,5.441531e+15,3.015966e+22,0,40
1.237669e+08,3.892791e+15,2.978751e+22,0,93
1.381112e+08,4.064397e+15,2.297731e+22,0,26
1.601879e+08,5.919144e+15,4.941556e+22,0,15
1.508627e+08,4.585924e+15,2.721131e+22,0,96
1.347020e+08,4.208684e+15,2.570422e+22,0,54
1.299156e+08,3.889453e+15,2.399175e+22,0,33
1.548975e+08,5.426783e+15,3.528112e+22,0,41
2.455924e+08,1.450982e+16,1.404537e+23,0,67
1.560316e+08,5.841093e+15,4.526281e+22,0,16
1.317268e+08,4.190490e+15,2.972728e+22,0,87
1.879479e+08,8.911882e+15,9.002522e+22,0,21
1.665752e+08,5.903714e+15,3.456127e+22,0,104
1.334405e+08,4.229502e+15,2.953662e+22,0,39
1.250216e+08,3.686054e+15,2.424377e+22,0,92
1.239237e+08,3.876051e+15,2.878181e+22,0,91
1.649922e+08,5.838346e+15,3.661725e+22,0,103
1.264608e+08,3.637113e+15,2.350334e+22,0,0
1.580833e+08,5.766407e+15,4.157681e+22,0,90
1.685522e+08,6.112171e+15,3.912228e+22,0,14
1.647989e+08,5.919019e+15,4.454849e+22,0,33
9.225084e+07,2.067249e+15,1.163773e+22,0,91
1.420220e+08,4.879637e+15,3.909726e+22,0,22
1.596710e+08,6.361792e+15,5.876049e+22,0,13
1.558930e+08,5.899987e+15,4.836874e+22,0,70
1.703366e+08,7.111182e+15,6.070018e+22,0,21
1.679697e+08,6.486215e+15,4.567012e+22,0,6
1.291671e+08,4.135077e+15,3.070515e+22,0,35
1.679386e+08,6.276724e+15,3.618395e+22,0,40
1.413088e+08,4.022433e+15,2.073793e+22,0,104
1.616147e+08,5.890044e+15,3.886277e+22,0,4
1.794706e+08,8.355498e+15,8.988483e+22,0,30
1.391375e+08,4.519361e+15,3.019813e+22,0,14
1.622395e+08,6.265108e+15,5.424161e+22,0,1
1.335802e+08,4.307832e+15,2.907261e+22,0,17
1.646782e+08,6.373638e+15,4.961246e+22,0,90
1.656446e+08,6.035615e+15,4.116066e+22,0,41
2.026890e+08,9.192845e+15,6.406051e+22,0,41
1.412211e+08,4.568797e+15,2.938749e+22,0,22
1.582106e+08,5.410310e+15,3.292259e+22,0,88
1.366103e+08,4.495726e+15,2.891142e+22,0,37
5.649458e+07,7.155160e+14,2.137695e+21,0,97
1.777697e+08,7.300044e+15,5.440476e+22,0,55
1.554513e+08,5.861768e+15,4.535732e+22,0,3
1.432650e+08,4.237354e+15,2.684744e+22,1,3
1.453229e+08,4.844971e+15,3.431868e+22,0,12
1.612448e+08,6.550534e+15,5.008140e+22,0,50
1.508956e+08,5.635838e+15,4.805300e+22,0,56
1.399434e+08,4.499290e+15,3.303837e+22,0,0
1.478269e+08,5.027743e+15,3.282208e+22,0,81
1.732700e+08,6.767966e+15,5.358712e+22,0,37
