4.064986e-05,-1.431057e-04,9.914803e-03,-4.538432e-06,4.069239e-03,1.049776e-02,1.987541e-02,-7.819396e-02,3.630052e+00,-3.754928e-05,-3.166459e-03,9.222163e-02,2.444706e-04,-1.498785e-02,1.259358e-01,-3.515525e-02,-6.580287e-01,1.878376e+01,2.693159e-02,-2.609924e-01,7.882525e+00,-3.263511e-03,1.026077e+00,-2.577154e+00,8.136529e+00,-8.767676e+01,2.217964e+03,1.627623e-05,-1.199154e-05,6.613700e-03,-3.994871e-05,-8.621997e-03,-4.775645e-03,3.991591e-02,2.341682e-01,1.859080e+01,4.317790e-06,-1.865995e-03,6.311650e-02,4.863925e-04,-4.044005e-02,1.499401e+00,2.621966e-03,-2.383145e+00,9.345943e+01,3.516257e-02,-3.564456e-01,1.305366e+01,-1.756872e-01,-1.308246e+01,1.689422e+02,5.049001e+01,-1.347355e+02,2.092269e+04,7.138464e-05,-4.375913e-05,2.320825e-02,4.211656e-04,-6.642392e-02,-9.880437e-02,4.817624e-01,2.867889e-01,1.424818e+02,2.842880e-05,-1.623656e-03,1.548613e-01,-1.874273e-02,-1.313365e-01,2.135746e+00,1.530948e-01,-4.268523e+00,8.798991e+02,2.097079e-01,-1.453214e+00,6.443083e+01,-1.788396e+00,-1.227384e+02,1.342029e+03,7.336262e+02,-2.843185e+03,2.400602e+05,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,3,72
3.856320e-05,-1.622464e-04,1.125994e-02,-2.080578e-05,-7.535470e-04,5.859789e-02,1.850561e-02,-6.168496e-02,3.068350e+00,-1.143216e-05,5.574007e-04,4.281797e-03,2.161705e-04,-9.262168e-03,4.549409e-01,-4.705652e-03,2.785673e-02,7.065936e+00,2.298550e-02,-3.045472e-01,9.869143e+00,-3.873202e-02,-6.882474e-01,4.047452e+01,6.765593e+00,-8.250595e+01,2.119964e+03,1.766279e-05,-9.513887e-06,8.242485e-03,-2.555947e-05,-1.126922e-02,-7.984822e-02,4.566321e-02,2.966800e-01,2.522148e+01,-3.588238e-06,-2.628072e-04,3.569293e-02,-1.862911e-04,-3.699900e-02,3.974729e-01,-5.774485e-03,-5.888134e-01,7.058026e+01,3.840596e-02,-4.082988e-01,1.517291e+01,-1.743749e-01,-1.454257e+01,1.056480e+02,5.482747e+01,-1.556479e+02,2.439430e+04,7.562868e-05,-2.165294e-06,2.588952e-02,3.035131e-04,-6.770131e-02,-4.339240e-01,5.529884e-01,1.704842e+00,1.649870e+02,1.085830e-05,2.727983e-03,1.289424e-01,-3.187233e-02,-2.962103e-01,-4.357113e+00,-1.460521e-01,1.202917e+01,1.051103e+03,1.839229e-01,-1.721566e+00,6.654257e+01,-6.520680e-01,-1.061647e+02,1.286738e+03,8.447795e+02,-3.642473e+03,2.373073e+05,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,3,93
4.508576e-05,-1.888653e-04,1.096893e-02,-2.591260e-05,-1.541360e-03,1.442884e-02,2.286847e-02,-1.801328e-01,4.407252e+00,-2.691446e-05,-1.295279e-03,5.364935e-02,7.138673e-04,-6.409560e-03,3.483874e-01,-4.059658e-03,-8.454405e-01,2.988972e+01,2.577551e-02,-2.570267e-01,7.545660e+00,-5.162839e-02,-4.803789e-01,1.290331e+01,8.180929e+00,-1.076480e+02,2.501594e+03,2.555088e-05,-1.144438e-05,5.175545e-03,-1.185007e-05,-1.280703e-02,-6.237003e-02,6.557841e-02,1.817045e-01,1.873928e+01,9.231090e-06,-8.003343e-04,1.302361e-02,1.714001e-05,-1.891344e-02,3.763728e-01,2.062725e-02,-1.170575e+00,1.940215e+01,5.552409e-02,-3.252389e-01,6.882405e+00,-2.622367e-02,-1.497939e+01,1.381944e+02,7.928586e+01,-3.324716e+02,1.544483e+04,4.634847e-05,1.887811e-06,9.111262e-03,3.827359e-05,-3.088539e-02,-3.636718e-01,2.849790e-01,1.320424e+00,6.121141e+01,8.295538e-06,-1.208160e-03,4.914751e-02,-8.243189e-03,-4.106368e-02,8.290150e-01,1.020641e-01,-9.529088e-01,1.009837e+02,1.730584e-01,-1.237784e+00,2.511662e+01,2.767540e-01,-5.802922e+01,3.606340e+02,5.719319e+02,-1.545498e+03,7.194137e+04,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,26
3.567520e-05,-1.552972e-04,9.929737e-03,6.243966e-06,-1.097421e-04,2.319093e-02,1.791753e-02,-9.310482e-02,3.268011e+00,-2.558819e-05,3.097040e-04,3.171684e-02,3.138591e-04,-1.669366e-02,6.012085e-01,-8.506493e-03,-1.260279e-01,1.425478e+01,2.025571e-02,-2.701717e-01,8.025559e+00,-7.393512e-03,-3.361998e-01,1.818090e+01,6.758633e+00,-9.110326e+01,2.242065e+03,1.975369e-05,-5.436707e-06,5.740803e-03,-6.044929e-05,-9.728772e-03,-2.528951e-02,4.965685e-02,3.046016e-01,1.734501e+01,-4.420329e-06,-1.909231e-03,4.457913e-02,-9.867924e-04,-9.517137e-03,7.218951e-01,8.506208e-03,-1.503041e+00,4.649178e+01,4.324487e-02,-3.396602e-01,1.037552e+01,-1.667882e-01,-1.382834e+01,1.584432e+02,5.844709e+01,-1.447215e+02,1.627559e+04,9.766263e-05,-3.622302e-05,1.948281e-02,5.138090e-04,-5.866676e-02,-2.190626e-01,6.289440e-01,1.323213e+00,1.139752e+02,9.598522e-05,-6.112074e-03,2.455261e-01,-2.409343e-02,-1.473777e-01,1.307348e-01,1.490186e+00,-1.023374e+01,9.816610e+02,2.836828e-01,-2.205763e+00,5.565123e+01,-9.720251e-01,-1.038980e+02,1.359818e+03,9.084529e+02,-4.742571e+03,1.744913e+05,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,3,96
4.495898e-05,-1.742378e-04,1.149088e-02,-4.049568e-05,2.425221e-03,3.452902e-02,2.211581e-02,-4.189065e-02,3.302713e+00,-8.426299e-06,-1.275980e-03,6.547608e-02,7.131059e-04,-6.656415e-03,2.890887e-01,2.125080e-02,-6.380161e-01,2.399680e+01,2.894238e-02,-3.543296e-01,1.018607e+01,-3.436603e-02,1.039082e+00,-2.993421e+00,8.392308e+00,-8.967685e+01,2.266080e+03,1.624538e-05,-2.860646e-06,9.339093e-03,-4.847317e-05,-1.249320e-02,-8.535471e-02,4.200158e-02,3.590086e-01,3.256399e+01,-5.738982e-06,-1.219329e-03,4.566782e-02,-1.169366e-03,-2.181242e-02,8.948792e-01,3.669702e-03,-1.301739e+00,9.472350e+01,3.519407e-02,-3.488645e-01,1.544747e+01,-1.727048e-01,-1.685348e+01,2.314826e+02,5.239506e+01,-1.070884e+02,3.042548e+04,8.655073e-05,-8.982218e-05,3.705290e-02,7.402958e-04,-9.231131e-02,-6.354135e-01,6.350846e-01,-5.194549e-02,2.314287e+02,2.239089e-05,1.328356e-03,2.272369e-01,-3.437507e-02,-9.669535e-02,-1.138026e+01,-2.678051e-01,2.310466e+01,1.100766e+03,2.339162e-01,-2.491692e+00,9.740447e+01,-2.094854e+00,-1.047318e+02,9.704865e+02,8.201023e+02,-3.433096e+03,2.714082e+05,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1,55
4.069404e-05,-1.716132e-04,1.042905e-02,-4.329886e-05,-1.883004e-03,5.489273e-02,2.058498e-02,-9.868015e-02,3.506543e+00,-2.072176e-05,-8.484218e-04,4.609049e-02,6.263121e-04,-2.072693e-02,7.896299e-01,-6.673953e-03,-5.003443e-01,2.159984e+01,2.072172e-02,-2.668707e-01,7.266025e+00,-4.912893e-02,-4.488567e-01,2.784227e+01,7.104593e+00,-8.941147e+01,2.130594e+03,1.994429e-05,-2.636704e-06,9.414191e-03,-2.698895e-05,-1.583842e-02,-1.702361e-01,4.970087e-02,3.418275e-01,3.343814e+01,8.086222e-06,1.462580e-04,2.797580e-02,-1.661177e-03,-4.107576e-02,-4.351379e-01,4.635393e-02,2.217167e-01,1.166453e+02,4.390652e-02,-3.618005e-01,1.450062e+01,-5.296475e-02,-2.083620e+01,2.170513e+02,6.295801e+01,-2.172012e+02,3.077268e+04,5.901498e-05,-7.371648e-06,2.377142e-02,1.628083e-04,-6.065062e-02,-6.551832e-01,3.896845e-01,1.651337e+00,1.501592e+02,-2.417181e-07,-8.996511e-04,1.802984e-01,-1.517069e-02,-2.311708e-01,3.175522e-01,-6.352111e-02,-1.463183e-03,9.511011e+02,1.883738e-01,-1.822219e+00,6.604801e+01,-2.666333e-01,-1.103028e+02,1.182236e+03,7.002275e+02,-2.844681e+03,2.237521e+05,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,3,90
3.543725e-05,-1.491210e-04,1.042509e-02,6.685322e-06,-1.815888e-03,2.106132e-02,1.879290e-02,-1.066899e-01,3.922530e+00,-3.198641e-05,4.019728e-04,4.260110e-02,2.011905e-04,-1.296794e-02,3.086997e-01,-2.701810e-02,3.519879e-02,1.523367e+01,2.019741e-02,-2.479690e-01,8.094553e+00,1.602274e-02,-1.645678e+00,4.603231e+01,6.574287e+00,-7.831135e+01,2.117734e+03,1.707597e-05,-7.346926e-06,4.279516e-03,-3.982746e-05,-6.842631e-03,-3.057858e-02,4.226332e-02,1.961936e-01,1.333344e+01,-1.910690e-05,-2.815061e-03,6.103190e-02,-3.834505e-04,-4.037110e-03,1.329122e+00,-4.139194e-02,-4.539860e+00,7.099991e+01,3.684137e-02,-2.527002e-01,7.059582e+00,-1.653442e-01,-8.375574e+00,8.146798e+01,5.322107e+01,-1.869042e+02,1.124207e+04,7.913974e-05,-1.311668e-06,1.406199e-02,3.186772e-04,-3.621742e-02,-2.923928e-01,5.571902e-01,1.876836e+00,8.504716e+01,1.261262e-04,-7.455633e-03,3.301040e-01,-3.062050e-02,-2.845503e-01,-2.939491e+00,2.296092e+00,-2.175189e+01,1.367827e+03,2.045148e-01,-1.840643e+00,4.353179e+01,4.765852e-01,-4.699665e+01,4.345131e+02,8.360260e+02,-4.065392e+03,1.293715e+05,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,1,5
3.997266e-05,-1.608257e-04,1.088283e-02,4.238629e-07,3.646421e-04,4.165439e-02,1.974098e-02,-9.728297e-02,3.453826e+00,-5.368003e-06,1.274212e-03,6.962114e-04,4.908195e-05,3.244041e-03,8.860021e-02,-6.308298e-03,4.275215e-01,-5.523788e+00,2.277480e-02,-2.726941e-01,8.361922e+00,-1.114425e-02,-4.731797e-01,3.116716e+01,6.934630e+00,-8.974407e+01,2.165842e+03,1.944155e-05,-1.606546e-07,7.659883e-03,-3.097643e-05,-1.318675e-02,-1.109732e-01,4.937686e-02,3.424911e-01,2.721716e+01,-7.314310e-06,-9.228929e-04,5.109611e-02,-7.120496e-04,-3.108572e-02,8.765081e-01,-5.887706e-02,-8.579267e-01,1.096678e+02,4.198682e-02,-3.186915e-01,1.100779e+01,-5.276295e-02,-1.695480e+01,1.536669e+02,6.063391e+01,-1.460026e+02,2.224899e+04,5.564791e-05,-8.172945e-06,1.933141e-02,1.439939e-04,-5.462720e-02,-5.687982e-01,3.555427e-01,1.397579e+00,1.306004e+02,9.890708e-06,-1.569913e-03,2.636616e-01,-2.125437e-02,-3.183454e-01,-1.944801e-01,2.776443e-01,5.833968e+00,1.399624e+03,1.899651e-01,-1.602944e+00,5.008275e+01,2.497801e-01,-9.687338e+01,8.778202e+02,6.633969e+02,-2.590491e+03,1.723897e+05,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,27
4.958109e-05,-1.837185e-04,1.111703e-02,-3.796198e-05,1.424034e-03,3.462562e-02,2.458072e-02,-1.134686e-01,3.595175e+00,-1.765617e-05,-3.821587e-03,1.025059e-01,-1.636316e-04,-8.290604e-03,3.143500e-01,3.022116e-02,-1.666309e+00,4.515441e+01,2.752126e-02,-2.919508e-01,8.190145e+00,-6.172195e-02,7.793818e-01,1.944884e+00,8.833679e+00,-1.036045e+02,2.354481e+03,2.208127e-05,-9.560305e-06,6.974911e-03,-3.783034e-05,-1.394988e-02,-3.906177e-02,5.769372e-02,2.030810e-01,2.639593e+01,5.417224e-06,-1.339710e-03,2.950702e-02,-1.786541e-03,-2.854167e-02,1.311611e+00,4.031858e-02,-2.791523e+00,1.003677e+02,4.714846e-02,-3.054524e-01,9.282258e+00,-1.581749e-01,-1.617097e+01,1.903423e+02,6.920019e+01,-2.737923e+02,2.273282e+04,5.733066e-05,-1.727931e-05,1.827604e-02,1.481894e-04,-5.480530e-02,-3.512394e-01,3.511936e-01,9.481343e-01,1.253923e+02,-1.088335e-05,-8.383812e-03,1.376984e-01,-3.542094e-03,-5.948343e-02,8.896046e+00,-2.877039e-01,-2.633040e+01,4.148382e+02,2.037309e-01,-1.377122e+00,4.451630e+01,-5.037449e-01,-1.013792e+02,8.458121e+02,6.003755e+02,-2.269368e+03,1.821755e+05,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,28
5.593562e-05,-1.110790e-04,1.571761e-02,-2.670124e-05,4.999413e-03,1.238277e-01,2.798320e-02,1.283952e-01,5.330671e+00,-2.734945e-05,-3.750407e-03,9.911326e-02,1.753310e-03,-6.340665e-02,8.414329e-01,7.599813e-03,-9.951493e-01,1.089372e+01,3.571571e-02,-3.765400e-01,1.210935e+01,8.864235e-03,1.861295e+00,2.044386e+01,1.161375e+01,-3.483751e+01,2.150700e+03,1.463195e-05,-2.341746e-06,9.267697e-03,-7.586943e-05,-1.123988e-02,-1.316235e-02,3.813107e-02,3.725205e-01,3.103562e+01,-1.406860e-06,-7.802463e-04,4.768847e-02,-9.065316e-04,-3.519528e-02,5.631084e-01,1.460217e-02,-2.242297e-01,1.028957e+02,3.183788e-02,-3.015917e-01,1.571432e+01,-2.496050e-01,-1.590383e+01,2.443065e+02,4.792316e+01,4.370603e+01,2.808533e+04,8.882950e-05,-2.947862e-04,5.393418e-02,1.045931e-03,-1.225335e-01,1.113346e+00,5.263745e-01,-5.216923e+00,3.906166e+02,2.056011e-05,7.588057e-03,1.760902e-01,-3.837855e-02,1.415639e-01,-2.538164e+01,-1.892247e+00,8.665181e+01,-7.726417e+02,3.162693e-01,-2.922116e+00,1.376945e+02,-8.301954e-01,-1.909853e+02,3.957293e+03,5.575352e+02,-5.760836e+03,4.763291e+05,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,-nan,0,67
