7.379494e+02,1.654447e+05,1.027001e+07,2.577672e+03,1.618305e+06,7.066300e+07,3,72
7.729990e+02,1.805028e+05,1.143992e+07,2.551447e+03,1.545114e+06,9.278969e+07,3,93
7.873494e+02,1.748930e+05,7.768161e+06,2.710691e+03,1.813162e+06,6.327498e+07,0,26
8.166279e+02,1.981526e+05,1.229616e+07,2.497167e+03,1.515910e+06,5.764237e+07,3,96
7.505205e+02,1.683807e+05,9.889648e+06,2.603896e+03,1.638488e+06,1.165605e+08,1,55
7.568196e+02,1.638988e+05,7.742196e+06,2.603859e+03,1.667752e+06,9.686641e+07,3,90
8.064815e+02,1.961087e+05,1.291703e+07,2.521122e+03,1.526537e+06,6.267363e+07,1,5
7.672503e+02,1.735936e+05,9.816984e+06,2.629913e+03,1.691079e+06,7.314612e+07,0,27
7.447804e+02,1.580742e+05,7.061133e+06,2.648454e+03,1.720111e+06,7.125176e+07,0,28
8.477417e+02,2.105870e+05,1.253828e+07,2.649530e+03,1.686222e+06,8.657435e+07,0,67
8.346280e+02,2.149099e+05,1.614153e+07,2.517211e+03,1.449886e+06,6.230662e+07,3,91
8.201821e+02,2.004563e+05,1.261687e+07,2.625922e+03,1.648614e+06,9.197260e+07,0,16
7.363479e+02,1.668919e+05,1.079949e+07,2.657703e+03,1.726136e+06,1.008408e+08,3,99
7.184162e+02,1.570812e+05,9.453347e+06,2.438701e+03,1.365275e+06,7.568085e+07,3,78
7.502273e+02,1.646401e+05,8.609419e+06,2.472901e+03,1.495030e+06,5.343580e+07,2,102
7.703971e+02,1.733099e+05,9.310550e+06,2.541511e+03,1.552498e+06,6.590837e+07,0,22
7.566657e+02,1.681576e+05,9.051994e+06,2.652445e+03,1.721622e+06,8.640592e+07,1,84
7.451577e+02,1.601440e+05,7.742804e+06,2.605386e+03,1.630550e+06,8.772785e+07,2,82
7.435096e+02,1.648490e+05,9.381785e+06,2.530245e+03,1.575648e+06,4.571031e+07,3,68
2.191969e+03,1.225460e+06,9.325100e+07,2.822517e+02,4.970962e+03,4.176117e+03,3,80
