1.430958e+03,7.815608e+05,2.065448e-01,1.735410e-02,-1.028594e-03,-1.521875e+01,-1.066368e-03,1.210635e+03,1.233530e+06,1.660431e-01,1.859477e-02,-1.008941e-03,-2.039198e+01,-8.782072e-04,3.265775e+02,4.914674e+04,1.428207e-03,7.734591e-05,2.001617e-08,1.409714e-02,2.959591e-08,0,100,LFAU,28
1.230841e+03,3.448680e+05,1.140058e-01,1.148322e-02,-6.939631e-05,-3.175459e+00,-9.092114e-07,1.022923e+03,6.354159e+05,2.579458e-01,3.504364e-02,-3.080678e-03,-2.648853e+01,-2.123830e-03,4.360192e+02,6.269356e+04,6.487359e-03,4.147222e-04,6.551768e-07,-1.033600e-02,1.650201e-07,0,35,LFAU,28
1.064676e+03,2.963445e+05,7.130577e-02,7.849088e-03,-9.802288e-05,-3.040191e+00,-9.487305e-05,9.558062e+02,4.276827e+05,3.041637e-01,5.232440e-02,-6.086771e-03,-3.205105e+01,-5.940087e-03,4.128843e+02,3.110344e+04,6.381736e-03,2.487536e-03,9.186960e-06,8.329406e-02,2.510446e-06,0,36,UFAU,43
1.116051e+03,2.816432e+05,2.371807e-01,2.394060e-02,-1.012303e-03,-9.110030e+00,-9.484849e-04,9.238762e+02,5.293480e+05,2.901436e-01,2.837116e-02,-2.509014e-03,-2.029076e+01,-1.690909e-03,3.941582e+02,3.780479e+04,1.043115e-02,4.272835e-04,2.409328e-07,2.103811e-02,9.713070e-07,0,94,LFAU,12LW
1.313904e+03,5.469002e+05,2.112364e-01,1.978613e-02,-1.161893e-03,-1.376503e+01,-1.191678e-03,1.100316e+03,9.131916e+05,1.246921e-01,1.264564e-02,-4.901940e-04,-1.190780e+01,-3.931834e-04,3.609509e+02,4.564450e+04,2.005575e-03,1.626033e-04,-7.301067e-08,-3.398517e-02,-1.202218e-07,0,25,E,HAPPY
1.194538e+03,3.158350e+05,1.291555e-01,7.320051e-03,-1.591002e-04,-3.561475e+00,-1.407194e-04,9.827868e+02,6.000517e+05,2.878434e-01,3.267781e-02,-3.155715e-03,-2.524417e+01,-3.416581e-03,4.212053e+02,4.602201e+04,1.162306e-02,1.435002e-05,-5.512829e-09,-2.473802e-03,2.077544e-09,0,92,LFAU,16
1.094559e+03,2.050538e+05,7.357958e-02,6.723911e-03,-1.387969e-04,-2.847193e+00,-1.440529e-04,8.960346e+02,4.254561e+05,1.573841e-01,2.007001e-02,-1.127873e-03,-1.309092e+01,-9.892578e-04,4.439163e+02,4.319279e+04,4.044085e-03,3.355080e-04,3.695294e-07,8.366628e-03,-1.541489e-07,0,35,LFAU,26
1.256780e+03,2.525572e+05,1.573213e-01,7.678890e-03,-1.843005e-04,-3.136897e+00,-1.810165e-04,9.869907e+02,6.042121e+05,2.263132e-01,2.263932e-02,-1.620467e-03,-1.759754e+01,-1.293659e-03,4.846321e+02,7.663626e+04,1.148159e-02,5.020544e-04,-8.394012e-07,2.688044e-03,6.989216e-07,0,54,LFAU,28
1.164380e+03,3.149943e+05,1.012596e-01,8.391688e-03,-2.460160e-05,-2.012602e+00,8.745396e-06,9.646731e+02,5.778938e+05,2.787733e-01,3.444767e-02,-3.051710e-03,-2.449397e+01,-2.392412e-03,4.044682e+02,4.210144e+04,1.007015e-02,2.074417e-04,2.912242e-07,-1.481157e-02,2.408046e-08,0,39,LFAU,23
1.512927e+03,5.803275e+05,2.418066e-01,1.621156e-02,-4.963547e-04,-8.663475e+00,-4.501800e-04,1.209377e+03,1.136884e+06,1.818595e-01,2.021197e-02,-9.710318e-04,-1.888471e+01,-6.807660e-04,4.478530e+02,1.074667e+05,4.328851e-03,1.505653e-03,2.733446e-06,3.546164e-01,5.286374e-06,0,89,E,DISGUST
1.168310e+03,3.370358e+05,1.474422e-01,1.607375e-02,-7.523454e-04,-9.054920e+00,-7.762676e-04,9.901533e+02,5.809520e+05,2.281906e-01,1.925813e-02,-1.253375e-03,-1.455112e+01,-1.083094e-03,4.097988e+02,3.244169e+04,6.763403e-03,8.908042e-04,-7.031812e-08,9.241416e-02,1.906067e-06,0,24,E,DISGUST
1.253735e+03,3.393625e+05,1.220410e-01,9.615323e-03,4.603945e-05,-1.654782e+00,8.004986e-05,1.022591e+03,6.595992e+05,2.775047e-01,3.644646e-02,-3.048313e-03,-2.632558e+01,-2.437955e-03,4.415826e+02,7.669375e+04,6.911649e-03,9.817455e-05,7.698299e-08,2.384656e-02,1.322432e-08,0,16,E,DISGUST
1.133526e+03,2.843195e+05,6.401088e-02,4.172523e-03,-6.294219e-05,-2.116692e+00,-6.320809e-05,9.510543e+02,5.119991e+05,2.355095e-01,3.325184e-02,-2.936051e-03,-2.377626e+01,-2.761335e-03,4.183758e+02,4.191800e+04,7.178356e-03,6.754924e-04,1.019136e-06,-6.666272e-02,7.899086e-07,0,93,UFAU,1
1.322701e+03,5.399385e+05,1.874656e-01,1.652951e-02,-4.501214e-04,-8.375703e+00,-3.894221e-04,1.108577e+03,9.233835e+05,2.667145e-01,3.159767e-02,-2.876543e-03,-3.021546e+01,-1.912062e-03,3.739590e+02,4.891996e+04,3.414008e-03,5.055752e-05,-8.879840e-09,2.100408e-03,-2.627331e-08,0,29,LFAU,28
1.115779e+03,2.736242e+05,1.129681e-01,4.870548e-03,-8.362713e-05,-2.114400e+00,-8.253000e-05,9.298881e+02,5.024914e+05,2.640678e-01,2.390018e-02,-1.841256e-03,-1.657136e+01,-1.643106e-03,4.069466e+02,3.457720e+04,1.575760e-02,5.491690e-04,-8.345733e-07,-9.791227e-02,-1.695622e-06,0,91,LFAU,16
1.357084e+03,2.388782e+05,1.473584e-01,1.719230e-02,-3.684953e-04,-4.651396e+00,-2.987881e-04,1.032956e+03,6.535035e+05,1.231997e-01,1.418334e-02,-3.294692e-04,-8.414193e+00,-1.737875e-04,5.494303e+02,1.092762e+05,4.484117e-03,5.636859e-04,-2.523871e-07,-1.800388e-01,-9.620937e-07,0,19,E,HAPPY
1.333328e+03,2.736158e+05,9.271496e-02,5.122585e-03,-9.265080e-05,-2.364830e+00,-9.349924e-05,1.045312e+03,6.557134e+05,2.080264e-01,2.581644e-02,-1.865568e-03,-2.066736e+01,-1.763833e-03,5.236025e+02,1.266031e+05,6.439304e-03,1.142162e-04,3.425407e-08,3.443973e-02,1.322703e-07,0,50,LFAU,28
1.298301e+03,4.798310e+05,1.302596e-01,4.285601e-03,1.750884e-05,-8.173679e-01,3.647384e-05,1.078730e+03,8.320107e+05,2.865810e-01,3.084661e-02,-2.461154e-03,-2.521737e+01,-2.047439e-03,3.863379e+02,4.828824e+04,1.265542e-02,8.823002e-04,2.947933e-06,1.924255e-01,-5.311199e-07,0,96,E,DISGUST
1.292343e+03,6.917403e+05,5.340423e-02,1.323212e-03,-1.109879e-05,-1.099965e+00,-1.024122e-05,1.160253e+03,9.492026e+05,4.006544e-01,4.576375e-02,-4.766287e-03,-3.894725e+01,-4.440215e-03,3.288089e+02,1.864614e+04,6.201807e-03,5.881097e-04,-2.779384e-08,3.036843e-02,-2.909434e-07,0,43,E,SURPRISE
1.366588e+03,4.233507e+05,1.511543e-01,7.536265e-03,-2.476375e-04,-4.786737e+00,-2.551923e-04,1.108922e+03,8.244741e+05,2.246280e-01,2.594990e-02,-1.980284e-03,-2.354230e+01,-1.860829e-03,4.587015e+02,7.630933e+04,4.846136e-03,7.715427e-04,1.233945e-06,1.876694e-01,2.021604e-06,0,3,LFAU,24
1.565492e+03,4.438595e+05,1.400516e-01,1.233878e-02,-8.479176e-05,-3.807921e+00,-2.536461e-05,1.223826e+03,1.019350e+06,2.061321e-01,2.657643e-02,-1.775129e-03,-2.509111e+01,-1.167459e-03,5.593038e+02,1.692076e+05,3.017050e-03,1.707032e-04,1.037944e-07,6.215326e-02,2.752825e-08,0,76,UFAU,4
1.324726e+03,4.406863e+05,1.203497e-01,9.240023e-03,-2.052315e-04,-4.798986e+00,-1.948679e-04,1.087547e+03,8.244607e+05,1.691222e-01,1.958060e-02,-1.120051e-03,-1.769979e+01,-8.059011e-04,4.239120e+02,5.855478e+04,2.382696e-03,6.557247e-05,4.907331e-09,8.096459e-03,-2.754017e-08,0,35,LFAU,12
1.206649e+03,3.438451e+05,1.003925e-01,1.252244e-02,2.215557e-04,2.193468e-02,3.405260e-04,1.002877e+03,6.350530e+05,2.663325e-01,3.574917e-02,-3.110604e-03,-2.654846e+01,-1.685327e-03,4.172525e+02,5.163615e+04,6.506817e-03,3.858580e-04,3.505367e-07,-5.536558e-02,4.728309e-07,0,34,UFAU,4
1.190276e+03,3.633674e+05,1.158337e-01,9.434241e-03,-1.580812e-04,-4.312168e+00,-1.489950e-04,9.898877e+02,6.469051e+05,2.203004e-01,2.328043e-02,-1.591185e-03,-1.822323e+01,-1.302352e-03,3.872985e+02,4.059414e+04,4.971343e-03,7.446553e-06,1.230894e-09,-1.286000e-03,-7.573954e-10,0,5,UFAU,1
1.317161e+03,1.983060e+05,8.907790e-02,6.372055e-03,5.805593e-05,-7.671031e-02,9.899912e-05,1.010203e+03,5.635460e+05,1.893459e-01,2.619554e-02,-1.548002e-03,-1.748500e+01,-1.006150e-03,5.673152e+02,1.192801e+05,7.912063e-03,1.227311e-04,-6.483784e-08,-6.213669e-03,-1.428386e-07,0,19,E,SADNESS
1.264278e+03,3.585872e+05,1.452019e-01,8.839342e-03,-2.649481e-04,-4.878026e+00,-2.551612e-04,1.028266e+03,6.977898e+05,2.557436e-01,2.820035e-02,-2.387558e-03,-2.350181e+01,-2.540348e-03,4.294468e+02,5.712385e+04,8.139444e-03,3.573346e-05,-2.502062e-09,4.306424e-03,2.054421e-08,0,92,LFAU,12LW
1.371936e+03,5.149210e+05,1.478409e-01,1.239118e-02,-8.110007e-05,-4.274530e+00,9.281626e-06,1.120942e+03,9.500822e+05,1.864873e-01,2.103376e-02,-1.097886e-03,-1.844306e+01,-6.167726e-04,4.034133e+02,6.502612e+04,3.842401e-03,1.447153e-04,3.586297e-08,2.451149e-02,1.349416e-07,0,41,UFAU,44
1.266881e+03,2.942419e+05,8.678507e-02,6.788047e-03,-7.086489e-06,-1.438801e+00,1.659682e-05,1.045255e+03,5.837034e+05,2.658659e-01,3.907610e-02,-3.860249e-03,-2.908509e+01,-2.976993e-03,5.038668e+02,9.824508e+04,6.513753e-03,3.788541e-04,4.019003e-08,-9.400527e-02,7.146432e-07,0,55,UFAU,43
1.223853e+03,2.974011e+05,1.286733e-01,1.024036e-02,-1.446879e-04,-3.229506e+00,-9.474323e-05,9.954476e+02,6.098651e+05,1.376353e-01,1.522696e-02,-6.521737e-04,-1.134350e+01,-3.524504e-04,4.509100e+02,6.460435e+04,4.388083e-03,7.093687e-04,6.417459e-07,8.809823e-02,1.215695e-06,0,4,E,DISGUST
1.298945e+03,5.212012e+05,1.958861e-01,1.822533e-02,-8.142856e-04,-1.095378e+01,-8.119246e-04,1.103844e+03,8.581080e+05,3.474259e-01,4.278131e-02,-5.165831e-03,-3.944337e+01,-3.966279e-03,3.828251e+02,4.364631e+04,4.915789e-03,3.155613e-04,3.375626e-07,-2.969269e-02,1.624440e-07,0,11,LFAU,14
1.089227e+03,2.797173e+05,9.913389e-02,8.727507e-03,-2.023286e-04,-4.019821e+00,-2.033407e-04,9.342906e+02,4.704014e+05,3.088172e-01,3.670657e-02,-3.903867e-03,-2.517356e+01,-3.288967e-03,4.054363e+02,2.680642e+04,1.126458e-02,5.858107e-04,7.216524e-08,7.440069e-02,-1.344256e-06,0,24,UFAU,4
1.346152e+03,2.937863e+05,2.025380e-01,1.178951e-02,-2.511867e-04,-3.930362e+00,-2.058380e-04,1.045869e+03,7.076367e+05,1.799466e-01,1.926336e-02,-8.479599e-04,-1.378809e+01,-5.965565e-04,5.055002e+02,9.200528e+04,8.935204e-03,1.011993e-03,-8.622490e-07,3.716635e-02,2.852205e-06,0,19,LFAU,20
1.115019e+02,1.215693e+04,1.273701e+01,1.172381e+01,1.432575e+02,1.271059e+03,-2.992840e+01,1.131343e+02,1.197579e+04,2.072438e+01,1.145686e+01,1.725416e+02,9.829378e+02,1.769158e+02,3.020660e+00,3.279357e+00,9.957534e-04,1.698920e-03,2.209710e-06,3.022166e-03,2.667981e-06,0,80,LFAU,9
1.273421e+03,3.016591e+05,1.062641e-01,7.228678e-03,6.903522e-05,-4.580008e-01,1.058233e-04,1.028699e+03,6.348929e+05,2.549060e-01,3.443557e-02,-3.099600e-03,-2.672626e+01,-2.122635e-03,4.813380e+02,9.475882e+04,7.302712e-03,3.108821e-04,6.821743e-08,2.809774e-02,-5.090805e-07,0,16,UFAU,1
1.344940e+03,4.161574e+05,1.880542e-01,1.365371e-02,-1.325745e-04,-4.619866e+00,-2.830385e-05,1.094133e+03,8.153018e+05,2.996533e-01,3.779304e-02,-3.852192e-03,-3.318334e+01,-2.491890e-03,4.490376e+02,7.785906e+04,5.364430e-03,3.588006e-04,1.067633e-07,4.267998e-02,-5.395838e-07,0,43,UFAU,2
1.112084e+03,2.428431e+05,8.387418e-02,7.723263e-03,2.645728e-06,-1.364082e+00,3.682797e-05,9.523780e+02,4.272596e+05,2.931040e-01,4.373999e-02,-4.827861e-03,-2.799900e+01,-3.602212e-03,4.601296e+02,4.629087e+04,7.184146e-03,9.536841e-04,1.440546e-06,-8.349632e-02,2.000538e-06,0,10,LFAU,18
9.864152e+02,1.056020e+05,9.081334e-02,8.531335e-03,1.405657e-04,4.513625e-01,2.179523e-04,8.091866e+02,2.555768e+05,2.319559e-01,2.894993e-02,-2.188237e-03,-1.383929e+01,-1.142742e-03,4.861605e+02,3.348949e+04,1.717798e-02,2.859990e-04,6.233113e-07,-6.873187e-03,-1.285941e-07,0,75,CAU,A22A25
1.404049e+03,3.318275e+05,1.377246e-01,7.735624e-03,-4.408871e-05,-2.374141e+00,-2.442885e-05,1.096293e+03,7.866161e+05,1.546736e-01,1.746411e-02,-8.339983e-04,-1.471593e+01,-5.848493e-04,5.203800e+02,1.318551e+05,4.942212e-03,1.245212e-03,2.482182e-06,4.067088e-01,4.342899e-06,0,59,LFAU,9
1.238566e+03,3.021199e+05,1.621662e-01,1.465592e-02,-5.988149e-04,-7.328130e+00,-6.081761e-04,1.009550e+03,6.194705e+05,1.345311e-01,1.345810e-02,-5.726383e-04,-1.059240e+01,-4.277243e-04,4.598956e+02,5.469989e+04,2.084288e-03,3.312693e-05,-3.539223e-09,-7.747289e-03,-9.338120e-09,0,45,CAU,A26A12lw
1.074246e+03,2.394030e+05,1.546863e-01,3.335756e-02,1.250721e-03,2.569376e+00,2.205880e-03,8.948606e+02,4.589094e+05,1.585555e-01,2.179482e-02,1.181875e-04,-4.222133e+00,2.550790e-04,4.093802e+02,3.489591e+04,4.317101e-03,5.750784e-04,-4.450268e-07,1.017957e-01,8.127532e-07,0,37,E,FEAR
1.357060e+03,4.997402e+05,1.725240e-01,1.075753e-02,-3.357149e-04,-6.464647e+00,-3.347308e-04,1.109982e+03,9.181263e+05,2.223417e-01,2.535901e-02,-1.903706e-03,-2.428864e+01,-1.545474e-03,4.031116e+02,6.631859e+04,3.734969e-03,5.701123e-04,7.473610e-07,1.317005e-01,1.048381e-06,0,43,LFAU,28
9.918976e+02,1.342379e+05,1.293084e-01,5.744966e-03,-9.360939e-05,-1.588262e+00,-9.106010e-05,8.218352e+02,2.872805e+05,2.658180e-01,2.006105e-02,-1.453123e-03,-1.064880e+01,-1.247576e-03,4.560563e+02,3.044860e+04,2.655944e-02,4.111833e-04,1.145020e-06,-5.147998e-02,-7.428595e-07,0,38,E,FEAR
1.383663e+03,3.649164e+05,9.122178e-02,7.278767e-03,-1.204110e-05,-1.661840e+00,1.172520e-05,1.109687e+03,7.661559e+05,2.224199e-01,3.096692e-02,-2.152097e-03,-2.410086e+01,-1.774528e-03,5.085349e+02,1.133138e+05,3.220200e-03,1.691830e-04,-1.170877e-07,-3.715657e-02,-9.413137e-08,0,21,LFAU,9
1.284442e+03,4.130450e+05,2.031470e-01,1.199735e-02,-2.001811e-04,-4.537238e+00,-1.280563e-04,1.048596e+03,7.908168e+05,1.907982e-01,1.970025e-02,-1.125824e-03,-1.682889e+01,-6.463848e-04,4.060580e+02,5.646062e+04,7.177758e-03,8.533707e-04,8.120652e-07,1.150616e-01,2.822608e-06,0,83,LFAU,12
1.107641e+03,2.072573e+05,7.553525e-02,5.076039e-03,-9.453775e-05,-2.221355e+00,-9.780996e-05,9.124747e+02,4.230152e+05,1.780247e-01,2.377417e-02,-1.544543e-03,-1.544335e+01,-1.442880e-03,4.574435e+02,4.126341e+04,6.223756e-03,3.063954e-04,3.099454e-07,-3.846495e-02,2.211212e-07,0,93,LFAU,26
1.292326e+03,4.607230e+05,1.330685e-01,1.074756e-02,-3.027131e-04,-6.191942e+00,-3.023098e-04,1.079300e+03,7.985956e+05,2.777720e-01,3.358006e-02,-3.223968e-03,-2.990111e+01,-2.754998e-03,4.007704e+02,5.319186e+04,4.231297e-03,2.123460e-05,1.377992e-09,-4.463019e-03,7.350473e-09,0,45,LFAU,28
1.361052e+03,5.101678e+05,1.692289e-01,1.303627e-02,-4.370917e-04,-7.730775e+00,-4.344212e-04,1.116665e+03,9.187320e+05,2.685050e-01,3.159237e-02,-2.749276e-03,-2.928926e+01,-2.417442e-03,4.028086e+02,6.490544e+04,4.145289e-03,3.909270e-05,3.450630e-09,4.111901e-03,-1.601356e-08,0,104,UFAU,43
1.373124e+03,4.942466e+05,1.421539e-01,1.133810e-02,-2.420256e-04,-5.758439e+00,-2.188309e-04,1.149332e+03,8.625357e+05,3.174562e-01,4.133356e-02,-4.635615e-03,-3.781891e+01,-3.712055e-03,4.464042e+02,7.972079e+04,3.004271e-03,1.522458e-04,-3.961687e-08,1.446868e-03,-1.397184e-07,0,18,LFAU,28
1.248807e+03,3.949455e+05,1.285627e-01,1.232225e-02,-1.567231e-04,-4.457033e+00,-1.078013e-04,1.028441e+03,7.304812e+05,2.659127e-01,3.231012e-02,-2.935858e-03,-2.725507e+01,-2.040981e-03,4.005511e+02,5.192056e+04,5.108848e-03,2.423769e-04,1.696389e-07,-3.704160e-02,1.388420e-07,0,25,UFAU,4
1.256113e+03,4.742996e+05,1.757943e-01,1.237609e-02,-3.056701e-04,-6.440660e+00,-2.526932e-04,1.059413e+03,7.839544e+05,1.829021e-01,1.815110e-02,-7.954023e-04,-1.391050e+01,-7.934741e-04,3.707329e+02,4.061368e+04,4.562957e-03,2.758920e-04,-1.617681e-07,-1.059032e-03,2.555124e-07,0,8,CAU,A12A15
1.291248e+03,4.339679e+05,1.362814e-01,7.042109e-03,-5.523506e-05,-2.343577e+00,-3.300616e-05,1.067020e+03,7.759465e+05,1.745067e-01,2.007440e-02,-8.586032e-04,-1.462434e+01,-6.988006e-04,4.106353e+02,5.486414e+04,5.122897e-03,1.166190e-03,1.641525e-06,1.902346e-01,4.000439e-06,0,85,E,HAPPY
1.074980e+03,3.314837e+05,4.622033e-02,1.166124e-03,7.030958e-06,1.069368e-01,7.648810e-06,9.716347e+02,4.643164e+05,3.815238e-01,5.261951e-02,-7.440624e-03,-3.582187e+01,-6.477191e-03,3.958995e+02,1.371424e+04,1.258588e-02,1.121168e-03,-4.065018e-06,-1.264675e-01,1.440595e-06,0,93,E,SURPRISE
1.475187e+03,5.616759e+05,5.972654e-02,4.250270e-03,-1.076996e-05,-1.590981e+00,-4.174003e-06,1.224998e+03,1.002802e+06,1.768375e-01,2.530739e-02,-1.648097e-03,-2.492370e+01,-1.332889e-03,4.760900e+02,8.649834e+04,7.263221e-03,1.105470e-03,-1.386539e-06,-2.693191e-01,1.158876e-06,0,55,LFAU,34
