1.006819e+08,4.359325e+15,1.747065e+17,4.103115e+16,3.549906e+07,9.561400e+14,2.606419e+17,1.405698e+17,1.007988e+08,4.283050e+15,1.767487e+17,1.675017e+17,1.370589e+08,1.756861e+16,2.370177e+17,3.510101e+17,8.941375e+06,4.455397e+13,3.177710e+15,5.271085e+14,1.365603e+08,1.652790e+16,5.075323e+17,2.137845e+17,0,100,LFAU,28
8.792770e+07,4.288201e+15,8.757404e+15,1.565865e+15,2.943843e+07,7.287473e+14,1.303132e+17,9.767683e+16,9.214748e+07,3.780306e+15,3.800032e+17,2.303424e+17,7.734742e+07,5.728340e+15,4.406323e+17,4.101753e+17,8.623738e+06,6.932667e+13,5.568042e+14,5.657389e+14,7.726460e+07,5.462854e+15,3.835036e+17,4.036915e+17,0,35,LFAU,28
4.845958e+07,1.496839e+15,1.302229e+16,1.453888e+15,2.264708e+07,4.654912e+14,1.037939e+17,8.708186e+16,6.123286e+07,6.676835e+14,9.452304e+16,1.244563e+17,5.299712e+07,2.701525e+15,6.730163e+16,4.948625e+16,4.346108e+06,1.784093e+13,8.938850e+14,6.723545e+14,5.531946e+07,2.585105e+15,1.532692e+17,6.530904e+16,0,36,UFAU,43
7.899059e+07,3.250562e+15,5.238447e+16,8.622644e+15,3.091417e+07,6.356050e+14,9.874554e+16,8.299691e+16,8.325341e+07,2.355243e+15,1.080068e+17,1.813758e+17,1.067036e+08,1.104709e+16,2.326745e+16,1.079490e+16,1.171220e+07,3.705953e+13,3.033553e+15,4.973851e+13,1.042619e+08,9.094505e+15,8.047484e+16,1.375917e+15,0,94,LFAU,12LW
3.901184e+07,4.245401e+14,8.229256e+16,1.146228e+16,2.693640e+07,2.445337e+14,7.791032e+16,2.066459e+16,3.724810e+07,3.273889e+14,1.497390e+16,3.213517e+16,4.630422e+07,1.599139e+15,1.386304e+18,1.523615e+18,1.868558e+07,1.759248e+14,1.873190e+17,9.635502e+16,3.527040e+07,7.627940e+14,2.628811e+17,3.469295e+17,0,25,E,HAPPY
7.558176e+07,1.892059e+15,2.459746e+17,4.167784e+16,3.661755e+07,1.077021e+15,3.316855e+17,2.015428e+17,7.999976e+07,1.520593e+15,5.388675e+16,1.988505e+17,1.073399e+08,1.087857e+16,3.378066e+17,3.085569e+17,8.037820e+06,3.998376e+13,8.788409e+13,1.833854e+13,1.103944e+08,9.862255e+15,2.887936e+17,3.599127e+17,0,92,LFAU,16
1.352746e+08,9.593253e+15,1.293113e+18,2.400907e+17,4.259973e+07,1.602452e+15,1.575106e+17,9.724081e+16,1.394478e+08,9.077578e+15,7.224300e+17,5.619710e+17,9.882141e+07,9.511394e+15,1.487467e+18,1.445453e+18,6.040580e+06,2.561083e+13,1.076723e+15,4.710648e+14,9.943014e+07,9.041442e+15,1.735109e+18,1.337069e+18,0,35,LFAU,26
1.401143e+08,7.405354e+15,1.478451e+18,1.242520e+17,5.079589e+07,1.905416e+15,5.305311e+17,2.137807e+17,1.347376e+08,7.995870e+15,1.735190e+17,3.134892e+17,1.223155e+08,1.428332e+16,1.380019e+18,1.315917e+18,5.046033e+06,1.248860e+13,7.458863e+13,5.820562e+13,1.223116e+08,1.375349e+16,1.281406e+18,1.331939e+18,0,54,LFAU,28
1.092987e+08,6.562523e+15,1.537842e+15,8.417819e+14,4.188603e+07,1.302732e+15,1.166014e+17,1.075219e+17,1.124064e+08,4.585006e+15,2.765406e+17,2.478541e+17,5.670173e+07,3.114297e+15,4.281084e+17,4.217680e+17,1.012921e+07,8.859988e+13,2.536501e+15,2.318179e+15,5.203907e+07,2.495646e+15,2.925598e+17,3.054104e+17,0,39,LFAU,23
6.390987e+07,8.361893e+14,3.204078e+16,8.380149e+15,3.540947e+07,5.756023e+14,1.879620e+17,8.789025e+16,5.811445e+07,1.159966e+15,1.855845e+16,6.930369e+16,1.331683e+08,1.529863e+16,1.612481e+17,2.578720e+16,2.438757e+07,2.526728e+14,2.412112e+16,2.820152e+15,1.194999e+08,1.185334e+16,1.117327e+16,1.441002e+16,0,89,E,DISGUST
