3.446206e+03,3.188947e+06,3.780385e+08,9.090850e+03,1.846774e+07,4.341873e+09,3,72,N,N
2.512307e+03,1.739868e+06,2.017651e+08,6.697393e+03,9.834423e+06,2.036632e+09,3,93,N,N
2.188085e+03,1.268353e+06,7.712963e+07,6.033315e+03,8.165438e+06,1.202570e+09,0,26,N,N
2.256787e+03,1.385991e+06,1.265844e+08,5.735385e+03,7.590072e+06,1.259459e+09,3,96,N,N
2.151592e+03,1.283717e+06,1.336385e+08,5.467900e+03,7.279517e+06,1.567887e+09,1,55,N,N
2.058483e+03,1.151626e+06,9.457970e+07,5.166866e+03,6.478510e+06,1.324552e+09,3,90,N,N
2.627461e+03,1.876762e+06,1.979109e+08,7.020876e+03,1.040326e+07,1.636954e+09,1,5,N,N
2.527612e+03,1.714725e+06,1.468079e+08,6.727009e+03,1.088706e+07,2.246487e+09,0,27,N,N
1.679651e+03,7.545915e+05,4.071897e+07,4.959289e+03,5.980353e+06,8.711731e+08,0,28,N,N
2.560405e+03,1.797075e+06,2.034307e+08,6.508234e+03,1.019847e+07,2.383168e+09,0,67,N,N
2.547998e+03,1.775560e+06,1.963825e+08,6.199928e+03,8.622863e+06,1.666503e+09,3,91,N,N
2.579425e+03,1.824281e+06,2.088682e+08,6.729311e+03,1.077142e+07,3.252068e+09,0,16,N,N
2.225991e+03,1.350594e+06,1.215366e+08,5.922057e+03,9.350426e+06,2.127651e+09,3,99,N,N
2.393580e+03,1.592940e+06,1.921641e+08,6.091842e+03,8.387977e+06,1.913682e+09,3,78,N,N
1.858131e+03,9.369716e+05,6.775913e+07,4.695452e+03,5.492488e+06,7.575354e+08,2,102,N,N
2.179767e+03,1.289299e+06,1.090408e+08,5.874005e+03,8.219186e+06,1.482779e+09,0,22,N,N
1.869831e+03,9.501582e+05,6.954020e+07,5.242687e+03,6.885611e+06,1.191545e+09,1,84,N,N
2.053849e+03,1.142669e+06,9.040673e+07,5.350813e+03,6.375576e+06,1.116744e+09,2,82,N,N
2.040467e+03,1.116200e+06,7.612828e+07,5.426438e+03,7.049424e+06,1.014156e+09,3,68,N,N
1.849580e+03,9.412512e+05,7.793023e+07,5.056724e+03,6.419764e+06,1.359371e+09,3,80,N,N
2.118579e+03,1.253397e+06,1.354027e+08,5.535575e+03,7.374036e+06,1.408442e+09,1,10,N,N
2.141639e+03,1.266616e+06,1.256980e+08,5.327695e+03,7.430397e+06,1.714199e+09,0,56,N,N
1.742844e+03,7.988240e+05,3.398214e+07,4.985149e+03,6.262082e+06,8.161829e+08,1,86,N,N
4.326625e+03,4.863788e+06,9.399399e+08,8.712476e+03,7.796882e+06,6.976118e+08,1,73,N,N
2.062624e+03,1.148444e+06,8.596857e+07,5.341319e+03,7.244775e+06,1.110854e+09,1,40,N,N
2.242142e+03,1.353448e+06,1.062489e+08,6.017513e+03,9.107876e+06,1.835521e+09,2,76,N,N
2.007293e+03,1.088698e+06,7.997221e+07,5.505331e+03,7.727846e+06,1.318459e+09,0,76,N,N
1.909748e+03,1.006228e+06,8.856972e+07,4.447614e+03,5.214098e+06,9.072545e+08,2,53,N,N
1.971854e+03,1.077117e+06,1.010100e+08,5.195400e+03,6.988461e+06,1.649586e+09,1,65,N,N
2.834160e+03,2.191399e+06,2.586649e+08,7.014870e+03,1.112164e+07,2.613097e+09,0,32,N,N
2.448301e+03,1.622350e+06,1.496778e+08,6.487045e+03,1.003939e+07,2.320950e+09,3,98,N,N
2.152967e+03,1.294276e+06,1.420572e+08,5.514385e+03,7.405560e+06,1.477730e+09,0,10,N,N
2.469649e+03,1.652327e+06,1.541658e+08,6.275021e+03,1.039303e+07,2.541904e+09,2,99,N,N
2.746067e+03,2.024904e+06,2.011098e+08,6.294217e+03,1.004204e+07,2.545559e+09,3,61,N,N
1.721270e+03,7.940272e+05,4.504645e+07,4.560061e+03,5.516342e+06,9.583652e+08,3,95,N,N
2.043354e+03,1.162208e+06,1.182038e+08,5.229893e+03,6.653324e+06,1.295528e+09,0,55,N,N
4.036026e+03,4.350955e+06,7.855421e+08,7.887188e+03,1.397889e+07,3.635788e+09,2,66,N,N
2.454608e+03,1.658280e+06,1.837039e+08,5.830810e+03,8.516222e+06,1.983017e+09,3,56,N,N
1.906867e+03,9.823465e+05,6.845036e+07,5.487651e+03,7.274406e+06,1.191032e+09,2,84,N,N
2.439307e+03,1.620673e+06,1.619630e+08,5.513173e+03,8.203366e+06,2.035496e+09,2,92,N,N
1.941285e+03,1.010982e+06,6.623576e+07,5.087812e+03,6.074061e+06,9.568404e+08,2,62,N,N
2.262176e+03,1.367517e+06,1.011107e+08,5.503855e+03,6.972692e+06,1.056673e+09,0,83,N,N
2.288939e+03,1.411083e+06,1.145461e+08,6.208633e+03,8.775226e+06,1.655297e+09,1,57,N,N
2.148750e+03,1.272245e+06,1.242268e+08,5.327119e+03,7.017869e+06,1.123943e+09,3,59,N,N
2.202851e+03,1.319188e+06,1.173038e+08,5.739638e+03,7.059226e+06,1.168945e+09,0,11,N,N
1.502518e+03,6.107932e+05,3.411301e+07,4.407216e+03,4.720832e+06,6.676310e+08,0,13,N,N
2.486387e+03,1.734181e+06,2.360776e+08,6.530733e+03,9.251041e+06,2.371525e+09,1,64,N,N
2.363033e+03,1.549023e+06,1.766811e+08,6.451896e+03,9.658958e+06,2.068582e+09,1,35,N,N
2.789861e+03,2.090594e+06,2.058136e+08,7.017285e+03,1.067728e+07,1.808626e+09,0,8,N,N
4.048741e+03,4.255811e+06,6.167199e+08,1.150052e+01,4.122566e+00,1.159631e-01,0,86,N,N
1.842156e+03,9.065011e+05,5.288824e+07,4.730589e+03,5.133698e+06,6.563700e+08,1,63,N,N
2.739856e+03,2.042746e+06,2.323977e+08,6.818132e+03,1.035888e+07,2.203090e+09,2,51,N,N
1.917865e+03,1.005722e+06,8.150842e+07,4.718355e+03,5.442092e+06,9.639079e+08,3,48,N,N
2.024044e+03,1.102990e+06,7.925575e+07,5.215379e+03,6.154901e+06,8.912885e+08,0,14,N,N
2.906512e+03,2.296842e+06,2.791102e+08,6.874172e+03,9.054928e+06,1.128034e+09,1,54,N,N
2.070235e+03,1.158173e+06,8.878284e+07,5.594713e+03,6.749065e+06,1.129999e+09,1,52,N,N
1.729012e+03,7.997515e+05,4.450781e+07,4.623185e+03,4.932177e+06,6.239175e+08,0,63,N,N
1.783650e+03,8.531961e+05,5.063589e+07,5.349145e+03,6.651838e+06,9.447295e+08,3,101,N,N
2.403210e+03,1.586556e+06,1.714282e+08,6.091731e+03,7.970508e+06,1.316603e+09,2,91,N,N
2.342279e+03,1.461841e+06,1.042684e+08,6.111560e+03,8.569667e+06,1.410079e+09,3,49,N,N
1.764152e+03,8.461543e+05,5.879923e+07,4.699249e+03,5.489156e+06,7.717885e+08,0,102,N,N
2.322005e+03,1.449304e+06,1.166476e+08,5.454087e+03,7.678847e+06,1.388258e+09,1,0,N,N
2.992277e+03,2.470365e+06,3.788505e+08,6.625674e+03,9.624619e+06,2.267511e+09,0,36,N,N
1.711290e+03,7.852493e+05,4.485380e+07,4.671721e+03,5.105315e+06,6.821635e+08,0,18,N,N
2.300265e+03,1.494606e+06,1.934964e+08,6.209212e+03,9.065878e+06,2.305317e+09,2,97,N,N
4.912091e+03,6.251216e+06,1.369900e+09,8.805666e+03,1.537964e+07,1.206322e+08,2,79,N,N
2.485625e+03,1.651350e+06,1.317910e+08,6.758033e+03,1.054687e+07,2.445774e+09,3,79,N,N
1.804866e+03,8.561626e+05,3.721420e+07,4.968166e+03,6.215630e+06,7.720533e+08,3,86,N,N
2.521557e+03,1.769499e+06,2.237799e+08,6.235620e+03,9.039559e+06,1.873030e+09,1,94,N,N
1.908684e+03,9.937369e+05,7.811560e+07,4.741053e+03,5.399782e+06,8.991075e+08,1,48,N,N
2.359114e+03,1.503151e+06,1.294848e+08,6.521820e+03,1.042885e+07,2.616268e+09,0,98,N,N
2.878931e+03,2.222649e+06,2.332477e+08,6.603195e+03,1.077393e+07,2.837880e+09,1,61,N,N
2.026372e+03,1.118773e+06,9.197346e+07,5.343979e+03,6.757719e+06,1.046739e+09,0,96,N,N
