6.292668e+03,-1.904162e+03,-1.235433e+03,-3.855309e+03,1.435457e+03,7.989962e+02,-2.727703e+03,5.450551e+03,-2.654042e+03,-4.002831e+02,-2.737549e+03,3.924181e+03,2.764961e+02,-3.761319e+03,1.471480e+03,1.016192e+03,2.634884e+02,4.166873e+03,-3.835689e+03,-6.256895e+02,-3.485304e+03,3.277196e+03,2.011167e+03,-2.091845e+03,-2.943657e+02,6.213879e+02,-2.994261e+03,-1.073040e+03,3.056663e+03,-2.632489e+03,6.399352e+02,-2.070055e+03,-8.453468e+02,1.224272e+03,2.515926e+02,1.232875e+03,-1.136031e+02,2.443670e+03,1.432975e+03,-4.845941e+03,3.597639e+03,4.830256e+01,-1.307067e+03,1.206193e+03,2.314217e+03,-1.015507e+03,3.880367e+02,-2.251747e+03,1.330320e+03,5.848944e+03,-1.008350e+03,4.097500e+03,3.251566e+03,4.336304e+02,-3.695414e+03,-8.522177e+03,7.319046e+02,-4.761245e+03,5.664402e+02,3.321237e+03,-1.333474e+03,-6.081431e+03,-3.101924e+03,8.626703e+03,-5.768646e+03,-1.595798e+03,2.201329e+03,-1.527865e+03,3.259376e+03,4.733797e+03,-2.754511e+03,-5.023281e+02,6.866451e+03,-3.024866e+03,-1.250119e+03,-2.368496e+03,6.259055e+03,-8.758525e+03,5.052837e+03,2.014582e+03,9.456129e+02,-5.322621e+03,2.401214e+03,1.147353e+03,-6.165038e+02,1.517563e+03,-1.354268e+03,2.465237e+02,9.094381e+03,-7.535620e+03,3.425570e+03,-4.345700e+03,1.747792e+03,1.449551e+03,-2.786818e+03,3.327303e+03,-1.602935e+03,2.984425e+02,0,100,LFAU,28
5.813612e+03,-1.338319e+03,-6.690516e+02,-7.026520e+03,1.013151e+03,3.233681e+03,-2.873765e+03,6.462364e+03,3.782961e+03,-2.263815e+02,-3.875194e+03,-2.307752e+03,1.524384e+03,-3.236753e+03,-4.687870e+03,-6.726951e+02,1.860446e+02,2.877736e+03,3.685798e+03,-3.993682e+02,-3.892406e+03,3.553393e+03,3.996542e+03,1.093512e+03,-2.632323e+02,4.585225e+02,-2.894769e+03,-4.520516e+03,-8.985296e+01,2.442513e+03,8.914611e+02,-2.980947e+02,-4.149342e+03,-2.059613e+03,4.160696e+02,-4.368717e+02,-2.996086e+02,1.604304e+03,4.541781e+03,3.342292e+03,-3.747691e+03,-2.446651e+03,-9.791898e+02,-7.951185e+01,3.319554e+03,1.777828e+03,3.417675e+02,7.044847e+02,1.007224e+03,4.038716e+03,-9.122053e+02,1.906776e+03,-4.887859e+03,2.772152e+02,1.439651e+03,-7.686012e+03,5.357149e+03,5.236588e+02,1.071318e+03,-1.957657e+03,1.477024e+03,-4.162104e+03,4.273543e+03,-2.521224e+03,1.352299e+03,-7.710124e+01,-1.165751e+01,-1.789371e+03,-3.680963e+03,5.885512e+03,-4.605285e+03,2.044544e+03,-2.377450e+03,1.801021e+01,-5.528127e+02,1.291704e+03,-1.638324e+03,7.879125e+03,2.241471e+03,3.236953e+03,-3.120745e+03,1.946215e+03,-2.173688e+01,1.265398e+03,-7.265896e+02,4.474978e+02,-1.062568e+03,1.821146e+03,-3.120611e+03,-7.037663e+03,3.819432e+02,-3.857913e+03,3.218108e+03,-1.793102e+03,1.563170e+03,-2.220476e+03,9.862916e+02,-4.886574e+02,0,35,LFAU,28
8.173243e+03,2.737633e+03,-1.797720e+03,-3.424488e+03,-2.898063e+03,6.410313e+02,-4.446361e+03,6.637159e+03,-4.549627e+03,7.114004e+02,3.254030e+03,-6.025013e+03,1.666718e+03,-5.191159e+03,2.573543e+03,-4.418383e+02,-5.201103e+02,-6.334306e+03,8.400118e+03,-2.883548e+03,-5.535079e+03,3.278228e+03,2.612191e+03,5.780263e+02,-2.456562e+02,-7.970770e+02,4.772970e+03,-1.521596e+03,-1.770489e+03,4.149729e+03,2.737701e+03,-2.579182e+03,-6.058990e+02,-1.146197e+03,1.609598e+02,1.299399e+03,8.777517e+02,-4.737645e+03,-1.734623e+03,8.728872e+03,-7.341497e+03,3.387514e+03,-2.085704e+03,1.775585e+02,1.825677e+03,2.439151e+03,2.381635e+03,-5.376057e+03,3.400063e+03,3.543426e+03,7.281940e+02,4.530378e+03,3.102596e+03,4.244664e+02,3.385497e+03,-2.666822e+03,4.592258e+02,-2.969152e+03,-4.962775e+02,-1.338158e+03,1.320033e+03,-6.877718e+03,-2.743380e+03,2.984727e+03,-3.726193e+03,-8.315499e+02,-2.871775e+03,-2.882064e+02,-4.368833e+03,-2.285737e+03,-2.649591e+03,1.672753e+03,3.595737e+03,-1.500673e+03,-2.818403e+02,-4.118025e+02,-1.160871e+03,5.910071e+03,-5.115365e+03,3.102170e+03,9.587983e+01,-2.074856e+03,1.519477e+03,1.387233e+03,-1.448590e+03,2.994118e+02,1.269248e+03,-6.464462e+02,-1.756930e+02,5.233474e+03,-6.566972e+02,1.774593e+03,1.679637e+03,-1.313566e+03,-1.662321e+03,1.103990e+03,2.204048e+03,-1.542748e+03,0,36,UFAU,43
7.116772e+03,-9.566179e+01,-1.284298e+03,5.896910e+03,-2.167530e+02,-4.191512e+02,-3.486467e+03,-4.864130e+03,3.681429e+03,-3.446911e+02,9.553034e+02,-8.108698e+02,5.452928e+02,-1.253580e+03,-3.013819e+03,1.504330e+03,-1.540739e+03,-7.696206e+02,3.834755e+03,-1.165628e+03,-2.768468e+03,5.569899e+02,-1.706115e+03,-1.112718e+03,6.798942e+01,8.478272e+02,-1.865281e+03,-4.786131e+03,4.641803e+03,-1.229430e+03,5.975296e+02,-2.645746e+03,3.314492e+02,-1.301772e+03,7.866382e+02,-6.440144e+02,4.014309e+02,2.092351e+03,1.453092e+03,-6.055940e+03,4.184899e+03,-1.364176e+03,-1.815993e+03,2.004013e+03,-4.631715e+02,-9.777827e+02,-1.261661e+03,2.075427e+03,-7.826586e+02,4.332516e+03,2.860933e+02,3.126479e+02,4.464234e+03,-3.198430e+02,4.496671e+02,-9.503638e+03,-5.909588e+03,2.763004e+03,-9.669855e+02,-1.369228e+03,6.125925e+02,-5.957746e+02,-3.333979e+03,-6.148865e+03,1.477900e+03,5.369024e+02,2.789729e+02,-2.193889e+03,4.894432e+02,9.495559e+03,5.933853e+03,2.154033e+03,-4.493242e+03,6.539636e+02,2.101823e+03,2.047815e+03,2.192430e+03,-1.742264e+03,2.072355e+02,1.349926e+02,2.648292e+03,4.147190e+03,3.783015e+03,-2.680928e+03,2.748196e+02,-4.127355e+02,-2.574708e+02,1.069399e+03,2.175870e+03,-6.322980e+02,8.472270e+01,-6.966238e+03,-4.526640e+03,-2.398059e+03,1.285554e+03,3.460835e+03,-1.528578e+03,1.150839e+02,0,94,LFAU,12LW
8.171651e+03,1.365165e+03,-2.110459e+03,-5.962681e+03,-1.492077e+03,-1.031093e+03,-3.651694e+03,7.956906e+03,-3.081256e+03,1.253301e+03,2.000111e+03,-2.285954e+03,1.791090e+03,-5.346170e+03,4.449860e+02,3.002095e+03,-2.582081e+02,-3.941836e+03,2.318535e+03,1.692733e+03,-4.090625e+03,4.248557e+03,3.448846e+03,-3.823464e+03,2.094510e+03,5.823014e+02,2.909211e+03,-2.087383e+02,-2.511573e+03,1.835026e+03,1.740229e+03,-2.038144e+03,-2.758476e+03,1.607461e+03,-1.470813e+03,-1.407562e+03,-5.864268e+01,-3.847569e+03,-6.901064e+02,3.699882e+03,-2.147223e+03,-1.534721e+03,-2.051575e+03,7.109942e+02,3.869154e+03,-9.141313e+02,-1.113090e+03,2.456444e+03,-2.083276e+03,3.045907e+03,1.548940e+02,2.536503e+03,-6.595828e+02,-9.795946e+02,-2.081424e+02,-4.358775e+03,1.099569e+03,-5.425623e+03,-9.627111e+02,1.234943e+03,7.244104e+02,-4.336685e+03,6.768057e+02,5.740892e+03,3.637722e+02,1.038709e+03,-4.468559e+02,1.728408e+03,5.011475e+02,2.508101e+03,-1.243948e+03,2.350508e+03,-2.551849e+03,3.656229e+03,1.616976e+03,-1.338749e+03,-1.767304e+03,-1.059033e+03,-1.512685e+03,3.405010e+03,-8.833934e+02,-3.545479e+03,2.254366e+03,-6.142155e+03,6.509002e+02,-1.621847e+02,3.992163e+02,-2.188599e+03,1.226880e+03,-6.771029e+02,-1.034977e+03,-2.049047e+03,9.229825e+02,-1.202830e+03,1.796929e+03,2.122826e+03,6.252276e+02,-1.888488e+03,0,25,E,HAPPY
6.190491e+03,-5.338195e+03,-1.242979e+03,5.384447e+03,5.486972e+03,-4.812630e+03,-3.059073e+03,-4.417452e+03,3.113172e+03,-2.920687e+03,5.813872e+03,-3.283337e+03,1.160019e+03,2.845887e+03,-4.356697e+03,1.491019e+03,-7.380161e+01,-2.420776e+03,4.691814e+03,-2.374106e+03,-3.049360e+03,-4.077363e+03,3.830642e+03,-2.941561e+03,1.249155e+03,1.596930e+03,1.261876e+03,-2.097988e+03,3.063518e+03,-1.909260e+03,4.109957e+02,3.554704e+01,-2.475280e+03,3.608894e+03,-1.987718e+03,1.244574e+03,1.649841e+02,-1.261915e+03,1.983360e+03,-1.193262e+03,2.134564e+03,-1.115082e+03,-9.451436e+02,-7.343813e+01,-1.279933e+03,-2.053755e+03,2.186214e+03,-2.034782e+03,9.226668e+02,4.745682e+03,-1.610432e+03,4.151721e+03,5.438830e+03,9.054287e+02,-7.945716e+02,-6.435606e+03,-2.964140e+03,4.585838e+03,1.742328e+03,5.090960e+02,-9.629403e+02,-7.182883e+03,-5.003877e+03,-4.203100e+03,3.592861e+03,-1.634931e+03,-7.720767e+02,8.388820e+02,-1.061778e+03,2.201119e+03,1.044237e+03,-2.099379e+03,-4.815609e+03,2.844783e+03,-2.019844e+03,-8.989343e+02,-9.562031e+02,1.506184e+03,-1.129353e+03,4.088170e+03,2.580540e+03,1.786928e+03,2.119238e+02,-3.871957e+03,2.256784e+03,1.817381e+03,1.292331e+03,-3.414549e+02,-2.399287e+03,1.691498e+03,-1.338114e+03,-1.656729e+03,-1.242430e+03,5.410308e+02,1.793058e+03,9.057192e+02,-2.931576e+03,1.945271e+03,0,92,LFAU,16
5.414451e+03,-1.363018e+03,-7.406402e+02,-6.560740e+03,1.073547e+03,3.414746e+03,-3.251040e+03,6.398691e+03,3.675382e+03,-1.643815e+02,-4.201458e+03,-2.903282e+03,1.572216e+03,-2.790444e+03,-4.697192e+03,-9.074475e+02,1.170292e+02,2.928109e+03,4.430472e+03,6.433687e+02,-3.752013e+03,3.125814e+03,3.550828e+03,1.277691e+03,1.357204e+01,5.957275e+02,-2.981363e+03,-4.774362e+03,-1.264735e+03,1.347290e+03,6.232898e+02,1.617039e+02,-3.802021e+03,-1.596846e+03,1.495001e+02,-6.228939e+02,-4.302195e+02,1.465375e+03,4.915513e+03,3.918660e+03,-2.586408e+03,-1.797349e+03,2.263644e+02,-9.689316e+02,2.834093e+03,1.555398e+03,-2.021659e+02,1.122580e+03,1.280694e+03,4.720536e+03,-1.192976e+03,3.104270e+03,-6.120299e+03,1.373548e+02,2.121202e+03,-7.305777e+03,5.155381e+03,1.028989e+03,1.036187e+03,-2.308998e+03,1.798461e+03,-4.880006e+03,5.135278e+03,-3.741149e+03,1.341491e+03,-2.902748e+02,2.108733e+02,-6.816154e+02,-5.551346e+03,4.703989e+03,-3.612690e+03,1.248114e+03,-1.209378e+03,7.363704e+02,-7.120923e+02,2.024177e+03,-2.695348e+03,7.713723e+03,4.047457e+03,2.475853e+03,-2.707036e+03,2.220182e+03,-7.474472e+02,9.040637e+02,-1.816107e+03,6.734807e+02,-1.140666e+03,7.355638e+02,-1.114176e+03,-9.185108e+03,6.014454e+01,-3.661847e+03,2.866042e+03,-1.232408e+03,8.576436e+02,-8.228830e+02,1.583173e+03,-7.083204e+02,0,35,LFAU,26
8.571449e+03,1.921844e+03,-1.165387e+03,-5.386066e+03,-1.723586e+03,-7.940216e+02,-3.908283e+03,8.112160e+03,-5.418696e+03,6.694128e+02,3.293976e+03,-4.400649e+03,1.968420e+03,-5.681844e+03,1.430881e+03,2.702179e+03,-8.127532e+02,-3.931591e+03,3.970903e+03,3.658401e+02,-4.224483e+03,3.066548e+03,4.734524e+03,-4.688922e+03,3.577320e+03,-4.615909e+01,3.562076e+03,1.478035e+02,-4.812629e+03,5.128862e+03,3.798940e+02,-9.957228e+02,-2.652584e+03,2.509308e+03,-2.785978e+03,-9.237667e+02,4.460859e+02,-4.346724e+03,-9.865408e+02,7.628240e+03,-4.944256e+03,4.482810e+02,-1.963611e+03,3.977799e+02,3.130670e+03,4.592525e+02,-1.125085e+03,2.743112e+03,-1.371183e+03,4.752367e+03,7.894086e+02,3.344920e+03,2.610310e+03,-7.346145e+02,2.338438e+03,-7.369728e+03,-3.234306e+02,-5.459714e+03,-1.827749e+03,-1.973621e+03,6.723104e+02,-5.534819e+03,-2.824070e+03,8.334471e+03,-5.845657e+03,-2.422366e+02,-1.563696e+03,2.760155e+03,-2.921632e+03,4.968594e+03,-1.200052e+03,-6.358373e+02,8.218924e+03,-1.022200e+03,1.242608e+03,9.928736e+02,-2.772716e+03,8.956993e+03,-3.986897e+03,3.485085e+03,1.688570e+03,-5.855407e+03,-4.158408e+02,-9.595192e+01,2.144913e+03,4.757258e+02,5.653773e+02,-1.717549e+03,-5.555937e+03,5.943226e+03,-1.640782e+03,-4.539566e+03,1.207888e+03,2.096013e+03,-4.340156e+03,4.554110e+03,-4.095344e+03,1.684867e+03,0,54,LFAU,28
5.452648e+03,-3.451898e+02,-7.291112e+02,-4.906740e+03,3.898686e+02,3.798756e+02,-3.332998e+03,5.593417e+03,-7.346009e+02,-3.290592e+01,-8.005014e+02,2.938021e+02,1.320929e+03,-3.620377e+03,1.352713e+01,2.072422e+03,-3.108433e+02,1.183603e+03,-5.324941e+02,-2.698824e+02,-3.712037e+03,2.982150e+03,3.745501e+03,-3.611651e+03,6.205702e+02,3.554413e+02,-7.210804e+02,-2.774311e+02,7.907512e+02,-2.098538e+02,6.338181e+02,-2.520716e+02,-3.255161e+03,9.983672e+02,-1.803389e+02,-1.605256e+03,-1.811577e+02,-6.832434e+01,1.088425e+03,-1.325070e+03,6.318654e+02,2.888805e+01,1.457852e+02,-6.666404e+02,3.182878e+03,-3.824369e+02,-1.962517e+03,3.107141e+03,-1.130981e+02,5.338375e+03,-9.490271e+01,3.790327e+03,-2.754823e+03,-2.565950e+02,-2.710760e+02,-7.770053e+03,3.327416e+03,-6.066990e+03,-4.667905e+02,5.946525e+02,8.119441e+02,-5.821563e+03,2.127501e+03,5.347826e+03,5.908333e+02,-3.441292e+02,7.413381e+02,-8.580658e+01,4.794987e+02,3.930164e+03,-2.895805e+03,2.752415e+03,-2.755103e+03,3.742092e+03,2.637923e+02,-1.412249e+02,1.628320e+02,-8.674096e+02,-8.164745e+02,1.790158e+03,-1.178843e+03,-1.644766e+03,2.473925e+03,-6.457013e+03,1.577596e+03,6.979723e+02,-7.121604e+02,-1.447113e+02,-1.390508e+02,3.202971e+01,-9.200361e+02,-3.657069e+03,2.030948e+03,1.619185e+02,5.338325e+02,3.042047e+03,-7.018702e+02,-2.011904e+03,0,39,LFAU,23
5.550688e+03,1.657134e+03,-2.100297e+03,7.755934e+02,-2.865174e+03,1.356459e+02,-2.747705e+03,1.942632e+03,-2.033547e+03,2.169240e+01,-5.823527e+01,-1.265015e+03,7.637071e+02,-3.419219e+03,4.255258e+03,-3.104816e+03,-1.473526e+03,-1.685772e+03,3.979207e+03,-9.134457e+02,-1.806952e+03,1.698226e+03,-2.471124e+03,4.917805e+03,-2.291876e+03,1.250082e+03,2.221892e+03,-3.512097e+03,3.913261e+03,1.522679e+02,8.509171e+02,-9.162321e+02,1.939448e+02,-1.958768e+03,2.199412e+03,-7.003382e+02,1.276222e+03,-2.963299e+03,1.818599e+03,-2.393685e+03,9.196236e+02,7.707568e+02,-1.149572e+03,4.446080e+02,6.510551e+02,4.423413e+02,1.821532e+03,-1.106911e+03,6.443171e+02,4.918524e+03,4.430220e+02,3.633762e+03,7.460425e+03,6.290131e+02,1.295122e+02,-7.017150e+03,-4.116629e+03,5.038037e+03,-6.251091e+02,6.373756e+02,-1.116629e+03,-5.532893e+03,-6.150787e+03,-4.690134e+03,1.708987e+03,-1.184438e+03,-6.949006e+02,2.208119e+03,-2.107214e+03,3.666091e+03,1.817505e+03,-1.659942e+03,-6.233939e+02,-7.442658e+02,8.792968e+02,-3.826758e+02,-4.949132e+02,4.100239e+03,-2.318650e+03,2.202070e+03,2.541982e+03,1.825898e+03,-1.416435e+03,3.328063e+03,-1.868388e+03,1.541934e+03,1.095953e+03,-9.048441e+02,-1.492195e+03,4.535463e+03,-1.861827e+03,-3.518600e+03,-2.495123e+03,-4.952220e+02,1.683943e+02,-3.413122e+03,4.818894e+03,-1.958023e+03,0,89,E,DISGUST
