3.193265e-04,-7.588938e-04,3.673855e-02,-6.769398e-05,8.393351e-04,-3.063968e-02,3.202573e-04,-1.191828e-03,3.759975e-02,2.001125e-04,-6.600799e-02,7.515051e-01,-4.584693e-04,4.787232e-02,-9.013965e-01,2.934437e-03,-5.586357e-02,1.039043e+00,1.871636e-01,-9.675531e-01,3.391477e+01,-1.158810e-01,1.292480e+00,-3.831890e+01,1.104810e-01,-1.758902e+00,4.075394e+01,3,72,N,N
6.958945e-03,-5.756347e-03,1.159074e+00,-1.685975e-03,-5.381278e-03,-4.410560e-01,-9.446416e-03,3.238733e-02,-1.593117e+00,-8.413636e-03,-1.767636e+00,6.623973e+00,3.078714e-02,7.994247e-01,2.494920e+00,-4.235319e-02,2.287791e+00,-1.902742e+01,4.369773e+00,-2.323465e-01,9.312635e+02,-2.326093e+00,-1.301652e+01,-4.648293e+02,-5.260503e+00,2.165871e+01,-1.221983e+03,3,93,N,N
4.166669e-05,-1.842230e-04,6.769214e-03,-2.976383e-05,3.986081e-04,-1.445165e-02,6.795950e-04,-3.665293e-03,1.113037e-01,-1.326854e-04,-7.350180e-03,7.856116e-02,1.128111e-03,9.250784e-03,-2.454835e-01,2.935141e-03,-1.199299e-01,1.872715e+00,1.036989e-01,-1.070404e+00,2.113120e+01,-1.916792e-01,2.855350e+00,-6.564017e+01,1.614235e+00,-1.957634e+01,3.990956e+02,0,26,N,N
1.389913e-04,-4.341633e-04,7.447127e-03,-6.122864e-05,8.651198e-04,-1.133929e-02,4.781549e-04,-1.670850e-03,3.356550e-02,6.365142e-05,-9.449693e-03,1.523529e-01,-5.141558e-04,1.627452e-02,-3.417151e-01,1.556473e-03,-5.662644e-02,9.853968e-01,1.476440e-01,-1.072126e+00,1.322598e+01,-1.706961e-01,1.877823e+00,-2.697764e+01,5.339327e-01,-4.716744e+00,6.931830e+01,3,96,N,N
2.726519e-03,-3.032619e-03,1.071817e-01,-6.147936e-04,-1.214565e-03,-2.976933e-02,-2.605185e-03,5.773367e-03,-1.444891e-01,7.397626e-03,2.821533e-01,-1.711644e+00,-2.751881e-02,-8.996580e-02,2.762753e-01,6.039870e-03,-3.481672e-01,2.838503e+00,1.824556e+00,-3.677054e+00,8.370044e+01,-1.014378e+00,-3.951144e-01,-2.850126e+01,-1.687334e+00,6.823971e+00,-1.166554e+02,1,55,N,N
1.966134e-04,-7.271063e-04,2.018279e-02,3.132864e-06,1.014578e-04,-1.036606e-02,4.723789e-04,-1.926295e-03,2.784187e-02,1.888384e-04,-1.359235e-04,-8.433250e-03,-7.287776e-04,1.450837e-02,-2.278765e-01,1.372167e-03,-1.492680e-02,2.434390e-01,3.656973e-01,-3.232071e+00,4.925752e+01,-5.043661e-02,1.466192e+00,-2.980290e+01,8.270377e-01,-5.561837e+00,6.687974e+01,3,90,N,N
1.839431e-05,-9.082734e-05,3.179043e-03,-1.810376e-05,4.614655e-04,-9.225190e-03,4.659561e-04,-2.250854e-03,8.205708e-02,4.460008e-06,3.276685e-03,-6.453155e-02,-2.887621e-04,-1.889748e-03,1.430097e-01,5.516640e-04,4.371374e-02,-9.143260e-01,3.195017e-02,-3.943106e-01,8.852340e+00,-8.590432e-02,1.573686e+00,-3.563505e+01,7.894305e-01,-1.096407e+01,2.505565e+02,1,5,N,N
1.647790e-05,-8.039397e-05,2.878885e-03,-1.712650e-05,4.507863e-04,-1.043808e-02,6.064905e-04,-1.995820e-03,1.090625e-01,1.602376e-05,1.265610e-03,1.879624e-02,-1.829120e-04,-9.043194e-04,-9.519630e-02,-7.561146e-04,5.165953e-02,6.905558e-01,3.739108e-02,-4.661842e-01,1.021738e+01,-1.042076e-01,2.008523e+00,-4.800641e+01,1.248928e+00,-1.622798e+01,3.854808e+02,0,27,N,N
1.141041e-03,2.492527e-04,1.003611e-01,-3.674650e-04,-4.117722e-04,-5.463494e-02,-3.161002e-04,-4.126987e-03,-3.552824e-02,5.205387e-03,2.170268e-01,2.258749e-01,-5.452300e-03,-1.297907e-01,-2.540176e-01,-1.309537e-02,-9.422856e-02,-7.204359e-01,7.953301e-01,2.499704e+00,7.540964e+01,-5.195720e-01,-2.109152e+00,-5.341920e+01,-4.759018e-01,-3.253923e+00,-3.618137e+01,0,28,N,N
9.688604e-06,-4.439109e-05,1.716982e-03,-1.277327e-05,3.564666e-04,-7.400296e-03,5.690049e-04,-1.135601e-03,1.084667e-01,-2.237694e-06,2.304563e-03,-4.226411e-02,-1.913791e-04,-6.826471e-03,2.257105e-01,3.058465e-04,1.195409e-01,-2.037053e+00,2.082237e-02,-2.493326e-01,5.607653e+00,-7.956000e-02,1.425374e+00,-3.317291e+01,1.109215e+00,-1.361807e+01,3.402932e+02,0,67,N,N
1.600230e-05,-7.632176e-05,2.427445e-03,-1.734635e-05,4.848948e-04,-8.336221e-03,5.009180e-04,-2.344688e-03,8.620177e-02,4.384944e-06,2.026192e-03,-3.525775e-02,3.543323e-05,-3.785212e-03,1.499598e-01,-8.996451e-04,6.610727e-02,-1.254843e+00,2.667980e-02,-3.216034e-01,6.559220e+00,-8.190584e-02,1.501455e+00,-3.212802e+01,8.192868e-01,-1.142399e+01,2.522348e+02,3,91,N,N
8.928864e-07,-6.859916e-06,5.248085e-04,-2.093063e-06,1.272206e-04,-8.256389e-03,4.870534e-04,-2.188400e-03,3.188265e-01,1.575667e-07,-4.836286e-05,1.979228e-03,3.188796e-06,7.243377e-04,-3.406611e-02,1.046531e-04,-2.975740e-02,1.103902e+00,3.580626e-03,-8.577338e-02,3.728558e+00,-2.845270e-02,1.249598e+00,-6.958936e+01,1.634470e+00,-4.259755e+01,2.227834e+03,0,16,N,N
6.105696e-07,-3.519084e-06,2.726483e-04,-1.318464e-06,1.101580e-04,-4.125445e-03,4.485836e-04,-6.990968e-04,2.219483e-01,-2.299307e-07,2.710330e-04,-1.002716e-02,-4.140752e-05,-3.118648e-03,2.011096e-01,-1.427591e-04,1.707875e-01,-6.842901e+00,2.295317e-03,-4.351356e-02,1.693051e+00,-2.177219e-02,7.533051e-01,-3.426564e+01,1.360413e+00,-2.703956e+01,1.257016e+03,3,99,N,N
2.228065e-05,-1.216330e-04,2.493447e-02,-2.195634e-05,-6.651100e-04,-3.811943e-02,8.625736e-04,-7.673224e-03,8.083216e-01,-1.202656e-04,-2.841779e-02,7.561384e-01,3.154333e-03,5.116252e-02,-2.971079e-01,3.057364e-03,-9.376341e-01,2.762165e+01,6.924367e-02,-4.320607e-01,8.039071e+01,-2.180067e-01,-2.008227e+00,-1.758145e+02,2.509623e+00,-2.034631e+01,2.513866e+03,3,78,N,N
6.736074e-06,-3.830898e-05,1.428437e-03,-9.363349e-06,2.681584e-04,-7.592818e-03,5.080218e-04,-2.668088e-03,1.257711e-01,2.510521e-06,-9.258295e-04,2.575532e-02,3.947034e-05,3.479051e-03,-1.581731e-01,3.430643e-04,-6.896412e-02,2.182679e+00,1.787306e-02,-2.607131e-01,6.047488e+00,-7.464792e-02,1.638063e+00,-4.494179e+01,1.307756e+00,-2.161870e+01,5.659875e+02,2,102,N,N
3.514856e-04,-8.600088e-04,4.766141e-02,-1.365375e-04,6.571053e-04,-4.317158e-02,7.803219e-04,-4.684536e-04,1.161749e-01,5.831953e-04,8.276009e-02,-7.941039e-01,-3.881288e-03,-6.047348e-02,6.092581e-01,-3.805599e-04,1.864094e-01,-1.007187e+00,4.071965e-01,-2.263204e+00,6.237751e+01,-3.925025e-01,2.259684e+00,-7.571543e+01,7.789270e-01,-3.806703e+00,1.532222e+02,0,22,N,N
8.110927e-06,-3.978857e-05,1.441497e-03,-1.152408e-05,2.021987e-04,-6.698474e-03,5.109941e-04,-2.223694e-03,9.491288e-02,8.702203e-07,1.445782e-03,-2.931208e-02,-3.768928e-05,-4.354576e-03,1.512021e-01,-3.079498e-04,8.689845e-02,-1.876245e+00,1.835655e-02,-2.339822e-01,5.130456e+00,-7.263365e-02,1.280808e+00,-3.234854e+01,1.082182e+00,-1.504088e+01,3.594388e+02,1,84,N,N
2.299166e-05,-1.073782e-04,3.140207e-03,-2.630994e-05,4.208666e-04,-1.138301e-02,7.639224e-04,-2.672995e-03,1.118885e-01,1.693732e-06,-3.326004e-04,1.521827e-02,-1.156023e-04,2.349841e-03,-9.317506e-02,6.822996e-04,-2.455417e-02,8.905610e-01,3.662214e-02,-4.402318e-01,8.138671e+00,-1.128840e-01,1.815660e+00,-3.827261e+01,1.152877e+00,-1.504854e+01,3.053730e+02,2,82,N,N
