5.655166e+09,4.908227e+16,7.707737e+18,1.689201e+18,2.959393e+09,6.139625e+18,8.223688e+21,1.022876e+21,3.179500e+09,7.309362e+18,3.139386e+20,1.713413e+19,2.199294e+10,8.304497e+19,2.484267e+20,3.251796e+20,7.200415e+09,3.272540e+19,6.655805e+22,8.182906e+21,1.627337e+10,2.226407e+20,7.234191e+22,6.862683e+21,3,72
2.286998e+09,1.379881e+16,1.645880e+18,1.438420e+18,1.224968e+09,8.937438e+17,1.211336e+21,1.571838e+20,1.341875e+09,1.129552e+18,1.322398e+20,1.192170e+19,9.268936e+09,1.785043e+19,1.899610e+22,6.144659e+20,2.892512e+09,4.760126e+18,9.072744e+21,1.368266e+21,7.087193e+09,4.066362e+19,1.575251e+22,3.863796e+21,3,93
1.510226e+09,3.642133e+14,8.906892e+17,3.368304e+17,7.962654e+08,4.849883e+17,2.738596e+20,3.137329e+19,8.138330e+08,5.124391e+17,1.916157e+19,2.438544e+18,7.280257e+09,8.644820e+18,2.828907e+21,2.044847e+20,2.441876e+09,3.887703e+18,4.133906e+21,5.922708e+20,5.311888e+09,2.394738e+19,4.212664e+21,7.546571e+20,0,26
1.890395e+09,4.116073e+15,1.424171e+19,1.151286e+17,1.035256e+09,6.257782e+17,6.992431e+20,7.485130e+19,1.099348e+09,8.153182e+17,2.122034e+19,2.022391e+18,6.611140e+09,6.452074e+18,6.401620e+20,3.109596e+19,2.320177e+09,3.076552e+18,5.077371e+21,6.572869e+20,4.859353e+09,1.929256e+19,6.065858e+21,6.168733e+20,3,96
1.681302e+09,4.824451e+15,3.027130e+18,1.354845e+16,9.176695e+08,4.822401e+17,6.148920e+20,7.363833e+19,9.871219e+08,5.901455e+17,7.626471e+19,6.240528e+18,5.716315e+09,4.188650e+18,8.323234e+21,3.679558e+20,2.134295e+09,2.377894e+18,4.754855e+21,7.504049e+20,4.175198e+09,1.288526e+19,8.278980e+21,1.639277e+21,1,55
1.480424e+09,4.132516e+15,7.232802e+18,8.434586e+16,7.886293e+08,3.967257e+17,3.468591e+20,4.312077e+19,8.514716e+08,4.912354e+17,6.384996e+19,5.711705e+18,4.562375e+09,2.680244e+18,1.022710e+21,1.319501e+20,1.773334e+09,1.389012e+18,2.767648e+21,4.677287e+20,3.391457e+09,8.431569e+18,3.403379e+21,3.504982e+20,3,90
2.919751e+09,1.698400e+16,2.372179e+19,6.984618e+17,1.558028e+09,1.519585e+18,1.910360e+21,2.161847e+20,1.687471e+09,1.930111e+18,4.578433e+19,2.338030e+18,1.176781e+10,2.911140e+19,1.549920e+21,1.677310e+20,3.638602e+09,7.674502e+18,1.202143e+22,1.412105e+21,8.998523e+09,7.020635e+19,1.392334e+22,1.473416e+21,1,5
2.130072e+09,8.397467e+14,1.401773e+19,3.465782e+15,1.167133e+09,8.739530e+17,8.174714e+20,9.401835e+19,1.195422e+09,1.036454e+18,4.827101e+19,3.833230e+18,9.253334e+09,9.242573e+18,1.480198e+21,3.614505e+20,3.570669e+09,6.995758e+18,1.189188e+22,1.316189e+21,6.609007e+09,3.495999e+19,9.791141e+21,6.955326e+20,0,27
8.600869e+08,1.477594e+14,8.089813e+16,2.663629e+16,4.707475e+08,1.614289e+17,8.380663e+19,8.447263e+18,4.586119e+08,1.536332e+17,5.015709e+17,1.617784e+17,5.636588e+09,3.114464e+18,2.602206e+21,1.406955e+20,2.144566e+09,3.000159e+18,3.373601e+21,4.821471e+20,3.908327e+09,1.230466e+19,3.255267e+21,6.884707e+20,0,28
2.345664e+09,1.268697e+16,3.893360e+19,1.605869e+17,1.293619e+09,8.891396e+17,1.326928e+21,1.651797e+20,1.403254e+09,1.272657e+18,5.024803e+19,4.551079e+18,8.129553e+09,8.196065e+18,1.638838e+21,1.839416e+20,3.183403e+09,4.719038e+18,1.176313e+22,1.631966e+21,5.965089e+09,2.701253e+19,1.374480e+22,1.131074e+21,0,67
2.691659e+09,3.159887e+16,1.631164e+18,5.606868e+17,1.412453e+09,1.219783e+18,1.519277e+21,1.530547e+20,1.589504e+09,1.649484e+18,7.939080e+19,1.477280e+19,6.944873e+09,8.938104e+18,5.652688e+21,5.106030e+19,2.299938e+09,2.972217e+18,5.668917e+21,8.300565e+20,5.235340e+09,2.198410e+19,1.015652e+22,1.547748e+21,3,91
2.253164e+09,9.883743e+15,2.910723e+19,3.955077e+17,1.259229e+09,8.014455e+17,1.230672e+21,1.373061e+20,1.358570e+09,1.191364e+18,7.543050e+19,4.954100e+18,7.876121e+09,1.056646e+19,6.548469e+21,1.156643e+21,2.890127e+09,3.047741e+18,1.121161e+22,1.003317e+21,6.138855e+09,2.647964e+19,1.998498e+22,1.147092e+21,0,16
1.814166e+09,5.446129e+12,4.244361e+18,4.183022e+17,1.005542e+09,6.521663e+17,5.950921e+20,6.693516e+19,1.006946e+09,6.727627e+17,4.635439e+19,5.176079e+18,8.333312e+09,1.418131e+18,2.624181e+21,2.453898e+19,4.033591e+09,1.015019e+19,1.751109e+22,2.226423e+21,5.149135e+09,1.885834e+19,1.047387e+22,1.220417e+21,3,99
2.005069e+09,1.870313e+16,6.911547e+18,6.715405e+17,1.072769e+09,6.346481e+17,9.621338e+20,1.243634e+20,1.208431e+09,8.699550e+17,1.408434e+20,1.488929e+19,6.684872e+09,8.958620e+18,1.276204e+21,5.230478e+18,2.193289e+09,2.330569e+18,5.114947e+21,8.300813e+20,5.158252e+09,2.028441e+19,8.471472e+21,8.282971e+20,3,78
1.110761e+09,9.051662e+14,8.589206e+17,1.199432e+17,6.030174e+08,2.284294e+17,1.796109e+20,1.748071e+19,6.328294e+08,2.741995e+17,4.407128e+18,7.834810e+17,4.157909e+09,1.254741e+18,2.295708e+20,1.244943e+19,1.666681e+09,1.891885e+18,1.814759e+21,2.468221e+20,2.783484e+09,6.207425e+18,1.554803e+21,1.870747e+20,2,102
1.365114e+09,1.081315e+15,2.184466e+17,3.003167e+17,7.419912e+08,3.484817e+17,3.523491e+20,3.864802e+19,7.748374e+08,4.111545e+17,7.188523e+18,7.677462e+17,6.200049e+09,4.696128e+18,1.847972e+21,1.477566e+19,2.279506e+09,3.125305e+18,4.703118e+21,6.080664e+20,4.432340e+09,1.574728e+19,3.470874e+21,7.023217e+20,0,22
1.138885e+09,4.652784e+13,4.206190e+17,1.458038e+17,6.223378e+08,2.599433e+17,1.866142e+20,2.005408e+19,6.291527e+08,2.673779e+17,2.614302e+19,3.149073e+18,6.440497e+09,3.176976e+18,1.907718e+21,4.548125e+19,2.594350e+09,4.264257e+18,5.566250e+21,8.144987e+20,4.376383e+09,1.486415e+19,4.611330e+21,5.787114e+20,1,84
1.271562e+09,3.234750e+15,1.092609e+18,6.826522e+16,6.726804e+08,2.942871e+17,2.680416e+20,3.113291e+19,7.290844e+08,3.674895e+17,1.505630e+19,1.317997e+18,4.487295e+09,3.940979e+18,2.523091e+20,2.826855e+18,1.466673e+09,1.077204e+18,1.984174e+21,2.731927e+20,3.449451e+09,9.477214e+18,2.947925e+21,3.159527e+20,2,82
1.472466e+09,1.366317e+15,2.864912e+18,2.696780e+17,7.834785e+08,4.254380e+17,2.812053e+20,2.993027e+19,8.204398e+08,4.910573e+17,8.505028e+17,3.021145e+17,6.402950e+09,4.335849e+18,2.229257e+21,3.524201e+19,2.377322e+09,3.835025e+18,4.131980e+21,5.696756e+20,4.444628e+09,1.636271e+19,4.035928e+21,6.496468e+20,3,68
1.070919e+09,8.544889e+14,3.732647e+17,1.287073e+17,5.857688e+08,2.080212e+17,2.037676e+20,2.385682e+19,6.149839e+08,2.394463e+17,1.575516e+19,1.459348e+18,5.112887e+09,2.654048e+18,4.109037e+20,1.090340e+19,2.041427e+09,2.113143e+18,4.360693e+21,5.700560e+20,3.660966e+09,9.577758e+18,4.985197e+21,5.232155e+20,3,80
1.738230e+09,2.373134e+15,1.586447e+18,8.593670e+16,9.675907e+08,5.247589e+17,7.072540e+20,7.846106e+19,1.014230e+09,5.946741e+17,3.501112e+19,4.096961e+18,6.877013e+09,5.925041e+18,9.157434e+21,3.028519e+20,2.554395e+09,3.846964e+18,5.552960e+21,8.550167e+20,4.919343e+09,1.868643e+19,7.356153e+21,1.935367e+21,1,10
1.624361e+09,2.361450e+15,9.948146e+16,1.887737e+17,8.886740e+08,4.753668e+17,5.504162e+20,6.665653e+19,9.356977e+08,5.415757e+17,6.581044e+19,6.106073e+18,5.430113e+09,1.703501e+18,4.756486e+19,6.732123e+17,2.396789e+09,3.138993e+18,5.910925e+21,8.395247e+20,3.661012e+09,9.243817e+18,5.133421e+21,4.380397e+20,0,56
1.058445e+09,6.866221e+14,3.354836e+18,1.303675e+15,5.891800e+08,2.462529e+17,8.795139e+19,8.881351e+18,5.629816e+08,2.522887e+17,3.258250e+18,4.101425e+17,6.612156e+09,2.160368e+18,1.886970e+20,8.488243e+19,2.823974e+09,5.489622e+18,5.149439e+21,6.180929e+20,4.270559e+09,1.494319e+19,1.564432e+21,1.144745e+20,1,86
7.505375e+09,3.506381e+18,1.406681e+19,2.998014e+18,3.464679e+09,4.768359e+18,1.666850e+22,2.523556e+21,5.321938e+09,1.941862e+19,1.301754e+21,3.078351e+19,1.975581e+09,2.402675e+18,1.055126e+21,1.272034e+20,3.359405e+08,1.037233e+16,1.116196e+20,9.227841e+18,1.873738e+09,3.314413e+18,4.229162e+20,4.168465e+20,1,73
1.443336e+09,6.432243e+14,3.581171e+16,2.691458e+16,7.748179e+08,4.139391e+17,2.933437e+20,2.687912e+19,7.999863e+08,4.500144e+17,4.803570e+18,5.241910e+16,5.817034e+09,1.686349e+18,1.640973e+21,3.367356e+19,2.475932e+09,4.329512e+18,4.810951e+21,6.218337e+20,3.736314e+09,1.116655e+19,4.046797e+21,5.944105e+20,1,40
1.905022e+09,2.856186e+13,9.615206e+18,5.945458e+17,1.044379e+09,7.351187e+17,6.171551e+20,6.925939e+19,1.047746e+09,7.810021e+17,1.080204e+19,1.433500e+18,8.474690e+09,4.979232e+18,1.359881e+22,7.434331e+20,3.576036e+09,7.134215e+18,9.686882e+21,1.529255e+21,5.807182e+09,2.600543e+19,9.908036e+21,2.533720e+21,2,76
1.393507e+09,1.100020e+14,3.636068e+18,1.398750e+17,7.745829e+08,3.940891e+17,2.995672e+20,3.236268e+19,7.659272e+08,4.082775e+17,8.640388e+18,9.868167e+17,7.077557e+09,2.319461e+18,7.422487e+21,4.199191e+20,3.163017e+09,5.797881e+18,6.324078e+21,9.278206e+20,4.679180e+09,1.711748e+19,5.267233e+21,1.305565e+21,0,76
