2.037654e+03,5.834472e+02,2.933933e-07,2.610127e-07,-6.043253e-14,6.161745e-06,-5.019875e-14,1.072555e+03,8.911046e+05,6.239304e-04,7.157213e-05,-1.487914e-08,-6.704890e-02,-1.612764e-08,1.095009e+03,9.421557e+05,3.992085e-06,3.844046e-07,5.805256e-14,-1.584695e-04,1.556523e-13,5.578625e+03,4.641538e+06,4.886802e-04,5.057515e-05,7.209733e-09,1.079214e-01,7.263688e-09,1.882529e+03,2.468698e+06,1.184146e-03,1.597637e-04,-6.941306e-08,-2.509428e-01,-7.438140e-08,4.008861e+03,1.372077e+07,1.089591e-03,1.575422e-04,2.641690e-08,8.513812e-03,6.950889e-08,0,100
2.418670e+03,1.168290e+04,1.790713e-05,4.794666e-08,2.313543e-15,-5.088119e-06,-6.351325e-15,1.304903e+03,1.012294e+06,2.007039e-03,2.368528e-04,-1.628215e-07,-2.380911e-01,-1.551971e-07,1.412812e+03,1.288751e+06,9.633974e-05,8.547342e-06,-1.626280e-10,-8.697349e-03,-1.167414e-10,6.061729e+03,4.876918e+06,5.401054e-03,6.796474e-05,3.286067e-08,1.313128e-01,4.448115e-08,2.233166e+03,2.796154e+06,5.895416e-03,7.921902e-04,-1.626167e-06,-1.277282e+00,-1.405298e-06,4.389627e+03,1.501389e+07,7.802727e-03,1.483714e-03,3.228785e-06,1.099523e+00,4.281375e-06,0,35
2.636746e+03,9.529825e+04,3.485467e-06,1.092271e-06,2.115421e-12,3.209671e-04,2.430700e-12,1.378611e+03,9.015098e+05,1.461243e-03,1.804361e-04,-9.244588e-08,-1.712544e-01,-9.064098e-08,1.687272e+03,1.693093e+06,8.150954e-05,1.592692e-05,1.974948e-10,1.826666e-02,8.723815e-12,6.025603e+03,7.201940e+06,2.004240e-04,4.562472e-04,6.648583e-08,9.741379e-01,4.161719e-08,2.012325e+03,1.783927e+06,7.069738e-03,9.812844e-04,-2.475254e-06,-1.288116e+00,-2.182819e-06,4.694442e+03,1.636729e+07,1.485246e-02,1.221668e-03,-5.199677e-06,-4.898830e+00,-2.877830e-06,0,36
2.452094e+03,1.171058e+04,3.821869e-05,2.349848e-06,-3.888345e-12,1.479238e-04,1.378797e-12,1.348410e+03,9.921097e+05,1.413018e-03,1.786119e-04,-8.973028e-08,-1.778750e-01,-9.585758e-08,1.456545e+03,1.354366e+06,1.961975e-05,1.039209e-05,9.330748e-11,9.263730e-03,8.792004e-11,5.998050e+03,5.216123e+06,9.106714e-03,1.441869e-04,1.601191e-07,3.025087e-01,1.215011e-07,2.164927e+03,2.452847e+06,3.003584e-03,4.020585e-04,-4.156313e-07,-6.064457e-01,-4.303731e-07,4.431895e+03,1.575184e+07,5.574087e-03,1.042626e-03,1.682328e-06,6.953132e-01,3.507288e-06,0,94
3.132055e+03,1.431662e+05,4.558478e-05,1.195183e-06,2.554277e-12,3.272296e-04,2.767111e-12,1.509907e+03,1.553649e+06,8.760874e-04,1.101331e-04,-3.414778e-08,-1.370385e-01,-3.227128e-08,1.887516e+03,2.749474e+06,4.537787e-05,1.341303e-05,7.863878e-11,2.060614e-03,2.459460e-10,7.459764e+03,2.118291e+07,4.076772e-02,4.650334e-03,5.870611e-05,1.820466e+01,4.020768e-05,1.789734e+03,1.239187e+06,4.850282e-03,5.037740e-04,-7.775636e-07,-5.594016e-01,-8.104420e-07,6.346636e+03,3.672288e+07,1.626808e-02,1.291949e-02,1.872987e-04,7.537729e+01,2.126423e-04,0,25
2.159499e+03,2.442845e+02,1.530909e-05,1.575603e-05,-2.095614e-10,6.353445e-05,-2.084190e-10,1.193274e+03,9.132190e+05,1.446091e-03,1.656575e-04,-7.445762e-08,-1.516772e-01,-7.349048e-08,1.204412e+03,9.336410e+05,4.856065e-05,1.301385e-05,3.134475e-10,3.014132e-03,2.614669e-10,5.458910e+03,2.294952e+06,2.766358e-03,2.288983e-05,-1.920172e-09,2.904804e-02,-3.763417e-09,2.240048e+03,2.923982e+06,4.245279e-03,6.297446e-04,-1.021856e-06,-1.071763e+00,-9.638393e-07,3.749208e+03,1.036521e+07,5.031661e-03,5.227653e-04,-1.598059e-07,-9.750537e-01,-1.014138e-07,0,92
2.267142e+03,3.035004e+03,9.633530e-06,3.923737e-07,7.267029e-13,-6.076924e-07,2.353028e-13,1.264356e+03,9.006535e+05,2.226166e-03,2.448298e-04,-1.776147e-07,-2.299086e-01,-1.702595e-07,1.319428e+03,1.013807e+06,4.239387e-05,4.916370e-06,-7.088891e-11,-4.950137e-03,-5.682961e-11,6.180606e+03,5.247216e+06,6.950303e-03,8.819569e-05,6.882702e-08,2.009781e-01,7.498991e-08,2.245184e+03,2.729169e+06,4.733887e-03,6.498530e-04,-1.136250e-06,-1.070736e+00,-1.017210e-06,4.535004e+03,1.565651e+07,5.705088e-03,1.303205e-03,2.863743e-06,2.081177e+00,4.255022e-06,0,35
2.723354e+03,3.444022e+04,1.042018e-06,3.339902e-07,-1.882031e-13,4.353079e-05,1.143212e-14,1.402287e+03,1.290948e+06,9.756379e-04,1.013375e-04,-3.181054e-08,-1.150442e-01,-3.023707e-08,1.587863e+03,1.745348e+06,3.975969e-06,1.209922e-06,1.084167e-12,7.330880e-04,-1.535808e-12,6.887596e+03,1.421122e+07,5.103290e-03,1.459664e-04,1.061917e-07,4.937243e-01,9.508545e-08,1.712815e+03,1.984901e+06,1.569832e-03,1.996019e-04,-1.117157e-07,-2.811847e-01,-1.045624e-07,5.480087e+03,2.693011e+07,3.314881e-03,1.056827e-03,1.778416e-06,2.961149e+00,2.600831e-06,0,54
2.028780e+03,1.405534e+03,3.705284e-07,5.604152e-07,-2.489493e-13,-1.237530e-05,-3.099434e-13,1.124365e+03,7.523728e+05,1.718652e-03,1.843682e-04,-1.030286e-07,-1.590040e-01,-1.020812e-07,1.161582e+03,8.247547e+05,1.023153e-04,1.376328e-05,-3.743277e-10,-1.068255e-02,-3.685244e-10,5.635247e+03,3.243302e+06,1.080487e-03,5.096505e-05,8.981866e-09,6.255470e-02,5.047619e-09,2.168437e+03,2.877533e+06,2.854065e-03,4.210162e-04,-4.604343e-07,-7.130100e-01,-4.761246e-07,3.939881e+03,1.206259e+07,3.140100e-03,4.291503e-04,1.874575e-07,-2.835122e-01,3.267713e-07,0,39
1.921156e+03,2.077087e+04,4.336553e-05,4.254532e-05,-1.482146e-09,-5.741442e-03,-4.739362e-10,1.110696e+03,9.042963e+05,9.135582e-04,1.070762e-04,-2.634541e-08,-8.986153e-02,-3.009610e-08,9.749569e+02,7.177600e+05,1.184809e-05,2.066438e-05,2.880232e-10,1.699382e-02,1.566166e-10,5.134853e+03,3.316563e+06,1.646981e-03,1.364677e-04,2.794013e-08,2.141355e-01,1.054199e-08,1.850143e+03,2.198832e+06,1.436685e-03,2.007197e-04,-4.608586e-08,-2.045951e-01,-3.635494e-08,3.652762e+03,1.142685e+07,1.413082e-03,1.774461e-04,-1.713706e-09,-2.405640e-01,-1.953522e-08,0,89
2.781884e+03,1.106946e+04,8.085256e-05,3.278271e-06,5.270468e-11,3.447412e-04,5.875978e-11,1.606695e+03,1.152900e+06,1.131535e-03,1.312081e-04,-5.052835e-08,-1.408571e-01,-4.971066e-08,1.708250e+03,1.975450e+06,2.406086e-05,1.095099e-05,1.777241e-10,9.900147e-03,1.007832e-10,6.316727e+03,6.302344e+06,8.084075e-03,7.885144e-05,4.210501e-08,4.115845e-02,1.814665e-08,2.459810e+03,1.914966e+06,2.701047e-03,2.738551e-04,1.604236e-07,-2.224244e-02,1.575093e-07,4.933102e+03,2.047508e+07,7.237777e-03,6.667133e-04,-9.756896e-07,-2.474793e+00,-2.062226e-06,0,24
2.849860e+03,1.020199e+05,7.679653e-06,1.326793e-07,-3.633568e-14,2.215562e-05,1.586324e-15,1.428969e+03,1.213783e+06,1.302341e-03,1.761383e-04,-8.360395e-08,-1.937302e-01,-8.927564e-08,1.748201e+03,2.098418e+06,6.549131e-05,1.763273e-06,1.478248e-11,-2.196759e-04,2.377287e-12,6.561133e+03,5.247121e+06,9.203654e-03,3.788567e-04,2.303266e-07,-1.802478e-01,-7.073972e-07,2.628780e+03,2.723116e+06,9.654035e-03,1.553160e-03,-4.000791e-06,-1.884758e+00,-3.810450e-06,4.919161e+03,1.608236e+07,1.712952e-02,1.173365e-03,-3.632893e-06,-4.289300e+00,-2.182574e-06,0,16
2.406120e+03,1.565072e+04,1.722614e-05,8.930755e-07,2.139491e-12,-1.942333e-05,4.229626e-12,1.302208e+03,9.593471e+05,1.498209e-03,1.753539e-04,-8.975974e-08,-1.715733e-01,-9.489590e-08,1.427164e+03,1.275146e+06,1.867519e-04,1.566457e-05,5.197181e-11,-9.900676e-03,-1.457053e-10,6.233712e+03,7.264674e+06,3.299247e-03,2.603472e-07,-3.447035e-12,-6.923000e-04,-2.690995e-12,2.068652e+03,2.211870e+06,3.395468e-03,4.542254e-04,-5.446922e-07,-6.642558e-01,-6.131205e-07,4.751054e+03,1.810197e+07,4.570878e-03,7.785913e-04,8.800993e-07,3.936725e-01,9.073591e-07,0,93
1.811094e+03,5.403725e+01,7.149713e-06,1.276721e-06,-3.094002e-12,3.147428e-06,-4.797350e-12,9.783519e+02,7.051249e+05,1.081153e-03,1.171236e-04,-4.020951e-08,-9.677384e-02,-3.883258e-08,9.714828e+02,7.034468e+05,3.430691e-05,5.059093e-06,-4.026547e-11,-3.369625e-03,-3.219339e-11,5.475771e+03,5.970818e+06,2.162079e-03,3.578068e-04,3.120835e-07,8.655035e-01,3.565606e-07,1.699540e+03,1.854565e+06,1.124692e-03,1.523191e-04,-5.921626e-08,-2.021818e-01,-5.547159e-08,4.114947e+03,1.461076e+07,1.748122e-03,6.698315e-04,7.017592e-07,1.699339e+00,8.809643e-07,0,29
