6.070170e+02,1.439747e+02,-7.829541e+02,-4.240099e+02,-3.038697e+02,-2.077334e+02,5.039780e+00,9.084980e+02,1.760884e+02,1.962002e+02,6.320513e+02,1.132503e+02,4.151967e+02,-8.978717e+02,-3.033790e+02,-9.128629e+01,-3.030143e+01,-7.741843e+02,-4.155860e+02,-3.363593e+01,-2.828616e+02,5.985268e+02,3.396627e+02,1.857060e+01,8.363662e+01,2.539714e+01,5.581643e+02,6.232342e+02,1.281190e+02,5.840292e-01,1.056225e+02,-3.424437e+02,-4.401346e+02,1.521338e+02,-3.024290e+01,-8.584972e+01,-7.522471e+01,-3.805794e+02,-6.259376e+02,-1.108496e+02,-8.562731e+00,9.453377e+00,-1.459573e+02,2.496141e+02,4.962388e+02,-1.085997e+02,-1.152512e+02,9.504112e+01,8.086668e+01,3,72
6.299353e+02,2.107635e+02,-8.085167e+02,7.413623e+01,-5.592438e+02,1.573487e+01,-1.229204e+01,3.365981e+01,-7.250948e+01,3.752452e+02,-1.214975e+02,-9.984116e+01,4.019694e+02,-2.723922e+02,3.267505e+02,-8.033048e+01,-7.158371e+01,5.213499e+01,3.737570e+02,-5.073867e+01,-2.372993e+02,3.518380e+02,-4.012578e+02,3.817267e+02,-3.901453e+01,1.839659e+02,1.635331e+02,-7.906790e+02,2.047452e+02,-1.570654e+01,1.012388e+02,-2.329777e+02,1.727912e+02,-6.159699e+02,1.844847e+02,-5.173934e-01,-2.261757e+02,-3.180313e+02,9.024299e+02,-4.555318e+02,6.445836e+01,-6.846357e-01,-2.243895e+02,7.619615e+01,6.063147e+01,5.661992e+02,-2.781000e+02,-1.209676e+01,2.676081e+00,3,93
6.302536e+02,1.476172e+02,-8.409760e+02,-4.225490e+02,-3.269410e+02,-1.901840e+02,9.471878e+01,8.796978e+02,1.921063e+02,2.335887e+02,6.046884e+02,9.269843e+01,2.858900e+02,-8.346473e+02,-3.088429e+02,-1.261007e+02,-4.801046e+01,-7.778853e+02,-3.516046e+02,-3.123090e+01,-2.065882e+02,6.309097e+02,2.098363e+02,1.294726e+02,1.128916e+02,3.027858e+01,5.778688e+02,5.133753e+02,1.349260e+02,8.917911e+00,3.989060e+01,-4.417262e+02,-2.704751e+02,1.030123e+02,-1.580990e+02,-1.001572e+02,-1.072463e+02,-3.894978e+02,-4.596128e+02,-1.163698e+02,-7.765706e+01,2.350765e+00,-3.369517e+01,3.137961e+02,4.428795e+02,-1.655711e+02,1.911140e+01,1.720743e+02,8.492681e+01,0,26
5.952395e+02,-1.116072e+01,-7.497282e+02,-4.216190e+02,-4.062491e+01,7.998924e+01,-2.327833e+01,9.616798e+02,1.049498e+02,2.128536e+01,1.821756e+01,-1.154142e+02,3.721376e+02,-9.328049e+02,-3.756167e+02,7.644530e+01,4.493853e+01,-1.150397e+02,1.327548e+02,5.900879e+01,-1.932129e+02,5.963162e+02,5.411288e+02,-6.777197e+01,-1.150392e+02,1.087474e+01,-3.946900e+01,-7.693215e+00,-1.883767e+02,3.533860e+01,8.369791e+01,-4.185232e+02,-5.850495e+02,5.648592e+01,2.145377e+02,5.770268e+01,-8.390801e+01,1.210380e+02,2.962843e+01,2.318908e+02,7.297486e+01,-8.350794e+01,-2.086629e+02,3.968161e+02,6.623322e+02,-5.046622e+01,-2.754343e+02,-1.713032e+02,2.640285e+01,3,96
6.331184e+02,1.557027e+02,-8.869983e+02,-4.002221e+02,-3.530128e+02,-1.989337e+02,5.842687e+01,9.323055e+02,1.402775e+02,2.593156e+02,6.640055e+02,8.655273e+01,5.198257e+02,-9.995931e+02,-2.428104e+02,-6.801648e+01,-3.927021e+01,-9.129068e+02,-3.636941e+02,-1.153736e+01,-4.311948e+02,7.039092e+02,2.397658e+02,-3.992267e+00,6.347333e+01,-1.613305e+01,7.285325e+02,6.036529e+02,7.088542e+01,-1.303684e+01,1.588502e+02,-3.878315e+02,-3.324268e+02,2.474964e+02,-4.603796e+01,-5.888483e+01,-6.461031e+01,-4.406927e+02,-6.730033e+02,1.488196e-01,8.764281e+00,2.032047e+01,-1.715717e+02,2.638036e+02,4.803159e+02,-3.440263e+02,-9.683495e+01,1.012920e+02,4.615901e+01,1,55
6.378930e+02,1.183648e+01,-8.215315e+02,-4.445997e+02,-8.732789e+01,3.269847e+01,3.881043e+01,1.006140e+03,1.135950e+02,3.673909e+01,1.648579e+02,-6.785071e+01,3.125901e+02,-9.719341e+02,-3.945362e+02,7.143396e+01,6.449225e+01,-2.753736e+02,-4.048529e+01,2.676016e+01,-1.761094e+02,6.605461e+02,5.350660e+02,-7.375554e+01,-1.002240e+02,1.333647e+01,-3.388832e+00,2.871136e+02,-6.170307e+01,3.696353e+01,3.981143e+01,-4.610247e+02,-5.723221e+02,9.490376e+01,2.314127e+02,3.778428e+01,-9.856707e+01,1.267995e+02,-1.757314e+02,-5.584607e+01,2.462280e+01,-5.090625e+01,-1.055829e+02,4.033007e+02,6.601940e+02,-1.351985e+02,-3.341317e+02,-1.750744e+02,2.623793e+01,3,90
6.433043e+02,1.824473e+02,-8.199473e+02,-4.431984e+02,-3.644675e+02,-2.915696e+02,-2.221347e+01,9.517565e+02,1.591198e+02,2.262487e+02,8.033567e+02,2.050610e+02,3.962137e+02,-8.820057e+02,-2.811862e+02,-4.970208e+01,-3.938684e+01,-9.379512e+02,-6.096427e+02,-1.206941e+02,-1.895742e+02,5.321969e+02,2.948769e+02,-7.251863e+01,3.256245e+01,4.077128e+01,6.599873e+02,8.665944e+02,2.843236e+02,8.472184e+01,6.067543e+01,-3.307504e+02,-3.402911e+02,2.687188e+02,9.125810e+01,-3.349785e+01,-9.158011e+01,-4.509959e+02,-8.484852e+02,-3.252331e+02,-1.187085e+02,-7.698563e+01,-1.952039e+02,3.179802e+02,3.533615e+02,-2.435061e+02,-2.793035e+02,-2.182647e+01,2.878119e+01,1,5
5.914198e+02,1.471264e+02,-7.998133e+02,-3.911032e+02,-3.303142e+02,-1.901315e+02,5.144207e+01,8.546267e+02,1.680283e+02,2.501389e+02,6.055170e+02,9.825531e+01,3.862730e+02,-8.411464e+02,-2.935919e+02,-1.065056e+02,-6.144440e+01,-8.158114e+02,-3.558875e+02,-4.229298e+01,-2.865843e+02,5.778710e+02,2.513250e+02,1.096470e+02,9.862203e+01,1.887448e+01,6.563828e+02,5.577255e+02,1.401198e+02,2.565454e+01,1.100591e+02,-3.637735e+02,-2.700859e+02,6.010427e+01,-1.356304e+02,-9.193955e+01,-7.670851e+01,-4.553394e+02,-5.773551e+02,-1.456279e+02,-8.696770e+01,-2.011480e+01,-1.561369e+02,2.848107e+02,3.536398e+02,-1.224003e+02,5.048142e+01,1.533411e+02,8.226072e+01,0,27
5.907831e+02,-3.152365e+02,-7.855896e+02,1.394332e+02,5.228350e+02,2.094313e+01,1.361971e+02,-2.424218e+02,-7.211930e+01,-5.037353e+02,-6.162163e+01,1.107137e+02,2.989647e+02,3.058980e+02,5.382120e+01,-1.257773e+02,5.323427e+02,-1.443496e+01,-7.787592e+01,1.186707e+02,-3.188474e+02,-3.640775e+02,1.022831e+02,9.784229e+01,-8.946452e+01,-4.274177e+02,1.838928e+02,-8.807321e+01,-1.265911e+02,4.324975e+01,1.138020e+02,2.587308e+02,-2.132283e+02,5.465778e+01,1.357188e+02,4.115957e+00,2.406417e+02,-2.155623e+02,1.456431e+02,4.481058e+01,-9.780762e+01,-4.093470e+01,-8.814960e+01,-1.863930e+02,1.731526e+02,-6.926348e+01,-1.419910e+02,4.489342e+01,6.030286e+01,0,28
5.341240e+02,1.435737e+02,-7.725891e+02,3.599104e+01,-4.807331e+02,6.678328e+01,9.768658e+01,-1.768615e+02,-9.295095e+00,5.836903e+02,-1.543956e+02,-7.784587e+00,4.583662e+02,2.636704e+02,-8.069010e+01,-1.646832e+00,-3.827860e+02,2.956096e+02,7.200422e+01,-9.990414e+00,-5.192317e+02,-1.431910e+02,1.831576e+02,3.454733e+01,1.074303e+01,1.922002e+02,-3.467781e+02,-1.067888e+02,-2.970475e+01,-6.891238e+00,3.067355e+02,5.189470e+01,-2.228218e+02,-6.888830e+01,1.765490e+01,-5.347126e-01,-7.194513e+01,8.840511e+01,3.440825e+01,7.197378e+01,1.821678e+00,5.738706e+00,-2.078917e+02,-1.250135e+02,1.696450e+02,8.493032e+01,-2.279412e+01,-1.224265e+01,-7.450522e+00,0,67
