2.036500e+03,5.704415e+02,2.496472e-07,2.587608e-07,-5.082938e-14,6.075095e-06,-3.928703e-14,1.072278e+03,8.906746e+05,6.246852e-04,7.166456e-05,-1.491231e-08,-6.710951e-02,-1.615832e-08,1.094068e+03,9.403310e+05,4.108014e-06,4.035073e-07,7.487603e-14,-1.590343e-04,1.874389e-13,5.575536e+03,4.642877e+06,4.931815e-04,5.042080e-05,7.208164e-09,1.076715e-01,7.234434e-09,1.879932e+03,2.465508e+06,1.179886e-03,1.588978e-04,-6.875862e-08,-2.494652e-01,-7.357848e-08,4.006719e+03,1.371635e+07,1.084445e-03,1.573198e-04,2.646198e-08,1.097067e-02,6.956952e-08,0,100,LFAU,28
2.048531e+03,4.556587e+02,2.931011e-05,1.891268e-08,-1.785779e-15,-3.926036e-07,-2.186708e-15,1.151318e+03,7.681211e+05,2.056393e-03,2.285860e-04,-1.546838e-07,-1.992612e-01,-1.477309e-07,1.172491e+03,8.625065e+05,3.673655e-05,7.006108e-06,5.569486e-11,-2.600676e-03,5.718351e-11,5.735567e+03,3.932192e+06,2.894967e-03,2.391791e-05,5.595741e-09,4.424026e-02,7.263945e-09,2.156308e+03,2.673674e+06,3.862668e-03,5.123375e-04,-7.070377e-07,-8.241372e-01,-6.166414e-07,4.100661e+03,1.309726e+07,4.004475e-03,7.245524e-04,7.442687e-07,4.157443e-01,1.012606e-06,0,35,LFAU,28
2.554544e+03,7.355100e+04,2.211335e-06,1.012167e-06,1.501903e-12,2.588428e-04,1.719673e-12,1.351762e+03,8.678414e+05,1.488060e-03,1.803378e-04,-9.310219e-08,-1.678565e-01,-9.116343e-08,1.622964e+03,1.559069e+06,9.142781e-05,1.629492e-05,3.488296e-10,1.651147e-02,2.557298e-11,5.945367e+03,6.824557e+06,1.506873e-04,2.680454e-04,5.878636e-09,5.915435e-01,4.900801e-09,1.998874e+03,1.793162e+06,6.086647e-03,8.500887e-04,-1.822537e-06,-1.111223e+00,-1.637215e-06,4.610089e+03,1.582165e+07,1.207663e-02,9.874961e-04,-3.343932e-06,-3.925066e+00,-2.110735e-06,0,36,UFAU,43
2.453971e+03,1.234898e+04,3.726740e-05,2.962165e-06,-7.537785e-13,2.219205e-04,5.415264e-12,1.347279e+03,9.923078e+05,1.408925e-03,1.779925e-04,-8.913130e-08,-1.772534e-01,-9.516913e-08,1.458296e+03,1.360946e+06,1.965062e-05,1.127536e-05,1.061970e-10,1.019954e-02,9.807333e-11,5.984563e+03,5.127843e+06,8.977749e-03,1.147541e-04,1.083656e-07,2.281450e-01,7.795279e-08,2.162059e+03,2.480256e+06,3.031983e-03,4.014684e-04,-4.139834e-07,-6.068712e-01,-4.276272e-07,4.409681e+03,1.562359e+07,5.652370e-03,9.892593e-04,1.389817e-06,3.737550e-01,3.182439e-06,0,94,LFAU,12LW
3.130985e+03,1.441603e+05,4.587913e-05,1.115173e-06,1.758050e-12,2.940259e-04,2.027929e-12,1.508363e+03,1.551321e+06,8.713810e-04,1.093121e-04,-3.369884e-08,-1.359819e-01,-3.186727e-08,1.887283e+03,2.751474e+06,4.582500e-05,1.330811e-05,7.504580e-11,1.803119e-03,2.375073e-10,7.460935e+03,2.127997e+07,4.104987e-02,4.642100e-03,5.899136e-05,1.834046e+01,4.102822e-05,1.784489e+03,1.228481e+06,4.830930e-03,5.036566e-04,-7.756181e-07,-5.567570e-01,-8.092100e-07,6.352603e+03,3.682868e+07,1.627387e-02,1.293231e-02,1.876111e-04,7.565394e+01,2.123710e-04,0,25,E,HAPPY
2.102695e+03,1.049677e+02,2.001887e-05,1.524662e-05,-2.192679e-10,-1.188384e-04,-2.164206e-10,1.170502e+03,8.758550e+05,1.462802e-03,1.654194e-04,-7.461576e-08,-1.483128e-01,-7.362471e-08,1.167304e+03,8.690040e+05,4.982739e-05,1.244768e-05,2.822427e-10,1.536418e-03,2.170637e-10,5.411580e+03,2.209214e+06,2.527515e-03,1.506234e-05,-1.190527e-09,1.931046e-02,-2.121891e-09,2.227737e+03,2.901221e+06,3.963540e-03,5.918309e-04,-8.969315e-07,-1.001681e+00,-8.442610e-07,3.708530e+03,1.014096e+07,4.523369e-03,4.766122e-04,-8.161515e-08,-8.123560e-01,-2.391909e-08,0,92,LFAU,16
2.233113e+03,1.913831e+03,1.154073e-05,1.185028e-06,1.092173e-12,3.386303e-05,-4.304530e-13,1.251927e+03,8.813572e+05,2.245456e-03,2.446170e-04,-1.784369e-07,-2.274155e-01,-1.707069e-07,1.295673e+03,9.714104e+05,3.601767e-05,4.624176e-06,-5.068451e-11,-4.249790e-03,-4.627939e-11,6.145924e+03,5.269824e+06,6.679826e-03,8.667045e-05,6.554722e-08,1.975089e-01,7.123878e-08,2.218488e+03,2.690691e+06,4.503814e-03,6.139325e-04,-1.013038e-06,-1.001697e+00,-8.992392e-07,4.513121e+03,1.559137e+07,5.423714e-03,1.247492e-03,2.615071e-06,2.004552e+00,3.905859e-06,0,35,LFAU,26
2.724135e+03,3.443417e+04,9.689053e-07,3.726739e-07,-2.235524e-13,5.466280e-05,2.674126e-14,1.402677e+03,1.291847e+06,9.759822e-04,1.013632e-04,-3.182159e-08,-1.151005e-01,-3.028635e-08,1.588235e+03,1.746375e+06,3.809633e-06,1.307199e-06,1.124023e-12,8.377358e-04,-1.618216e-12,6.887388e+03,1.421170e+07,5.074325e-03,1.406830e-04,9.714043e-08,4.678344e-01,8.600535e-08,1.712632e+03,1.984720e+06,1.569994e-03,1.996246e-04,-1.117527e-07,-2.812240e-01,-1.043790e-07,5.479954e+03,2.692964e+07,3.298112e-03,1.042230e-03,1.731300e-06,2.888129e+00,2.535953e-06,0,54,LFAU,28
2.008053e+03,1.334741e+03,4.656701e-07,5.182880e-07,-2.513096e-13,-9.232399e-06,-3.241926e-13,1.114034e+03,7.362962e+05,1.719356e-03,1.833055e-04,-1.021401e-07,-1.563657e-01,-1.013211e-07,1.150189e+03,8.065138e+05,1.024602e-04,1.415902e-05,-3.818481e-10,-1.073200e-02,-3.772224e-10,5.611608e+03,3.163293e+06,1.023920e-03,4.641386e-05,6.486990e-09,4.912633e-02,3.157962e-09,2.166909e+03,2.879964e+06,2.811384e-03,4.143668e-04,-4.457639e-07,-7.015907e-01,-4.589992e-07,3.915447e+03,1.190742e+07,3.051805e-03,4.076176e-04,1.551446e-07,-3.064267e-01,2.769241e-07,0,39,LFAU,23
1.921301e+03,2.087393e+04,4.356146e-05,4.329117e-05,-1.529046e-09,-5.863040e-03,-4.752926e-10,1.110851e+03,9.046529e+05,9.138884e-04,1.071876e-04,-2.627913e-08,-8.977517e-02,-3.000396e-08,9.749126e+02,7.178230e+05,1.204251e-05,2.105936e-05,2.996510e-10,1.733491e-02,1.582675e-10,5.134757e+03,3.315933e+06,1.644818e-03,1.367985e-04,2.764288e-08,2.151923e-01,1.070079e-08,1.850162e+03,2.198934e+06,1.436447e-03,2.008111e-04,-4.590446e-08,-2.043463e-01,-3.610520e-08,3.652631e+03,1.142606e+07,1.413094e-03,1.777527e-04,-1.373586e-09,-2.393368e-01,-1.912822e-08,0,89,E,DISGUST
