1.619939e+09,3.609436e+14,9.995012e+16,1.035989e+17,8.529460e+08,5.635693e+17,2.501024e+20,2.869201e+19,8.702788e+08,5.949891e+17,1.644707e+18,1.615504e+17,7.591496e+09,8.607335e+18,1.695001e+21,1.732897e+20,2.559663e+09,4.570755e+18,4.055115e+21,5.461110e+20,5.455438e+09,2.542846e+19,3.727098e+21,5.406877e+20,0,100
1.335668e+09,1.937097e+14,5.297133e+18,3.418034e+15,7.506735e+08,3.265437e+17,3.716460e+20,4.131169e+19,7.644787e+08,3.666689e+17,6.639292e+18,1.266194e+18,6.642192e+09,5.273573e+18,5.206957e+21,4.301933e+19,2.497157e+09,3.585740e+18,6.947488e+21,9.215025e+20,4.748856e+09,1.756511e+19,7.202545e+21,1.303197e+21,0,35
2.973779e+09,9.967341e+16,4.061027e+18,1.858803e+18,1.573604e+09,1.176064e+18,2.732763e+21,3.311831e+20,1.889315e+09,2.112788e+18,1.679035e+20,2.992497e+19,5.520289e+09,5.883569e+18,1.119978e+20,1.992237e+20,1.855960e+09,1.545916e+18,4.523878e+21,6.318253e+20,4.280480e+09,1.364012e+19,8.975907e+21,7.339528e+20,0,36
2.480303e+09,1.261542e+16,3.889290e+19,3.091367e+18,1.361736e+09,1.013718e+18,1.470379e+21,1.857561e+20,1.473944e+09,1.390310e+18,2.050773e+19,1.176716e+19,6.326810e+09,5.731118e+18,1.121442e+22,1.433433e+20,2.285703e+09,2.772051e+18,3.787355e+21,5.014881e+20,4.661863e+09,1.746166e+19,7.060570e+21,1.235718e+21,0,94
4.028409e+09,2.386440e+17,1.257260e+20,3.055991e+18,1.940699e+09,2.568068e+18,2.387910e+21,2.995560e+20,2.428229e+09,4.554812e+18,1.255777e+20,3.646920e+19,6.200227e+09,1.469602e+19,1.957804e+22,2.213971e+21,1.482956e+09,8.483927e+17,2.304029e+21,2.402104e+20,5.279175e+09,2.543401e+19,7.761544e+21,6.167844e+21,0,25
1.660648e+09,6.547237e+13,7.788330e+18,5.931689e+18,9.244289e+08,5.463043e+17,5.691024e+20,6.435633e+19,9.219031e+08,5.420311e+17,1.938532e+19,4.842765e+18,6.170009e+09,2.871846e+18,4.271107e+21,2.545301e+19,2.539952e+09,3.771414e+18,6.697767e+21,1.000102e+21,4.228278e+09,1.318264e+19,7.643791e+21,8.054006e+20,0,92
1.634854e+09,1.025747e+15,3.315173e+18,3.404095e+17,9.165310e+08,4.723767e+17,6.450266e+20,7.026832e+19,9.485576e+08,5.206420e+17,1.034638e+19,1.328334e+18,7.235899e+09,7.304773e+18,1.283472e+22,1.665299e+20,2.611935e+09,3.729705e+18,8.653696e+21,1.179619e+21,5.313519e+09,2.161200e+19,1.042121e+22,2.396949e+21,0,35
3.470615e+09,5.589143e+16,2.552658e+18,9.818389e+17,1.787045e+09,2.096847e+18,2.571302e+21,2.670493e+20,2.023450e+09,2.834609e+18,1.003678e+19,3.443920e+18,8.477899e+09,2.153344e+19,1.164965e+22,3.229806e+20,2.108132e+09,3.007230e+18,3.604398e+21,4.582988e+20,6.745445e+09,4.080355e+19,7.571818e+21,2.392756e+21,0,54
1.409706e+09,6.578148e+14,1.131075e+17,1.258879e+17,7.820813e+08,3.628767e+17,4.176175e+20,4.452341e+19,8.074627e+08,3.974827e+17,2.488676e+19,3.439111e+18,7.107968e+09,5.075231e+18,2.635716e+21,1.194759e+20,2.744725e+09,4.620654e+18,7.236903e+21,1.066639e+21,4.959519e+09,1.910442e+19,7.855782e+21,1.049266e+21,0,39
1.308126e+09,9.676378e+15,9.360944e+18,9.302860e+18,7.563280e+08,4.193635e+17,1.963859e+20,2.303359e+19,6.637736e+08,3.327561e+17,2.587822e+18,4.525456e+18,5.673553e+09,4.048333e+18,2.451652e+21,2.039024e+20,2.044302e+09,2.684619e+18,2.141070e+21,2.993152e+20,4.035906e+09,1.394977e+19,2.106261e+21,2.649459e+20,0,89
