4.025976e+01,-2.026012e+02,2.730381e+04,-2.410866e+01,3.317101e+04,-8.627600e+03,4.349069e+05,8.448072e+05,1.968017e+08,-8.799437e+00,1.609265e+04,-7.288980e+05,-3.149800e+03,-1.360092e+06,3.501359e+07,-1.168355e+05,6.985109e+07,-2.691126e+09,4.256957e+05,-1.122502e+07,3.834718e+08,-1.587044e+05,7.936540e+07,3.990826e+09,2.867448e+09,-4.415891e+10,1.557416e+12,7.415972e+01,-7.840316e+01,1.208695e+05,-9.563701e+01,1.439355e+05,6.718992e+06,2.998551e+06,3.976236e+07,3.612792e+09,1.361006e+01,3.900368e+04,-2.485293e+06,-2.052210e+05,-9.595230e+06,9.028496e+05,1.270378e+06,1.035495e+09,-4.616223e+10,1.342471e+06,-4.968471e+07,3.129442e+09,1.609831e+07,-4.296248e+07,1.329112e+11,3.306953e+10,-6.705518e+11,4.733935e+13,0,100,LFAU,28
4.187620e+01,-2.735527e+02,6.037331e+04,6.071319e+00,-8.034309e+04,4.219046e+05,4.548780e+05,2.312350e+06,4.200021e+08,8.742191e+00,-8.705305e+03,8.137882e+05,-9.084652e+02,-9.502699e+05,3.794810e+07,1.410019e+04,-4.382045e+07,5.172040e+09,4.455681e+05,-1.731479e+07,7.345411e+08,-1.549081e+06,-5.831612e+08,2.321947e+10,3.165327e+09,-7.362625e+10,3.149745e+12,7.578997e+01,-4.750114e+01,2.071993e+05,-1.066852e+02,-3.243507e+05,-8.668528e+06,3.055555e+06,7.507104e+07,6.836607e+09,9.403945e+00,-1.668753e+04,3.700892e+06,-2.361411e+05,-8.326640e+05,-8.153429e+08,1.037872e+07,2.249025e+08,9.286269e+10,1.508249e+06,-7.774546e+07,5.558467e+09,4.391325e+07,-4.834821e+09,3.102350e+11,3.662882e+10,-9.275447e+11,8.332990e+13,0,35,LFAU,28
4.668031e+01,-3.583968e+02,1.028113e+05,-1.098893e+02,-1.251916e+05,-5.817965e+06,6.923469e+05,4.968784e+06,1.008680e+09,7.442977e+00,-3.256416e+02,6.412836e+05,1.365965e+02,-1.293426e+06,3.270075e+06,4.106037e+05,5.379689e+07,6.705542e+09,5.594188e+05,-2.966458e+07,1.735167e+09,2.227466e+05,-2.558190e+08,-2.339847e+10,5.363938e+09,-1.652400e+11,9.919767e+12,7.841421e+01,7.695348e+01,2.729112e+05,1.205069e+02,-3.116702e+05,-2.603377e+07,3.522253e+06,1.035279e+08,9.354917e+09,-2.710143e+01,-6.333915e+04,9.079395e+06,4.904512e+04,-2.042761e+07,5.607121e+08,-1.052780e+07,-2.663572e+08,1.064186e+11,1.372311e+06,-8.140371e+07,6.635182e+09,1.806435e+07,-8.793142e+08,1.692790e+10,3.568310e+10,-8.764567e+11,9.683918e+13,0,36,UFAU,43
4.524308e+01,-3.303798e+02,8.335667e+04,-5.096690e+01,1.335659e+05,-1.283097e+06,6.090935e+05,2.397878e+06,7.830713e+08,1.311315e+00,1.108764e+04,-1.159072e+06,-1.779195e+03,8.295673e+05,1.937315e+07,-4.661096e+05,4.833720e+07,-3.025937e+09,5.563545e+05,-2.437541e+07,1.378621e+09,2.066878e+06,1.293699e+09,-3.676983e+10,4.690147e+09,-1.094312e+11,7.453702e+12,7.814238e+01,-3.155171e+00,2.406141e+05,-2.837212e+01,6.288947e+05,1.856754e+07,3.376960e+06,6.636044e+07,8.720911e+09,-3.121673e+01,-7.433704e+02,-4.969116e+05,-1.723806e+05,1.206171e+07,-8.897686e+08,-1.729005e+07,-5.011855e+08,1.106667e+08,1.532797e+06,-6.487727e+07,5.803837e+09,7.157730e+07,5.922131e+09,5.726650e+10,3.855990e+10,-5.590218e+11,1.063491e+14,0,94,LFAU,12LW
5.015306e+01,-3.984540e+02,6.951052e+04,-2.011387e+01,-1.381575e+05,1.468631e+02,9.239952e+05,-6.140094e+06,8.911128e+08,-1.983269e-01,-2.699152e+04,1.063773e+06,-9.658031e+03,-3.900959e+04,9.853033e+07,-7.732673e+04,-3.589700e+08,1.302288e+10,7.244529e+05,-2.705399e+07,1.456017e+09,-3.934433e+06,-1.059281e+09,5.495909e+10,8.684097e+09,-2.854546e+11,1.248540e+13,8.702749e+01,1.518801e+02,3.086278e+05,-9.028878e+02,-1.494303e+06,-2.560840e+07,5.495700e+06,1.054859e+08,1.968702e+10,-1.680530e+02,-6.250219e+03,-2.715213e+06,-4.470503e+05,2.990573e+07,-1.202681e+09,-4.135319e+07,2.493152e+09,-4.151213e+11,1.321409e+06,-6.977067e+07,5.504333e+09,1.000100e+08,-1.807640e+10,8.903736e+11,5.745085e+10,-2.160725e+12,2.105993e+14,0,25,E,HAPPY
4.164800e+01,-2.470288e+02,5.126181e+04,-9.654196e+01,1.509164e+03,-1.288808e+06,4.589135e+05,3.210812e+06,2.731846e+08,4.106154e+01,-9.987521e+03,8.669127e+05,3.243012e+03,-6.178842e+05,-1.214525e+07,3.181552e+04,-9.337663e+07,3.448322e+09,4.603121e+05,-1.760997e+07,7.443286e+08,-2.807210e+06,2.736273e+08,-6.945242e+09,3.348893e+09,-6.101895e+10,2.471421e+12,7.412712e+01,-5.655330e+01,2.039317e+05,8.127643e+01,3.797671e+04,-4.425887e+06,2.682027e+06,7.634662e+07,5.706477e+09,1.793806e+01,-1.721500e+04,1.365890e+06,7.609328e+04,-1.552128e+07,6.349142e+08,1.114199e+07,-2.874462e+08,-7.931719e+09,1.529474e+06,-7.734361e+07,5.914611e+09,4.673819e+07,1.099731e+09,-3.905939e+09,3.112104e+10,-5.864471e+11,7.124361e+13,0,92,LFAU,16
4.379614e+01,-3.072267e+02,7.215668e+04,-2.492798e+01,-3.265125e+04,-3.885121e+05,5.233644e+05,2.717831e+06,5.598928e+08,1.214263e+01,-1.774287e+04,1.012704e+06,-9.811632e+01,-7.055199e+05,4.102651e+07,7.264481e+05,-9.937114e+07,4.916679e+09,5.032471e+05,-2.119325e+07,9.730249e+08,-1.322532e+06,-3.492561e+08,1.333523e+10,3.962141e+09,-8.950897e+10,4.330953e+12,7.864199e+01,-4.368359e+01,2.415368e+05,-1.598751e+02,-2.568082e+05,-5.166704e+06,3.484581e+06,8.809213e+07,8.439701e+09,4.027964e+01,-9.876699e+04,7.442424e+06,-4.213411e+04,-8.168358e+06,1.272764e+08,9.803440e+06,-3.466071e+09,2.029264e+11,1.589809e+06,-8.891617e+07,6.688121e+09,6.990648e+07,-4.826476e+09,3.780183e+11,4.299379e+10,-1.270886e+12,1.216502e+14,0,35,LFAU,26
4.732984e+01,-3.167945e+02,6.612356e+04,-6.274640e+01,4.225069e+03,-1.771664e+06,7.228396e+05,8.268187e+05,4.800137e+08,2.816452e+00,-1.504172e+04,9.915380e+05,5.976726e+02,1.192827e+06,-4.677738e+07,3.776113e+05,-1.270081e+08,5.422519e+09,6.306242e+05,-2.612959e+07,1.177122e+09,-7.311434e+05,2.968211e+08,-3.721950e+09,6.089009e+09,-1.621400e+11,6.441026e+12,8.247996e+01,6.389814e+01,1.318683e+05,-1.910334e+02,-2.568664e+05,-5.252580e+06,4.613412e+06,7.394905e+07,5.732696e+09,-3.980098e+01,-4.094749e+04,2.367636e+06,-9.090694e+04,5.317410e+06,-2.477159e+08,-7.902732e+06,-1.073891e+09,2.544702e+10,1.350761e+06,-5.721629e+07,3.244851e+09,6.345030e+07,-3.279599e+09,1.853035e+11,4.716047e+10,-1.062968e+12,6.369531e+13,0,54,LFAU,28
4.141258e+01,-2.250935e+02,5.555066e+04,-2.976799e+01,-2.819900e+04,-5.066094e+05,4.442986e+05,4.198450e+06,2.928564e+08,-4.689134e+00,6.336348e+03,-8.813116e+04,-1.740070e+03,-1.668685e+06,1.940893e+07,-1.000215e+05,2.050598e+07,6.354605e+08,4.285774e+05,-1.678581e+07,7.067434e+08,6.741948e+04,-6.672009e+07,6.193149e+09,2.942786e+09,-5.009702e+10,2.317543e+12,7.490564e+01,-6.732165e+01,1.848619e+05,-1.193857e+02,1.220308e+05,-2.301590e+06,2.894149e+06,6.929570e+07,5.358610e+09,-5.356941e+01,3.284058e+04,-1.844792e+06,-1.950161e+05,-1.075033e+07,4.510770e+07,-1.034684e+07,1.825981e+09,-8.772740e+10,1.518908e+06,-7.307792e+07,5.418279e+09,2.457751e+07,2.123424e+09,-1.043556e+11,3.420296e+10,-6.778198e+11,7.615296e+13,0,39,LFAU,23
3.905998e+01,-2.383249e+02,3.358887e+04,-1.051069e+02,7.717326e+04,-9.466141e+05,3.659784e+05,-1.262755e+06,3.077007e+08,-2.588580e+01,2.964797e+04,-1.240969e+06,-1.529116e+04,7.694600e+05,5.257292e+07,1.058658e+06,1.167786e+08,-4.868411e+09,4.217309e+05,-1.124879e+07,3.854433e+08,-3.352093e+06,5.658603e+08,-1.336223e+10,2.556442e+09,-5.504029e+10,2.332001e+12,7.150270e+01,-1.183957e+01,1.379068e+05,3.055733e+02,4.567223e+05,1.024146e+07,2.603909e+06,4.063091e+07,4.892245e+09,-4.991150e+01,2.705830e+04,4.886025e+05,-1.481082e+05,1.051467e+07,-3.010034e+08,-3.159283e+07,1.324429e+09,-3.659053e+10,1.250655e+06,-4.185817e+07,2.731445e+09,2.719805e+07,4.046865e+09,-4.261977e+10,2.700476e+10,-5.066175e+11,5.339655e+13,0,89,E,DISGUST
