1.990164e+08,1.724315e+16,1.498753e+17,1.728189e+16,8.668072e+07,6.671163e+15,4.289082e+17,3.032447e+17,2.070153e+08,1.323731e+16,8.852178e+17,5.210981e+17,1.329647e+08,1.677205e+16,5.536059e+17,5.347966e+17,2.096640e+07,3.960122e+14,6.998800e+15,5.628753e+15,1.303918e+08,1.531712e+16,2.663807e+17,5.664773e+17,3,72,N,N
2.648525e+08,3.580314e+16,5.244665e+18,6.013996e+17,9.903057e+07,7.289120e+15,1.867804e+18,1.224587e+18,2.736905e+08,2.767973e+16,2.258352e+18,2.135078e+18,1.174740e+08,1.354419e+16,1.624520e+17,1.437476e+17,9.917149e+06,4.660509e+13,8.052463e+14,2.518922e+14,1.134075e+08,1.174181e+16,2.537235e+17,1.217214e+17,3,93,N,N
1.234229e+08,3.667194e+15,3.657263e+16,5.217863e+15,5.400494e+07,2.373450e+15,4.609926e+17,2.666597e+17,1.100044e+08,4.819735e+15,5.051093e+15,2.061654e+17,2.223478e+08,4.342788e+16,7.880347e+17,8.764639e+16,3.337223e+07,6.655579e+14,8.673715e+15,4.654264e+15,2.117831e+08,3.662563e+16,7.038185e+16,2.733909e+16,0,26,N,N
1.867641e+08,1.032834e+16,9.647902e+17,1.136684e+17,8.342941e+07,4.861627e+15,1.527424e+18,6.874408e+17,1.793807e+08,1.120989e+16,6.057080e+17,2.129580e+17,1.882853e+08,3.301776e+16,9.750022e+18,1.114540e+19,1.380174e+07,8.655958e+13,8.410916e+15,8.265679e+14,1.878400e+08,3.045769e+16,1.050883e+19,9.340533e+18,3,96,N,N
1.282059e+08,6.064626e+15,3.729652e+17,9.429536e+16,5.057303e+07,1.979956e+15,5.737996e+17,3.447877e+17,1.276332e+08,6.032626e+15,3.134046e+17,3.298375e+17,1.525666e+08,2.211318e+16,1.301328e+18,1.159073e+18,1.674266e+07,1.676945e+14,2.475088e+16,1.150618e+16,1.550134e+08,1.914921e+16,7.533144e+17,1.480171e+18,1,55,N,N
1.498383e+08,9.745214e+15,4.507866e+17,6.475746e+16,6.694244e+07,3.073114e+15,1.050353e+18,8.480606e+17,1.568442e+08,6.996073e+15,3.156787e+16,9.118373e+17,1.279878e+08,1.563844e+16,3.232593e+17,6.431364e+16,2.037745e+07,1.643439e+14,1.682286e+16,7.577402e+14,1.198914e+08,1.176069e+16,3.299631e+17,1.534293e+17,3,90,N,N
2.619671e+08,2.855590e+16,3.524264e+18,3.460617e+17,9.603044e+07,6.918230e+15,1.891988e+18,8.713427e+17,2.630932e+08,2.871826e+16,1.587581e+17,9.673100e+17,2.138319e+08,4.359210e+16,1.484624e+18,1.271649e+18,1.120707e+07,5.925340e+13,1.433830e+15,4.012504e+13,2.178833e+08,4.154361e+16,2.644383e+18,8.514004e+17,1,5,N,N
1.634612e+08,1.613560e+16,3.030303e+16,5.180349e+14,6.869785e+07,4.180662e+15,1.297596e+18,1.048329e+18,1.856977e+08,1.435871e+16,5.246332e+17,1.393940e+18,3.802725e+07,1.428610e+15,5.752507e+18,5.738351e+18,8.344949e+06,6.745488e+13,5.370911e+16,5.640693e+16,3.981223e+07,1.521075e+15,6.326468e+18,6.442688e+18,0,27,N,N
1.402769e+08,3.615423e+15,1.147815e+17,1.201185e+16,6.108665e+07,3.067443e+15,5.826298e+17,2.719121e+17,1.211417e+08,6.278668e+15,5.319743e+16,2.355225e+17,2.600162e+08,5.668488e+16,2.556931e+18,3.176113e+18,2.740982e+07,3.856130e+14,1.178299e+16,1.368800e+15,2.554055e+08,5.425364e+16,3.121571e+18,3.149536e+18,0,28,N,N
2.073724e+08,2.066386e+16,1.229128e+18,2.632448e+17,9.391055e+07,5.822893e+15,2.069014e+18,1.306588e+18,1.991288e+08,1.334562e+16,2.464510e+17,8.278096e+17,5.584626e+07,3.093639e+15,2.526107e+19,2.527052e+19,1.140040e+07,1.221537e+14,1.986916e+17,1.960571e+17,4.972395e+07,2.396127e+15,1.756423e+19,1.740490e+19,0,67,N,N
