7.682093e+02,3.035838e+04,7.429129e+04,1.023759e+03,4.267111e+04,1.718381e+05,1.070747e+03,4.745287e+04,2.242247e+05,8.516466e+02,4.277049e+04,1.523718e+05,3,72,N,N
1.012063e+03,5.086162e+04,4.636442e+05,1.249255e+03,4.605025e+04,2.341168e+05,1.131040e+03,4.226189e+04,9.550821e+04,8.164057e+02,5.949609e+04,6.075534e+04,3,93,N,N
7.949760e+02,6.626288e+04,2.859982e+05,1.091881e+03,3.877314e+04,1.877677e+05,1.187707e+03,4.408700e+04,2.628491e+05,9.434537e+02,4.128804e+04,2.673933e+05,0,26,N,N
1.137528e+03,7.187108e+04,3.264008e+05,1.486441e+03,5.451573e+04,1.195189e+05,1.164025e+03,2.665953e+04,7.444159e+04,5.315149e+02,1.440744e+04,4.959499e+04,3,96,N,N
8.749687e+02,8.563015e+04,8.330225e+04,1.011107e+03,2.429127e+04,7.915569e+04,1.213624e+03,3.631499e+04,1.441891e+05,7.418975e+02,1.655485e+04,5.414817e+04,1,55,N,N
8.984480e+02,3.565504e+04,1.894158e+05,9.555017e+02,3.797147e+04,1.606355e+05,8.521516e+02,3.278665e+04,9.042660e+04,6.792980e+02,5.772034e+04,6.281215e+04,3,90,N,N
1.445045e+03,9.022702e+04,2.631803e+05,1.973470e+03,6.555841e+04,1.329253e+05,1.369391e+03,4.163526e+04,8.275454e+04,5.018090e+02,1.701832e+04,9.729290e+04,1,5,N,N
6.575812e+02,4.260150e+04,6.519227e+04,8.254762e+02,2.355020e+04,3.201741e+04,7.495959e+02,1.659180e+04,3.812249e+04,6.246092e+02,1.717570e+04,7.425340e+04,0,27,N,N
7.909308e+02,2.001773e+04,7.196133e+04,1.391040e+03,4.765238e+04,2.516443e+05,1.355378e+03,3.968747e+04,1.488760e+05,1.101471e+03,5.482138e+04,9.939666e+04,0,28,N,N
7.314100e+02,5.554063e+04,4.181876e+04,7.474801e+02,3.043341e+04,3.664203e+04,6.954226e+02,2.139308e+04,8.461978e+04,6.306651e+02,1.884746e+04,1.230000e+05,0,67,N,N
4.766543e+02,1.544972e+04,7.523602e+04,1.189875e+03,2.772587e+04,8.820580e+04,1.476303e+03,4.322256e+04,8.307269e+04,1.114113e+03,7.980677e+04,7.926697e+04,3,91,N,N
1.365514e+03,7.829875e+04,2.214923e+05,2.060542e+03,1.343466e+05,3.759258e+05,1.250879e+03,4.590556e+04,1.573558e+05,3.626281e+02,8.448100e+03,3.149263e+04,0,16,N,N
3.722109e+02,1.533752e+04,9.243487e+04,1.126778e+03,2.946217e+04,1.250182e+05,1.427078e+03,4.399737e+04,9.185053e+04,1.121686e+03,7.638335e+04,3.102691e+05,3,99,N,N
