1.855690e+08,7.797168e+15,6.793200e+22,1.890700e+08,7.777656e+15,5.732180e+22,3,72
1.558126e+08,5.631351e+15,4.308969e+22,1.568778e+08,6.114612e+15,5.543417e+22,3,93
1.923631e+08,7.652152e+15,4.985907e+22,1.940670e+08,8.239634e+15,6.512028e+22,0,26
1.530944e+08,5.551819e+15,4.268343e+22,1.601057e+08,5.821794e+15,4.559397e+22,3,96
1.609772e+08,6.341731e+15,5.868228e+22,1.794689e+08,7.676375e+15,6.155303e+22,1,55
1.656067e+08,6.304580e+15,4.881893e+22,1.698106e+08,6.762080e+15,5.771355e+22,3,90
1.626509e+08,5.814375e+15,4.259127e+22,1.635797e+08,6.357865e+15,5.375375e+22,1,5
1.772505e+08,6.848903e+15,4.937823e+22,1.858917e+08,7.584744e+15,5.477106e+22,0,27
1.848162e+08,7.354721e+15,5.353196e+22,1.875008e+08,8.104146e+15,6.982635e+22,0,28
1.591175e+08,6.247910e+15,5.865504e+22,1.966271e+08,8.559997e+15,6.017967e+22,0,67
1.428091e+08,4.874316e+15,3.806866e+22,1.492861e+08,5.586515e+15,4.778738e+22,3,91
1.635693e+08,6.220223e+15,5.162234e+22,1.736756e+08,7.442287e+15,6.855948e+22,0,16
1.881108e+08,7.746305e+15,6.381143e+22,1.965763e+08,8.887554e+15,7.308755e+22,3,99
1.394791e+08,4.798253e+15,3.809422e+22,1.464239e+08,5.587070e+15,5.060851e+22,3,78
1.578561e+08,5.496750e+15,3.761469e+22,1.618412e+08,6.070128e+15,5.189293e+22,2,102
1.685348e+08,6.019374e+15,3.977523e+22,1.669797e+08,6.773427e+15,6.082211e+22,0,22
1.846453e+08,7.345918e+15,5.105653e+22,1.801839e+08,7.685297e+15,7.109283e+22,1,84
1.605207e+08,5.920716e+15,4.516205e+22,1.635716e+08,6.547150e+15,5.481091e+22,2,82
1.736182e+08,6.527251e+15,4.971864e+22,1.797491e+08,7.075030e+15,4.856808e+22,3,68
1.743044e+08,7.033699e+15,6.197692e+22,1.857983e+08,8.394605e+15,6.856193e+22,3,80
