4.803296e+02,-3.698175e+01,-9.912180e+01,-1.656865e+02,-1.068830e+01,-6.740323e+01,-4.038065e+02,1.311192e+02,-1.290445e+02,-1.426962e+01,2.102163e+01,1.163279e+02,4.370570e+02,-1.607233e+02,2.590815e+02,-1.732967e+01,8.278420e+01,1.114386e+02,-3.836321e+01,3.345289e+01,-2.970753e+02,7.195159e+01,-1.733808e+02,7.305910e+01,-5.824427e+01,-1.122093e+01,-6.370664e+01,-5.948348e+01,-1.271168e+02,4.950981e+01,-2.422710e+02,2.586890e+01,1.438611e+02,1.538053e-01,5.069701e+01,-1.223537e+01,-4.751247e+01,3.712725e+01,2.269722e+01,-6.208794e+01,-9.409750e+01,2.020478e+01,4.965506e+02,-1.142916e+02,-9.211143e+01,-4.770814e+01,4.445048e+01,-1.534378e+01,2.622994e+01,7.426170e+02,-1.101001e+02,2.555901e+02,1.504574e+02,1.808689e+02,-2.638786e+02,-1.143537e+03,1.793443e+02,-4.100197e+02,2.145604e+02,3.672395e+02,-1.210853e+02,-2.058203e+02,-1.777282e+02,5.492437e+02,-5.043291e+02,-4.308037e+01,3.318463e+01,-1.984985e+02,9.046543e+01,6.078387e+02,-2.303506e+02,-6.896220e+01,4.563811e+02,-3.096410e+02,-3.451795e+01,-1.385557e+02,2.583151e+02,-6.969690e+02,2.101473e+02,-1.222139e+02,5.922227e+01,-1.555711e+02,-1.312601e+01,2.693431e+02,-1.461056e+01,-2.163511e+01,6.699993e+01,-9.088525e+01,5.188989e+02,-5.532019e+02,2.925126e+02,-2.747205e+01,7.794861e+01,6.420651e+01,-4.102184e+00,-5.286528e+01,1.530260e+02,2.394376e+02,3,72
4.704620e+02,-4.320708e+01,-1.270449e+02,-1.894699e+02,-5.813074e+00,-8.091506e+01,-3.414636e+02,1.897267e+02,-1.012305e+02,5.424106e+01,6.167422e+01,9.126028e+01,3.787342e+02,-2.318331e+02,2.142846e+02,7.219828e+00,9.994798e+00,1.559875e+01,-5.826583e+01,7.573498e+01,-3.857090e+02,1.689937e+02,-1.697497e+02,4.773529e+01,-4.980301e+01,3.052721e+01,2.913518e+01,-5.336706e+01,-1.209283e+02,2.403072e+00,-9.472540e+01,-4.313994e+01,1.831861e+02,-2.952339e+01,7.785597e+01,-6.038395e+01,7.201993e+00,-4.279853e+01,2.721184e+01,-3.280996e+01,-6.946950e+01,2.341617e+01,3.665871e+02,-8.348315e+01,-3.227875e+01,-7.155730e+01,6.189386e+01,1.925443e+01,4.536821e+01,7.085578e+02,-7.052930e+01,2.902052e+02,1.699829e+02,1.442284e+02,-2.510540e+02,-1.059617e+03,1.940519e+02,-4.146163e+02,1.683980e+02,3.084348e+02,-1.411909e+02,-1.957260e+02,-1.514587e+02,5.454914e+02,-5.352286e+02,-5.910502e+01,3.880946e+01,-1.548506e+02,4.418634e+01,6.410564e+02,-2.603158e+02,-1.042525e+02,4.046612e+02,-3.435431e+02,-4.601170e+01,-1.014973e+02,2.015027e+02,-5.082039e+02,2.062061e+02,-2.446551e+02,-8.180860e+00,-1.393004e+02,2.442915e+01,2.197351e+02,-1.221579e+01,4.078589e+01,6.827557e+01,-9.498844e+00,4.398612e+02,-3.716779e+02,3.469756e+02,-2.966113e+02,7.255644e+01,1.557732e+02,7.761770e+01,5.198467e+01,8.250598e+01,2.546518e+02,3,93
4.364029e+02,-5.556668e+01,-9.083886e+01,-1.358918e+02,4.792608e+01,-1.072883e+02,-2.168527e+02,1.431677e+02,-1.922643e+02,5.788175e+01,6.124533e+01,7.179863e+01,4.011432e+02,-1.899391e+02,1.679843e+02,4.091156e+01,-5.204986e+01,-6.519232e+01,-8.608787e+01,1.219750e+02,-4.135113e+02,1.103925e+02,-1.768702e+02,-1.072153e+01,2.286861e+01,9.631076e+01,1.069050e+02,2.058780e+01,-8.785165e+01,2.597094e+01,-4.765873e+01,-4.956118e+01,2.065152e+02,1.107108e+02,3.986337e+01,-8.677438e+01,4.065301e+01,-8.907666e+01,-2.857077e+01,1.270215e+01,-7.780166e+01,-2.761959e+01,3.089762e+02,-7.618980e+01,-1.189178e+02,-1.479533e+02,5.572585e+01,5.833100e+01,-3.468529e+01,7.136508e+02,-5.924462e+01,2.974037e+02,1.807667e+02,5.881596e+01,-2.234476e+02,-1.075534e+03,1.468853e+02,-3.248517e+02,7.410312e+01,2.699969e+02,-1.698312e+02,-2.733154e+02,-9.432456e+01,6.032925e+02,-4.626417e+02,-6.623712e+01,-6.704740e+01,9.491427e+00,-2.537727e+01,5.795048e+02,-1.780390e+02,-1.540578e+02,5.689032e+02,-3.285572e+02,-8.175580e+01,-1.187786e+02,7.759690e+01,-2.753834e+02,1.610620e+02,-1.258673e+02,-5.784700e+01,-7.471561e+01,-2.457238e+00,2.984784e+02,-1.010351e+02,-1.810091e+01,1.338205e+02,3.851437e+01,3.985649e+02,-3.800382e+02,3.031622e+02,-1.425505e+02,-6.611692e+00,1.407314e+02,-3.662625e+00,9.182710e+01,-3.957199e+01,4.720011e+01,0,26
5.003831e+02,-4.614156e+01,-1.091430e+02,-2.119399e+02,5.368110e+00,-8.918883e+01,-3.373489e+02,1.930520e+02,-1.537910e+02,3.394281e+01,9.071335e+01,1.415910e+02,4.682583e+02,-2.074545e+02,2.325680e+02,-2.047977e+00,-4.438811e+01,-5.193025e+01,-7.428012e+01,6.994285e+01,-3.688463e+02,1.490742e+02,-1.807848e+02,7.053612e+00,-1.748183e+01,3.390393e+01,4.116740e+01,-1.291571e+01,-7.429024e+01,-2.470617e+01,-1.844444e+02,-7.586554e+01,2.796391e+02,6.344567e+01,-5.465471e+01,1.932722e+00,8.180503e+01,2.141502e+01,-6.614420e+00,-8.643991e+01,9.638426e+00,-2.315225e+01,3.687597e+02,-1.194781e+02,-1.008803e+02,-6.455247e+01,1.215148e+02,-5.322644e+01,6.931908e+01,6.162479e+02,-6.447531e+01,2.855860e+02,3.113998e+01,1.323715e+02,-1.202467e+02,-9.660653e+02,2.435608e+02,-4.628879e+02,1.798914e+02,1.483898e+02,-5.971003e+01,-3.016991e+02,-2.006583e+01,5.784770e+02,-4.588853e+02,-2.588493e+01,-4.435354e+00,-2.868443e+02,5.006762e+01,6.898671e+02,-2.474073e+02,-8.979098e+00,3.572034e+02,-1.701203e+02,-7.114177e+01,-6.067481e+01,2.293460e+02,-4.691333e+02,1.527975e+02,8.261947e+01,-1.018884e+01,-2.077391e+02,-3.921767e+01,-3.731463e+01,1.273570e+02,1.423094e+01,9.187497e+01,-8.829310e+00,2.916744e+02,-2.479106e+02,2.054062e+02,-2.699918e+02,1.393956e+02,3.199482e+01,-4.291671e+01,6.539755e+01,-1.710380e+02,3.008442e+02,3,96
4.453155e+02,-4.378378e+01,-8.093976e+01,-1.472918e+02,-5.197604e+01,-9.660429e+01,-3.097120e+02,1.660053e+02,-9.617030e+01,-1.190128e+01,7.680942e+01,1.254319e+02,3.662108e+02,-1.811702e+02,1.890955e+02,-2.287252e+01,6.625591e+01,7.343311e+01,-1.838575e+01,4.822217e+01,-3.494721e+02,1.374187e+02,-1.633181e+02,4.368429e+01,-1.065955e+02,-1.186848e+01,-5.102758e-01,-8.378781e+01,-1.230002e+02,8.252093e+01,-1.259101e+02,-2.176575e+01,7.296975e+01,-3.490357e+01,7.284781e+01,-2.097502e+01,-4.415562e-01,5.294110e+01,1.600015e+01,2.243982e+01,-1.062365e+02,4.395902e+01,3.486288e+02,-1.162106e+02,-2.887692e+01,5.642198e+01,5.422996e+01,2.329441e+01,-1.350586e+01,7.473916e+02,-1.389593e+02,-2.760258e+00,1.793929e+02,1.213959e+02,-3.630132e+02,-1.277207e+03,1.486888e+02,-1.242971e+02,5.946485e+01,4.856414e+02,-2.715837e+02,2.311687e+02,-3.229094e+02,4.026486e+02,-1.274127e+02,-1.632436e+02,-1.173748e+02,1.318584e+02,-1.291117e+02,6.905558e+02,-2.296764e+02,-1.515463e+02,2.854421e+02,-1.571513e+01,1.246175e-01,-1.437779e+02,3.555593e+02,-4.428402e+01,5.160096e+01,-4.776314e+02,2.083121e+02,-1.433644e+02,9.934475e+01,1.657229e+02,1.047335e+02,8.012971e+01,2.243586e+02,-1.963199e+02,2.967981e+02,-3.129109e+02,1.406820e+02,-4.535215e+01,1.112224e+02,-1.168681e+01,-2.334647e+02,-1.423085e+02,-9.487243e+01,1.046641e+02,1,55
4.520000e+02,-8.276222e+01,-1.165395e+02,-1.517253e+02,1.634491e+01,-1.272758e+02,-2.257975e+02,1.952644e+02,-7.811330e+01,2.783330e+01,9.949506e+01,1.275275e+02,3.079840e+02,-2.265609e+02,1.412655e+02,1.156062e+01,7.835872e+00,-1.710436e+01,-1.114801e+02,8.848304e+01,-4.397246e+02,1.643419e+02,-1.351866e+02,-2.603204e+01,-8.540135e+01,3.521853e+01,7.333766e+01,9.080750e+01,-1.277725e+02,3.169099e+01,4.365309e+01,-1.133835e+02,1.739961e+02,7.377991e+01,6.764157e+01,-6.655226e+01,1.201112e+01,4.196483e+01,-9.969058e+01,3.904707e+00,-9.757891e+01,8.600308e+01,1.637410e+02,-2.605061e+01,-1.129754e+02,-9.132021e+01,3.107672e+01,1.008617e+02,-3.011003e+01,7.079212e+02,-1.168525e+02,2.254662e+02,1.825275e+02,1.376336e+02,-3.506011e+02,-1.126310e+03,1.373356e+02,-2.354320e+02,1.469838e+02,3.955966e+02,-2.738286e+02,-1.385463e+02,-1.447937e+02,3.953377e+02,-2.716738e+02,-1.426319e+02,-3.351458e+01,2.346041e+01,-8.143453e+01,7.249196e+02,-1.757930e+02,-2.632841e+01,2.668723e+02,-1.184376e+02,-1.099545e+02,-1.373375e+02,1.811983e+02,-2.319865e+02,1.654693e+02,-1.801318e+02,8.841135e+00,-9.860606e+01,1.095499e+02,1.237029e+02,5.425401e+01,5.646076e+01,1.810335e+02,8.464799e+00,2.323333e+02,-3.882141e+02,3.291070e+02,-2.976169e+02,1.489659e+01,-1.194103e+01,-1.317326e+02,2.229714e+00,4.226737e+00,9.600986e+01,3,90
5.070676e+02,4.391519e+01,-6.438050e+01,-2.723126e+02,-5.933605e+01,-7.853292e+01,-4.306465e+02,2.458812e+02,-2.260342e+02,1.224986e+02,-2.223533e+01,3.163620e+01,4.756604e+02,-1.692947e+02,2.388890e+02,1.606805e+02,-1.398211e+01,-6.811402e+01,4.464007e+01,8.952646e+01,-2.020387e+02,8.102988e+01,-2.478672e+02,-8.529354e+01,4.537663e+01,-9.469450e+01,1.480557e+02,-1.648158e+02,7.782504e+00,-7.440341e+01,-3.777261e+02,1.029210e+02,2.279577e+02,1.492113e+02,-5.682147e+01,-7.503099e+01,1.809754e+02,-2.374811e+02,1.708768e+02,-2.732065e+01,2.288817e+01,-7.025254e+01,3.392967e+02,-1.641519e+02,-8.591672e+00,-1.026729e+02,1.090261e+01,-5.610058e+01,4.060461e+01,6.757719e+02,9.189379e+00,3.281240e+02,4.725596e+01,-2.855276e+01,-4.820424e+01,-1.007780e+03,2.998351e+02,-5.292586e+02,7.836571e-01,1.364813e+02,-3.459847e+01,-3.360993e+02,-5.888685e+01,7.176966e+02,-5.600134e+02,3.418730e+01,-1.071585e+02,2.435224e+01,2.827106e+01,5.965399e+02,-3.044812e+02,-7.526347e+01,4.393200e+02,-2.408442e+02,-4.818423e+01,-9.745585e+01,6.725643e+01,-1.274059e+02,5.171231e+01,-4.879282e+01,-2.134568e+01,-1.635169e+02,1.302345e+02,-8.191258e+01,9.764826e+01,-8.880727e+01,1.226944e+02,2.136707e+01,2.824974e+02,-8.985009e+01,4.630797e+01,-2.900889e+02,5.656374e+01,1.511879e+02,-1.033043e+02,2.648643e+02,-3.239074e+02,3.305413e+02,1,5
4.532733e+02,-5.550514e+01,-1.101146e+02,-1.914954e+02,5.609358e+01,-9.863712e+01,-3.081646e+02,1.883982e+02,-1.156721e+02,3.632638e+01,2.154539e+00,1.476957e+02,3.857936e+02,-2.196670e+02,1.843719e+02,2.186712e+01,3.650066e+01,4.461016e+00,-8.362250e+01,2.826619e+01,-3.831044e+02,1.472025e+02,-1.969380e+02,9.028756e+01,-6.133951e+01,8.824121e+00,-3.881637e+01,1.032429e+01,-7.902188e+01,1.038886e+00,-1.524989e+02,1.321609e+01,2.119364e+02,2.982111e+01,1.981828e+01,-6.964626e+00,-3.315010e+01,9.208512e+01,2.212247e+01,2.299351e+01,-1.120406e+02,5.236662e+01,3.349186e+02,-8.407467e+01,-6.557531e+01,-1.082762e+02,2.931118e+01,-4.250885e+01,4.921305e+01,7.238367e+02,-9.588795e+01,2.517036e+02,1.497196e+02,2.307168e+01,-3.059274e+02,-1.118771e+03,2.006236e+02,-3.018789e+02,1.119660e+02,3.781495e+02,-1.995386e+02,-2.216520e+02,-1.859732e+02,4.987753e+02,-3.953313e+02,-4.857539e+00,-7.501741e+01,7.659530e+01,6.483837e+01,5.416493e+02,-2.573957e+02,-1.154707e+02,4.216471e+02,-2.089272e+02,-9.960015e+01,-1.208964e+02,1.697498e+02,-3.151739e+02,3.087915e+02,-2.145668e+02,2.565499e+01,-1.832179e+01,1.521111e+02,1.408276e+02,-4.210619e+01,-6.424497e+01,1.551596e+02,-4.753015e+01,3.997056e+02,-5.220530e+02,3.772201e+02,-8.385798e+01,2.622918e+01,1.330379e+02,-6.445395e+01,1.515176e+02,-2.446548e+00,1.102994e+01,0,27
4.201690e+02,-2.833636e+01,-9.434751e+01,-1.297716e+02,-4.020793e+01,-1.082471e+02,-2.195996e+02,1.470787e+02,-1.480712e+02,2.403908e+01,7.063461e+01,8.782325e+01,3.246743e+02,-1.543416e+02,2.037063e+02,1.707527e+01,1.630408e+01,3.325169e+01,-3.724776e+01,1.119901e+02,-4.276107e+02,1.056882e+02,-1.868992e+02,-2.145317e-01,-4.135791e+01,1.266628e-01,2.894952e+01,-1.325857e+01,-1.122038e+02,1.718576e+01,-2.991600e+00,-5.058320e+01,1.814301e+02,2.477791e+01,1.825595e+01,-7.520987e+01,4.130017e+01,1.282462e+01,5.569024e+01,-9.672619e+00,-9.189510e+01,1.777315e+01,2.505444e+02,-4.480680e+01,-9.979686e+01,-2.695477e+01,4.927568e+01,6.900889e+01,2.470108e+00,7.397522e+02,-9.582741e+01,2.051353e+02,1.335550e+02,9.200674e+01,-3.089644e+02,-1.202951e+03,1.637500e+02,-2.947119e+02,3.925376e+01,3.456293e+02,-1.960542e+02,-1.636652e+02,-8.089130e+01,6.450519e+02,-2.828076e+02,-1.604527e+02,-3.563277e+01,1.852172e+01,4.837151e+00,6.793356e+02,-2.198237e+02,-1.800200e+02,3.737794e+02,-1.608656e+02,-2.613925e+01,-1.245052e+02,2.054482e+02,-3.392395e+02,1.873531e+02,-1.500416e+02,-8.346802e+01,-1.457047e+02,1.316198e+02,1.761068e+02,-3.950023e+01,8.085989e+01,1.253247e+02,-2.497306e+01,4.954445e+02,-4.640981e+02,2.711207e+02,-1.179822e+02,5.274436e+01,6.317024e+01,-1.020471e+02,2.648901e+01,1.807753e+01,-6.006232e+00,0,28
4.752367e+02,-3.036703e+01,-9.161421e+01,-8.413179e+01,-1.270124e+02,-1.209064e+02,-2.870451e+02,6.558568e+01,-4.932633e+01,-3.618944e+01,4.222289e+01,1.400203e+02,2.833741e+02,-1.012008e+02,1.633056e+02,-6.552873e+01,2.144992e+02,1.647933e+02,-2.839155e+01,5.564989e+01,-2.549458e+02,1.952703e+02,-1.058953e+02,4.659902e+01,-1.387128e+02,-1.316068e+02,-1.193789e+02,-4.315605e+01,-7.300809e+01,1.044373e+02,-1.030088e+02,-1.684082e+02,-4.252992e+00,-1.293828e+02,1.411576e+02,-4.917804e+01,-3.034375e+01,9.065915e+01,-6.763907e+01,-2.577077e-01,-1.110717e+02,6.736425e+01,1.565314e+02,7.433717e+01,-2.754044e+01,9.379389e+01,-4.147740e+01,8.352601e+01,-3.549250e+01,7.139691e+02,-2.031434e+02,2.188052e+02,1.175201e+02,1.345968e+02,-5.031972e+02,-1.169876e+03,1.832325e+02,-1.312928e+02,2.050772e+02,5.010164e+02,-2.606078e+02,-1.723615e+02,-1.014180e+02,2.309574e+02,5.351273e+01,-1.027013e+02,1.092922e+02,-6.012785e+01,4.642760e+00,7.548111e+02,-2.319590e+02,3.140735e+01,-1.774178e+02,1.524698e+02,-6.919247e+01,-1.986556e+02,2.702819e+02,-3.660185e+02,9.007670e+01,-1.093091e+02,-1.004392e+01,-1.050105e+02,1.024014e+02,-8.460846e+01,1.362947e+02,5.722179e+01,5.791238e+01,-2.223244e+01,2.037593e+02,-1.479346e+02,9.240249e+01,-2.200164e+02,9.518296e+01,-7.453338e+01,1.285926e+02,-1.081341e+02,1.914397e+02,5.972035e+01,0,67
