5.172481e+05,-2.054273e+06,4.187908e+07,-2.318281e+05,-4.292142e+07,4.373136e+08,1.828431e+08,-8.042182e+08,1.245133e+10,-8.734129e+04,-6.405453e+06,1.419133e+08,-3.101769e+06,1.074950e+07,7.602667e+08,-3.112512e+07,-1.429770e+09,3.118610e+10,1.784985e+08,-1.190944e+09,1.299433e+10,-2.342727e+08,-8.902260e+09,1.414296e+11,3.812543e+10,-2.573516e+11,3.135420e+12,2.419036e+06,2.755743e+05,9.932466e+07,7.079374e+03,-3.580377e+08,-1.093872e+09,2.945181e+09,5.302003e+09,1.347963e+11,6.786718e+05,-1.010412e+08,7.358304e+08,-8.975697e+07,-9.466906e+08,1.437090e+10,7.152069e+08,-5.290355e+10,8.116167e+11,2.096348e+09,-4.001379e+09,6.560508e+10,-1.812302e+09,-1.791926e+11,6.229471e+11,1.327478e+12,-1.913868e+12,4.584281e+13,0,100
4.970698e+05,-2.394301e+06,7.089946e+07,2.275257e+05,-3.818144e+07,4.673901e+08,1.538360e+08,-5.165903e+08,1.444926e+10,-3.736080e+05,1.820053e+06,1.085830e+08,-6.169061e+05,1.342165e+07,3.717418e+08,-1.305302e+08,3.472117e+08,1.055569e+10,1.452856e+08,-1.569127e+09,2.485305e+10,-3.133526e+08,-5.587830e+09,1.288636e+11,2.660299e+10,-2.067632e+11,3.295840e+12,2.258755e+06,3.098309e+06,2.239195e+08,-1.223375e+06,-5.399682e+08,-3.098780e+09,3.321017e+09,1.467025e+10,3.075426e+11,1.103923e+06,-2.576717e+07,1.187106e+09,-1.873066e+08,-1.496981e+09,2.275003e+09,2.158609e+09,1.009877e+10,1.078126e+12,1.222965e+09,-4.289980e+09,9.368691e+10,-2.241258e+09,-1.646473e+11,4.680006e+11,1.078893e+12,4.237349e+11,6.867656e+13,0,35
7.266706e+05,-3.429284e+06,9.955694e+07,-6.951996e+05,-7.252808e+07,3.627984e+08,2.764183e+08,-6.503633e+08,2.990603e+10,1.421413e+04,3.680888e+06,7.695243e+07,4.693882e+05,-2.007122e+08,1.708846e+09,-1.791020e+08,2.207541e+09,4.301021e+10,2.880517e+08,-2.876623e+09,4.756431e+10,-1.228005e+09,-9.051394e+09,1.361459e+11,6.998619e+10,-4.135763e+11,8.027875e+12,2.186267e+06,6.958666e+05,2.991944e+08,6.145951e+06,-7.654948e+08,-5.163774e+09,3.239596e+09,7.140440e+09,4.285320e+11,5.522546e+05,5.637397e+07,8.999024e+08,-1.748955e+08,-1.851129e+09,-2.923142e+10,1.231578e+09,7.845646e+10,1.519938e+12,1.259750e+09,-7.130503e+09,1.328174e+11,6.204245e+09,-2.560609e+11,6.594965e+11,1.143060e+12,-3.050274e+12,1.049339e+14,0,36
5.114091e+05,-2.166530e+06,6.387115e+07,-1.164903e+06,-2.184451e+07,2.290229e+08,1.733042e+08,-6.773181e+08,1.227887e+10,-2.946409e+05,-4.165832e+05,1.881283e+08,-1.870562e+05,3.652808e+07,-7.194729e+08,-1.450418e+08,-2.843286e+07,1.797034e+10,1.560140e+08,-1.523411e+09,2.159260e+10,-5.930363e+08,-4.694484e+08,4.557238e+10,3.361025e+10,-2.729861e+11,3.504231e+12,1.350903e+06,7.785391e+05,6.738318e+07,5.578680e+06,-1.235104e+08,-2.455860e+08,1.769504e+09,5.052771e+09,7.362317e+10,-2.744261e+05,-3.775906e+07,3.945463e+08,-6.460950e+07,-2.155737e+08,1.777939e+09,-7.550184e+08,-2.088107e+10,1.037741e+11,6.649259e+08,-2.349436e+09,2.989273e+10,-1.373611e+09,-3.586159e+10,2.188160e+11,4.206937e+11,-1.905566e+11,1.537642e+13,0,94
5.250880e+05,-2.265340e+06,4.692106e+07,-7.953832e+05,-1.768605e+07,3.629027e+08,1.822186e+08,-7.585873e+08,1.105267e+10,-1.498953e+05,4.030384e+05,5.710621e+07,3.557293e+05,-2.210575e+07,1.597992e+08,-2.696521e+07,3.621088e+08,1.079931e+09,1.721375e+08,-1.441168e+09,1.642513e+10,-4.506114e+08,-2.099321e+09,7.061638e+10,3.361513e+10,-2.564573e+11,3.049652e+12,2.112436e+06,5.158604e+05,1.074721e+08,5.766307e+06,-3.239268e+08,-1.138184e+09,2.419178e+09,3.484280e+09,1.554831e+11,5.093080e+05,-5.095195e+07,2.620568e+08,-3.136389e+07,-5.854852e+08,3.789848e+09,8.864954e+08,-1.233264e+10,4.657330e+11,1.600567e+09,-1.591086e+09,4.483299e+10,4.515343e+09,-9.394095e+10,4.321992e+11,7.433994e+11,-2.192957e+12,3.693447e+13,0,25
4.358931e+05,-1.990646e+06,5.191264e+07,-3.229818e+05,-2.811994e+07,2.589694e+08,1.267277e+08,-4.604097e+08,9.812864e+09,2.703231e+05,-7.803434e+05,2.792227e+07,-3.460769e+06,-5.024114e+07,6.371887e+08,4.508640e+07,1.096596e+08,9.838344e+09,1.272138e+08,-1.280201e+09,1.813031e+10,-2.927234e+08,-3.579203e+09,7.840057e+10,2.379367e+10,-1.796901e+11,2.478734e+12,1.750866e+06,1.714277e+06,9.903722e+07,-2.954923e+05,-2.634130e+08,-1.421860e+09,2.375389e+09,8.803578e+09,1.376976e+11,-2.590506e+05,1.365742e+07,-8.279026e+07,-4.026427e+07,-4.382761e+08,-2.893509e+09,-1.446614e+09,4.988855e+09,1.150363e+11,9.623600e+08,-3.058097e+09,4.169367e+10,-3.137850e+09,-7.509207e+10,2.095872e+11,6.970166e+11,3.597803e+10,2.717526e+13,0,92
4.832715e+05,-2.346522e+06,7.175104e+07,2.007631e+05,-3.487094e+07,3.966800e+08,1.514175e+08,-5.312280e+08,1.489509e+10,-1.744042e+05,-4.607649e+04,9.964390e+07,9.024906e+05,-5.390859e+07,1.370915e+09,-1.500731e+08,1.394120e+08,1.704820e+10,1.301838e+08,-1.468474e+09,2.415246e+10,-2.858194e+08,-4.415027e+09,1.007581e+11,2.547161e+10,-2.082541e+11,3.465115e+12,2.009931e+06,2.346058e+06,1.667138e+08,2.570055e+06,-2.689656e+08,-1.162837e+09,2.806519e+09,1.130362e+10,1.953066e+11,-5.889967e+04,-3.054527e+07,5.734792e+08,-1.025444e+08,-6.100957e+08,4.668769e+09,-7.007259e+08,-2.349912e+10,2.899779e+11,1.051173e+09,-3.530478e+09,7.833501e+10,-3.552356e+09,-9.998206e+10,2.161218e+11,9.482250e+11,9.484563e+11,4.976180e+13,0,35
4.251837e+05,-1.601571e+06,4.901136e+07,-6.445378e+05,2.995396e+06,2.509940e+08,1.384526e+08,-4.321615e+08,8.066962e+09,3.101509e+05,-5.986581e+06,1.935264e+08,-1.063139e+06,4.240620e+07,1.920580e+08,9.698139e+07,-1.506769e+09,2.990294e+10,1.122783e+08,-1.125575e+09,1.572516e+10,-3.859414e+08,1.018242e+09,2.610739e+10,2.436841e+10,-1.883342e+11,2.238829e+12,1.361926e+06,3.677099e+05,9.501704e+07,-1.450154e+06,-2.402415e+08,-4.781278e+08,1.434662e+09,3.865551e+09,1.228618e+11,-4.708341e+05,-3.367985e+07,3.101611e+08,-3.135518e+07,8.655691e+07,3.510007e+09,1.391096e+08,-6.780776e+09,8.974044e+10,7.550917e+08,-2.658382e+09,3.126606e+10,-1.843506e+09,-5.727864e+10,2.295325e+11,3.132359e+11,-4.010049e+11,2.025383e+13,0,54
4.452005e+05,-2.045528e+06,5.455956e+07,-3.157297e+05,-1.791158e+07,2.576861e+08,1.273818e+08,-4.085083e+08,9.305004e+09,-4.193287e+04,-1.212287e+06,1.109739e+08,-1.972968e+05,-1.893727e+07,2.229871e+08,-1.917266e+07,-2.520225e+08,2.159751e+10,1.285940e+08,-1.354198e+09,1.969074e+10,-3.491484e+08,-1.654839e+09,5.918057e+10,2.340498e+10,-1.871987e+11,2.509757e+12,1.563653e+06,4.387428e+05,1.088093e+08,3.820910e+06,-2.903068e+08,-6.971431e+08,2.061555e+09,4.335861e+09,1.241338e+11,-4.342765e+05,-2.426717e+06,4.572187e+08,-1.592542e+08,-5.565176e+08,-5.021020e+09,-2.394611e+09,1.771292e+10,3.256397e+11,7.635685e+08,-2.838565e+09,4.552155e+10,-2.142328e+09,-8.357227e+10,3.525753e+11,5.188363e+11,-3.742494e+11,2.827847e+13,0,39
3.964848e+05,-1.338837e+06,3.071936e+07,-8.744459e+05,-1.517663e+07,1.616263e+08,1.152908e+08,-3.892599e+08,6.277185e+09,-1.580525e+05,-2.243326e+06,4.182671e+07,-1.625873e+06,-3.798853e+06,4.563014e+08,-2.883761e+07,-5.903177e+08,8.714002e+09,1.193339e+08,-7.958141e+08,8.047724e+09,-4.791534e+08,-1.102507e+09,3.863224e+10,2.291257e+10,-1.408660e+11,1.500298e+12,2.080378e+06,2.263793e+06,1.423385e+08,-7.772866e+06,-4.844816e+08,-3.475565e+09,2.548818e+09,1.078282e+10,2.714041e+11,-1.053330e+05,-2.996857e+07,9.732330e+07,5.297776e+05,2.928194e+07,3.997793e+08,2.741310e+09,-3.931620e+08,1.223949e+11,1.673143e+09,-2.859994e+09,4.913904e+10,-4.137571e+09,-1.424706e+11,4.070923e+11,8.979519e+11,-1.053479e+12,4.519860e+13,0,89
