2.892349e+08,2.010405e+15,2.151846e+07,3.165721e+07,4.014087e+14,1.167534e+15,4.656355e+14,1.383429e+08,1.131755e+16,8.974911e+08,1.050735e+08,-3.210622e+16,-1.114200e+16,-2.750988e+16,1.830814e+08,2.527107e+16,5.959161e+07,3.745188e+07,1.720613e+15,5.122765e+15,6.205023e+14,2,76
1.838946e+08,1.963183e+15,9.981408e+06,2.627488e+06,-1.297987e+13,5.187970e+10,-1.279547e+13,7.676594e+07,3.988528e+15,3.242957e+08,3.297208e+07,-3.345055e+15,-2.062579e+15,-2.620565e+15,1.210705e+08,1.159768e+16,3.013898e+07,5.388309e+06,4.469570e+13,1.043880e+14,4.249245e+13,1,41
1.941632e+08,1.364488e+15,3.485290e+06,9.463847e+06,-5.273902e+13,1.957040e+14,3.821903e+12,8.720698e+07,4.951561e+15,4.105638e+08,4.694239e+07,-6.389590e+15,-3.267138e+15,-4.936264e+15,1.241436e+08,1.213164e+16,7.414002e+06,3.208016e+06,1.384230e+13,2.231185e+14,-5.406644e+12,0,46
1.590922e+08,1.143827e+15,4.187311e+06,5.319730e+06,-2.477891e+13,1.744248e+14,-2.121656e+13,7.189138e+07,2.859722e+15,3.568320e+08,3.647464e+07,-4.141804e+15,-1.939781e+15,-4.088466e+15,1.056448e+08,8.285275e+15,2.280689e+07,1.766041e+06,-3.166223e+12,-9.461805e+13,9.538613e+11,2,96
1.625976e+08,1.974702e+15,2.975785e+07,5.178213e+06,-2.833592e+13,1.142758e+14,1.826274e+12,6.746809e+07,2.599627e+15,3.512710e+08,3.689825e+07,-4.166906e+15,-1.868556e+15,-3.067700e+15,1.118985e+08,9.193224e+15,1.439097e+07,9.289987e+06,1.074143e+14,7.711072e+14,2.423664e+13,0,58
2.083605e+08,2.275606e+15,9.012823e+07,1.599615e+07,5.809062e+14,7.627981e+14,8.026184e+14,8.790402e+07,5.344805e+15,4.183753e+08,4.867900e+07,-6.915365e+15,-3.552463e+15,-6.054649e+15,1.354521e+08,1.466115e+16,4.515697e+07,2.568320e+07,8.738113e+14,2.702768e+15,7.068752e+14,1,103
1.943080e+08,3.446605e+15,5.764347e+07,4.212677e+07,1.763455e+15,2.456445e+15,2.574848e+15,7.838630e+07,3.287966e+15,3.939995e+08,4.441485e+07,-5.737287e+15,-2.518424e+15,-5.045596e+15,1.370635e+08,1.372683e+16,9.872489e+07,3.580680e+07,2.067221e+15,3.495159e+15,1.725037e+15,2,55
1.909387e+08,1.481026e+15,7.065927e+07,3.359503e+05,1.620342e+12,1.287325e+13,1.982584e+12,8.299672e+07,4.841500e+15,3.582351e+08,3.949600e+07,-4.697958e+15,-2.748116e+15,-4.283156e+15,1.214744e+08,1.178118e+16,8.167772e+06,6.822128e+06,5.091284e+13,6.255774e+14,4.547639e+13,2,84
2.153713e+08,2.389970e+15,7.968164e+07,2.320868e+07,9.980153e+14,1.131849e+15,1.060929e+15,9.044040e+07,5.837955e+15,3.219366e+08,3.590562e+07,-3.852643e+15,-2.742190e+15,-3.876634e+15,1.389674e+08,1.597385e+16,3.607547e+07,3.484522e+07,1.235427e+15,4.134899e+15,4.561556e+14,0,29
1.776235e+08,1.969388e+15,6.809955e+07,6.055981e+06,9.944315e+13,2.580420e+14,9.785748e+13,7.443046e+07,3.495508e+15,3.616374e+08,3.930141e+07,-4.674916e+15,-2.322503e+15,-5.077835e+15,1.185601e+08,1.095050e+16,1.299248e+07,1.587230e+07,2.276209e+14,1.655458e+15,-2.342361e+13,0,52
2.196758e+08,3.743878e+15,1.756760e+08,7.117032e+07,7.919674e+15,4.354005e+15,7.964877e+15,8.837360e+07,4.962760e+15,3.935153e+08,4.810846e+07,-6.575362e+15,-3.375563e+15,-6.991527e+15,1.493252e+08,1.727625e+16,2.052772e+08,1.089572e+08,1.621730e+16,1.167614e+16,1.920587e+16,2,80
