1.519677e-06,3.497610e-13,1.632664e-20,3761084,2a791816d868a81875782a1c52f768a9
2.186458e-06,8.735107e-13,5.855375e-20,3761084,18234c941d0421729e8ab085b6e4d874
1.265950e-05,2.391394e-11,6.599544e-18,3761084,617358ef5ce2639ff5b1c85b3db5d1ce
1.216003e-07,4.633872e-15,5.487429e-23,3761084,ee586138bb142e67178e7d331e641179
3.058376e-03,2.857782e-06,7.770837e-10,3761084,42aac49442bb9f8bb4e3935c6cee4b35
3.589764e-05,3.981481e-10,1.327378e-15,3761084,b8cf469bc1b42ab64a44340bf227e40
2.491839e-05,1.864608e-10,4.345073e-16,3761084,4e0b08959229923f2ccf9daeb92717bc
3.208235e-05,2.272253e-10,4.570281e-16,3761084,eda35c1f6db60a9557b6140a0b345e1d
3.648840e-03,4.098280e-06,1.338353e-09,3761084,48eecde6f71bc1a2f99d92708f91e592
6.280624e-08,8.053400e-16,1.670715e-24,3761084,b95c595576a3846aad0ab2bac067d6b1
4.661769e-09,4.345493e-18,9.860701e-29,3761084,c35fb15786c7622cdf3a1b0d597ce76e
5.406348e-05,6.621708e-10,2.243489e-15,3761084,b2ed63bc028b50096c3c8e8c91d35a17
1.903036e-05,8.298724e-11,1.033666e-16,3761084,cd475ed6b6300dbdbe3a55bdbe3532d
1.117473e-06,1.112856e-13,1.213806e-21,3761084,b6f8be7f5c4a97424a44340bf227e40
1.960302e-06,4.277793e-13,2.386551e-20,3761084,400d1bc76504769c1d5ccc40b510e4bd
6.605005e-05,1.355952e-09,8.405028e-15,3761084,6dad0112ef18439cb7add4de9f6e92e1
2.455599e-06,9.870308e-13,9.293375e-20,3761084,401d1543b0617914de2a9aaff52ac7
4.574575e-06,4.043107e-12,9.511065e-19,3761084,eb7dd094761f3647fcfa1e01912deb2c
1.379184e-06,3.739587e-13,2.686711e-20,3761084,cc932ff79453c009a6bce7f3d1dfedad
2.779389e-06,9.178104e-13,5.594837e-20,3761084,f8a7646ad61d3d24a44340bf227e40
1.142193e-06,2.246260e-13,6.944879e-21,3761084,4f956e259344d4a3599fb6902c958d23
1.153183e-06,3.956154e-13,3.746913e-20,3761084,c3bb5f3c842a6c2d178e7d331e641179
3.406731e-05,1.785729e-10,2.025905e-16,3761084,4bf44e878bc9bc41ccd4500d193ab05f
1.601202e-05,5.398237e-11,3.404372e-17,3761084,2b7006326f739b3fe793cc5433bece89
2.286469e-08,1.469250e-16,2.808800e-25,3761084,a193f33f35e42bc473a36a7f4c39198e
1.718547e-06,8.060133e-13,9.558132e-20,3761084,c5143f702625a10dd99265061a435799
5.440413e-07,6.378457e-14,1.955794e-21,3761084,f26c8ade290b82c7843e991acd39f432
6.601576e-05,9.340000e-10,3.501514e-15,3761084,6d8a8628eeb8ae92de6fb7d70c413eb
4.241404e-06,4.568082e-12,1.273257e-18,3761084,255a0ce59720bf24a53276bbe109327a
8.157634e-06,1.391480e-11,4.847458e-18,3761084,da44863f40e720ea8a94168388287ad5
1.661742e-07,7.013944e-15,8.015975e-23,3761084,a13b51c46b590287df75fdd4632be672
1.206401e-05,3.190297e-11,1.656976e-17,3761084,391c1645b46367067621f3e966f56f52
6.358298e-08,1.079308e-15,5.327925e-24,3761084,ba6d0df5585528369a16c253ade435df
1.692165e-05,5.624755e-11,4.730752e-17,3761084,16a1355b8749dcda33f93820d08ac745
8.829196e-08,1.408383e-15,5.619281e-24,3761084,4df99b98a1f4967ddf3a1b0d597ce76e
4.371636e-06,4.512123e-12,1.295869e-18,3761084,3c475e459a7cf86a13508f8f9877b42a
3.219263e-05,1.765155e-10,2.312245e-16,3761084,c1851c910969d154df78375e5c76ea3d
9.742210e-07,1.843268e-13,9.670209e-21,3761084,31548a2ffbdeb4037b6fd5468f603b31
3.885918e-08,3.447033e-16,6.995132e-25,3761084,9174b5b1b7306e1edf3a1b0d597ce76e
1.166199e-06,3.841281e-13,3.631751e-20,3761084,dc5c91c8c01b1c8c506c648223cdabe9
2.941034e-07,2.640577e-14,7.259202e-22,3761084,db63e48b9a308d9efa80fb391ee7ccee
1.147412e-05,3.458758e-11,2.461861e-17,3761084,c597a020f422d48a90071898148dca0e
6.322651e-04,1.026087e-07,4.839980e-12,3761084,86bda959021c63b48242cb5dc48c7177
3.975305e-07,2.770619e-14,4.755576e-22,3761084,df5bd51614d2fbdef114be17e2e7c4b5
4.032627e-08,4.082972e-16,1.211454e-24,3761084,bf6914cf309077cc575f4e5007488531
1.213654e-05,4.473494e-11,4.577531e-17,3761084,2c453abc6198b01d3f7f3ed2c3c690fe
9.671546e-08,2.128410e-15,6.555091e-24,3761084,35cdd3a824ada16042725722166b0554
1.778198e-06,8.844293e-13,1.101032e-19,3761084,fa70f7c905cd59294d895026cd5c31a3
4.628228e-05,5.821617e-10,2.112152e-15,3761084,7672e8f619765cc51af9a5a7008cc3ec
2.184651e-07,1.231401e-14,1.979358e-22,3761084,cc959a175b783b95de8982fc28ddacc3
4.351803e-04,4.626811e-08,1.383718e-12,3761084,af1e967283fa203110b42f6d9481f5b
1.498262e-04,4.646766e-09,3.724193e-14,3761084,5a933873658018998312881285c04cb3
6.525714e-08,1.049788e-15,3.884285e-24,3761084,52000b7c14d7804e976040de71c9b526
1.559008e-05,6.375822e-11,7.712437e-17,3761084,2ebe8d4adde5172dc4ffd3331f849437
1.414987e-07,4.497748e-15,4.002682e-23,3761084,5392b189a357dbd6e5f8c8c5a6f910d5
7.550948e-07,1.149647e-13,3.798526e-21,3761084,e1e2879a951cac7b178e7d331e641179
1.545087e-06,6.927612e-13,8.046119e-20,3761084,4b896032652578d8b5d95a89c22ce403
3.122178e-05,2.749486e-10,5.970953e-16,3761084,bfe33a2e7906a28f8405745f8a74e13b
2.444912e-04,1.753444e-08,3.538353e-13,3761084,81e961930e6ee5fd843f813f752a5e35
2.006907e-05,1.199295e-10,1.944856e-16,3761084,71221c380da96cbebe67d9b32c3ddf8
1.035670e-05,3.095531e-11,2.819236e-17,3761084,42753fd8af1477e019d629b015d21083
3.748787e-06,3.420004e-12,6.825917e-19,3761084,7431c55078a49981f557d80e0a8a9303
5.279830e-07,6.496658e-14,2.208546e-21,3761084,835ca5f3809182e86d1ffe1a45470ad7
4.080473e-08,4.155267e-16,1.234937e-24,3761084,d713865a94c8229575f4e5007488531
6.556829e-07,9.612566e-14,3.483663e-21,3761084,1605a1923b99fe6bdb4c5469c0c1ba80
1.108395e-06,3.458336e-13,3.051232e-20,3761084,15e1055bb947747048407a54b1fbfda8
1.096458e-08,3.828199e-17,4.182297e-26,3761084,91aa6504b3900385df3a1b0d597ce76e
4.897776e-07,5.264539e-14,1.584159e-21,3761084,2352e8aa50465297df3a1b0d597ce76e
1.178739e-07,4.338560e-15,4.812758e-23,3761084,5f51f5e0607167b4178e7d331e641179
7.482400e-07,1.207674e-13,5.055914e-21,3761084,684b0477a4ffae9f92b1088bf3ddce02
1.934347e-08,8.435418e-17,5.238579e-26,3761084,88e2e2446a3cd2816694e76612a795a6
1.349280e-03,5.345317e-07,6.579307e-11,3761084,624edb4561b948c1374efba5c7752da1
5.019489e-08,5.159621e-16,7.407040e-25,3761084,15ba6dd7a9ad8b12efe5f291bc2f5fd0
8.387925e-06,1.480443e-11,5.117370e-18,3761084,1508af47d1e83932a10831b4711b98b9
1.365800e-06,4.847937e-13,3.227165e-20,3761084,6aa4b136ec94b46472a38ac2b8f5cd48
2.238448e-05,1.484058e-10,2.612381e-16,3761084,479af1fbc8399fe47608168119193cbf
3.050612e-06,1.876998e-12,3.098469e-19,3761084,29012d42054b3a1087bcae7a654cc37
1.647430e-05,6.955547e-11,7.833425e-17,3761084,495543ebd719a29ceeb8d422649e5f2b
1.439021e-05,4.768187e-11,4.294208e-17,3761084,dd96916749ee3939e793cc5433bece89
5.154683e-06,4.169768e-12,5.405675e-19,3761084,6942c30f25bbcde7ced224a469840964
3.419969e-09,7.211407e-19,3.849912e-29,3761084,e38e26de9812e1adf5f79806bd65844f
5.818448e-06,7.536312e-12,2.370593e-18,3761084,f9e75a7b5abe9f3fdec134b6ed53c0d8
7.389433e-07,1.097378e-13,3.828120e-21,3761084,19362facbca806df178e7d331e641179
1.987829e-07,8.915668e-15,7.969294e-23,3761084,cfd21967d9621f664e09ebaf49b0cb2f
7.677835e-08,9.816871e-16,2.669584e-24,3761084,4c9a1496692048922ec64b86eca750d
1.375797e-07,5.357622e-15,6.192173e-23,3761084,a635200a9c6258cc1dc59d2adbe5297d
1.434016e-06,6.045141e-13,7.432726e-20,3761084,5b2633d960419bb2e5bf1ab8e7d0b
6.123312e-06,8.371715e-12,2.890149e-18,3761084,3a78c8e5c361ff554a44340bf227e40
1.811691e-07,9.448718e-15,1.139820e-22,3761084,a91fc98fb71dfa46eed4b2bb88c072a8
1.983293e-08,2.611286e-17,2.649391e-27,3761084,3472585bf8e2cf3ddf3a1b0d597ce76e
1.250333e-08,3.579414e-17,1.860003e-26,3761084,c75ebd7c340649ba5ad304c2564ae1df
2.457320e-07,1.411595e-14,2.151268e-22,3761084,30f4135ed68bff99186b61b33e112099
1.511496e-05,6.764044e-11,9.423982e-17,3761084,112624e40e96e5654a44340bf227e40
4.417287e-07,5.000880e-14,4.466704e-22,3761084,95bc6fb98624ea3229d75ea275a1cb4e
8.251234e-07,1.855726e-13,1.160075e-20,3761084,13290e02935a82a22846fa729d90e125
2.718492e-09,1.145944e-18,1.171576e-28,3761084,628ab6e5d0cf78b8931f48202f034c81
4.467714e-07,2.900797e-14,4.929279e-22,3761084,8d94838d6ad21411df3a1b0d597ce76e
1.459757e-03,6.406493e-07,8.536819e-11,3761084,3ba680a213e736bc23553854725256c2
1.392723e-06,2.466915e-13,8.161776e-21,3761084,6888d8702b758476fc350be62d126bad
5.250304e-06,5.623125e-12,1.554071e-18,3761084,7acbd3fd7d1425e38f029c88b393c0c6
1.987692e-06,4.485036e-13,1.450847e-20,3761084,87bae84777fe8b702bac1bcdfc2402d2
3.688948e-07,3.332942e-14,7.792952e-22,3761084,337b1db9d85de33b4a73e364671ba824
1.690523e-05,7.825128e-11,7.658798e-17,3761084,a4a556292a3d9395230584014222e685
