1.000000e+00,5.974879e-02,9.918081e-01,3.071953e-03,9.487248e-02,2.015499e-04,6.968318e-01,7.621494e-03,1.297506e-05,1.053823e-01,6.545399e-04,9.309265e-07,5.123711e-01,1.205540e-02,5.406977e-05,6.648185e-08,0,100
1.000000e+00,5.812765e-02,9.922242e-01,2.915943e-03,9.232816e-02,1.877969e-04,6.977152e-01,7.236172e-03,1.193008e-05,1.026117e-01,6.099822e-04,8.480525e-07,5.136850e-01,1.145006e-02,4.972115e-05,6.018679e-08,0,35
1.000000e+00,5.681790e-02,9.925536e-01,2.792418e-03,9.027343e-02,1.764482e-04,6.984140e-01,6.931466e-03,1.101744e-05,1.003758e-01,5.732604e-04,7.711750e-07,5.147228e-01,1.097228e-02,4.592778e-05,5.398079e-08,0,36
1.000000e+00,5.501706e-02,9.930356e-01,2.611633e-03,8.745318e-02,1.594746e-04,6.994364e-01,6.485726e-03,9.634979e-06,9.731622e-02,5.183528e-04,6.534107e-07,5.162404e-01,1.027386e-02,4.018297e-05,4.436526e-08,0,94
1.000000e+00,5.704183e-02,9.925589e-01,2.790414e-03,9.063891e-02,1.744493e-04,6.984233e-01,6.927744e-03,1.073154e-05,1.008001e-01,5.669011e-04,7.377149e-07,5.147318e-01,1.096936e-02,4.474874e-05,5.058292e-08,0,25
1.000000e+00,5.613900e-02,9.926917e-01,2.740605e-03,8.920250e-02,1.721926e-04,6.987075e-01,6.803451e-03,1.068013e-05,9.919941e-02,5.594952e-04,7.414331e-07,5.151595e-01,1.077106e-02,4.452763e-05,5.139585e-08,0,92
1.000000e+00,5.746022e-02,9.924027e-01,2.848989e-03,9.128242e-02,1.816467e-04,6.980941e-01,7.070956e-03,1.144795e-05,1.014763e-01,5.900673e-04,8.090334e-07,5.142479e-01,1.119087e-02,4.771534e-05,5.719420e-08,0,35
1.000000e+00,5.409836e-02,9.932924e-01,2.515341e-03,8.601688e-02,1.501383e-04,6.999807e-01,6.248478e-03,8.861236e-06,9.576260e-02,4.881587e-04,5.872202e-07,5.170476e-01,9.902531e-03,3.696763e-05,3.899382e-08,0,54
1.000000e+00,5.554755e-02,9.928614e-01,2.676978e-03,8.827784e-02,1.661746e-04,6.990674e-01,6.646548e-03,1.019925e-05,9.819932e-02,5.400163e-04,7.017937e-07,5.156937e-01,1.052515e-02,4.252783e-05,4.828694e-08,0,39
1.000000e+00,5.905332e-02,9.920104e-01,2.996103e-03,9.378631e-02,1.941657e-04,6.972605e-01,7.434639e-03,1.235934e-05,1.042095e-01,6.306657e-04,8.774056e-07,5.130068e-01,1.176301e-02,5.151223e-05,6.203228e-08,0,89
1.000000e+00,5.622034e-02,9.927419e-01,2.721769e-03,8.934351e-02,1.691780e-04,6.988128e-01,6.757724e-03,1.037735e-05,9.937805e-02,5.497873e-04,7.124602e-07,5.153130e-01,1.070112e-02,4.327231e-05,4.883693e-08,0,24
1.000000e+00,5.784227e-02,9.923209e-01,2.879654e-03,9.188498e-02,1.840687e-04,6.979202e-01,7.146857e-03,1.161711e-05,1.021380e-01,5.979264e-04,8.213993e-07,5.139886e-01,1.131050e-02,4.842032e-05,5.805258e-08,0,16
1.000000e+00,5.675625e-02,9.925516e-01,2.793146e-03,9.017335e-02,1.768483e-04,6.984102e-01,6.933096e-03,1.105992e-05,1.002606e-01,5.745497e-04,7.748644e-07,5.147178e-01,1.097444e-02,4.610444e-05,5.425415e-08,0,93
1.000000e+00,5.974191e-02,9.918308e-01,3.063466e-03,9.486584e-02,2.003402e-04,6.968794e-01,7.600773e-03,1.286512e-05,1.053828e-01,6.506291e-04,9.221122e-07,5.124411e-01,1.202342e-02,5.361169e-05,6.590738e-08,0,29
1.000000e+00,5.491373e-02,9.929935e-01,2.627436e-03,8.727706e-02,1.624709e-04,6.993486e-01,6.523807e-03,9.951668e-06,9.709823e-02,5.279918e-04,6.840573e-07,5.161134e-01,1.033142e-02,4.149587e-05,4.705218e-08,0,91
1.000000e+00,5.711175e-02,9.926648e-01,2.750710e-03,9.077025e-02,1.690416e-04,6.986465e-01,6.830641e-03,1.025221e-05,1.009839e-01,5.494219e-04,6.976139e-07,5.150600e-01,1.081912e-02,4.275501e-05,4.754018e-08,0,19
1.000000e+00,5.608879e-02,9.928190e-01,2.692885e-03,8.914587e-02,1.656089e-04,6.989753e-01,6.686984e-03,1.005062e-05,9.917944e-02,5.382643e-04,6.835531e-07,5.155524e-01,1.059143e-02,4.191501e-05,4.649720e-08,0,50
1.000000e+00,5.513314e-02,9.928991e-01,2.662843e-03,8.761439e-02,1.662884e-04,6.991487e-01,6.610872e-03,1.027486e-05,9.745228e-02,5.403366e-04,7.113235e-07,5.158177e-01,1.046727e-02,4.283959e-05,4.918900e-08,0,96
1.000000e+00,5.486737e-02,9.930053e-01,2.623017e-03,8.720708e-02,1.613103e-04,6.993725e-01,6.513523e-03,9.782192e-06,9.702708e-02,5.243066e-04,6.633051e-07,5.161466e-01,1.031676e-02,4.079798e-05,4.487866e-08,0,43
1.000000e+00,5.824514e-02,9.921667e-01,2.937486e-03,9.250982e-02,1.895547e-04,6.975928e-01,7.289615e-03,1.202239e-05,1.028043e-01,6.157190e-04,8.509931e-07,5.135021e-01,1.153457e-02,5.010983e-05,6.003273e-08,0,3
1.000000e+00,5.959755e-02,9.919616e-01,3.014389e-03,9.465573e-02,1.945429e-04,6.971560e-01,7.480343e-03,1.236194e-05,1.051851e-01,6.318923e-04,8.788442e-07,5.128493e-01,1.183611e-02,5.152075e-05,6.240655e-08,0,76
1.000000e+00,5.748593e-02,9.924102e-01,2.846164e-03,9.132662e-02,1.807962e-04,6.981093e-01,7.064436e-03,1.132732e-05,1.015316e-01,5.873651e-04,7.941245e-07,5.142687e-01,1.118172e-02,4.721900e-05,5.558328e-08,0,35
1.000000e+00,5.716353e-02,9.924667e-01,2.824993e-03,9.081669e-02,1.791572e-04,6.982293e-01,7.012057e-03,1.120554e-05,1.009689e-01,5.820538e-04,7.844622e-07,5.144476e-01,1.109921e-02,4.671217e-05,5.485615e-08,0,34
1.000000e+00,5.677843e-02,9.925672e-01,2.787285e-03,9.021369e-02,1.754992e-04,6.984423e-01,6.919240e-03,1.088279e-05,1.003148e-01,5.702479e-04,7.541034e-07,5.147632e-01,1.095414e-02,4.537418e-05,5.211592e-08,0,5
1.000000e+00,5.655658e-02,9.926407e-01,2.759728e-03,8.986610e-02,1.734530e-04,6.985992e-01,6.850714e-03,1.080156e-05,9.993763e-02,5.635416e-04,7.558697e-07,5.149982e-01,1.084539e-02,4.502737e-05,5.299854e-08,0,19
1.000000e+00,5.627725e-02,9.926956e-01,2.739144e-03,8.942650e-02,1.714166e-04,6.987152e-01,6.800184e-03,1.059479e-05,9.945655e-02,5.569987e-04,7.335529e-07,5.151696e-01,1.076674e-02,4.417330e-05,5.075543e-08,0,92
1.000000e+00,5.776259e-02,9.923535e-01,2.867421e-03,9.176426e-02,1.821901e-04,6.979884e-01,7.117264e-03,1.139754e-05,1.020146e-01,5.919124e-04,7.967814e-07,5.140876e-01,1.126548e-02,4.751419e-05,5.554530e-08,0,41
1.000000e+00,5.664087e-02,9.926148e-01,2.769435e-03,8.999792e-02,1.742985e-04,6.985441e-01,6.874722e-03,1.085888e-05,1.000803e-01,5.662884e-04,7.595428e-07,5.149162e-01,1.088319e-02,4.526690e-05,5.318855e-08,0,55
1.000000e+00,5.720017e-02,9.925343e-01,2.799629e-03,9.088939e-02,1.752455e-04,6.983712e-01,6.950417e-03,1.081233e-05,1.010766e-01,5.694566e-04,7.469327e-07,5.146548e-01,1.100478e-02,4.508173e-05,5.157238e-08,0,4
1.000000e+00,5.845514e-02,9.921469e-01,2.944911e-03,9.284559e-02,1.896185e-04,6.975502e-01,7.308262e-03,1.200376e-05,1.031815e-01,6.159411e-04,8.485790e-07,5.134376e-01,1.156460e-02,5.003296e-05,5.981685e-08,0,11
1.000000e+00,5.569162e-02,9.928399e-01,2.685055e-03,8.850606e-02,1.668139e-04,6.990216e-01,6.666521e-03,1.024817e-05,9.845179e-02,5.420879e-04,7.055556e-07,5.156255e-01,1.055659e-02,4.273165e-05,4.853957e-08,0,24
1.000000e+00,5.634329e-02,9.927435e-01,2.721182e-03,8.954169e-02,1.687711e-04,6.988160e-01,6.756364e-03,1.035344e-05,9.960375e-02,5.484517e-04,7.131778e-07,5.153173e-01,1.069921e-02,4.316939e-05,4.922757e-08,0,19
1.000000e+00,5.890018e-02,9.921095e-01,2.958925e-03,9.355659e-02,1.899148e-04,6.974701e-01,7.343309e-03,1.200061e-05,1.039794e-01,6.169150e-04,8.478190e-07,5.133167e-01,1.162071e-02,5.002001e-05,5.977330e-08,0,80
1.000000e+00,5.797813e-02,9.922697e-01,2.898870e-03,9.209444e-02,1.862688e-04,6.978120e-01,7.193937e-03,1.183074e-05,1.023590e-01,6.050091e-04,8.429167e-07,5.138292e-01,1.138356e-02,4.930438e-05,6.011122e-08,0,16
1.000000e+00,5.808651e-02,9.922386e-01,2.910535e-03,9.226663e-02,1.866051e-04,6.977449e-01,7.223376e-03,1.176905e-05,1.025503e-01,6.061850e-04,8.291415e-07,5.137269e-01,1.143129e-02,4.905711e-05,5.826301e-08,0,43
1.000000e+00,5.617101e-02,9.926897e-01,2.741374e-03,8.925313e-02,1.723572e-04,6.987033e-01,6.805237e-03,1.071078e-05,9.925531e-02,5.600099e-04,7.458130e-07,5.151537e-01,1.077359e-02,4.465311e-05,5.189835e-08,0,10
1.000000e+00,5.436740e-02,9.931288e-01,2.576711e-03,8.641966e-02,1.578274e-04,6.996356e-01,6.398669e-03,9.579783e-06,9.616462e-02,5.129636e-04,6.530922e-07,5.165396e-01,1.013517e-02,3.994965e-05,4.460016e-08,0,75
1.000000e+00,5.692448e-02,9.926510e-01,2.755870e-03,9.046406e-02,1.708625e-04,6.986186e-01,6.842587e-03,1.046384e-05,1.006274e-01,5.552672e-04,7.185216e-07,5.150217e-01,1.083598e-02,4.363233e-05,4.934561e-08,0,59
1.000000e+00,5.729815e-02,9.924448e-01,2.833181e-03,9.103191e-02,1.792050e-04,6.981820e-01,7.032847e-03,1.113484e-05,1.012105e-01,5.822818e-04,7.713617e-07,5.143750e-01,1.113321e-02,4.642589e-05,5.319457e-08,0,45
1.000000e+00,5.596020e-02,9.928135e-01,2.694932e-03,8.893801e-02,1.661947e-04,6.989639e-01,6.691925e-03,1.009018e-05,9.894167e-02,5.401764e-04,6.844619e-07,5.155359e-01,1.059890e-02,4.208244e-05,4.630199e-08,0,37
1.000000e+00,5.880098e-02,9.920516e-01,2.980647e-03,9.338635e-02,1.931168e-04,6.973483e-01,7.396287e-03,1.229539e-05,1.037666e-01,6.272533e-04,8.736607e-07,5.131381e-01,1.170233e-02,5.124467e-05,6.187103e-08,0,43
1.000000e+00,5.403448e-02,9.931926e-01,2.552771e-03,8.589273e-02,1.562341e-04,6.997717e-01,6.339181e-03,9.499262e-06,9.558254e-02,5.077637e-04,6.504565e-07,5.167435e-01,1.004087e-02,3.961056e-05,4.474065e-08,0,38
1.000000e+00,5.766680e-02,9.924481e-01,2.831949e-03,9.162755e-02,1.775932e-04,6.981878e-01,7.030511e-03,1.096927e-05,1.018913e-01,5.770793e-04,7.580671e-07,5.143809e-01,1.113125e-02,4.573608e-05,5.231929e-08,0,21
