2.948690e+05,1.177215e+10,1.227551e+14,4.342518e+07,5.550225e+14,1.758806e+21,2.486589e+08,1.611379e+16,8.579936e+22,4.442430e+08,4.614556e+16,3.483035e+23,0,34
7.730967e+05,1.380061e+11,4.278530e+15,3.819635e+07,4.080016e+14,8.023132e+20,2.440730e+08,1.566676e+16,9.355852e+22,5.635517e+08,7.526957e+16,8.638036e+23,0,95
7.713668e+05,1.226935e+11,3.572590e+15,5.321776e+07,7.804896e+14,1.953006e+21,3.133523e+08,2.553046e+16,1.538805e+23,4.253540e+08,4.160950e+16,3.329647e+23,0,28
8.402836e+05,1.507790e+11,5.838540e+15,5.138001e+07,7.528748e+14,2.353707e+21,3.026519e+08,2.372438e+16,1.296986e+23,4.936359e+08,5.724973e+16,3.574759e+23,0,27
1.885616e+05,5.466683e+09,2.145936e+13,4.267688e+07,5.662437e+14,2.201861e+21,2.480174e+08,1.615251e+16,1.331703e+23,4.589239e+08,4.380618e+16,4.214545e+23,0,17
1.091711e+06,3.017840e+11,1.624951e+16,4.951701e+07,7.036780e+14,2.227854e+21,2.957586e+08,2.296945e+16,1.609935e+23,4.394490e+08,4.199640e+16,4.151088e+23,0,80
7.274921e+05,1.213771e+11,3.448736e+15,4.191557e+07,4.934335e+14,1.106179e+21,2.758325e+08,1.985769e+16,1.167228e+23,5.685087e+08,7.798390e+16,8.637000e+23,0,101
5.359509e+05,5.758907e+10,1.477034e+15,4.267550e+07,5.238715e+14,1.410987e+21,2.524898e+08,1.672218e+16,9.809709e+22,6.073582e+08,8.544919e+16,1.368568e+24,0,80
5.427864e+05,5.662495e+10,1.289250e+15,3.790043e+07,4.362711e+14,1.382574e+21,2.221264e+08,1.325744e+16,1.039747e+23,4.458926e+08,4.414606e+16,4.470628e+23,0,93
7.290291e+05,1.146704e+11,3.919875e+15,4.262496e+07,5.463438e+14,1.872039e+21,2.295477e+08,1.364007e+16,6.197247e+22,4.558512e+08,4.426234e+16,4.060808e+23,0,4
8.301358e+05,1.455630e+11,5.398117e+15,4.044242e+07,4.643861e+14,1.087344e+21,2.630196e+08,1.846371e+16,1.510264e+23,4.428661e+08,4.374769e+16,4.341365e+23,0,90
8.599781e+05,1.730268e+11,6.581760e+15,4.249888e+07,5.013910e+14,1.068557e+21,2.756708e+08,1.964994e+16,9.291248e+22,4.963548e+08,5.769099e+16,5.456610e+23,0,29
1.153651e+05,2.134652e+09,3.523550e+12,4.050438e+07,5.010101e+14,1.722577e+21,2.381569e+08,1.501843e+16,1.276404e+23,4.152112e+08,3.774692e+16,2.838996e+23,0,44
7.591430e+05,1.269278e+11,3.812608e+15,4.707975e+07,6.260232e+14,1.746010e+21,2.666219e+08,1.829484e+16,7.044232e+22,4.566926e+08,4.929068e+16,3.636329e+23,0,3
5.487757e+05,6.161489e+10,1.434635e+15,4.098948e+07,5.068050e+14,1.681606e+21,2.372185e+08,1.488034e+16,1.055893e+23,4.544996e+08,4.571922e+16,3.874088e+23,0,93
8.833693e+05,1.912699e+11,8.331712e+15,3.947177e+07,4.336854e+14,8.629742e+20,2.504451e+08,1.640668e+16,8.999749e+22,5.253440e+08,6.396990e+16,7.641809e+23,0,18
3.732962e+05,2.409408e+10,2.138882e+14,3.401607e+07,3.509462e+14,9.910916e+20,1.821620e+08,8.687092e+15,3.591774e+22,3.540521e+08,2.782510e+16,1.741756e+23,0,53
1.029086e+05,8.486777e+08,1.443194e+12,4.340601e+07,5.458667e+14,1.574947e+21,2.218713e+08,1.270203e+16,4.393774e+22,5.702718e+08,8.203386e+16,1.050623e+24,0,70
1.457966e+05,2.928949e+09,8.547484e+12,4.276344e+07,5.759528e+14,2.369522e+21,2.215566e+08,1.261279e+16,6.833059e+22,3.494710e+08,2.647753e+16,1.121162e+23,0,2
8.781336e+05,1.819479e+11,7.099927e+15,4.657082e+07,6.607726e+14,2.612648e+21,2.691538e+08,1.969681e+16,2.247595e+23,4.788810e+08,4.774214e+16,5.811829e+23,0,97
5.929539e+05,6.991117e+10,1.375934e+15,4.473768e+07,5.908588e+14,1.952292e+21,2.436033e+08,1.539321e+16,7.216247e+22,3.865416e+08,3.129435e+16,2.581757e+23,0,50
7.727065e+05,1.297330e+11,3.698963e+15,4.298360e+07,5.316537e+14,1.449305e+21,2.501574e+08,1.600492e+16,4.955808e+22,4.083591e+08,3.909573e+16,2.343153e+23,0,89
7.949079e+05,1.271704e+11,4.054494e+15,4.555655e+07,6.279221e+14,2.369065e+21,2.668771e+08,1.861710e+16,1.267109e+23,3.598772e+08,2.716753e+16,1.853334e+23,0,51
6.592536e+05,8.155337e+10,1.678028e+15,5.011564e+07,7.118678e+14,2.046180e+21,3.001471e+08,2.323270e+16,1.060581e+23,4.576083e+08,4.928558e+16,3.964259e+23,0,104
2.750502e+05,7.664101e+09,4.750538e+13,3.376265e+07,3.315436e+14,7.506983e+20,2.247640e+08,1.319867e+16,6.717000e+22,4.220816e+08,4.092376e+16,3.074942e+23,0,102
3.225098e+04,5.013464e+07,1.432091e+10,4.000083e+07,4.924694e+14,1.728654e+21,2.129803e+08,1.176212e+16,4.948375e+22,4.063540e+08,3.728191e+16,2.747126e+23,0,81
8.003907e+05,1.601850e+11,5.098371e+15,5.643482e+07,9.537644e+14,4.229156e+21,3.241256e+08,2.765601e+16,2.661745e+23,3.586657e+08,2.398358e+16,1.493503e+23,0,19
4.445836e+05,2.628306e+10,3.729458e+14,3.824386e+07,4.092258e+14,8.204341e+20,2.652218e+08,1.819767e+16,8.698508e+22,4.415974e+08,4.475188e+16,2.868078e+23,0,12
4.450304e+05,2.753796e+10,3.287207e+14,3.821375e+07,4.079546e+14,8.051666e+20,2.496581e+08,1.619765e+16,7.615954e+22,4.515580e+08,4.695761e+16,3.704836e+23,0,15
9.388275e+05,1.791335e+11,8.792404e+15,5.018808e+07,7.204098e+14,2.190220e+21,3.032830e+08,2.424367e+16,2.192927e+23,5.169003e+08,5.917650e+16,7.626764e+23,0,21
8.812103e+05,1.699953e+11,7.228011e+15,4.591253e+07,6.143716e+14,1.944256e+21,2.755801e+08,1.998172e+16,1.585048e+23,4.589541e+08,4.557161e+16,5.029179e+23,0,4
7.848645e+05,1.390173e+11,4.963138e+15,4.162085e+07,4.807275e+14,9.655278e+20,2.873558e+08,2.157198e+16,1.379260e+23,5.610746e+08,7.692117e+16,7.971330e+23,0,101
1.539365e+04,4.186402e+06,1.607028e+08,3.964205e+07,4.921738e+14,1.821682e+21,2.297833e+08,1.361177e+16,9.055745e+22,4.027740e+08,3.614707e+16,2.986910e+23,0,24
5.676012e+05,7.320270e+10,1.230675e+15,5.049225e+07,7.841603e+14,3.460670e+21,2.936098e+08,2.288317e+16,2.349799e+23,3.986856e+08,3.329040e+16,2.642481e+23,0,9
4.577295e+05,4.128756e+10,6.560306e+14,4.315906e+07,5.391456e+14,1.552922e+21,2.462436e+08,1.568125e+16,6.418198e+22,4.791938e+08,5.448465e+16,4.332884e+23,0,0
7.040240e+05,1.089783e+11,2.332336e+15,4.040323e+07,4.594259e+14,1.029937e+21,2.559475e+08,1.688098e+16,6.484446e+22,5.017635e+08,5.955622e+16,5.685716e+23,0,43
2.926254e+05,1.398596e+10,1.120424e+14,4.800059e+07,7.016674e+14,2.844437e+21,2.370636e+08,1.466397e+16,7.221013e+22,3.778547e+08,3.192010e+16,2.247644e+23,0,66
9.461422e+05,2.177446e+11,9.104070e+15,4.186477e+07,4.993774e+14,1.245987e+21,2.726606e+08,1.923749e+16,9.032438e+22,4.418532e+08,4.604734e+16,3.299920e+23,0,89
7.593244e+05,1.164986e+11,3.736385e+15,4.508012e+07,5.862275e+14,1.719453e+21,2.663911e+08,1.834326e+16,8.020063e+22,4.516517e+08,4.792186e+16,3.680430e+23,0,0
2.227397e+05,7.437440e+09,4.786853e+13,4.295083e+07,5.512576e+14,1.888877e+21,2.592034e+08,1.716556e+16,8.704945e+22,4.551162e+08,4.661106e+16,4.466346e+23,0,34
2.910928e+05,1.748334e+10,1.335457e+14,4.550606e+07,6.356006e+14,2.527015e+21,2.418903e+08,1.515630e+16,8.466206e+22,3.921513e+08,3.242448e+16,2.048835e+23,0,17
5.730800e+05,5.881684e+10,1.585103e+15,3.883573e+07,4.295930e+14,9.884778e+20,2.424747e+08,1.541621e+16,8.694647e+22,5.030877e+08,5.973252e+16,5.570488e+23,0,84
4.124871e+05,3.201577e+10,2.975219e+14,3.968729e+07,4.589932e+14,1.236353e+21,2.754588e+08,1.966712e+16,1.188547e+23,4.391919e+08,4.511669e+16,3.063395e+23,0,46
2.908207e+05,1.588765e+10,1.118827e+14,6.004934e+07,1.079445e+15,5.073118e+21,3.344148e+08,2.898403e+16,1.837037e+23,3.268826e+08,2.052475e+16,1.037463e+23,0,19
9.404079e+05,1.858909e+11,7.824346e+15,4.943255e+07,7.250943e+14,2.798997e+21,2.715325e+08,1.911269e+16,1.044654e+23,4.053899e+08,3.341948e+16,2.639844e+23,0,51
5.158315e+05,4.189516e+10,7.533114e+14,3.919438e+07,4.393382e+14,1.054298e+21,2.564963e+08,1.715828e+16,9.368660e+22,4.555259e+08,4.727058e+16,4.147615e+23,0,71
9.780269e+05,2.200003e+11,8.623259e+15,5.887471e+07,1.024386e+15,4.497355e+21,3.272992e+08,2.815870e+16,2.275563e+23,4.591367e+08,4.745284e+16,4.216541e+23,0,99
4.874839e+05,2.239323e+10,2.449141e+14,5.456445e+07,8.938596e+14,3.904513e+21,3.160810e+08,2.581612e+16,1.740789e+23,3.879443e+08,3.151594e+16,2.155701e+23,0,33
2.351093e+05,5.788757e+09,3.620235e+13,4.057527e+07,5.014940e+14,1.713621e+21,2.248439e+08,1.331723e+16,8.461478e+22,4.329174e+08,4.328568e+16,2.810998e+23,0,42
1.936455e+05,6.667943e+09,2.485275e+13,3.990314e+07,4.807487e+14,1.593779e+21,2.054223e+08,1.106446e+16,5.828512e+22,3.972183e+08,3.504870e+16,2.433452e+23,0,4
3.506737e+05,2.015254e+10,1.689089e+14,4.390815e+07,5.902645e+14,2.271324e+21,2.242256e+08,1.281990e+16,3.815365e+22,3.367794e+08,2.442764e+16,1.268708e+23,0,54
5.532466e+05,4.549318e+10,7.394317e+14,4.245901e+07,5.032005e+14,1.127059e+21,2.687634e+08,1.877128e+16,9.598326e+22,4.388118e+08,4.394478e+16,3.447881e+23,0,15
6.505801e+05,8.557331e+10,2.639431e+15,5.153963e+07,8.040051e+14,3.424644e+21,2.816041e+08,2.066993e+16,1.264134e+23,4.287264e+08,3.906792e+16,3.304484e+23,0,91
4.673808e+01,4.345905e+02,7.437563e+00,4.845799e+07,7.208744e+14,3.036073e+21,2.633799e+08,1.791920e+16,9.258433e+22,4.041796e+08,3.624516e+16,2.265130e+23,0,24
5.809415e+05,8.102152e+10,1.382481e+15,3.975858e+07,4.365701e+14,8.081331e+20,2.717717e+08,1.895201e+16,6.623410e+22,5.548155e+08,7.563663e+16,5.172419e+23,0,49
6.606067e+05,1.020537e+11,2.505230e+15,4.583244e+07,5.885823e+14,1.552963e+21,2.586336e+08,1.740369e+16,8.886409e+22,5.075511e+08,5.941259e+16,6.541431e+23,0,3
2.216240e+05,8.614287e+09,5.652529e+13,5.165655e+07,7.815512e+14,2.823147e+21,2.817269e+08,2.108758e+16,1.735974e+23,4.672639e+08,4.937389e+16,5.095131e+23,0,56
8.030130e+05,1.408512e+11,5.284202e+15,3.877435e+07,4.195203e+14,8.317491e+20,2.600529e+08,1.786513e+16,1.245261e+23,5.374304e+08,6.813328e+16,8.132258e+23,0,43
4.836764e+05,5.575968e+10,5.874721e+14,5.130468e+07,7.666428e+14,2.748472e+21,3.114097e+08,2.494033e+16,1.343781e+23,4.594642e+08,4.674834e+16,4.295358e+23,0,87
6.209647e+05,8.195120e+10,2.279152e+15,3.643699e+07,3.758832e+14,7.738961e+20,3.035495e+08,2.446265e+16,2.469322e+23,4.359376e+08,4.255587e+16,3.314950e+23,0,12
1.009040e+06,2.612044e+11,1.349365e+16,4.739186e+07,6.173237e+14,1.403033e+21,3.161433e+08,2.582575e+16,1.367084e+23,4.919907e+08,5.607241e+16,5.392941e+23,0,88
4.937387e+04,5.539163e+08,1.760052e+12,5.062611e+07,7.794883e+14,3.323507e+21,2.705026e+08,1.889386e+16,8.728414e+22,3.503694e+08,2.722478e+16,1.600307e+23,0,39
2.605507e+05,1.300083e+10,1.008050e+14,4.632693e+07,6.480863e+14,2.457008e+21,2.517508e+08,1.643568e+16,8.747153e+22,3.810914e+08,3.144446e+16,1.991785e+23,0,17
6.269223e+05,6.591623e+10,1.684771e+15,4.494942e+07,5.843120e+14,1.734768e+21,2.765072e+08,1.991324e+16,1.132029e+23,4.649651e+08,5.009489e+16,4.582029e+23,0,45
5.492527e+05,5.386627e+10,1.183831e+15,3.345192e+07,3.247512e+14,7.353029e+20,2.085876e+08,1.123075e+16,3.668975e+22,4.129792e+08,3.977905e+16,2.983785e+23,0,83
6.750822e+05,7.589973e+10,1.990921e+15,4.993545e+07,7.540040e+14,3.112764e+21,2.903108e+08,2.236911e+16,2.153238e+23,3.772679e+08,3.046979e+16,2.061978e+23,0,10
6.319658e+05,9.377848e+10,2.404584e+15,4.040809e+07,4.745947e+14,1.281503e+21,2.556396e+08,1.715389e+16,1.176617e+23,4.994249e+08,5.835254e+16,5.809270e+23,0,45
9.654910e+05,2.199926e+11,9.936200e+15,4.450376e+07,5.595108e+14,1.388656e+21,2.835006e+08,2.125134e+16,1.623986e+23,4.355425e+08,4.109889e+16,3.546163e+23,0,90
5.706732e+05,6.433581e+10,1.336978e+15,4.363414e+07,5.448136e+14,1.463933e+21,2.356642e+08,1.458770e+16,8.181316e+22,4.170322e+08,3.734424e+16,3.339065e+23,0,82
1.055952e+06,2.637313e+11,1.298398e+16,4.251335e+07,4.989734e+14,1.018918e+21,2.929169e+08,2.275837e+16,2.024346e+23,5.474095e+08,7.014926e+16,9.210306e+23,0,18
