1.962998e+08,1.582708e+15,2.465255e+17,2.258858e+15,1.289867e+08,1.156802e+16,3.727917e+18,5.121902e+17,8.933771e+07,5.340560e+15,4.684455e+15,1.447946e+16,2.087458e+08,3.185221e+16,8.328908e+17,5.444322e+17,1.992560e+08,3.554771e+16,8.217171e+17,4.654784e+17,2.078413e+07,3.068928e+14,2.342523e+16,3.842050e+15,0,100,LFAU,28
2.020442e+08,3.717535e+15,5.874720e+17,8.467137e+15,1.493128e+08,1.336168e+16,1.192791e+19,1.882524e+18,9.000595e+07,2.898704e+15,1.669356e+17,1.559439e+16,6.714794e+07,3.855872e+15,2.576940e+18,2.257376e+18,6.550287e+07,4.078476e+15,2.416876e+18,2.340683e+18,4.134100e+06,4.493592e+12,5.713030e+14,1.808059e+14,0,35,LFAU,28
2.563261e+08,5.991445e+15,1.014759e+18,5.661918e+16,2.024746e+08,1.737163e+16,2.271657e+19,4.003564e+18,1.292973e+08,5.632894e+15,3.401591e+16,1.624996e+17,9.069153e+07,6.989953e+15,1.223407e+19,1.229121e+19,8.888869e+07,7.326403e+15,1.214080e+19,1.235791e+19,6.089331e+06,6.567816e+12,2.400892e+15,5.122168e+14,0,36,UFAU,43
1.735679e+08,2.852905e+15,1.347509e+18,6.414726e+16,1.340644e+08,8.650291e+15,5.463365e+18,8.802778e+17,8.079004e+07,3.149965e+15,8.312365e+15,3.466201e+16,1.047986e+08,8.651719e+15,9.568606e+17,8.394571e+17,1.026746e+08,9.058379e+15,9.057809e+17,7.847147e+17,9.673783e+06,4.556373e+13,8.120950e+15,4.829937e+14,0,94,LFAU,12LW
1.095656e+08,1.769368e+14,9.867134e+16,1.245622e+15,6.787655e+07,3.116747e+15,1.066595e+18,1.630758e+17,5.526758e+07,1.738445e+15,1.223909e+16,9.017907e+15,1.470090e+08,1.324056e+16,3.443323e+17,4.088947e+17,1.340586e+08,1.654530e+16,7.487027e+17,3.216561e+17,1.920450e+07,1.909898e+14,2.014331e+16,1.530134e+16,0,25,E,HAPPY
2.104777e+08,3.104050e+15,1.054368e+18,1.295680e+17,1.479568e+08,1.389112e+16,7.408082e+18,9.993235e+17,9.263398e+07,4.651201e+15,1.255909e+17,2.293413e+15,8.323968e+07,5.598583e+15,2.868575e+17,2.559700e+17,8.136272e+07,5.891758e+15,2.779913e+17,2.344821e+17,6.585827e+06,2.611632e+13,1.655354e+15,2.600091e+14,0,92,LFAU,16
1.279232e+08,1.433348e+14,3.524671e+16,6.574531e+15,8.111904e+07,3.427416e+15,1.056742e+18,1.870529e+17,6.938249e+07,2.206477e+15,1.225728e+17,2.057324e+16,1.270148e+08,1.011370e+16,2.549743e+17,1.456814e+17,1.199812e+08,1.173997e+16,9.236943e+17,1.750209e+17,1.942767e+07,1.831948e+14,4.812114e+16,9.107246e+15,0,35,LFAU,26
1.617054e+08,4.291470e+14,3.804645e+17,1.227326e+16,1.003599e+08,6.282330e+15,2.921542e+18,3.997996e+17,8.267455e+07,4.188972e+15,5.658262e+16,3.182849e+15,1.420596e+08,1.391955e+16,5.228148e+17,6.147608e+17,1.315691e+08,1.560366e+16,8.720594e+17,6.091898e+17,1.718810e+07,1.799603e+14,1.916064e+16,2.637879e+15,0,54,LFAU,28
2.282193e+08,1.056302e+16,1.112188e+18,6.394951e+16,1.806074e+08,2.165853e+16,1.270004e+19,1.923749e+18,8.876218e+07,2.858270e+15,8.484704e+15,5.526601e+16,9.357181e+07,7.634103e+15,9.622403e+18,9.270825e+18,9.164173e+07,7.677415e+15,9.835387e+18,8.837404e+18,9.396365e+06,4.467688e+12,8.934951e+15,4.996289e+13,0,39,LFAU,23
2.127908e+08,3.894558e+15,1.029788e+18,4.292623e+17,1.514466e+08,1.552824e+16,5.691036e+18,7.699702e+17,9.014898e+07,4.485982e+15,1.739002e+17,7.078432e+16,1.277368e+08,1.275437e+16,1.600403e+18,1.305502e+18,1.225986e+08,1.344895e+16,1.406920e+18,1.362191e+18,1.226551e+07,8.323082e+13,3.135452e+15,9.222222e+14,0,89,E,DISGUST
1.684851e+08,2.274913e+15,6.283955e+17,6.088061e+16,1.335459e+08,6.834134e+15,4.906323e+18,4.107658e+17,8.585058e+07,3.993482e+15,2.893119e+17,5.516798e+16,1.698307e+08,2.190143e+16,2.865994e+17,2.106528e+16,1.630547e+08,2.397261e+16,1.178642e+17,2.829028e+16,1.507132e+07,1.719504e+14,1.040031e+16,1.222784e+15,0,24,E,DISGUST
