7.001593e+03,3.642571e+06,2.717410e-05,3.710912e-04,-1.431134e-08,7.049391e-01,-4.933759e-08,2.924898e+03,4.725730e+06,1.335909e-02,2.062833e-03,-1.082777e-05,-4.484087e+00,-1.050315e-05,4.828183e+03,1.686692e+07,1.132982e-03,4.425646e-04,-3.590835e-08,-2.321816e-01,1.711879e-07,3,72
4.984404e+03,1.977873e+06,5.382535e-03,1.542410e-04,-1.345836e-07,2.009187e-01,-1.126886e-07,2.125798e+03,2.136784e+06,1.486599e-02,2.571463e-03,-1.587949e-05,-3.754699e+00,-1.679117e-05,3.523254e+03,8.177847e+06,1.017369e-04,2.799139e-04,-1.832394e-09,-1.584205e-01,8.539764e-09,3,93
4.793948e+03,1.626207e+06,3.297698e-03,5.966862e-04,3.310949e-07,5.953114e-01,-4.193155e-08,2.006671e+03,2.409600e+06,1.271272e-02,2.032397e-03,-1.020708e-05,-3.133730e+00,-9.791444e-06,3.243087e+03,7.982367e+06,2.689231e-04,1.162780e-04,-1.797484e-08,-3.255477e-01,-2.582674e-08,0,26
4.244387e+03,6.639008e+05,2.146534e-04,9.095589e-05,-3.171377e-09,6.643121e-02,-2.043728e-09,2.021610e+03,1.989196e+06,1.961815e-02,3.040165e-03,-2.265864e-05,-4.208192e+00,-2.150603e-05,2.836397e+03,5.221980e+06,1.759747e-04,1.647319e-04,-2.641484e-08,-2.700708e-01,-2.607348e-08,3,96
4.027948e+03,4.968607e+05,1.464700e-02,2.642252e-04,1.631856e-08,8.417948e-02,1.492153e-08,1.974936e+03,1.826369e+06,2.163749e-02,3.865254e-03,-3.534828e-05,-5.221004e+00,-3.095710e-05,2.677900e+03,4.233017e+06,3.201931e-03,1.416867e-03,1.917266e-06,2.823011e+00,-1.817876e-06,1,55
3.763690e+03,3.638139e+05,1.479404e-03,5.287760e-04,-5.843047e-08,2.489133e-01,-4.342024e-07,1.930181e+03,1.555373e+06,2.039015e-02,4.174464e-03,-3.231306e-05,-4.761189e+00,-4.067371e-05,2.529348e+03,3.686837e+06,6.244346e-04,1.514157e-04,-3.163249e-08,-2.013391e-01,-7.604362e-10,3,90
5.181397e+03,2.193586e+06,5.854815e-04,2.299498e-05,1.414300e-10,1.646647e-02,6.141765e-10,2.180459e+03,2.364124e+06,1.342649e-02,2.037890e-03,-1.062444e-05,-3.121666e+00,-1.016174e-05,3.643856e+03,9.567274e+06,9.473843e-04,3.295050e-04,-8.656245e-08,-7.605003e-01,-1.140971e-08,1,5
5.165040e+03,1.063085e+06,7.675485e-04,7.010526e-05,1.616918e-08,-2.006963e-02,1.621720e-08,2.442455e+03,2.911680e+06,1.772806e-02,2.810707e-03,-1.979152e-05,-4.794333e+00,-1.697496e-05,3.458880e+03,7.908349e+06,1.111924e-03,3.666091e-04,-2.161487e-07,-9.925161e-01,-3.096234e-07,0,27
3.992458e+03,5.022136e+05,5.470356e-03,8.942737e-05,6.219680e-08,-3.555458e-02,6.599287e-08,1.856744e+03,2.046292e+06,1.698371e-02,2.666724e-03,-1.769183e-05,-3.780460e+00,-1.495709e-05,2.564560e+03,4.596637e+06,1.613622e-04,3.240655e-04,-5.252022e-09,5.962609e-01,-8.435441e-08,0,28
4.723401e+03,6.437171e+05,8.771297e-04,3.723723e-04,2.115947e-07,1.671355e-01,-5.184296e-08,2.398181e+03,2.455051e+06,2.237143e-02,3.946605e-03,-3.282075e-05,-5.824101e+00,-3.057978e-05,3.163129e+03,6.007198e+06,3.475881e-04,4.169579e-04,-8.063202e-08,4.616920e-01,-2.044866e-07,0,67
