6.466360e-07,-3.825416e-06,5.791657e-04,6.717919e-08,2.117905e-04,4.616221e-03,8.064387e-03,-3.822333e-02,4.744999e+00,1.241000e-07,1.027391e-04,-7.233286e-03,-2.580426e-04,-4.042481e-03,1.270095e-01,5.010469e-03,7.428554e-01,-4.820472e+01,5.013329e-03,-1.256393e-01,7.284616e+00,3.763622e-02,-7.040427e-01,1.082163e+02,4.314070e+01,-9.262326e+02,4.652563e+04,0,100
5.551473e-07,-3.083842e-06,7.217672e-04,-1.259900e-07,-5.393400e-04,1.270894e-03,7.116237e-03,1.071381e-02,6.384909e+00,-3.755146e-08,-2.973572e-05,5.208263e-03,-3.575075e-04,5.190010e-03,-7.332073e-01,1.538927e-02,4.111740e-02,4.138645e+01,4.332096e-03,-1.438865e-01,9.419704e+00,6.844469e-02,-4.419899e+00,2.833628e+02,3.890203e+01,-9.648436e+02,6.041672e+04,0,35
5.726091e-07,-4.348666e-06,1.093147e-03,4.679364e-07,-4.109760e-04,-1.382283e-02,6.482985e-03,-1.737304e-02,7.378825e+00,1.721716e-07,-1.129765e-04,1.612944e-02,1.120527e-04,-1.309376e-02,9.475548e-01,-5.231662e-03,-1.482051e-01,6.025950e+01,4.340376e-03,-1.688854e-01,1.319674e+01,3.255347e-02,-1.879540e+00,1.198014e+02,3.343200e+01,-9.958500e+02,7.177262e+04,0,36
5.798132e-07,-4.074090e-06,9.976066e-04,5.166570e-07,8.227080e-04,-7.469206e-03,6.834380e-03,-3.375280e-02,8.946755e+00,9.125407e-08,-2.173715e-05,1.764161e-03,-2.627266e-04,1.501250e-02,-1.087466e+00,-1.572248e-02,5.410965e-03,3.261353e+00,4.822780e-03,-1.508885e-01,1.163811e+01,8.324218e-02,2.555400e+00,-6.353838e+01,3.900468e+01,-8.909976e+02,7.196192e+04,0,94
5.266637e-07,-3.704309e-06,7.369147e-04,3.870713e-07,-1.198925e-03,3.569043e-02,8.262238e-03,-8.330511e-02,1.196750e+01,-4.267768e-07,-4.857537e-06,-4.082958e-03,-4.062763e-04,2.244047e-02,-1.490860e+00,-3.477947e-02,2.094847e+00,-2.412256e+02,3.877815e-03,-1.104460e-01,7.915344e+00,7.910710e-02,-9.006935e+00,6.563375e+02,4.320016e+01,-1.517990e+03,1.121261e+05,0,25
6.585058e-07,-4.641764e-06,1.001229e-03,-1.362177e-07,2.033184e-04,-1.296726e-02,6.755024e-03,-1.002319e-03,6.475172e+00,-1.509801e-09,-4.766784e-05,4.908989e-03,2.262916e-04,-1.878090e-02,1.168428e+00,7.576199e-03,-2.232273e-01,-5.677085e+00,5.729367e-03,-1.934381e-01,1.360006e+01,4.763339e-02,1.082012e+00,-7.355794e+01,4.085123e+01,-9.845351e+02,6.766626e+04,0,92
5.047723e-07,-3.037234e-06,7.140033e-04,5.454931e-07,-3.002506e-04,3.591041e-03,6.761242e-03,8.694170e-05,6.710421e+00,2.393543e-07,-1.591362e-04,1.133427e-02,-7.686894e-06,-4.128983e-03,1.758488e-01,1.621266e-02,-2.194547e+00,1.520212e+02,4.060842e-03,-1.394473e-01,9.431424e+00,7.960225e-02,-3.782142e+00,2.593885e+02,4.044234e+01,-1.109057e+03,7.547205e+04,0,35
5.652584e-07,-3.458275e-06,5.827412e-04,-3.865652e-07,-2.127657e-04,3.178144e-03,8.397903e-03,-5.162710e-02,5.344431e+00,-3.504716e-08,-8.007748e-05,5.224441e-03,-1.049981e-04,6.197390e-03,-3.134724e-01,-3.859673e-03,-5.982310e-01,3.315508e+01,4.259080e-03,-1.189646e-01,6.650495e+00,6.219929e-02,-2.446276e+00,1.646694e+02,4.322744e+01,-1.081553e+03,5.329785e+04,0,54
6.155610e-07,-3.869532e-06,8.291384e-04,-1.524705e-07,2.133098e-04,-1.251249e-02,7.231848e-03,1.874559e-03,5.930646e+00,-2.474672e-07,1.188601e-04,-7.305582e-03,-1.420884e-04,-1.128888e-02,6.639385e-01,-2.277334e-02,1.937667e+00,-1.235984e+02,5.220916e-03,-1.678097e-01,1.112194e+01,3.565474e-02,1.495928e+00,-1.364456e+02,4.304397e+01,-9.500396e+02,6.312494e+04,0,39
7.932131e-07,-4.818704e-06,8.300992e-04,-3.204607e-07,9.404908e-04,-6.875113e-03,8.503157e-03,-4.326822e-02,7.651330e+00,-1.711743e-07,8.300993e-05,1.432621e-03,-5.298978e-04,2.313112e-02,-1.088953e+00,-6.338432e-02,2.078086e+00,-7.933938e+01,6.058354e-03,-1.491949e-01,8.853680e+00,3.613364e-02,3.744386e+00,-1.513499e+02,4.408617e+01,-9.990765e+02,6.098248e+04,0,89
5.850519e-07,-3.323167e-06,1.158850e-03,7.253600e-07,1.513112e-03,4.046915e-03,6.707831e-03,-1.292844e-02,1.381888e+01,-1.389386e-07,8.487174e-05,-1.493704e-02,-2.449925e-04,5.129583e-03,-6.438758e-01,3.710800e-02,-1.668396e+00,3.285627e+01,4.918247e-03,-1.322605e-01,1.150078e+01,8.297391e-02,6.715515e+00,-1.438181e+02,3.995047e+01,-5.306169e+02,7.690067e+04,0,24
5.588013e-07,-4.275511e-06,1.204085e-03,-6.050060e-07,-3.921947e-04,-3.290060e-02,6.842736e-03,1.590207e-02,9.064748e+00,-1.792718e-08,-5.803169e-05,-5.374465e-04,7.606930e-05,3.184837e-03,7.257561e-01,-7.867888e-02,2.969320e+00,-2.896074e+02,5.183810e-03,-2.070006e-01,1.876139e+01,-9.990848e-03,3.471592e-01,-2.099713e+02,4.441558e+01,-1.076025e+03,8.861310e+04,0,16
