8.232336e+02,1.226551e+05,4.744655e-02,3.269696e-03,-2.212361e-05,-8.023227e-01,-2.095829e-05,6.910209e+02,2.325928e+05,2.116916e-01,2.922483e-02,-2.293481e-03,-1.407849e+01,-2.024167e-03,3.419731e+02,2.949443e+04,1.467798e-02,6.430823e-04,7.377622e-08,9.933854e-02,-2.155035e-06,0,42
8.907660e+02,1.650973e+05,1.344509e-01,1.040964e-02,3.725669e-05,-1.287072e+00,1.071766e-04,7.182705e+02,3.379772e+05,2.234626e-01,2.171862e-02,-1.281862e-03,-1.147728e+01,-7.749070e-04,3.124860e+02,2.996712e+04,1.081931e-02,1.481900e-04,-1.062930e-07,-2.292035e-02,-1.624069e-07,0,83
7.349944e+02,1.166581e+05,7.426469e-02,9.384509e-03,-1.902124e-04,-2.666662e+00,-1.905690e-04,6.138483e+02,2.137206e+05,2.212670e-01,3.184576e-02,-2.446000e-03,-1.384995e+01,-2.330386e-03,2.732164e+02,1.978015e+04,5.483136e-03,1.393540e-03,3.137950e-06,1.080846e-01,-2.133138e-06,2,78
7.223573e+02,1.214748e+05,1.129349e-01,1.273559e-02,-7.678511e-05,-2.099687e+00,-3.087734e-05,6.304241e+02,1.933195e+05,3.302225e-01,3.226853e-02,-2.857395e-03,-1.287950e+01,-2.227327e-03,2.827398e+02,8.469790e+03,2.063374e-02,1.419317e-03,-3.765018e-06,9.371700e-02,6.604018e-06,1,94
8.961382e+02,2.024223e+05,1.262049e-01,9.398929e-03,-2.968167e-04,-3.986071e+00,-3.080624e-04,7.476586e+02,3.580859e+05,2.729653e-01,2.941648e-02,-2.535153e-03,-1.723349e+01,-2.385419e-03,2.977635e+02,2.215937e+04,8.460247e-03,6.496693e-05,-4.533719e-08,9.647133e-03,-8.743315e-09,2,84
8.497588e+02,1.650240e+05,1.145727e-01,1.101828e-02,5.685321e-05,-1.029689e+00,1.483340e-04,6.962708e+02,3.152137e+05,2.312285e-01,2.398224e-02,-1.412737e-03,-1.183458e+01,-8.261836e-04,2.910626e+02,2.358693e+04,8.850723e-03,7.065969e-05,5.185641e-08,-3.481167e-03,1.837199e-08,2,83
8.228119e+02,1.136321e+05,6.210525e-02,7.197046e-03,9.950908e-05,3.615932e-01,1.391483e-04,6.884720e+02,2.247283e+05,2.361058e-01,3.583525e-02,-3.074571e-03,-1.629481e+01,-1.963142e-03,3.522922e+02,3.663625e+04,1.064457e-02,3.910572e-04,7.920348e-07,1.067520e-02,1.886092e-07,2,65
1.032017e+03,2.606410e+05,1.142452e-01,1.041813e-02,-7.379537e-05,-2.489218e+00,-2.608921e-05,8.322508e+02,5.023263e+05,1.760435e-01,2.199685e-02,-1.022294e-03,-1.283832e+01,-7.192666e-04,3.233269e+02,4.606472e+04,2.413415e-03,4.585519e-05,-2.439321e-09,4.552779e-04,-1.516404e-08,0,79
9.041476e+02,1.614546e+05,8.820379e-02,4.840960e-03,-8.359956e-05,-1.752421e+00,-8.450605e-05,7.215301e+02,3.422347e+05,2.078424e-01,2.040766e-02,-1.329097e-03,-1.193826e+01,-1.198121e-03,3.199672e+02,3.347745e+04,9.696197e-03,6.632702e-05,3.665663e-08,-1.102273e-02,-3.847527e-08,3,57
9.437953e+02,1.431377e+05,7.511643e-02,5.695346e-03,-3.170541e-05,-1.137675e+00,-2.281636e-05,7.650078e+02,3.091539e+05,2.234125e-01,3.113415e-02,-2.499498e-03,-1.685289e+01,-2.087557e-03,3.880887e+02,5.797384e+04,7.823451e-03,1.242022e-04,1.222851e-07,1.467445e-03,3.650156e-08,0,55
