3.468587e+07,6.215127e+14,1.767593e+17,2.054149e+16,5.626569e+06,1.739022e+13,1.164154e+15,1.473826e+14,3.053250e+07,8.449437e+14,4.115557e+16,4.676014e+16,1.072128e+08,1.204470e+15,6.668661e+18,1.992362e+17,3.730320e+07,1.318594e+15,1.868493e+17,1.877467e+17,7.090050e+07,4.906284e+15,6.339503e+17,5.890465e+17,2.470977e+08,2.388002e+15,3.439752e+19,4.428008e+19,1.073559e+08,1.129849e+16,8.966585e+17,8.882402e+17,1.408050e+08,1.952908e+16,1.145579e+19,1.157196e+19,2.135880e+08,1.178216e+16,6.204425e+19,4.784736e+19,1.625367e+08,2.559170e+16,4.254183e+19,4.156361e+19,5.412131e+07,2.606240e+15,1.299278e+18,1.287214e+18,0,103
3.782639e+07,9.545343e+14,3.765791e+16,2.802268e+15,4.166317e+06,7.666414e+12,9.478655e+14,3.437279e+13,3.506121e+07,1.146884e+15,4.783068e+15,1.003748e+16,7.540925e+07,4.166356e+14,1.824048e+18,1.185646e+17,2.866408e+07,7.684788e+14,9.970879e+15,2.367870e+15,4.768785e+07,2.190273e+15,1.066874e+16,9.617422e+15,2.120911e+08,3.139245e+15,1.253978e+19,5.063691e+19,8.284514e+07,6.694831e+15,5.207836e+17,5.258892e+17,1.302699e+08,1.671655e+16,1.963216e+19,1.980544e+19,2.119853e+08,8.483510e+15,3.604152e+19,3.278497e+19,1.534733e+08,2.275136e+16,2.685878e+19,2.616404e+19,6.139143e+07,3.427548e+15,8.161952e+17,7.912538e+17,0,31
1.834257e+07,1.522727e+14,6.227284e+14,8.986840e+15,3.671747e+06,5.512047e+12,9.763143e+14,1.057243e+14,1.600995e+07,2.180529e+14,2.519251e+16,7.527265e+15,1.940658e+08,2.276066e+16,5.006688e+18,2.733673e+18,2.248707e+07,4.540213e+14,6.246425e+15,2.543952e+15,1.727621e+08,2.952624e+16,3.444375e+18,3.244534e+18,2.177644e+08,4.817018e+15,1.901496e+18,1.277729e+19,7.492581e+07,5.453293e+15,6.491322e+16,4.744490e+16,1.439190e+08,2.040508e+16,8.147870e+18,8.156497e+18,2.022673e+08,7.395818e+15,9.921803e+18,1.483727e+19,1.449678e+08,2.038538e+16,1.007049e+19,9.588350e+18,5.963825e+07,3.286180e+15,1.742035e+18,1.786720e+18,0,92
1.599145e+07,1.371491e+14,5.664306e+15,7.462441e+15,2.774521e+06,2.440347e+12,4.866132e+14,4.176998e+13,1.443798e+07,1.758147e+14,1.360645e+16,5.525342e+15,5.757528e+07,9.963011e+14,5.635918e+17,1.946746e+17,1.365944e+07,1.599960e+14,8.111339e+15,6.494365e+15,4.501131e+07,1.928969e+15,2.757186e+17,2.661614e+17,2.204708e+08,7.923887e+15,8.370550e+18,2.611841e+19,6.964957e+07,4.723556e+15,9.682279e+17,9.624940e+17,1.517427e+08,2.274728e+16,9.564660e+18,9.685905e+18,1.609026e+08,2.187159e+15,3.335297e+19,3.456294e+19,1.049102e+08,1.068795e+16,2.987044e+19,2.943129e+19,5.821817e+07,3.135195e+15,2.151625e+18,2.204656e+18,0,44
3.808029e+07,9.304091e+14,2.563466e+16,5.621543e+13,4.447398e+06,9.811269e+12,9.295783e+14,4.278760e+13,3.494987e+07,1.142272e+15,2.031196e+15,3.247986e+15,1.438633e+08,8.049138e+15,1.335862e+19,1.511172e+18,2.810831e+07,7.372157e+14,2.361245e+16,2.296027e+16,1.167203e+08,1.347141e+16,3.468141e+18,3.359720e+18,2.369862e+08,2.983703e+15,9.584062e+18,3.293365e+19,9.348190e+07,8.556351e+15,1.222978e+18,1.214524e+18,1.444880e+08,2.059532e+16,1.155691e+19,1.161297e+19,2.175258e+08,1.254156e+16,5.204059e+19,6.197791e+19,1.655041e+08,2.643183e+16,5.323220e+19,5.265870e+19,5.510927e+07,2.706364e+15,9.483538e+17,8.943390e+17,0,18
3.163563e+07,7.661249e+14,3.093250e+17,3.638827e+17,3.192429e+06,6.639230e+11,4.834052e+14,3.824861e+12,3.085801e+07,8.448619e+14,4.909787e+17,3.651050e+17,2.085994e+08,2.732709e+16,1.716175e+18,1.288501e+18,2.389933e+07,5.224324e+14,4.328572e+15,1.872814e+15,1.857646e+08,3.418432e+16,1.486066e+18,1.383567e+18,1.824497e+08,2.803245e+15,1.064879e+19,1.164962e+19,6.602672e+07,4.243854e+15,6.739464e+17,6.845388e+17,1.173119e+08,1.355449e+16,4.043508e+18,4.032020e+18,1.491619e+08,4.164722e+15,3.005156e+19,2.531786e+19,1.072754e+08,1.108959e+16,2.352028e+19,2.286083e+19,4.428637e+07,1.755270e+15,4.634957e+17,4.527607e+17,0,75
3.952661e+07,1.106812e+15,2.638383e+15,3.974569e+16,4.101736e+06,5.992272e+12,7.805232e+14,1.118740e+14,3.707871e+07,1.262533e+15,3.512256e+16,2.101516e+16,9.907052e+07,1.070978e+15,4.227533e+18,3.817751e+17,3.376128e+07,1.090272e+15,2.659609e+16,1.787702e+16,6.605227e+07,4.278032e+15,9.570116e+17,9.421081e+17,2.814084e+08,5.279870e+15,3.646469e+19,2.055101e+19,1.078012e+08,1.143717e+16,1.159223e+18,1.139164e+18,1.744642e+08,3.014023e+16,3.000434e+18,3.028327e+18,2.126272e+08,1.304462e+16,3.485182e+19,2.152099e+19,1.643978e+08,2.637496e+16,8.889423e+18,8.525976e+18,5.031854e+07,2.326405e+15,2.237564e+18,2.242510e+18,0,104
2.944677e+07,5.535811e+14,1.906621e+16,4.189068e+16,3.961146e+06,5.714303e+12,8.331087e+14,4.513956e+13,2.707336e+07,6.665017e+14,6.454264e+16,3.318785e+16,2.352871e+08,3.366262e+16,1.035553e+18,4.668881e+18,2.735098e+07,7.065587e+14,2.104377e+16,2.079733e+16,2.087202e+08,4.331591e+16,2.937638e+18,3.038413e+18,2.284345e+08,1.327862e+15,4.326848e+17,1.063378e+19,9.657768e+07,9.167607e+15,9.281679e+16,8.139018e+16,1.326871e+08,1.738671e+16,6.052352e+18,6.058792e+18,2.149103e+08,1.220751e+16,1.052867e+19,1.169458e+19,1.633585e+08,2.591400e+16,1.044093e+19,1.003413e+19,5.404903e+07,2.661581e+15,5.734753e+17,4.966446e+17,0,84
4.591614e+07,1.431854e+15,9.348525e+15,2.918611e+15,5.142325e+06,1.240373e+13,1.345181e+15,1.348092e+14,4.240555e+07,1.671028e+15,7.297324e+15,3.005394e+14,1.082067e+08,3.009904e+15,1.219920e+19,1.650826e+18,2.860525e+07,7.409444e+14,5.996686e+16,5.092842e+16,8.100427e+07,6.376908e+15,3.346172e+18,3.290700e+18,2.281512e+08,2.832149e+15,1.350859e+19,2.703215e+19,8.895179e+07,7.708294e+15,1.571210e+17,1.158799e+17,1.403546e+08,1.937663e+16,9.110948e+18,9.226547e+18,1.849711e+08,1.134868e+16,9.744357e+18,4.012385e+18,1.461411e+08,2.075586e+16,1.924245e+17,7.783178e+16,4.092558e+07,1.508017e+15,5.352666e+17,5.041157e+17,0,85
3.411564e+07,5.266440e+14,1.211002e+17,1.267567e+16,6.449121e+06,2.259899e+13,3.912399e+15,3.306834e+14,2.936189e+07,7.764668e+14,3.402096e+16,3.292189e+16,1.560591e+08,7.007954e+15,3.352698e+19,9.861308e+18,3.727641e+07,1.277708e+15,2.595757e+16,1.740104e+16,1.203189e+08,1.416132e+16,1.465117e+19,1.453457e+19,2.178405e+08,1.702892e+15,3.908435e+19,2.135715e+19,8.996371e+07,7.875391e+15,2.147375e+17,1.848913e+17,1.290973e+08,1.635643e+16,3.542933e+18,3.532421e+18,1.787488e+08,1.146585e+16,1.652633e+19,6.339379e+18,1.439091e+08,2.015261e+16,1.390648e+18,1.133179e+18,3.689220e+07,1.213964e+15,4.960483e+17,5.133996e+17,0,24
