1.227242e+07,8.971143e+13,1.329029e+16,1.108081e+15,1.123148e+07,1.118450e+14,1.145460e+16,1.304803e+15,1.760663e+06,1.643695e+12,6.855615e+13,8.318920e+12,2.202508e+07,4.065545e+14,1.902684e+15,4.698103e+14,2.340143e+07,3.533963e+14,2.836050e+17,2.786802e+16,3.242710e+06,3.013015e+12,2.770748e+14,3.418206e+13,2.849739e+07,6.955497e+14,1.301558e+14,3.137402e+13,2.880238e+07,6.814350e+14,2.426458e+17,2.436408e+16,2.429172e+06,1.327828e+11,4.841778e+14,2.941164e+13,1.335020e+07,1.141416e+14,3.210026e+16,3.986586e+15,1.247925e+07,1.340211e+14,2.491250e+16,3.442825e+15,1.795579e+06,1.009201e+12,2.069939e+13,4.071181e+12,0,100
7.735350e+06,2.505494e+13,3.083532e+15,4.028870e+14,7.465679e+06,2.907177e+13,9.251719e+15,1.208956e+15,2.461178e+06,1.815586e+12,3.411353e+14,9.069764e+12,1.407567e+07,1.427799e+14,3.817223e+15,3.117909e+15,1.744795e+07,7.377646e+13,2.306994e+17,1.689629e+16,5.505358e+06,1.223927e+13,1.260550e+15,3.597975e+14,1.907844e+07,2.867415e+14,3.301162e+15,3.447858e+15,2.097695e+07,2.267900e+14,3.011668e+17,3.509599e+16,4.044909e+06,3.629936e+12,1.253059e+15,1.759982e+14,9.638572e+06,5.400214e+13,1.345666e+16,2.037602e+15,9.040766e+06,6.324022e+13,2.577128e+16,3.643549e+15,1.693186e+06,7.823217e+11,8.950077e+13,3.573876e+13,0,35
1.105482e+07,7.299797e+13,1.013992e+16,7.590502e+14,1.032876e+07,8.696821e+13,1.151076e+16,1.095811e+15,1.785496e+06,5.640321e+11,2.170613e+14,6.138111e+12,1.582319e+07,1.882849e+14,1.778494e+15,6.466852e+14,1.929876e+07,1.052681e+14,3.062242e+17,3.604520e+16,5.578312e+06,1.316628e+13,4.713586e+14,1.264922e+14,1.676439e+07,2.179193e+14,3.543035e+15,2.806074e+15,1.904356e+07,1.559150e+14,2.714736e+17,3.800978e+16,4.282798e+06,5.260264e+12,9.006475e+14,2.888447e+14,1.034519e+07,6.200347e+13,1.222226e+16,1.586215e+15,1.024608e+07,6.348770e+13,4.888620e+16,7.812760e+15,2.383302e+06,6.713732e+11,2.728911e+14,1.862857e+14,0,36
3.661762e+06,2.530809e+12,5.706355e+14,2.909061e+13,3.448355e+06,3.298938e+12,2.828100e+15,4.003995e+14,1.859405e+06,2.194347e+11,3.923341e+14,8.565251e+12,1.122521e+07,9.837712e+13,1.773585e+15,6.323959e+14,1.427302e+07,4.722811e+13,1.500824e+17,1.634108e+16,4.355910e+06,9.957658e+12,7.886207e+13,8.952529e+12,1.427875e+07,1.626618e+14,4.356289e+14,4.440089e+14,1.635857e+07,1.146091e+14,1.721643e+17,1.217260e+16,3.604750e+06,5.140795e+12,1.278955e+15,4.239409e+14,6.465083e+06,2.458415e+13,4.572052e+15,5.148775e+14,6.116052e+06,2.824280e+13,9.908829e+15,1.293305e+15,1.158068e+06,2.060127e+11,3.371324e+13,1.526816e+13,0,94
7.487383e+06,2.612007e+13,4.296246e+15,2.975625e+14,7.284160e+06,2.889129e+13,1.172888e+16,8.507227e+14,2.180408e+06,4.328024e+10,4.149137e+14,5.700508e+13,2.545551e+07,5.544949e+14,5.249730e+15,1.225864e+15,2.740126e+07,4.676320e+14,2.938141e+17,2.810460e+16,3.855192e+06,5.407585e+12,3.331402e+14,4.647010e+13,2.361924e+07,4.753390e+14,1.003330e+15,1.391313e+14,2.456855e+07,4.421372e+14,2.068383e+17,2.160608e+16,2.776087e+06,1.517277e+12,2.063054e+14,1.297467e+13,7.228337e+06,2.830105e+13,6.070188e+15,1.019465e+15,7.104965e+06,2.962863e+13,1.523220e+16,2.607929e+15,1.786607e+06,7.150740e+11,1.365818e+14,2.163807e+13,0,25
5.349803e+06,1.035511e+13,1.827813e+15,1.531994e+14,4.968052e+06,1.325292e+13,5.157139e+15,6.910904e+14,1.755115e+06,4.664600e+11,1.793252e+14,8.752825e+11,1.237392e+07,1.194513e+14,1.283640e+15,1.559953e+14,1.523545e+07,6.635203e+13,1.836388e+17,1.920395e+16,4.306997e+06,8.694741e+12,2.515197e+14,2.369603e+13,1.522973e+07,1.859836e+14,1.020729e+14,1.283837e+14,1.701437e+07,1.426160e+14,2.124800e+17,2.368564e+16,3.377193e+06,3.301211e+12,5.644655e+14,4.862586e+13,8.515277e+06,4.009776e+13,8.220935e+15,1.027378e+15,7.962121e+06,4.803367e+13,1.614422e+16,2.336063e+15,1.629842e+06,3.951189e+11,6.944238e+13,6.044485e+12,0,92
6.450557e+06,1.651399e+13,1.630314e+15,1.539809e+14,6.275575e+06,1.867273e+13,5.599795e+15,8.211810e+14,2.217288e+06,1.768532e+12,2.106953e+14,1.034004e+13,1.180835e+07,9.784280e+13,7.803116e+14,3.738960e+14,1.521090e+07,4.204248e+13,1.708814e+17,1.178267e+16,5.345229e+06,1.271379e+13,1.345267e+15,4.214646e+14,1.511734e+07,1.765630e+14,1.248578e+15,1.074030e+15,1.732379e+07,1.232306e+14,2.248040e+17,2.621149e+16,4.036202e+06,4.868429e+12,8.971123e+14,1.367346e+14,1.010500e+07,6.630507e+13,4.275159e+15,9.034849e+14,9.958407e+06,6.885627e+13,2.826769e+16,4.648871e+15,1.819315e+06,7.749840e+10,1.566605e+14,4.694502e+13,0,35
3.604918e+06,5.690696e+12,2.031073e+15,1.724870e+14,4.870348e+06,1.324727e+12,9.404040e+15,4.893680e+14,2.487522e+06,1.757951e+12,5.606747e+14,7.807899e+13,1.330665e+07,1.456196e+14,9.219247e+14,1.188966e+14,1.704103e+07,7.052367e+13,2.492490e+17,2.346967e+16,4.973913e+06,1.415009e+13,1.981723e+14,7.070658e+13,1.365495e+07,1.532913e+14,6.818821e+14,4.414518e+14,1.446302e+07,1.366800e+14,1.014686e+17,9.656066e+15,2.082066e+06,7.053838e+11,2.188010e+14,3.017498e+13,5.796595e+06,1.796241e+13,3.838300e+15,5.758154e+14,5.434847e+06,2.122502e+13,8.175212e+15,1.214085e+15,1.203758e+06,4.094946e+11,3.722157e+13,9.338737e+12,0,54
4.459334e+06,4.951495e+12,2.235074e+15,1.327119e+14,4.315059e+06,5.490061e+12,5.699749e+15,5.843010e+14,2.137245e+06,4.482900e+10,5.110744e+14,1.491753e+13,1.195121e+07,1.092707e+14,2.900624e+15,1.436011e+15,1.556045e+07,4.688078e+13,1.981087e+17,2.043723e+16,5.107410e+06,1.332415e+13,2.238480e+14,2.154689e+13,1.413155e+07,1.596053e+14,3.080653e+14,3.261505e+14,1.551761e+07,1.267198e+14,1.573555e+17,1.698603e+16,2.887176e+06,2.045901e+12,4.801138e+14,4.706731e+13,7.723981e+06,3.639214e+13,7.141058e+15,1.111892e+15,7.352522e+06,4.098772e+13,1.628979e+16,2.312656e+15,1.321837e+06,2.391977e+11,6.849557e+13,2.361068e+13,0,39
7.965850e+06,3.528903e+13,5.453288e+15,6.648174e+14,7.502376e+06,4.086410e+13,8.628775e+15,9.296717e+14,1.586798e+06,2.166561e+11,1.391995e+14,1.200710e+13,2.022924e+07,3.507849e+14,6.629000e+15,2.250833e+15,2.196116e+07,2.915995e+14,2.315078e+17,2.290325e+16,3.232298e+06,3.748667e+12,1.153082e+14,2.030736e+13,2.515684e+07,5.328196e+14,1.862905e+14,5.368316e+13,2.527140e+07,5.354165e+14,1.182210e+17,1.107286e+16,2.188840e+06,2.302846e+11,3.021151e+14,8.131903e+13,1.106114e+07,6.164984e+13,3.889562e+16,5.387383e+15,1.014341e+07,7.733212e+13,3.370708e+16,4.227752e+15,2.299357e+06,2.896094e+12,1.982537e+12,2.296749e+13,0,89
4.633747e+06,5.522513e+12,2.711573e+15,1.044057e+14,4.511212e+06,6.206109e+12,6.537334e+15,6.726796e+14,2.161236e+06,1.089297e+11,5.248939e+14,5.106461e+12,1.291309e+07,1.309498e+14,2.044626e+15,2.976207e+14,1.633074e+07,6.458224e+13,2.005208e+17,2.154833e+16,4.887436e+06,1.234679e+13,8.859182e+13,4.562152e+12,1.659682e+07,2.216310e+14,1.514719e+15,1.614230e+15,1.898071e+07,1.564302e+14,2.472448e+17,2.122304e+16,4.093448e+06,6.189589e+12,1.299787e+15,3.784235e+14,6.368304e+06,2.020718e+13,7.538509e+15,8.727250e+14,5.887775e+06,2.474517e+13,8.975173e+15,1.218986e+15,1.394667e+06,2.870818e+11,5.581683e+13,1.833205e+13,0,24
