2.154997e+01,-2.203908e+02,1.897122e+04,-4.991022e+01,-1.131495e+04,-5.253464e+05,4.355507e+04,-1.503728e+05,3.600348e+07,-1.013566e+01,-6.924329e+03,2.518087e+05,-3.735254e+02,1.152009e+05,-4.590467e+06,1.295654e+04,-1.302086e+07,4.015246e+08,1.342112e+05,-3.730214e+06,8.750348e+07,-3.135812e+06,6.506230e+07,-1.603414e+09,2.087854e+08,-4.944648e+09,1.176075e+11,0,57
2.034714e+01,-2.182627e+02,2.249858e+04,-3.597726e+01,-8.198158e+03,-6.620762e+05,4.099336e+04,-1.006009e+05,3.746543e+07,-3.679489e+01,-7.688219e+03,6.152940e+05,-3.960287e+03,1.172693e+05,-1.745690e+07,-4.945942e+04,-1.082412e+07,9.734424e+08,1.043017e+05,-3.377961e+06,9.992168e+07,-2.431941e+06,7.350715e+07,-2.431634e+09,1.702732e+08,-4.490164e+09,1.343795e+11,0,58
2.069817e+01,-2.159568e+02,2.811301e+04,-2.110359e+01,-1.435804e+04,-8.034006e+05,4.935989e+04,-5.952989e+04,5.540145e+07,-9.407002e+00,-6.009828e+03,2.057890e+05,-4.309554e+02,1.487403e+04,3.395875e+04,4.214855e+04,-1.223074e+07,3.795816e+08,9.435680e+04,-3.345119e+06,1.153469e+08,-2.254629e+06,6.055388e+07,-2.537409e+09,1.674037e+08,-4.589376e+09,1.686337e+11,0,78
1.954779e+01,-2.382203e+02,2.864353e+04,-4.745057e+01,-1.101330e+04,-6.367191e+05,4.199674e+04,-2.390037e+05,4.397427e+07,-7.367584e+01,-4.902962e+03,7.333319e+05,-3.200930e+03,2.241030e+05,-2.692672e+07,-1.277367e+05,-5.442028e+06,1.056175e+09,9.194142e+04,-3.236351e+06,1.170867e+08,-2.828457e+06,7.480848e+07,-2.765843e+09,1.438016e+08,-3.852412e+09,1.391168e+11,2,51
2.112427e+01,-2.395771e+02,3.248667e+04,-1.727984e+01,-1.999141e+04,-8.613397e+05,5.347117e+04,-1.470411e+05,6.910187e+07,-2.174448e+01,4.555428e+02,1.462108e+05,-3.057715e+02,-1.756321e+05,-1.423898e+06,-6.457703e+04,1.405091e+06,3.716720e+08,9.820906e+04,-3.673974e+06,1.329791e+08,-2.257098e+06,5.001284e+07,-2.270148e+09,1.792987e+08,-5.130114e+09,1.943148e+11,2,78
2.059292e+01,-2.052291e+02,2.599757e+04,-2.497048e+01,-3.588599e+03,-8.253774e+05,4.853246e+04,4.653792e+04,4.154345e+07,-4.360651e+00,-6.980113e+03,2.899739e+05,-6.374337e+03,5.703037e+04,-5.671611e+06,7.753270e+04,-1.521758e+07,4.393042e+08,9.707077e+04,-3.334265e+06,1.226776e+08,-2.332288e+06,1.031876e+08,-3.728113e+09,2.000164e+08,-4.517416e+09,1.616312e+11,2,55
1.809686e+01,-2.873416e+02,3.184299e+04,-9.397133e+01,-8.778543e+03,-4.400467e+05,2.411626e+04,-3.483042e+05,3.722666e+07,-4.676381e+01,-1.192501e+03,4.572513e+05,7.517140e+02,7.292893e+04,-1.440830e+07,-1.070935e+05,5.573854e+05,3.835452e+08,8.284657e+04,-3.437011e+06,1.374067e+08,-2.336448e+06,7.659723e+07,-2.874402e+09,8.767959e+07,-3.038335e+09,1.177285e+11,1,54
2.013357e+01,-2.700699e+02,3.129549e+04,-6.563022e+01,-1.357576e+04,-6.454428e+05,3.922353e+04,-4.231882e+05,5.209293e+07,-5.298530e+01,1.441430e+02,6.546189e+05,-3.777192e+03,1.002375e+05,-2.465398e+07,-1.928476e+05,4.888401e+06,8.770310e+08,9.746336e+04,-3.720850e+06,1.443424e+08,-2.744314e+06,7.717613e+07,-3.178239e+09,1.393977e+08,-4.492243e+09,1.777507e+11,0,33
2.314969e+01,-2.093310e+02,2.284676e+04,-2.385651e+01,-1.339914e+04,-7.127449e+05,6.003247e+04,6.060225e+04,4.991607e+07,-1.179697e+01,-5.808622e+03,2.990601e+05,-2.839263e+03,-3.192117e+04,-3.903307e+06,-2.035386e+03,-1.326444e+07,6.229010e+08,1.420556e+05,-4.058741e+06,1.106062e+08,-2.944216e+06,5.892856e+07,-1.725569e+09,3.038684e+08,-5.923269e+09,1.611789e+11,1,45
1.999565e+01,-2.087583e+02,2.854972e+04,-6.727787e+00,-1.001431e+04,-9.340092e+05,4.880860e+04,-6.816805e+04,5.703429e+07,-3.029390e+01,-5.915120e+03,5.607842e+05,-2.411245e+03,-1.174025e+04,-1.526325e+07,2.455660e+04,-9.155688e+06,9.479454e+08,8.205471e+04,-2.994607e+06,1.085940e+08,-1.709534e+06,6.398159e+07,-3.014235e+09,1.501984e+08,-4.302977e+09,1.736662e+11,0,75
