3.226185e+07,2.109374e+14,1.735571e+08,8.219276e+06,1.747118e+14,-5.782944e+12,1.773074e+14,2.654491e+07,4.143981e+14,5.411690e+08,4.590776e+07,-6.857107e+15,-9.085299e+14,-4.971228e+15,1.202462e+07,3.363940e+13,3.269014e+07,7.546034e+05,-3.625213e+12,-3.163496e+12,6.943950e+11,3,72
2.954784e+07,1.665769e+14,1.078533e+08,1.878032e+06,-2.669940e+13,-2.417680e+13,-2.127982e+13,2.386504e+07,3.467691e+14,4.570849e+08,4.038657e+07,-5.397342e+15,-7.458754e+14,-4.804129e+15,1.099335e+07,3.233255e+13,2.888414e+07,6.847701e+05,-2.514441e+12,-3.079026e+12,1.740815e+12,3,93
3.769148e+07,3.956809e+14,3.041040e+08,1.400395e+07,-8.994589e+14,-2.756605e+14,-8.814061e+14,3.053755e+07,7.323753e+14,4.225611e+08,4.041320e+07,-5.091797e+15,-1.073788e+15,-4.859351e+15,1.066310e+07,5.166717e+13,1.725748e+07,8.170573e+05,-1.383480e+12,4.379690e+11,-2.488697e+12,0,26
2.774106e+07,1.520666e+14,2.125224e+08,4.054632e+06,-8.731733e+13,-4.382918e+13,-7.721188e+13,2.248912e+07,3.124030e+14,4.800222e+08,4.254328e+07,-5.841531e+15,-7.381427e+14,-5.046014e+15,1.016562e+07,2.790900e+13,3.130501e+07,1.370919e+06,1.057376e+12,3.866687e+12,-9.621920e+12,3,96
2.826374e+07,1.402721e+14,1.949176e+08,5.822567e+06,-6.675146e+13,-4.719332e+13,-5.462430e+13,2.355607e+07,2.760929e+14,4.697079e+08,4.164510e+07,-5.819497e+15,-6.917373e+14,-4.927800e+15,1.171834e+07,2.357856e+13,3.248949e+07,1.057304e+06,-6.036179e+12,-3.211671e+12,-8.050489e+11,1,55
3.235523e+07,2.352417e+14,1.705638e+08,3.391087e+06,3.749325e+13,-8.308703e+12,3.947327e+13,2.621333e+07,4.640965e+14,4.602516e+08,4.451514e+07,-4.599527e+15,-8.124592e+14,-4.571200e+15,1.088397e+07,3.818649e+13,2.845381e+07,1.775539e+06,-1.266701e+10,4.374225e+12,-1.257353e+13,3,90
2.894707e+07,1.996813e+14,1.265191e+08,1.084338e+07,3.558041e+14,5.529159e+13,2.616321e+14,2.398582e+07,3.781209e+14,3.752187e+08,3.272791e+07,-3.271172e+15,-5.979922e+14,-1.434167e+15,9.861886e+06,2.461985e+13,2.307099e+07,6.099959e+05,-1.738077e+12,-2.672200e+12,1.451565e+12,1,5
3.322579e+07,2.665623e+14,2.438292e+08,8.705906e+06,-3.820315e+14,-1.391698e+14,-3.667996e+14,2.701547e+07,5.134640e+14,3.869963e+08,3.367227e+07,-3.258682e+15,-7.045871e+14,-3.012224e+15,1.069806e+07,3.881026e+13,2.277427e+07,8.786227e+05,-2.861720e+12,-3.059838e+11,-3.054314e+12,0,27
3.512051e+07,3.357069e+14,3.974241e+08,2.523983e+07,-2.203470e+15,-4.265638e+14,-2.197685e+15,2.896349e+07,6.030295e+14,4.323999e+08,3.924087e+07,-4.062446e+15,-8.508969e+14,-3.977590e+15,1.067307e+07,4.212046e+13,1.457740e+07,6.964822e+05,-2.218394e+12,-3.350669e+12,-3.600261e+10,0,28
2.774558e+07,1.694049e+14,4.204957e+08,2.471139e+07,-2.368519e+15,-2.934490e+14,-2.453842e+15,2.446427e+07,2.620257e+14,5.245042e+08,4.969014e+07,-6.433996e+15,-7.197829e+14,-6.359860e+15,1.158757e+07,2.419596e+13,1.939492e+07,6.446292e+05,2.257246e+12,3.045362e+12,2.385371e+12,0,67
2.332636e+07,9.318848e+13,1.458841e+08,6.333591e+06,-1.281111e+13,-3.028143e+13,-7.000422e+12,1.934548e+07,1.858872e+14,4.386092e+08,3.145421e+07,-3.482700e+15,-4.146630e+14,-3.634724e+15,9.696112e+06,1.737898e+13,3.281188e+07,1.235396e+06,2.381616e+12,-4.737088e+12,8.880098e+12,3,91
