7.343253e+02,1.639182e+05,1.014578e+07,2.579842e+03,1.621751e+06,6.970625e+07,3,72,N,N
7.392924e+02,1.661109e+05,1.031659e+07,2.518895e+03,1.512784e+06,8.931273e+07,3,93,N,N
7.799170e+02,1.720593e+05,7.676262e+06,2.702227e+03,1.798153e+06,6.205677e+07,0,26,N,N
7.949565e+02,1.889455e+05,1.174490e+07,2.490489e+03,1.506779e+06,5.705320e+07,3,96,N,N
7.661380e+02,1.749348e+05,1.036433e+07,2.613973e+03,1.643228e+06,1.157125e+08,1,55,N,N
7.158256e+02,1.480226e+05,6.999048e+06,2.582328e+03,1.640563e+06,9.419032e+07,3,90,N,N
8.041211e+02,1.950466e+05,1.286638e+07,2.512763e+03,1.532024e+06,6.334915e+07,1,5,N,N
7.390266e+02,1.621558e+05,9.107165e+06,2.595003e+03,1.652681e+06,7.167189e+07,0,27,N,N
7.466689e+02,1.583622e+05,6.999716e+06,2.635548e+03,1.709661e+06,7.057506e+07,0,28,N,N
8.883748e+02,2.308972e+05,1.437590e+07,2.675663e+03,1.721779e+06,8.553556e+07,0,67,N,N
8.031659e+02,1.996661e+05,1.463371e+07,2.478528e+03,1.419252e+06,6.012742e+07,3,91,N,N
8.096368e+02,1.957088e+05,1.230882e+07,2.612155e+03,1.638960e+06,9.002748e+07,0,16,N,N
7.313186e+02,1.643987e+05,1.051717e+07,2.641243e+03,1.703976e+06,9.951646e+07,3,99,N,N
7.320934e+02,1.626185e+05,9.860123e+06,2.444910e+03,1.375949e+06,7.610356e+07,3,78,N,N
7.429305e+02,1.615456e+05,8.455889e+06,2.463261e+03,1.491746e+06,5.368847e+07,2,102,N,N
7.913345e+02,1.815948e+05,9.646111e+06,2.558332e+03,1.581682e+06,6.745445e+07,0,22,N,N
7.389214e+02,1.604380e+05,8.448816e+06,2.633759e+03,1.707847e+06,8.650627e+07,1,84,N,N
7.346918e+02,1.561270e+05,7.544304e+06,2.597255e+03,1.629519e+06,8.769719e+07,2,82,N,N
7.405996e+02,1.642452e+05,9.507762e+06,2.529165e+03,1.573576e+06,4.650524e+07,3,68,N,N
7.615521e+02,1.719084e+05,9.859808e+06,2.716066e+03,1.786560e+06,1.198241e+08,3,80,N,N
7.484850e+02,1.733358e+05,1.168542e+07,2.504642e+03,1.501592e+06,9.351322e+07,1,10,N,N
7.703273e+02,1.761951e+05,1.019754e+07,2.651823e+03,1.703075e+06,1.136914e+08,0,56,N,N
7.274230e+02,1.468376e+05,5.175908e+06,2.693547e+03,1.824555e+06,6.257582e+07,1,86,N,N
2.309875e+03,1.353552e+06,9.787994e+07,1.130502e+02,2.154066e+02,2.295113e+01,1,73,N,N
7.475277e+02,1.676516e+05,1.011587e+07,2.517666e+03,1.525068e+06,4.250469e+07,1,40,N,N
1.116004e+03,3.420550e+05,1.703597e+07,3.184553e+03,2.547250e+06,1.480897e+08,2,76,N,N
8.916176e+02,2.221416e+05,1.041304e+07,2.718584e+03,1.784033e+06,7.152937e+07,0,76,N,N
7.795668e+02,1.811399e+05,1.112186e+07,2.372020e+03,1.340261e+06,5.419091e+07,2,53,N,N
7.496446e+02,1.687363e+05,1.002952e+07,2.620400e+03,1.664768e+06,1.093054e+08,1,65,N,N
7.801366e+02,1.897906e+05,1.367350e+07,2.357533e+03,1.300111e+06,5.039225e+07,0,32,N,N
7.558748e+02,1.674427e+05,8.947893e+06,2.772628e+03,1.895699e+06,1.262980e+08,3,98,N,N
7.959613e+02,1.935576e+05,1.331968e+07,2.542674e+03,1.543917e+06,1.013612e+08,0,10,N,N
7.191615e+02,1.590500e+05,1.002303e+07,2.631423e+03,1.694430e+06,9.805671e+07,2,99,N,N
7.496930e+02,1.666436e+05,9.375769e+06,2.567892e+03,1.573003e+06,6.585929e+07,3,61,N,N
7.524080e+02,1.599067e+05,6.683676e+06,2.733190e+03,1.870728e+06,9.637938e+07,3,95,N,N
7.861711e+02,1.835431e+05,1.109286e+07,2.624589e+03,1.655132e+06,1.175216e+08,0,55,N,N
7.519253e+02,1.752479e+05,1.218795e+07,2.433942e+03,1.352162e+06,5.863724e+07,2,66,N,N
7.509541e+02,1.669411e+05,9.294272e+06,2.628263e+03,1.682148e+06,1.124873e+08,3,56,N,N
7.219164e+02,1.533303e+05,7.930082e+06,2.613013e+03,1.683708e+06,7.484072e+07,2,84,N,N
7.353658e+02,1.627983e+05,9.675465e+06,2.473930e+03,1.473389e+06,6.610789e+07,2,92,N,N
7.822695e+02,1.776961e+05,9.539683e+06,2.661463e+03,1.749947e+06,7.435712e+07,2,62,N,N
7.979033e+02,1.854089e+05,1.039634e+07,2.571812e+03,1.598736e+06,5.446028e+07,0,83,N,N
7.746679e+02,1.755416e+05,9.676261e+06,2.560438e+03,1.571796e+06,5.267459e+07,1,57,N,N
9.026147e+02,2.418026e+05,1.656684e+07,2.636518e+03,1.609394e+06,6.993737e+07,3,59,N,N
7.870553e+02,1.802610e+05,9.706148e+06,2.653834e+03,1.727918e+06,9.379401e+07,0,11,N,N
7.469651e+02,1.561989e+05,6.302889e+06,2.662592e+03,1.758205e+06,9.883764e+07,0,13,N,N
8.600450e+02,2.271389e+05,1.729381e+07,2.566213e+03,1.500916e+06,9.921909e+07,1,64,N,N
8.092182e+02,1.990950e+05,1.371633e+07,2.617914e+03,1.620559e+06,1.061379e+08,1,35,N,N
7.928359e+02,1.890184e+05,1.212133e+07,2.554945e+03,1.566519e+06,5.732704e+07,0,8,N,N
7.392061e+02,1.506755e+05,5.226899e+06,2.667847e+03,1.795258e+06,6.074387e+07,0,86,N,N
7.497771e+02,1.614846e+05,7.673190e+06,2.581218e+03,1.646118e+06,6.291679e+07,1,63,N,N
7.585473e+02,1.759194e+05,1.160940e+07,2.495660e+03,1.440943e+06,7.000541e+07,2,51,N,N
7.626001e+02,1.686850e+05,8.679379e+06,2.492096e+03,1.488349e+06,6.840178e+07,3,48,N,N
7.688722e+02,1.720211e+05,9.020583e+06,2.602257e+03,1.644858e+06,7.874654e+07,0,14,N,N
8.687360e+02,2.292470e+05,1.698824e+07,2.381484e+03,1.311485e+06,3.822236e+07,1,54,N,N
7.993873e+02,1.861542e+05,1.043880e+07,2.585368e+03,1.620846e+06,7.204783e+07,1,52,N,N
7.685359e+02,1.683014e+05,8.022919e+06,2.593453e+03,1.651760e+06,6.343467e+07,0,63,N,N
7.603380e+02,1.647410e+05,7.517860e+06,2.726515e+03,1.849570e+06,8.845032e+07,3,101,N,N
7.908769e+02,1.942790e+05,1.412814e+07,2.444014e+03,1.399596e+06,5.929407e+07,2,91,N,N
7.447880e+02,1.566747e+05,6.548605e+06,2.762939e+03,1.882961e+06,9.005584e+07,3,49,N,N
7.571379e+02,1.668905e+05,8.779343e+06,2.441333e+03,1.454933e+06,4.662551e+07,0,102,N,N
7.940097e+02,1.838999e+05,1.001503e+07,2.660212e+03,1.737945e+06,7.813377e+07,1,0,N,N
7.520813e+02,1.701505e+05,1.018784e+07,2.525112e+03,1.529109e+06,9.360607e+07,0,36,N,N
7.340510e+02,1.527065e+05,6.588925e+06,2.648432e+03,1.735493e+06,8.780372e+07,0,18,N,N
8.462158e+02,2.145956e+05,1.511421e+07,2.615680e+03,1.577623e+06,1.093851e+08,2,97,N,N
