1.914871e+03,4.867364e+05,5.068163e-02,3.307646e-03,-3.361289e-05,-1.784658e-01,-6.032341e-05,1.010067e+03,7.461009e+05,3.589928e-03,1.535502e-03,2.333383e-06,6.820277e-01,1.948741e-07,1.622003e+03,9.168577e+05,1.902738e-02,3.419080e-03,-1.186727e-05,9.088527e-01,2.365586e-05,1.961208e+03,4.513538e+05,7.709224e-02,1.863932e-03,-1.693815e-05,3.289728e-01,4.027460e-06,1.306865e+03,1.521261e+06,1.731315e-02,1.304042e-02,1.948529e-04,1.468563e+01,-2.667993e-05,1.710417e+03,4.459402e+05,5.521692e-02,5.449640e-04,-2.304157e-06,-2.556125e-01,3.376715e-07,2.012173e+03,5.316169e+05,5.665618e-02,5.901542e-03,-5.001413e-05,9.591468e-01,5.382082e-06,1.044786e+03,8.046489e+05,7.591962e-03,2.490767e-03,5.876161e-06,8.314497e-01,-5.742408e-06,1.658459e+03,9.915280e+05,3.303068e-02,4.213136e-03,-3.316960e-05,1.862221e-01,3.012515e-05,1.950701e+03,5.255758e+05,8.262356e-02,5.331543e-04,-1.672767e-06,2.376658e-01,-4.769550e-06,1.301408e+03,1.477025e+06,1.743258e-02,1.500100e-02,2.420672e-04,1.736726e+01,2.005962e-04,1.704608e+03,4.295591e+05,6.080901e-02,7.998371e-04,-2.375388e-06,-4.702518e-01,4.681780e-06,7.031447e+03,3.645830e+06,1.701272e-05,6.732290e-04,3.957734e-09,1.285110e+00,-5.918217e-08,2.942541e+03,4.789839e+06,2.038492e-02,3.134525e-03,-2.505439e-05,-6.859983e+00,-2.424083e-05,4.843402e+03,1.695921e+07,1.936209e-03,7.679015e-04,2.757699e-08,-2.655015e-02,7.230181e-07,5.578043e+03,1.892922e+07,8.604243e-02,1.107612e-02,-1.966177e-04,-3.498704e+01,-3.772843e-04,1.007825e+03,7.572594e+05,7.314421e-04,3.158756e-04,1.082640e-07,1.339591e-01,3.669159e-08,5.356982e+03,2.139099e+07,6.006899e-03,2.874023e-03,5.347304e-06,5.962060e+00,1.603637e-05,5.608613e+03,1.894410e+07,9.827327e-02,1.323227e-02,-2.351677e-04,-4.194724e+01,3.683697e-04,9.999436e+02,7.521951e+05,8.793721e-04,3.303363e-04,1.193084e-07,1.207238e-01,-1.017236e-07,5.344875e+03,2.147152e+07,7.588156e-03,2.767394e-03,3.645650e-06,4.177800e+00,1.617748e-05,3,72,N,N
1.402194e+03,2.023780e+05,7.409626e-02,7.182714e-03,1.928824e-05,2.620048e+00,-1.448732e-04,9.071085e+02,6.796502e+05,3.729182e-02,1.825064e-02,4.455385e-04,1.067467e+01,3.742480e-06,1.198457e+03,2.657015e+05,7.048146e-02,8.259087e-03,-1.844073e-04,-3.497235e+00,-3.927346e-05,1.461412e+03,4.039120e+05,1.129440e-01,3.006821e-03,5.098169e-05,1.892099e+00,2.647509e-06,9.620955e+02,7.357805e+05,2.267399e-02,1.587364e-02,2.954636e-04,1.337727e+01,2.118738e-05,1.366202e+03,2.493603e+05,1.237269e-01,3.652108e-03,-6.459800e-05,-1.480060e+00,4.356398e-05,1.389479e+03,2.142504e+05,4.857866e-02,1.000497e-02,-2.422106e-05,2.438582e+00,7.773659e-06,8.766889e+02,6.056133e+05,3.761229e-02,1.503317e-02,3.066253e-04,6.103821e+00,-1.725008e-04,1.245536e+03,2.931862e+05,8.075285e-02,1.050161e-02,-1.691342e-04,-5.634829e+00,-2.091195e-04,1.386946e+03,4.399619e+05,9.220766e-02,2.744938e-03,3.258520e-05,1.801176e+00,9.018892e-06,9.494316e+02,7.050767e+05,1.354041e-02,1.059842e-02,1.250377e-04,8.863390e+00,1.026571e-04,1.410370e+03,1.919723e+05,1.204355e-01,2.449585e-03,-2.091150e-05,-9.862447e-01,3.662303e-05,4.999217e+03,1.896716e+06,7.637795e-03,6.329747e-04,-1.358087e-06,8.144892e-01,-1.024051e-06,2.152122e+03,2.180688e+06,2.247910e-02,3.897867e-03,-3.600585e-05,-5.708041e+00,-3.802819e-05,3.523136e+03,8.111524e+06,8.012350e-05,2.536097e-04,-1.703911e-08,-6.011082e-01,-2.906211e-08,3.982222e+03,9.389782e+06,1.202765e-01,1.477038e-02,-3.745110e-04,-3.119814e+01,4.713491e-04,7.894821e+02,4.709489e+05,1.679855e-03,7.423297e-04,7.153749e-07,3.539559e-01,3.589160e-08,3.833266e+03,1.019368e+07,1.290051e-03,2.098190e-03,9.332315e-07,5.504100e+00,-3.546336e-06,4.020252e+03,1.020525e+07,9.806595e-02,1.151394e-02,-3.573170e-04,-3.257787e+01,-1.913070e-04,7.805110e+02,4.170021e+05,1.126336e-03,5.637403e-04,3.800355e-07,2.198999e-01,-1.978948e-07,3.931462e+03,1.051981e+07,1.257877e-04,9.898014e-04,-3.186850e-07,1.580358e+00,-2.135109e-07,3,93,N,N
1.363437e+03,2.900431e+05,1.227950e-01,1.217412e-02,2.263182e-04,6.305642e+00,-1.888294e-04,7.495632e+02,4.980491e+05,2.167817e-02,1.124985e-02,1.690102e-04,5.558812e+00,-1.571608e-05,1.057795e+03,4.350403e+05,6.405491e-02,1.031127e-02,1.262363e-04,5.079756e+00,4.508988e-05,1.383569e+03,3.346715e+05,1.213984e-01,9.843170e-04,3.377776e-06,5.397161e-01,-6.668280e-07,8.883060e+02,5.164481e+05,1.411963e-02,1.229240e-02,1.393830e-04,8.157163e+00,3.050141e-05,1.228022e+03,2.654991e+05,8.962042e-02,4.899686e-03,-8.692983e-05,-1.684804e+00,5.598784e-05,1.436903e+03,2.457554e+05,7.308557e-02,1.388084e-02,-1.305854e-05,3.877106e+00,3.624222e-05,7.142655e+02,4.413965e+05,1.751070e-02,4.546569e-03,2.618696e-05,5.498816e-01,-2.541504e-05,1.103445e+03,5.749008e+05,3.874931e-02,6.673473e-03,3.568594e-05,3.272177e+00,4.333928e-05,1.360059e+03,3.456643e+05,1.350598e-01,1.213336e-03,9.161087e-06,7.018633e-01,-7.958527e-07,8.205125e+02,4.137181e+05,1.005335e-02,6.648552e-03,3.906989e-05,4.136888e+00,3.906843e-05,1.189762e+03,3.393980e+05,6.589099e-02,4.209515e-03,-4.100218e-05,7.387354e-01,-2.949113e-05,4.834737e+03,1.591902e+06,5.073326e-03,1.141105e-03,8.820423e-07,1.205396e+00,-1.825203e-07,2.044386e+03,2.483918e+06,1.931963e-02,3.082597e-03,-2.351211e-05,-4.825731e+00,-2.258042e-05,3.260187e+03,8.008262e+06,4.906223e-04,1.913168e-04,-5.842358e-08,-4.504675e-01,-3.389111e-08,3.694807e+03,7.895537e+06,1.679645e-01,1.958279e-02,-9.670320e-04,-5.197585e+01,-6.403131e-04,6.905074e+02,3.188790e+05,8.950783e-04,5.407448e-04,2.091156e-07,1.037353e-01,8.155704e-08,3.496777e+03,9.231827e+06,2.616273e-03,4.061708e-04,-1.193060e-07,6.337060e-01,1.409176e-07,3.976733e+03,9.680318e+06,1.389559e-01,1.644051e-02,-7.242600e-04,-4.604808e+01,-3.865466e-04,6.715576e+02,2.537318e+05,3.826404e-04,2.926515e-04,2.557526e-09,-1.526736e-02,-1.148820e-07,3.755237e+03,1.129036e+07,7.262152e-04,1.628507e-03,1.655585e-06,3.179813e+00,2.376739e-06,0,26,N,N
1.232501e+03,1.224019e+05,8.827488e-02,4.920647e-03,-5.809318e-05,7.150348e-01,-1.403680e-04,8.398588e+02,5.733031e+05,8.372973e-03,3.022879e-03,1.380854e-05,1.952936e+00,-5.372500e-07,1.086701e+03,1.621202e+05,1.009378e-01,1.288253e-04,1.354763e-07,4.581760e-02,3.140336e-07,1.199771e+03,1.502731e+05,8.587248e-02,3.209392e-03,-4.802790e-07,1.011190e+00,-4.912147e-07,9.074910e+02,7.334775e+05,2.337635e-02,1.721600e-02,3.434302e-04,1.347214e+01,-5.211938e-05,1.133372e+03,9.457929e+04,1.159216e-01,2.091724e-03,2.654020e-06,-6.391683e-01,4.048769e-05,1.262276e+03,1.580717e+05,8.562103e-02,6.702717e-03,6.923290e-06,1.980220e+00,-1.086343e-05,7.839106e+02,4.847366e+05,9.236852e-03,3.070457e-03,1.349173e-05,1.666485e+00,4.217378e-06,1.072873e+03,2.345441e+05,1.101619e-01,8.940074e-04,-3.712215e-06,1.786981e-01,7.814839e-06,1.240755e+03,1.722469e+05,8.066101e-02,2.533894e-03,-8.407789e-06,7.850841e-01,-4.267045e-05,8.916644e+02,6.965136e+05,1.581686e-02,1.091935e-02,1.423130e-04,8.359643e+00,7.268973e-05,1.124197e+03,1.249326e+05,1.001689e-01,1.294335e-03,3.389343e-06,-4.529203e-01,1.798253e-05,4.255724e+03,5.902878e+05,2.622953e-04,1.345559e-04,-1.985762e-08,1.020604e-01,-1.205551e-08,2.059356e+03,2.047728e+06,3.087298e-02,4.802701e-03,-5.609603e-05,-6.718889e+00,-5.324592e-05,2.827655e+03,5.094931e+06,2.160913e-04,2.411366e-04,-5.225486e-08,-3.839502e-01,-5.044967e-08,3.187704e+03,5.509462e+06,8.265157e-02,9.574870e-03,-2.677132e-04,-2.231860e+01,2.960573e-05,7.697480e+02,4.466955e+05,1.030515e-03,4.024702e-04,1.957215e-07,1.755548e-01,4.875893e-08,3.114658e+03,6.280051e+06,9.762129e-04,9.804216e-05,-2.519874e-08,4.550021e-02,-1.269784e-08,3.297113e+03,5.956662e+06,9.129301e-02,1.114183e-02,-3.162838e-04,-2.576003e+01,1.721231e-04,7.242555e+02,3.933438e+05,7.384648e-04,2.143803e-04,3.993408e-08,5.565834e-02,-6.533459e-08,3.161650e+03,6.899596e+06,2.075519e-03,4.077923e-04,-1.583585e-07,2.614998e-01,3.498598e-07,3,96,N,N
1.024941e+03,3.233397e+04,3.207617e-02,1.841273e-03,-4.984610e-06,2.563768e-01,-1.876900e-05,9.392847e+02,7.630244e+05,5.317470e-02,3.472462e-02,1.476311e-03,2.487522e+01,1.408719e-04,1.007959e+03,4.816181e+04,9.266947e-02,8.945476e-03,2.295907e-04,-2.893472e-01,-2.180543e-05,1.215853e+03,3.414538e+05,1.270458e-01,2.756709e-03,4.758507e-05,1.190451e+00,1.542587e-05,8.500024e+02,5.937387e+05,4.042411e-02,3.469299e-02,1.295220e-03,2.630704e+01,-1.897422e-04,1.233825e+03,1.445200e+05,2.618634e-01,7.720859e-03,2.240970e-04,-2.327148e+00,3.280628e-04,1.094889e+03,3.646994e+04,3.510652e-02,1.987921e-03,-1.048625e-05,2.950585e-01,-9.870410e-07,8.816543e+02,6.767546e+05,3.942276e-02,2.044156e-02,5.607488e-04,1.220578e+01,-3.362761e-05,9.295097e+02,9.735238e+04,4.676807e-02,4.025265e-03,-6.517663e-06,-1.224814e+00,-5.272404e-07,1.277447e+03,3.408711e+05,1.734411e-01,3.373269e-03,8.043424e-05,1.826832e+00,7.984946e-05,7.768214e+02,4.701799e+05,1.949527e-02,1.820961e-02,3.391279e-04,1.216284e+01,3.313259e-04,1.134101e+03,2.506731e+05,1.384867e-01,5.233512e-03,-1.296983e-04,-6.643155e-01,-5.879073e-05,4.040069e+03,4.870472e+05,2.302083e-02,4.254305e-04,5.451155e-08,1.348874e-01,4.173329e-08,1.986742e+03,1.847238e+06,3.207895e-02,5.722402e-03,-7.751680e-05,-7.776626e+00,-6.738281e-05,2.682766e+03,4.233783e+06,4.851707e-03,2.256920e-03,4.768610e-06,4.459637e+00,-4.781251e-06,2.983227e+03,5.014136e+06,1.161754e-01,3.460443e-02,1.876363e-03,5.092400e+01,-1.204674e-05,7.416436e+02,4.323970e+05,2.624525e-03,1.737015e-03,3.645392e-06,9.531226e-01,1.429935e-09,2.943974e+03,5.036100e+06,5.787470e-02,2.412336e-02,8.406828e-04,5.321026e+01,2.554606e-04,3.139315e+03,5.416404e+06,1.447089e-01,4.367637e-02,2.948110e-03,6.614218e+01,-1.038406e-04,7.057287e+02,3.713802e+05,1.553201e-03,9.062522e-04,1.003116e-06,4.032366e-01,5.099679e-08,2.986907e+03,5.975759e+06,5.344575e-02,3.002699e-02,1.166904e-03,7.220748e+01,2.005269e-04,1,55,N,N
1.076524e+03,7.979465e+04,6.178385e-02,6.882692e-03,-7.171888e-05,7.495433e-01,-1.970512e-04,7.284144e+02,4.502992e+05,3.761769e-02,1.722426e-02,4.115051e-04,7.300725e+00,7.389181e-05,9.243785e+02,1.703730e+05,6.210764e-02,4.075033e-03,-6.479271e-05,-8.474470e-01,-6.319464e-06,1.017838e+03,6.396543e+04,5.044685e-02,1.517083e-03,-1.633653e-06,-3.405504e-01,-6.236599e-07,8.319618e+02,5.292072e+05,1.147026e-02,7.688374e-03,6.585320e-05,4.971206e+00,-3.243366e-06,9.782568e+02,6.187166e+04,5.755276e-02,2.737327e-03,1.830442e-05,-4.503982e-01,-2.913931e-05,1.070680e+03,9.204636e+04,6.653750e-02,1.039498e-02,1.387591e-04,3.126737e+00,4.374747e-06,8.833286e+02,6.304959e+05,1.030522e-01,5.909694e-02,4.509827e-03,3.612429e+01,-7.432031e-04,1.017935e+03,2.218589e+05,1.434399e-01,1.747097e-02,-3.543466e-04,-7.683854e+00,-4.141719e-06,1.036673e+03,1.777803e+05,7.408108e-02,3.577837e-04,6.683521e-07,-1.357685e-01,2.064202e-06,9.165869e+02,6.128156e+05,1.906496e-02,1.976291e-02,3.701208e-04,1.449165e+01,4.877719e-05,1.114920e+03,1.730535e+04,1.352051e-01,1.288144e-02,5.337751e-04,-1.457416e+00,7.461793e-05,3.779672e+03,3.409920e+05,2.789124e-03,1.027274e-03,4.445877e-07,3.752030e-01,-9.645374e-07,1.959055e+03,1.581474e+06,3.152859e-02,6.413125e-03,-7.742583e-05,-7.399317e+00,-9.949910e-05,2.538895e+03,3.638574e+06,9.996709e-04,2.571329e-04,-1.113215e-07,-2.519753e-01,-1.472453e-08,2.877299e+03,4.494369e+06,5.869527e-02,8.735059e-03,-6.212491e-05,-1.147111e+01,-2.234063e-04,6.786196e+02,3.268921e+05,1.865238e-03,9.191751e-04,9.992192e-07,2.892718e-01,4.994161e-07,2.797203e+03,5.098601e+06,6.913523e-03,1.355925e-03,8.981906e-07,2.564312e+00,-1.315107e-07,2.753772e+03,3.998517e+06,9.502553e-02,1.082308e-02,-3.318301e-04,-2.162869e+01,9.005253e-05,7.966838e+02,3.686355e+05,2.662517e-03,2.000097e-03,4.246853e-06,8.538916e-01,-1.933336e-06,2.778956e+03,4.398563e+06,2.304509e-02,9.627939e-05,5.909651e-08,2.009889e-02,5.581844e-08,3,90,N,N
1.426357e+03,3.102964e+05,7.808924e-02,9.516411e-03,8.241128e-05,4.023213e+00,-1.448366e-04,7.787379e+02,4.048204e+05,6.213958e-03,2.148048e-03,3.944074e-06,7.680255e-01,-9.611765e-08,1.235606e+03,4.754438e+05,6.511145e-02,6.854174e-03,-5.964712e-06,2.773341e+00,1.713651e-04,1.515207e+03,3.215042e+05,8.622173e-02,5.947942e-03,9.572337e-05,3.219072e+00,3.075766e-07,9.942920e+02,8.767959e+05,2.021689e-02,1.557457e-02,2.752455e-04,1.328982e+01,-4.441802e-05,1.422137e+03,2.885029e+05,1.123743e-01,3.179179e-03,-6.005338e-05,-8.352471e-01,-2.920743e-05,1.469889e+03,2.082449e+05,5.658779e-02,9.643911e-03,3.037683e-05,2.488257e+00,3.516287e-05,8.522662e+02,5.059635e+05,7.599468e-03,2.133662e-03,2.590719e-06,5.102117e-01,-6.137416e-06,1.225432e+03,4.423399e+05,4.509187e-02,3.662420e-03,-1.382272e-05,1.305804e+00,4.878269e-05,1.478502e+03,2.693355e+05,9.046398e-02,3.902464e-03,5.182785e-05,1.941381e+00,3.564657e-06,9.658701e+02,8.356517e+05,1.487608e-02,1.092390e-02,1.388514e-04,9.649852e+00,1.114846e-04,1.350718e+03,2.694561e+05,1.241452e-01,7.604987e-04,-7.189254e-06,-2.457893e-01,-1.270515e-07,5.198714e+03,2.041773e+06,6.802832e-04,5.143665e-05,-8.684729e-09,-2.705783e-02,-8.914990e-09,2.224316e+03,2.470067e+06,2.087899e-02,3.171149e-03,-2.537054e-05,-4.918644e+00,-2.416506e-05,3.627217e+03,9.378049e+06,1.289602e-03,4.581398e-04,-1.910908e-07,-1.114694e+00,-4.901909e-08,4.145102e+03,1.058957e+07,8.622394e-02,9.873062e-03,-2.860370e-04,-3.206227e+01,2.479513e-05,7.843866e+02,4.011699e+05,5.479651e-04,2.645871e-04,3.833491e-08,7.544586e-02,1.809030e-08,4.038424e+03,1.200164e+07,3.529936e-03,9.596644e-04,-1.689809e-06,-3.295809e+00,-1.944375e-06,4.139827e+03,1.009511e+07,8.184448e-02,1.303415e-02,-7.698034e-06,-1.274215e+01,-4.995434e-04,8.137904e+02,4.633741e+05,5.731219e-04,1.954919e-04,1.538018e-08,5.140008e-02,-5.413859e-08,3.982970e+03,1.176318e+07,6.383758e-03,4.716213e-03,2.350178e-05,9.119604e+00,-4.181160e-06,1,5,N,N
1.438157e+03,2.404676e+05,8.015428e-02,4.214564e-03,-2.013992e-05,1.042337e+00,-9.333461e-05,9.491090e+02,5.589183e+05,7.023809e-03,3.284076e-04,4.764516e-07,2.409683e-01,4.915254e-07,1.328771e+03,3.916654e+05,9.310931e-02,1.156085e-04,8.972652e-08,6.951615e-03,-3.968014e-07,1.441466e+03,1.937858e+05,6.535109e-02,1.084780e-03,1.790003e-06,4.492803e-01,-2.068326e-07,1.178049e+03,1.195033e+06,9.959142e-02,7.295413e-02,6.178908e-03,6.895595e+01,-3.446067e-04,1.388083e+03,1.521206e+05,1.154917e-01,2.122349e-02,6.969367e-04,-5.162346e+00,1.458807e-03,1.498324e+03,2.467087e+05,9.498840e-02,4.113228e-03,1.810955e-05,1.727811e+00,-1.772962e-06,8.050240e+02,4.207025e+05,1.128447e-02,2.894688e-03,8.366656e-06,1.258393e+00,7.406877e-06,1.137359e+03,5.338674e+05,5.262467e-02,5.075232e-03,8.095082e-06,2.036984e+00,1.036650e-04,1.445426e+03,1.246664e+05,3.420387e-02,3.352416e-03,-1.891280e-05,-7.963439e-01,1.701964e-05,1.080417e+03,1.006810e+06,2.252783e-02,1.054181e-02,1.515585e-04,6.168911e+00,-5.634273e-05,1.252320e+03,1.341010e+05,1.517358e-02,3.415161e-03,1.076758e-05,-1.184479e+00,2.737816e-05,5.200633e+03,9.986905e+05,1.467774e-03,6.246372e-05,1.857450e-08,-2.594583e-02,2.077267e-08,2.479665e+03,3.004480e+06,2.736649e-02,4.316377e-03,-4.599673e-05,-7.462232e+00,-4.039929e-05,3.467885e+03,7.873805e+06,1.760489e-03,5.357218e-04,-4.991170e-07,-1.379357e+00,-6.908249e-07,3.909431e+03,8.557344e+06,8.113145e-02,9.020703e-03,-2.409060e-04,-2.636133e+01,2.150726e-05,9.530713e+02,5.235895e+05,1.130906e-03,7.750134e-04,4.126659e-07,3.485883e-01,1.545039e-07,3.878231e+03,1.011430e+07,1.170376e-03,8.425636e-04,-3.131434e-07,-2.655574e+00,-1.104480e-06,4.020948e+03,8.781511e+06,8.626475e-02,1.186024e-02,-2.078677e-04,-2.302408e+01,2.720014e-04,8.331502e+02,4.505839e+05,8.129857e-04,3.221894e-04,-6.832114e-09,4.913610e-03,-1.945597e-07,3.791955e+03,1.037228e+07,2.124011e-02,2.369602e-03,-1.314876e-05,-2.772106e+00,3.183917e-07,0,27,N,N
1.117995e+03,8.146351e+04,7.133688e-02,2.136755e-03,-2.004228e-05,2.810636e-01,-3.715757e-05,7.636865e+02,5.107450e+05,1.883549e-02,1.155259e-02,1.680984e-04,6.744222e+00,-2.241692e-05,9.027250e+02,1.405862e+05,8.578498e-02,1.637124e-04,6.631520e-08,-6.136422e-02,-1.655683e-07,1.145715e+03,2.743970e+05,9.752795e-02,1.163785e-03,3.317024e-06,5.563052e-01,-8.282412e-07,7.367233e+02,4.225087e+05,1.422403e-02,1.022067e-02,1.226307e-04,6.560322e+00,4.734801e-06,1.068114e+03,1.672971e+05,1.181841e-01,1.883979e-04,4.706435e-07,-7.575999e-02,1.043898e-06,1.168768e+03,7.560430e+04,7.282605e-02,2.551181e-03,-3.392919e-05,1.572171e-01,-9.895443e-07,7.306359e+02,4.638789e+05,2.028216e-02,9.818916e-03,1.318683e-04,4.349648e+00,4.041417e-05,8.528190e+02,2.132543e+05,5.670870e-02,5.063216e-04,-2.687089e-06,-1.285790e-01,3.683071e-07,1.180413e+03,2.270363e+05,1.258330e-01,1.484156e-03,-4.971857e-06,5.812645e-01,-2.308218e-05,7.561115e+02,4.533458e+05,1.734189e-02,1.247808e-02,1.803980e-04,7.825750e+00,1.602969e-04,9.854849e+02,1.800952e+05,9.115678e-02,1.488630e-03,-1.638124e-05,-3.732389e-01,3.724528e-06,4.020786e+03,5.080403e+05,8.786103e-03,9.562016e-05,8.389033e-08,-4.505641e-02,8.833304e-08,1.872285e+03,2.072093e+06,2.591987e-02,4.077938e-03,-4.147949e-05,-5.830227e+00,-3.544413e-05,2.583827e+03,4.653027e+06,3.406620e-04,5.482694e-04,1.466955e-08,1.049658e+00,-2.501349e-07,3.052173e+03,5.310981e+06,1.219108e-01,1.731595e-02,-9.228211e-05,-1.158205e+01,5.404907e-04,6.174489e+02,2.947625e+05,9.977484e-04,5.351001e-04,3.620118e-07,2.008930e-01,2.968984e-09,2.904912e+03,5.960222e+06,1.129873e-02,6.745760e-03,5.234220e-05,1.547221e+01,3.331432e-05,3.065879e+03,4.977016e+06,1.290032e-01,1.927641e-02,-8.900142e-05,-1.296661e+01,-1.151919e-03,6.184784e+02,2.923249e+05,1.095478e-03,4.675117e-04,2.773085e-07,1.180739e-01,-7.811569e-08,2.834361e+03,6.049623e+06,7.881598e-03,7.114746e-03,4.462386e-05,1.692148e+01,1.769218e-05,0,28,N,N
1.271663e+03,1.290515e+05,7.835115e-02,1.465441e-03,2.236082e-06,4.889634e-01,-1.256390e-05,1.033147e+03,8.396533e+05,2.060409e-02,1.258408e-02,1.996669e-04,1.125783e+01,-7.419450e-06,1.205981e+03,6.743849e+04,1.149097e-01,6.295933e-04,5.305988e-06,-1.394775e-01,-5.088342e-07,1.368198e+03,1.546729e+05,5.620333e-02,2.659769e-03,-1.927124e-05,6.417238e-01,1.794843e-06,1.167732e+03,1.220653e+06,8.636658e-02,5.564870e-02,3.816045e-03,5.063393e+01,3.057601e-04,1.342787e+03,1.900607e+05,1.389909e-01,1.641912e-02,6.896275e-04,-1.357848e+00,9.979923e-04,1.326215e+03,7.684765e+04,5.249818e-02,3.804120e-03,-3.195605e-05,3.131363e-01,1.196630e-05,9.678160e+02,7.103413e+05,1.029308e-02,2.948340e-03,1.263168e-05,2.049682e+00,4.357990e-06,1.154650e+03,1.541744e+05,8.578568e-02,5.514554e-04,-1.700782e-06,7.296183e-02,3.161778e-06,1.349267e+03,1.971893e+05,4.504778e-02,1.344282e-03,-9.256209e-06,4.882175e-02,-1.437386e-05,9.680565e+02,8.510339e+05,3.026727e-02,1.960388e-02,4.727068e-04,1.513693e+01,6.563896e-06,1.290766e+03,1.769297e+05,7.710875e-02,4.748656e-03,7.738234e-05,-1.414460e+00,1.068559e-04,4.746614e+03,6.003388e+05,1.432381e-03,5.569972e-04,4.902309e-07,2.424615e-01,-1.432467e-07,2.431436e+03,2.509697e+06,3.436688e-02,6.073882e-03,-7.628040e-05,-8.968438e+00,-7.134045e-05,3.170059e+03,5.953965e+06,5.068738e-04,6.151042e-04,-1.889396e-07,6.508105e-01,-4.467051e-07,3.421377e+03,5.898266e+06,7.320694e-02,9.795309e-03,-7.924245e-05,-1.571577e+01,2.331405e-04,9.829367e+02,6.465553e+05,2.211701e-03,1.323077e-03,2.037668e-06,8.280487e-01,3.431860e-07,3.408491e+03,6.883939e+06,1.851393e-02,2.942160e-03,1.701142e-05,7.504588e+00,1.692093e-05,3.666466e+03,7.364472e+06,6.382298e-02,1.209642e-02,9.922300e-05,-8.345005e-01,-3.426602e-04,8.560225e+02,5.378552e+05,1.052510e-03,4.511348e-04,2.000789e-07,1.888136e-01,-1.789460e-07,3.564611e+03,8.509679e+06,4.030021e-03,7.865823e-03,3.081606e-05,2.206091e+01,-6.866642e-07,0,67,N,N
