7.343278e+02,1.639192e+05,1.014587e+07,2.579853e+03,1.621762e+06,6.970683e+07,3,72,N,N
7.674431e+02,1.779380e+05,1.120138e+07,2.538107e+03,1.532723e+06,9.004230e+07,3,93,N,N
7.628177e+02,1.653024e+05,7.400892e+06,2.690428e+03,1.783050e+06,6.176595e+07,0,26,N,N
7.949583e+02,1.889464e+05,1.174499e+07,2.490494e+03,1.506786e+06,5.705363e+07,3,96,N,N
7.344901e+02,1.614496e+05,9.354754e+06,2.590216e+03,1.616166e+06,1.132082e+08,1,55,N,N
7.553297e+02,1.635141e+05,7.811222e+06,2.609844e+03,1.673740e+06,9.640105e+07,3,90,N,N
7.655632e+02,1.780175e+05,1.150691e+07,2.481747e+03,1.496575e+06,6.150055e+07,1,5,N,N
7.390264e+02,1.621557e+05,9.107157e+06,2.595002e+03,1.652680e+06,7.167187e+07,0,27,N,N
7.364649e+02,1.542993e+05,6.809241e+06,2.628437e+03,1.700697e+06,7.021114e+07,0,28,N,N
8.119705e+02,1.945168e+05,1.150961e+07,2.617193e+03,1.653956e+06,8.356355e+07,0,67,N,N
8.242690e+02,2.092975e+05,1.551460e+07,2.496616e+03,1.438602e+06,6.113335e+07,3,91,N,N
8.096377e+02,1.957092e+05,1.230886e+07,2.612158e+03,1.638964e+06,9.002773e+07,0,16,N,N
7.313218e+02,1.644001e+05,1.051732e+07,2.641254e+03,1.703990e+06,9.951788e+07,3,99,N,N
7.320951e+02,1.626192e+05,9.860190e+06,2.444914e+03,1.375955e+06,7.610406e+07,3,78,N,N
7.429308e+02,1.615458e+05,8.455902e+06,2.463261e+03,1.491747e+06,5.368855e+07,2,102,N,N
7.913350e+02,1.815949e+05,9.646100e+06,2.558333e+03,1.581684e+06,6.745466e+07,0,22,N,N
7.389229e+02,1.604387e+05,8.448869e+06,2.633764e+03,1.707853e+06,8.650680e+07,1,84,N,N
7.466475e+02,1.609531e+05,7.818269e+06,2.606247e+03,1.640026e+06,8.844284e+07,2,82,N,N
